GEO_ID,NAME,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate
42055,"Franklin County, Pennsylvania",77946,2.5
42063,"Indiana County, Pennsylvania",38986,3.1
42069,"Lackawanna County, Pennsylvania",103113,3.9
42071,"Lancaster County, Pennsylvania",285152,2.8
42073,"Lawrence County, Pennsylvania",42860,6.1
42075,"Lebanon County, Pennsylvania",73555,2.1
42077,"Lehigh County, Pennsylvania",189946,4.7
42079,"Luzerne County, Pennsylvania",161548,4.8
42081,"Lycoming County, Pennsylvania",53112,4.0
42085,"Mercer County, Pennsylvania",51971,4.8
42089,"Monroe County, Pennsylvania",87160,3.3
42091,"Montgomery County, Pennsylvania",458529,3.5
42095,"Northampton County, Pennsylvania",160334,4.2
42097,"Northumberland County, Pennsylvania",43134,4.7
42101,"Philadelphia County, Pennsylvania",790653,8.2
42107,"Schuylkill County, Pennsylvania",66855,4.8
42111,"Somerset County, Pennsylvania",32684,2.8
42125,"Washington County, Pennsylvania",105910,4.8
42129,"Westmoreland County, Pennsylvania",178558,3.9
42133,"York County, Pennsylvania",236661,3.6
44003,"Kent County, Rhode Island",93884,3.0
44005,"Newport County, Rhode Island",46453,3.7
44007,"Providence County, Rhode Island",340316,4.3
44009,"Washington County, Rhode Island",68682,5.9
45003,"Aiken County, South Carolina",78613,6.9
45007,"Anderson County, South Carolina",100637,5.0
45013,"Beaufort County, South Carolina",89169,3.4
45015,"Berkeley County, South Carolina",117983,4.8
45019,"Charleston County, South Carolina",221842,2.8
45031,"Darlington County, South Carolina",29218,5.1
45035,"Dorchester County, South Carolina",83461,2.8
45041,"Florence County, South Carolina",63566,3.9
45045,"Greenville County, South Carolina",270155,3.7
45047,"Greenwood County, South Carolina",32880,3.3
45051,"Horry County, South Carolina",167487,5.4
45055,"Kershaw County, South Carolina",31326,5.0
45057,"Lancaster County, South Carolina",44096,6.9
45059,"Laurens County, South Carolina",30476,4.8
45063,"Lexington County, South Carolina",152117,3.7
45073,"Oconee County, South Carolina",34834,4.4
45075,"Orangeburg County, South Carolina",36568,10.7
45077,"Pickens County, South Carolina",62163,5.2
45079,"Richland County, South Carolina",217832,6.0
45083,"Spartanburg County, South Carolina",154269,5.1
45085,"Sumter County, South Carolina",50366,7.2
45091,"York County, South Carolina",151476,3.9
46099,"Minnehaha County, South Dakota",110857,2.2
46103,"Pennington County, South Dakota",59510,4.3
47001,"Anderson County, Tennessee",34956,8.6
47009,"Blount County, Tennessee",64995,3.8
47011,"Bradley County, Tennessee",53523,5.2
47037,"Davidson County, Tennessee",410933,3.9
47059,"Greene County, Tennessee",29990,2.6
47065,"Hamilton County, Tennessee",192641,5.3
47093,"Knox County, Tennessee",242922,3.2
47113,"Madison County, Tennessee",47084,5.4
47119,"Maury County, Tennessee",51833,2.0
47125,"Montgomery County, Tennessee",103847,5.5
47141,"Putnam County, Tennessee",36825,5.0
47147,"Robertson County, Tennessee",35200,2.5
47149,"Rutherford County, Tennessee",182724,3.1
47155,"Sevier County, Tennessee",48134,3.5
47157,"Shelby County, Tennessee",471706,6.2
47163,"Sullivan County, Tennessee",75814,5.7
47165,"Sumner County, Tennessee",98874,2.2
47179,"Washington County, Tennessee",67358,4.8
47187,"Williamson County, Tennessee",127150,1.4
47189,"Wilson County, Tennessee",76163,4.2
48005,"Angelina County, Texas",41303,3.0
48021,"Bastrop County, Texas",41318,4.7
48027,"Bell County, Texas",179757,8.4
48029,"Bexar County, Texas",1025292,4.6
48037,"Bowie County, Texas",38255,3.0
48039,"Brazoria County, Texas",184699,2.7
48041,"Brazos County, Texas",117714,3.4
48061,"Cameron County, Texas",177566,4.4
48085,"Collin County, Texas",567991,4.0
48091,"Comal County, Texas",79058,2.5
48099,"Coryell County, Texas",34376,5.5
48113,"Dallas County, Texas",1394210,4.4
48121,"Denton County, Texas",509819,3.0
48135,"Ector County, Texas",80520,2.5
48139,"Ellis County, Texas",97124,4.5
48141,"El Paso County, Texas",399856,5.7
48157,"Fort Bend County, Texas",412993,3.9
48167,"Galveston County, Texas",174573,4.8
48181,"Grayson County, Texas",66027,4.6
48183,"Gregg County, Texas",57898,3.5
48187,"Guadalupe County, Texas",87863,4.0
48201,"Harris County, Texas",2424245,5.2
48203,"Harrison County, Texas",30070,6.5
48209,"Hays County, Texas",125334,3.3
48213,"Henderson County, Texas",36650,5.7
48215,"Hidalgo County, Texas",365715,6.4
48231,"Hunt County, Texas",42711,3.2
48245,"Jefferson County, Texas",109945,3.1
48251,"Johnson County, Texas",87041,2.5
48257,"Kaufman County, Texas",69935,4.1
48291,"Liberty County, Texas",33106,4.8
48303,"Lubbock County, Texas",161087,2.6
48309,"McLennan County, Texas",118192,2.8
48329,"Midland County, Texas",92966,2.5
48339,"Montgomery County, Texas",302024,3.5
48347,"Nacogdoches County, Texas",32050,7.0
48355,"Nueces County, Texas",177313,5.4
48361,"Orange County, Texas",41905,2.5
48367,"Parker County, Texas",69132,3.9
48375,"Potter County, Texas",50798,3.4
48381,"Randall County, Texas",74041,3.3
48397,"Rockwall County, Texas",55594,3.8
48409,"San Patricio County, Texas",30239,2.8
48423,"Smith County, Texas",112918,4.6
48439,"Tarrant County, Texas",1099635,4.4
48441,"Taylor County, Texas",70200,1.7
48451,"Tom Green County, Texas",60446,2.5
48453,"Travis County, Texas",756292,3.4
48469,"Victoria County, Texas",43871,4.1
48471,"Walker County, Texas",30884,2.3
48479,"Webb County, Texas",122883,4.5
48485,"Wichita County, Texas",68333,4.5
48491,"Williamson County, Texas",329585,4.9
48497,"Wise County, Texas",35396,2.1
49005,"Cache County, Utah",64468,2.3
49011,"Davis County, Utah",179600,2.2
49035,"Salt Lake County, Utah",641914,3.5
49045,"Tooele County, Utah",34848,4.7
49049,"Utah County, Utah",321184,3.5
49053,"Washington County, Utah",79779,2.0
49057,"Weber County, Utah",137923,2.8
50007,"Chittenden County, Vermont",97793,4.2
51003,"Albemarle County, Virginia",56614,2.8
51013,"Arlington County, Virginia",154059,2.2
51015,"Augusta County, Virginia",37818,3.0
51019,"Bedford County, Virginia",37272,4.2
51041,"Chesterfield County, Virginia",195036,4.3
51059,"Fairfax County, Virginia",654760,3.4
51061,"Fauquier County, Virginia",38607,2.5
51069,"Frederick County, Virginia",43558,2.9
51085,"Hanover County, Virginia",59981,2.8
51087,"Henrico County, Virginia",180829,3.4
51095,"James City County, Virginia",37219,6.0
51107,"Loudoun County, Virginia",234024,2.8
51121,"Montgomery County, Virginia",46375,4.0
51153,"Prince William County, Virginia",258110,3.4
51161,"Roanoke County, Virginia",46936,3.1
51165,"Rockingham County, Virginia",42528,2.2
51177,"Spotsylvania County, Virginia",71207,5.7
51179,"Stafford County, Virginia",82282,3.4
51199,"York County, Virginia",35662,3.5
51510,"Alexandria city, Virginia",105614,2.9
51550,"Chesapeake city, Virginia",124532,5.2
51650,"Hampton city, Virginia",72307,5.6
51680,"Lynchburg city, Virginia",40567,4.0
51700,"Newport News city, Virginia",94670,6.4
51710,"Norfolk city, Virginia",140557,6.0
51740,"Portsmouth city, Virginia",44115,5.1
51760,"Richmond city, Virginia",133020,5.6
51770,"Roanoke city, Virginia",50912,3.9
51800,"Suffolk city, Virginia",49244,6.3
51810,"Virginia Beach city, Virginia",260294,4.1
53005,"Benton County, Washington",98926,4.0
53007,"Chelan County, Washington",37844,3.1
53009,"Clallam County, Washington",31707,7.7
53011,"Clark County, Washington",248786,4.7
53015,"Cowlitz County, Washington",46434,4.3
53021,"Franklin County, Washington",43418,6.7
53025,"Grant County, Washington",44829,8.7
53027,"Grays Harbor County, Washington",33238,5.8
53029,"Island County, Washington",43315,6.8
53033,"King County, Washington",1314443,3.5
53035,"Kitsap County, Washington",140569,4.2
53041,"Lewis County, Washington",36562,6.8
53045,"Mason County, Washington",30090,7.7
53053,"Pierce County, Washington",473350,4.8
53057,"Skagit County, Washington",60987,4.5
53061,"Snohomish County, Washington",442346,3.7
53063,"Spokane County, Washington",258483,6.3
53067,"Thurston County, Washington",148593,6.0
53073,"Whatcom County, Washington",115803,5.3
53077,"Yakima County, Washington",117441,6.4
54003,"Berkeley County, West Virginia",62309,4.4
54011,"Cabell County, West Virginia",40797,5.7
54033,"Harrison County, West Virginia",32786,3.4
54039,"Kanawha County, West Virginia",81088,5.4
54061,"Monongalia County, West Virginia",57388,4.6
54081,"Raleigh County, West Virginia",31045,8.8
54107,"Wood County, West Virginia",36347,4.1
55009,"Brown County, Wisconsin",145466,3.0
55025,"Dane County, Wisconsin",322099,2.0
55027,"Dodge County, Wisconsin",48435,4.1
55035,"Eau Claire County, Wisconsin",58497,3.9
55039,"Fond du Lac County, Wisconsin",57854,2.6
55055,"Jefferson County, Wisconsin",46750,3.8
55059,"Kenosha County, Wisconsin",91219,6.2
55063,"La Crosse County, Wisconsin",63864,2.8
55071,"Manitowoc County, Wisconsin",41531,1.6
55073,"Marathon County, Wisconsin",73616,1.9
55079,"Milwaukee County, Wisconsin",475911,4.0
55087,"Outagamie County, Wisconsin",103475,3.0
55089,"Ozaukee County, Wisconsin",49125,1.8
55097,"Portage County, Wisconsin",38801,3.7
55101,"Racine County, Wisconsin",96980,3.7
55105,"Rock County, Wisconsin",85266,4.6
55109,"St. Croix County, Wisconsin",51466,1.6
55117,"Sheboygan County, Wisconsin",61875,2.3
55127,"Walworth County, Wisconsin",56604,3.4
55131,"Washington County, Wisconsin",78081,4.3
55133,"Waukesha County, Wisconsin",226006,3.2
55139,"Winnebago County, Wisconsin",91553,2.3
55141,"Wood County, Wisconsin",36196,4.4
56021,"Laramie County, Wyoming",52853,2.9
56025,"Natrona County, Wyoming",42342,2.6
72013,"Arecibo Municipio, Puerto Rico",30208,20.2
72021,"Bayamón Municipio, Puerto Rico",72288,9.6
72025,"Caguas Municipio, Puerto Rico",52224,9.8
72031,"Carolina Municipio, Puerto Rico",64313,12.6
72061,"Guaynabo Municipio, Puerto Rico",39552,8.3
72097,"Mayagüez Municipio, Puerto Rico",25459,23.8
72113,"Ponce Municipio, Puerto Rico",40717,9.8
72127,"San Juan Municipio, Puerto Rico",141804,17.8
72135,"Toa Alta Municipio, Puerto Rico",29602,4.1
72137,"Toa Baja Municipio, Puerto Rico",32095,12.2
72139,"Trujillo Alto Municipio, Puerto Rico",28834,2.5
