GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,Unnamed: 52,B25077_001E,B25077_001M
0500000US17143,"Peoria County, Illinois",49041,1778,1016,457,171,131,501,318,470,344,842,311,682,371,515,335,1124,356,1885,615,2339,742,2606,643,2784,654,3404,772,6190,1005,4523,889,4740,832,2817,692,4638,1015,2858,706,2587,614,1068,446,966,476,186,205,129,153,,125000,6494
0500000US17161,"Rock Island County, Illinois",40807,1568,1609,576,441,229,265,159,122,108,168,154,250,154,362,286,1267,387,1273,454,1857,499,3026,785,3095,708,2691,631,6236,924,4948,944,3341,648,2024,580,3029,733,1588,509,1721,413,821,485,363,219,310,178,0,182,,115900,4951
0500000US17163,"St. Clair County, Illinois",64143,2485,1806,550,1387,575,403,293,564,377,784,365,1170,456,812,364,1977,654,3403,845,3599,1038,2460,619,3773,792,3082,781,7247,1154,6206,1123,7259,1265,4330,789,5423,1053,3591,923,2999,746,869,447,615,278,150,127,234,227,,123600,5335
0500000US17167,"Sangamon County, Illinois",56642,1958,1643,446,605,415,173,164,566,310,369,219,627,343,472,261,1485,621,1663,467,2226,540,3321,748,2240,618,4119,871,6946,1022,6453,1114,6449,1169,3314,706,5092,1024,2942,680,3524,725,849,334,1177,546,194,141,193,173,,132200,4880
0500000US17179,"Tazewell County, Illinois",41151,1580,778,338,211,152,288,316,105,96,0,182,354,209,72,83,564,318,819,421,1602,532,1911,607,3055,765,2463,594,5769,980,5415,1085,5074,937,3390,920,3918,874,2270,611,2265,558,307,230,293,196,53,87,175,140,,136900,5572
0500000US17183,"Vermilion County, Illinois",20550,1215,533,223,187,134,220,141,400,179,442,260,564,260,765,332,1760,484,1956,694,2134,615,2039,587,1141,342,1631,484,1880,465,1313,432,1724,557,647,328,583,235,370,307,173,139,44,72,44,73,0,182,0,182,,76400,4088
0500000US17197,"Will County, Illinois",180129,3646,3720,795,429,203,650,428,328,208,254,170,348,275,539,289,656,391,1899,537,2090,622,2404,568,2802,665,3076,783,13384,1672,13162,1660,21060,1961,18027,1954,27776,1950,22152,1818,25140,1784,9644,1263,8410,1294,1612,622,567,254,,209400,4728
0500000US17199,"Williamson County, Illinois",19549,1259,698,293,220,130,281,224,116,124,261,205,147,99,513,358,719,285,1230,509,1936,674,1115,475,1017,416,844,374,1999,563,2169,563,2257,714,679,277,1033,451,1213,548,561,302,239,201,302,331,0,182,0,182,,108500,9888
0500000US17201,"Winnebago County, Illinois",72650,2068,1735,564,744,417,271,212,723,374,668,388,680,367,291,188,2651,726,2871,762,4946,1082,6193,1019,5208,1078,5609,858,11387,1221,10203,1420,7658,1124,2886,730,4311,737,1670,519,1006,395,361,234,336,206,117,135,125,142,,108200,3573
0500000US18003,"Allen County, Indiana",95247,2337,3373,746,1149,457,1119,398,744,301,523,312,843,402,1343,562,2734,776,3505,769,4930,888,6010,957,6665,1016,7057,1269,14075,1574,10015,1162,7162,1233,4266,911,7334,1114,4223,858,4276,935,2034,586,1480,602,168,164,219,186,,113600,3166
0500000US18005,"Bartholomew County, Indiana",22224,1181,943,523,491,514,301,219,174,164,83,100,45,77,0,187,284,194,375,241,1116,394,723,342,1198,507,1212,489,3262,784,3062,845,2152,652,1602,487,1101,414,1617,497,1287,540,795,372,307,211,94,111,0,187,,132400,7209
0500000US18019,"Clark County, Indiana",29485,1526,609,278,432,322,232,180,76,125,211,188,77,98,40,66,177,134,299,208,511,264,1296,392,2582,815,2574,796,4848,965,4351,960,4058,1064,1696,510,3096,647,1038,419,495,234,483,260,265,233,0,187,39,66,,129500,5770
0500000US18035,"Delaware County, Indiana",29485,1297,1309,597,367,353,290,216,415,262,649,312,1116,465,934,334,1512,444,1943,539,2506,614,2056,663,1991,528,1815,578,4085,1014,2346,620,1983,657,1325,744,900,368,705,337,767,444,210,179,184,129,54,89,23,37,,88300,6336
0500000US18039,"Elkhart County, Indiana",48434,1959,880,363,807,494,390,290,116,102,199,188,860,513,417,400,944,447,1584,604,1577,558,2388,662,3052,722,2920,787,7848,1311,6731,1023,4645,982,3413,897,3887,710,1688,542,2790,811,461,366,689,349,39,63,109,134,,125900,4544
0500000US18043,"Floyd County, Indiana",21111,1040,303,151,182,177,204,208,128,205,96,102,72,73,155,195,96,96,148,134,589,300,465,237,1076,376,1490,440,2308,556,2217,628,2494,649,1589,499,2436,568,1868,547,1994,472,416,208,688,461,0,187,97,114,,160300,7378
0500000US18053,"Grant County, Indiana",17954,1253,672,313,107,109,173,178,724,352,223,204,564,309,103,93,1102,451,1608,575,1218,381,1341,387,1875,547,2081,584,2258,634,830,314,975,441,675,409,754,397,368,264,205,173,0,187,0,187,0,187,98,120,,86100,3945
0500000US18057,"Hamilton County, Indiana",85983,2620,1854,649,404,265,597,411,239,299,94,113,84,98,0,187,274,218,221,218,473,320,487,304,713,428,1214,509,5166,1234,9182,1478,7359,1140,7065,1351,11427,1434,11440,1536,13132,1778,6277,1231,6202,1269,1281,587,798,374,,233100,8610
0500000US18059,"Hancock County, Indiana",19737,1407,381,288,119,152,56,94,15,24,60,73,64,106,0,187,121,159,103,157,158,149,858,532,482,318,820,461,1755,616,2867,771,3510,1221,2672,850,2602,802,1270,574,624,388,691,461,141,180,368,335,0,187,,164300,6674
0500000US18063,"Hendricks County, Indiana",42515,2173,1248,520,206,195,294,268,0,187,29,50,0,187,114,192,123,179,26,29,94,110,685,488,1084,516,809,346,4864,1267,6500,1378,6945,1629,5119,1402,6921,1871,3007,1023,2823,669,910,447,714,513,0,187,0,187,,168700,6747
0500000US18067,"Howard County, Indiana",22254,1390,500,253,221,148,124,139,120,114,521,322,63,74,79,92,850,317,2117,552,1235,534,1462,472,1995,700,1604,668,3818,867,2245,617,1929,535,895,503,761,309,1007,455,228,169,235,188,0,187,186,174,59,103,,101500,6222
0500000US18081,"Johnson County, Indiana",37806,1852,471,284,151,147,476,438,438,284,46,82,48,77,0,187,148,139,261,213,667,322,869,384,2318,816,1845,648,7500,1323,4013,1042,4483,882,3394,1035,3807,995,2712,955,2431,822,918,348,532,317,77,128,201,204,,147800,9197
0500000US18085,"Kosciusko County, Indiana",21022,1125,1214,536,259,182,395,234,111,112,86,83,112,135,96,90,417,253,493,238,734,288,879,285,1549,525,686,251,1857,412,1969,551,2711,772,1179,356,1872,543,2078,596,757,284,767,387,396,196,135,112,270,201,,145600,10488
0500000US18089,"Lake County, Indiana",125741,3672,3803,973,1077,481,1579,502,1247,524,362,187,754,258,1160,500,2607,683,4408,966,5575,1103,6195,987,7443,1291,5463,1038,15432,1750,15035,1713,14258,1777,9227,1450,13603,1656,8024,1156,4436,796,2331,591,1012,449,547,331,163,135,,134600,3367
0500000US18091,"LaPorte County, Indiana",29052,1675,808,398,589,383,121,108,64,86,631,461,119,133,120,91,465,353,563,266,2047,743,1387,533,1622,440,2102,679,3383,650,3777,701,3575,856,1954,511,2030,627,1526,568,1104,359,398,200,430,231,101,80,136,122,,128300,5713
0500000US18095,"Madison County, Indiana",36126,1598,1369,548,656,317,320,187,363,305,648,327,690,319,527,304,1008,393,2730,661,2557,683,3326,654,4178,959,3249,746,4338,733,2730,679,2502,627,1073,391,1485,397,1123,435,306,199,281,190,625,250,42,70,0,187,,89300,3067
0500000US18097,"Marion County, Indiana",195915,3818,5515,1281,1292,512,1735,618,2080,699,1506,531,2082,645,1741,526,5034,896,7429,1468,10072,1308,10951,1376,12777,1708,13041,1674,32433,3045,27072,2569,16755,1917,11945,1474,11056,1528,5760,911,7756,1203,2812,733,2587,807,1049,406,1435,484,,117500,2544
0500000US18105,"Monroe County, Indiana",29623,1283,923,437,434,308,178,177,300,274,202,201,70,114,232,198,86,100,158,151,155,143,340,294,1648,693,1171,431,4289,969,2694,600,3725,737,2308,633,2971,748,2433,684,2881,810,974,544,1218,505,0,187,233,238,,163000,7479
0500000US18109,"Morgan County, Indiana",19206,1164,888,391,284,203,73,95,23,23,84,89,40,76,0,187,87,97,486,259,350,213,607,358,963,454,1468,629,2622,775,2636,595,1676,639,761,362,2252,727,1552,685,1492,754,601,340,261,214,0,187,0,187,,140400,8450
0500000US18127,"Porter County, Indiana",47261,1896,2236,697,581,386,375,359,83,134,70,118,47,81,186,180,140,139,319,230,493,248,301,272,661,335,1430,562,6389,1250,6446,1113,6369,1096,4081,978,5585,951,5087,1124,3246,697,1731,713,883,361,403,237,119,115,,165200,6007
0500000US18141,"St. Joseph County, Indiana",68030,2203,1933,547,660,265,366,298,575,300,726,361,1284,469,579,284,2721,713,2885,567,3946,847,5067,1085,4686,696,4046,779,8862,1188,7464,1140,6937,1100,3759,771,4521,997,2294,533,2453,586,961,460,939,407,174,113,192,158,,112800,4245
0500000US18157,"Tippecanoe County, Indiana",35314,1821,965,619,455,320,128,117,84,133,38,59,127,128,0,187,423,229,869,426,1300,404,1576,503,2028,723,1762,705,4836,856,4155,940,3885,946,2551,770,3729,883,2335,630,2429,651,1118,509,386,248,0,187,135,220,,143400,7882
0500000US18163,"Vanderburgh County, Indiana",46255,1954,1227,421,417,288,503,465,754,396,506,229,402,227,645,320,1037,392,2031,704,2482,539,2834,656,3345,691,2791,805,5261,927,5755,971,4289,1075,2980,913,4140,968,1642,517,1590,538,609,319,696,397,252,184,67,91,,119700,6041
0500000US18167,"Vigo County, Indiana",25147,1282,626,367,310,211,179,156,572,279,310,201,224,185,384,342,1519,583,1789,575,2507,675,2160,589,1994,591,902,356,3211,699,1822,527,1595,495,1340,542,873,359,1577,703,532,400,303,291,312,251,54,99,52,90,,90000,8696
0500000US18177,"Wayne County, Indiana",18524,986,239,188,424,315,214,146,364,221,162,105,258,173,434,296,1425,445,1505,499,1350,415,1479,491,1313,436,1333,392,2413,514,1453,417,1655,554,579,270,945,391,326,221,334,224,147,193,52,62,68,81,52,81,,90700,7181
0500000US19013,"Black Hawk County, Iowa",35307,1420,1127,360,439,253,173,135,402,292,255,196,183,147,0,155,793,345,945,363,1406,430,1168,404,1464,428,2226,517,5434,976,4206,750,4701,842,2585,576,2931,615,2264,595,1576,582,302,242,541,385,30,49,156,202,,134700,5807
0500000US19049,"Dallas County, Iowa",20925,998,331,214,121,125,34,45,16,27,81,74,219,187,105,157,220,157,130,108,427,306,308,193,425,307,561,338,1294,419,1391,415,2723,827,1108,366,3566,741,2046,678,2987,739,1546,542,1148,439,130,106,8,15,,213600,12569
0500000US19061,"Dubuque County, Iowa",28204,954,1333,350,295,188,203,170,186,140,59,67,255,244,158,223,297,222,335,171,606,270,477,249,1241,325,1169,387,3442,709,4548,794,3173,691,2261,491,3082,643,2536,664,1859,444,370,204,158,135,48,78,113,104,,147200,4520
0500000US19103,"Johnson County, Iowa",34333,1562,1738,625,543,534,122,151,635,449,47,63,0,155,188,216,107,121,145,136,135,121,276,166,973,452,515,261,1711,548,1988,584,3644,836,3723,861,6638,1196,4006,889,3237,955,1427,637,1631,571,336,266,568,465,,205100,9490
0500000US19113,"Linn County, Iowa",66483,2364,1284,527,570,333,1244,699,167,221,165,201,135,122,27,46,492,296,1055,492,938,460,1999,615,2667,676,3725,1095,9076,1181,9389,1227,8099,1228,5001,994,7980,1352,5179,1201,3864,1006,961,444,1223,406,703,353,540,354,,151000,5299
0500000US19153,"Polk County, Iowa",118454,3439,2715,773,1468,719,896,564,436,288,426,264,132,127,344,236,707,375,953,395,2491,604,4572,1023,5229,943,3987,835,13004,1626,14855,2020,15925,1621,11455,1491,18308,2103,9403,1601,6055,1186,2256,689,1918,611,544,297,375,314,,161000,3223
0500000US19155,"Pottawattamie County, Iowa",25236,1180,771,365,104,98,145,126,8,14,7,12,138,94,60,107,603,308,659,325,1332,409,1197,433,1746,515,1315,386,4064,740,2840,718,2317,455,1158,359,2440,427,1657,473,1817,494,540,237,141,128,42,73,135,121,,129100,7850
0500000US19163,"Scott County, Iowa",46879,1575,1218,439,773,341,332,179,188,157,17,27,241,162,107,97,280,220,399,184,1458,543,2207,651,2247,471,2199,489,7260,1053,5762,863,5141,1031,3084,744,5290,944,3613,615,3302,740,936,423,609,304,29,51,187,170,,144600,4855
0500000US19169,"Story County, Iowa",18595,974,334,170,510,409,45,68,88,88,104,135,5,9,6,9,132,185,82,66,208,129,210,134,377,193,248,148,2105,563,2699,665,3152,603,1347,377,2435,725,2111,561,1505,568,192,218,303,262,158,196,239,289,,167000,6140
0500000US19193,"Woodbury County, Iowa",24932,1426,1263,484,334,272,7,13,159,107,193,281,460,219,305,237,742,302,831,411,1515,542,1606,615,2246,705,2386,588,3324,694,2443,689,2282,694,819,467,1088,449,1449,544,1040,431,373,248,67,113,0,155,0,155,,103200,7103
0500000US20015,"Butler County, Kansas",16995,1099,334,220,141,127,112,147,178,181,224,186,278,163,55,69,444,358,612,277,690,385,817,375,907,382,1124,342,1371,441,1470,542,2686,693,1057,378,1217,477,1165,534,885,361,462,281,673,516,0,168,93,118,,145600,11673
0500000US20045,"Douglas County, Kansas",23795,1422,730,438,167,185,391,390,35,59,191,211,100,164,102,162,68,80,293,261,161,150,195,189,355,299,382,353,2737,1023,2737,771,3182,752,2419,743,3635,822,2474,793,1928,580,938,516,321,286,92,123,162,191,,175700,9793
0500000US20091,"Johnson County, Kansas",152107,3043,2556,643,762,358,516,270,171,130,86,100,53,84,127,161,449,299,290,223,799,469,986,426,1700,619,1393,537,8263,1140,11908,1341,18438,1587,16173,1836,26609,1980,16998,1502,20255,1356,11424,1382,7920,1317,2236,543,1995,520,,221400,3289
0500000US20103,"Leavenworth County, Kansas",17624,1187,269,208,100,110,148,121,231,275,231,176,132,127,316,307,265,218,610,374,369,226,590,346,812,478,549,350,859,406,2531,636,1935,495,1734,566,2542,729,1375,461,1196,432,534,319,296,219,0,168,0,168,,160300,10686
0500000US20161,"Riley County, Kansas",11033,1135,528,469,191,238,93,135,266,214,58,107,333,304,37,51,0,168,288,249,122,133,172,198,113,154,305,243,651,331,856,452,1071,483,1339,426,1528,650,733,348,974,407,567,320,567,387,219,201,22,37,,183100,12655
0500000US20173,"Sedgwick County, Kansas",122654,2471,3205,786,1332,599,672,330,851,315,704,389,1300,442,989,437,3995,822,3968,687,6629,1183,7505,1339,6946,1194,6862,1131,13988,1614,16555,2154,13535,1492,7569,1181,9204,1102,6478,1170,5531,854,2524,849,1342,486,417,204,553,238,,128600,2922
0500000US20177,"Shawnee County, Kansas",47195,1786,916,301,163,158,699,317,322,190,285,198,752,360,1102,515,1132,472,1414,441,2784,744,2255,644,3115,665,3313,884,6092,1010,5257,852,5204,1069,3010,710,4170,893,2558,672,1530,495,610,319,346,223,99,114,67,81,,121900,5123
0500000US20209,"Wyandotte County, Kansas",34147,1391,1229,403,487,244,537,236,396,245,439,233,775,331,629,285,2805,554,2018,604,3045,662,2785,663,2666,676,2349,567,3939,864,3578,794,2215,618,1242,445,1147,352,895,416,664,304,162,159,90,103,55,68,0,168,,87200,3736
0500000US21015,"Boone County, Kentucky",32570,1784,1135,620,943,498,0,185,182,181,148,186,178,203,0,185,63,102,463,425,138,175,525,341,1213,490,810,383,2730,881,3310,794,3405,703,4112,777,4582,1223,3871,1079,2460,699,1116,543,847,354,263,236,76,91,,181300,7444
0500000US21029,"Bullitt County, Kentucky",22807,1073,675,332,496,330,381,252,112,99,18,31,542,243,59,95,124,110,190,172,425,345,569,296,823,417,563,314,4560,925,2497,569,2685,657,1909,462,3311,631,1591,501,1160,484,117,133,0,185,0,185,0,185,,143700,8763
0500000US21037,"Campbell County, Kentucky",23427,1474,582,260,156,152,80,92,37,62,0,185,85,74,31,55,159,126,257,160,501,209,645,415,1045,375,1286,553,3196,753,2838,842,2667,750,1996,546,2908,707,1615,476,1911,564,757,380,571,324,39,65,65,107,,157600,8802
0500000US21047,"Christian County, Kentucky",11104,977,162,121,161,132,248,180,147,124,64,78,90,111,39,67,142,150,404,235,850,380,658,297,1276,483,617,331,1351,545,1033,425,1557,538,638,263,671,410,394,245,428,298,26,44,30,52,98,135,20,34,,112800,11736
0500000US21059,"Daviess County, Kentucky",25583,1469,800,319,336,266,107,127,71,122,118,137,211,196,44,76,351,226,899,299,1154,454,1344,595,1881,608,2408,801,3579,727,3165,852,2524,765,1604,588,2129,702,1105,427,953,511,225,217,324,278,208,141,43,72,,121400,7628
0500000US21067,"Fayette County, Kentucky",68508,2185,1760,596,173,155,91,105,339,215,152,174,118,147,125,138,231,170,575,302,1087,431,1166,441,2281,589,3578,1001,7988,1097,8759,1174,9378,1282,6150,1069,7822,1112,5135,821,6024,889,2206,477,2034,607,714,295,622,282,,165500,3428
0500000US21093,"Hardin County, Kentucky",25163,1412,641,427,81,97,788,533,49,49,116,142,262,225,185,179,447,292,506,351,517,338,934,602,1301,617,1463,549,2547,858,3990,954,2937,852,2009,603,2290,664,1517,495,1485,502,674,343,145,168,0,185,279,212,,142200,6696
0500000US21111,"Jefferson County, Kentucky",187739,4084,3883,844,2053,719,1021,485,777,415,619,343,1133,493,1051,346,2791,745,2424,626,5156,1164,6863,1184,8934,1102,10887,1497,21488,1806,22245,1867,20572,2007,12471,1286,20938,1791,13674,1485,14522,1300,6053,892,5233,815,1612,560,1339,424,,153100,3193
0500000US21117,"Kenton County, Kentucky",40143,1718,1321,496,131,131,171,195,163,148,78,95,165,137,25,43,511,229,717,319,1203,482,1940,801,1828,495,1359,429,6054,1057,4455,818,5170,924,2435,632,4721,1103,3027,755,2105,573,947,518,1015,434,390,202,212,171,,149700,5679
0500000US21145,"McCracken County, Kentucky",17980,1173,533,303,21,36,282,200,320,200,78,95,224,229,40,48,642,316,1045,520,563,285,884,444,769,354,1246,422,1987,566,2190,732,1383,455,1457,546,2040,645,662,359,802,346,282,225,275,205,0,185,255,270,,129100,10191
0500000US21151,"Madison County, Kentucky",18875,1366,496,319,255,207,67,114,140,169,33,56,117,143,34,53,471,347,520,386,655,412,488,337,1010,536,241,242,2384,733,2582,841,2747,590,1652,540,1682,397,1229,487,1049,436,523,252,463,350,37,62,0,185,,149500,8321
0500000US21195,"Pike County, Kentucky",18512,1185,1701,579,678,340,487,286,389,243,498,310,979,374,562,346,1128,422,1275,505,1487,577,859,334,964,407,455,300,1159,500,1419,562,1394,569,506,276,888,326,753,349,428,287,77,125,426,299,0,185,0,185,,70800,10142
0500000US21227,"Warren County, Kentucky",25729,1462,820,337,361,372,217,216,26,44,123,136,257,212,75,127,311,246,421,243,1178,452,1079,508,884,541,789,406,4573,1020,2063,700,3603,909,1227,578,2337,666,2581,624,1636,557,551,314,394,273,79,131,144,161,,146200,13713
0500000US22005,"Ascension Parish, Louisiana",32171,2063,1657,658,493,344,634,593,476,307,118,147,60,98,297,350,447,376,535,383,164,204,597,407,1224,570,470,326,2236,810,3484,953,6271,1519,2634,872,3706,1044,2996,1016,2628,725,290,202,632,403,0,201,122,146,,162700,5253
0500000US22015,"Bossier Parish, Louisiana",28706,1969,836,363,120,144,360,257,1297,762,166,172,326,315,23,39,1111,623,742,341,570,391,1036,445,690,381,540,284,3333,909,2625,894,2656,769,2228,807,4029,1144,1732,603,2769,1095,641,413,424,260,452,384,0,201,,155400,13061
0500000US22017,"Caddo Parish, Louisiana",56684,2148,1451,586,1384,577,1226,517,635,355,877,374,1744,735,980,532,1887,603,2047,685,2228,834,3545,981,2362,749,2138,676,6176,1269,3936,840,6057,1335,3337,731,5237,1182,3610,954,3589,890,947,390,975,421,166,173,150,108,,123600,7774
0500000US22019,"Calcasieu Parish, Louisiana",48889,2805,1979,793,762,379,616,318,461,284,1592,625,1705,894,836,561,1624,769,1796,729,2746,844,2134,667,2767,782,2447,957,4633,1030,3375,927,3399,854,3213,766,5737,1190,3572,1006,2047,662,652,519,406,237,60,99,330,287,,116100,9829
0500000US22033,"East Baton Rouge Parish, Louisiana",96737,3309,2016,533,1087,530,1037,388,489,272,356,219,140,180,504,388,943,451,1703,656,1860,604,3085,731,3227,927,2758,771,9789,1488,10320,1532,11321,1533,7586,1288,12068,1648,7975,1403,9001,1246,4074,1171,2216,621,1945,857,1237,589,,170000,4594
0500000US22045,"Iberia Parish, Louisiana",16787,1314,1079,513,519,342,397,315,703,512,350,300,448,385,138,140,400,305,875,465,696,475,970,507,967,480,776,419,1493,594,1615,579,1527,548,603,452,1229,557,479,296,1039,589,267,242,98,127,0,201,119,151,,101300,12625
0500000US22051,"Jefferson Parish, Louisiana",104190,3001,2020,518,661,232,712,407,343,201,546,329,70,112,110,96,1325,591,845,422,977,319,2275,784,2321,650,3810,770,13385,1924,10705,1535,15959,1470,9315,1295,15709,1649,9580,1328,7508,1153,2390,647,2245,578,841,336,538,241,,168800,3389
0500000US22055,"Lafayette Parish, Louisiana",55562,2152,1948,690,1026,578,573,315,1342,654,263,269,929,609,350,341,1719,833,508,341,562,324,740,480,2243,803,1793,726,4502,1211,4493,1070,8438,1314,5712,1136,5805,1136,4629,1268,3713,882,1807,804,1373,554,433,350,661,392,,164200,5685
0500000US22057,"Lafourche Parish, Louisiana",25115,1436,1381,542,368,229,724,446,210,212,98,132,381,259,0,201,424,208,480,367,731,389,1620,605,1310,439,1486,579,2795,766,2155,842,3096,739,1755,542,2721,737,1060,385,1734,526,270,212,251,244,65,81,0,201,,131400,13564
0500000US22063,"Livingston Parish, Louisiana",38301,1581,1549,843,1168,609,941,593,859,608,167,149,17,32,331,236,742,427,1129,861,1113,748,1140,498,1289,722,3179,1426,2657,1044,4258,1230,5892,1347,3143,1012,3422,928,1977,811,1758,863,667,328,903,610,0,201,0,201,,141800,11775
0500000US22071,"Orleans Parish, Louisiana",70108,2547,1223,348,247,157,382,228,226,175,118,113,139,132,81,98,709,371,1001,334,1380,479,1177,409,1795,478,2181,621,6142,1117,5498,719,9397,1114,4934,806,6625,1010,4925,915,9006,1151,4665,701,3987,576,1999,467,2271,721,,192000,7082
0500000US22073,"Ouachita Parish, Louisiana",34912,1799,1023,505,970,382,652,361,719,414,596,397,814,375,354,222,1096,453,1443,523,1349,488,1416,559,1333,720,1693,606,3879,906,3156,1011,2391,641,2616,803,2792,665,2330,764,2848,988,766,454,286,237,277,364,113,109,,125900,8416
0500000US22079,"Rapides Parish, Louisiana",29231,1704,1337,422,491,378,657,382,600,288,209,238,186,196,259,182,942,443,1168,588,997,453,1064,431,1689,524,1935,746,3451,847,2430,774,2992,919,2153,690,2600,740,1058,402,1471,651,899,404,439,379,33,55,171,209,,122300,8049
0500000US22097,"St. Landry Parish, Louisiana",20846,1322,723,351,477,346,180,162,392,320,51,86,268,157,345,260,866,437,1202,680,1965,615,1727,613,1487,475,1714,717,3807,833,1119,453,1327,513,575,352,1486,638,663,278,272,202,127,140,50,69,23,39,0,201,,94300,6064
0500000US22103,"St. Tammany Parish, Louisiana",68885,2468,1861,572,362,391,513,430,182,183,235,212,930,677,119,145,399,260,836,486,305,271,1363,686,1315,477,1140,565,4401,1347,7068,1177,7652,1287,4682,932,11341,1459,8462,1263,9267,1310,2365,846,2340,608,816,444,931,559,,204800,7647
0500000US22105,"Tangipahoa Parish, Louisiana",30800,2032,1817,813,1058,523,856,616,1207,574,93,141,480,420,178,286,1427,733,592,412,1042,669,889,537,751,521,939,584,3301,1042,2866,1025,3224,1109,3132,1143,3101,1184,2147,711,674,457,293,257,106,140,320,481,307,342,,131700,15639
0500000US22109,"Terrebonne Parish, Louisiana",26547,1933,2181,909,413,285,109,111,479,419,465,438,172,188,356,368,632,421,213,182,1007,633,1717,700,840,432,976,532,2191,944,2053,779,2974,873,2447,856,2774,800,1621,600,2123,761,537,372,76,127,113,125,78,131,,143500,16250
0500000US23001,"Androscoggin County, Maine",28990,1667,356,207,221,158,324,229,191,141,765,353,185,207,27,46,495,407,201,130,920,560,514,290,774,407,1533,614,3196,702,4045,933,4867,1131,3039,821,3144,798,1966,556,1318,564,393,277,219,241,85,139,212,198,,153800,6192
0500000US23003,"Aroostook County, Maine",21215,943,634,295,491,233,366,258,424,201,382,178,336,178,346,193,1501,393,1164,349,1764,517,1459,399,1929,478,1072,420,2816,506,1384,347,1886,459,706,236,978,309,816,275,400,198,132,86,187,212,42,49,0,159,,89000,4237
0500000US23005,"Cumberland County, Maine",79303,2654,1780,551,166,142,549,336,539,299,252,190,401,482,565,384,369,241,284,213,999,652,191,149,184,162,389,277,3337,937,2605,755,5991,1028,5553,984,13597,1924,12681,1503,13531,1573,6453,1270,5642,1006,1978,738,1267,519,,257500,7878
0500000US23011,"Kennebec County, Maine",35852,1811,957,354,375,282,333,216,644,463,147,144,457,347,150,144,486,325,321,163,575,286,1130,465,1131,400,2201,731,5535,955,3694,858,5419,870,3381,798,3132,594,2547,717,2242,575,407,245,343,223,47,57,198,138,,148600,7426
0500000US23019,"Penobscot County, Maine",41939,1700,717,313,608,264,209,152,651,288,555,273,628,275,366,205,1149,348,823,293,2264,698,1700,720,2854,818,1908,487,4917,893,3855,693,5741,955,2815,771,4736,992,2828,669,1919,593,384,259,158,133,74,110,80,125,,135500,9551
0500000US23031,"York County, Maine",60933,2177,1346,608,26,45,356,300,435,253,294,237,375,273,591,456,376,228,767,603,882,567,491,260,722,428,479,360,2772,736,3750,952,5942,1103,6254,1115,10498,1684,7131,1141,9205,1481,2879,694,2626,666,1459,778,1277,509,,221900,8052
0500000US24001,"Allegany County, Maryland",19223,1049,467,318,136,117,155,163,72,59,313,290,220,152,200,126,502,272,769,339,1168,358,1356,432,1240,409,1278,445,1915,544,1904,517,2156,526,1174,387,1938,530,939,330,737,298,327,207,93,116,44,73,120,115,,122700,10007
0500000US24003,"Anne Arundel County, Maryland",150981,3551,3496,892,348,303,463,303,912,353,707,431,224,191,0,193,429,271,240,253,156,194,221,243,396,283,585,337,1478,638,1525,462,4745,1444,4917,923,20796,2111,22188,2205,32397,2598,20481,1785,22561,1878,6720,1153,4996,944,,336000,7066
0500000US24005,"Baltimore County, Maryland",201738,4143,4642,756,764,337,595,273,816,355,651,330,197,148,113,111,413,248,851,469,752,291,882,383,1328,476,1939,532,9530,1218,10619,1457,19096,1864,15059,1823,35136,2776,25218,2326,32720,2705,16290,1608,16777,1722,4171,692,3179,678,,246400,4155
0500000US24009,"Calvert County, Maryland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340700,16638
0500000US24013,"Carroll County, Maryland",48413,1643,599,309,179,246,138,119,134,130,0,193,49,86,50,83,90,113,41,70,64,64,0,193,78,114,42,71,253,160,679,339,1171,450,2103,639,6282,1023,8589,1052,14628,1441,7114,1047,5413,1010,552,275,165,136,,325100,7983
0500000US24015,"Cecil County, Maryland",27226,1576,786,419,711,492,44,73,272,232,117,143,55,92,80,95,0,193,403,291,201,168,331,207,141,177,199,204,1390,751,883,429,2335,627,2860,833,5237,1043,4300,816,4028,868,1509,582,1154,684,179,183,11,18,,226800,10578
0500000US24017,"Charles County, Maryland",41556,1586,893,336,77,89,0,193,81,128,0,193,67,81,0,193,224,254,88,121,44,75,0,193,389,348,167,152,579,294,916,402,2477,731,2577,925,7125,986,7197,984,10282,1252,4629,947,2778,759,585,351,381,240,,285300,8991
