GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,B25075_026E,B25075_026M,B25075_027E,B25075_027M,Unnamed: 56,B25077_001E,B25077_001M
0500000US13179,"Liberty County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226200,27803
0500000US13185,"Lowndes County, Georgia",27298,1960,406,319,214,214,370,305,101,126,187,173,164,169,47,78,428,285,113,124,683,413,1410,911,137,182,687,410,1657,636,1377,740,2029,625,1825,622,4156,1342,3876,850,3266,839,1021,543,2422,921,373,302,127,159,188,291,34,59,,221800,13461
0500000US13215,"Muscogee County, Georgia",41407,2652,640,408,158,188,323,233,226,208,267,286,218,298,157,161,81,105,359,286,1111,682,1629,962,1005,515,1041,727,4001,1085,3086,1012,4230,1228,2335,1154,4767,1071,5265,1399,5752,1523,2144,863,1248,517,843,451,221,164,46,79,254,242,,198200,19956
0500000US13217,"Newton County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295800,10487
0500000US13223,"Paulding County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354000,9578
0500000US13245,"Richmond County, Georgia",40621,2761,940,709,122,103,268,206,493,430,95,135,155,145,0,226,217,199,355,297,576,311,788,490,1303,521,634,359,3246,985,4228,1368,4333,1093,2898,920,5918,1610,4598,1172,6021,1717,1434,528,1128,586,607,434,194,206,33,55,37,61,,197100,17645
0500000US13247,"Rockdale County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328200,18209
0500000US13255,"Spalding County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240400,24578
0500000US13285,"Troup County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241000,25395
0500000US13295,"Walker County, Georgia",20413,1547,279,196,203,175,46,77,380,323,0,226,219,193,60,100,159,163,839,459,463,402,540,394,122,121,242,156,1389,542,1051,490,1300,566,1668,606,3141,930,2108,682,3035,986,1595,636,733,417,615,417,119,124,107,176,0,226,,219800,17620
0500000US13297,"Walton County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357200,15778
0500000US13313,"Whitfield County, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243400,23505
0500000US15001,"Hawaii County, Hawaii",55102,2646,425,439,86,70,0,190,65,97,40,68,163,234,45,56,136,126,89,95,290,273,429,459,153,151,89,120,721,473,749,510,798,361,652,432,2126,841,3215,1129,9792,1772,5919,1299,13631,1867,7139,1285,4752,1005,1589,703,2009,602,,528800,33309
0500000US15003,"Honolulu County, Hawaii",200110,4272,2290,804,373,314,0,190,0,190,62,83,132,126,96,117,457,296,545,261,449,260,881,444,854,473,665,275,1826,537,403,254,990,409,103,88,1756,732,1856,594,9257,1246,12471,1575,35314,2448,49010,2593,52926,2792,15383,1471,12011,1495,,899300,12180
0500000US15007,"Kauai County, Hawaii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888500,27170
0500000US15009,"Maui County, Hawaii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934500,37345
0500000US16001,"Ada County, Idaho",146832,3268,1597,585,89,106,43,70,137,103,138,220,297,170,244,185,486,297,277,185,536,276,210,232,581,314,56,93,410,336,202,196,699,494,640,390,2112,800,3208,885,22500,2225,34175,2578,46580,2782,19425,1961,7023,965,2849,912,2318,660,,525600,14329
0500000US16005,"Bannock County, Idaho",23435,1776,324,221,20,24,271,284,57,87,265,158,0,197,128,151,80,102,0,197,120,145,282,326,137,142,232,234,402,233,221,185,318,263,489,394,2447,634,3508,844,5778,1210,3809,1040,3670,863,405,226,366,259,44,76,62,104,,341800,15418
0500000US16019,"Bonneville County, Idaho",31667,1731,11,19,0,197,0,197,145,171,93,108,138,137,57,94,595,488,198,203,574,587,455,574,242,313,108,131,578,330,226,218,439,277,991,538,1820,672,3525,915,7540,1523,6255,1275,5552,1060,1775,755,109,109,69,90,172,168,,374800,18300
0500000US16027,"Canyon County, Idaho",67525,1819,1337,561,56,91,93,108,19,33,202,255,324,203,227,154,403,257,459,389,93,113,102,159,271,269,95,153,591,344,146,126,1380,706,666,363,3434,915,4964,1253,24032,1942,11114,1392,11672,1425,3419,768,1727,557,135,134,564,510,,378600,7204
0500000US16055,"Kootenai County, Idaho",54466,2286,930,561,280,315,69,95,82,123,0,197,0,197,93,86,239,258,420,437,310,269,8,14,101,141,787,579,664,472,594,493,351,237,349,204,900,413,1595,637,5848,1411,9809,1574,16828,1852,8531,1575,4106,1194,892,475,680,296,,556500,25676
0500000US16083,"Twin Falls County, Idaho",23789,1748,58,71,70,69,84,92,60,105,0,197,97,130,39,51,177,178,284,211,58,71,170,248,151,241,0,197,538,392,404,273,534,334,408,327,2364,777,4403,1296,6885,1381,2541,754,2819,1083,1026,530,343,392,55,94,221,211,,329000,18318
0500000US17019,"Champaign County, Illinois",48422,1743,291,205,267,228,581,366,216,198,323,264,288,179,112,130,331,346,694,466,257,175,1339,634,974,390,1050,631,2267,674,4318,1182,4178,1100,3947,1071,8604,1562,5505,1278,7843,1255,3534,867,1031,441,208,167,132,167,0,206,132,160,,216100,8826
0500000US17031,"Cook County, Illinois",1223799,12644,13263,1877,5308,1557,5033,1359,3789,974,4044,1120,3892,1157,4369,1529,4485,1314,5591,1175,6146,1402,7455,1350,8023,1632,7772,1876,43041,4562,35530,4022,59825,4580,53717,3812,145353,7252,160005,6968,257152,7993,139112,5506,148534,7038,52109,3625,28996,3156,9387,1648,11868,1970,,313700,3917
0500000US17037,"DeKalb County, Illinois",25644,1366,618,430,11,19,183,199,8,14,0,206,79,114,0,206,84,75,66,97,0,206,176,261,140,104,60,37,1745,599,1329,579,2128,697,2446,793,4258,1109,5407,1288,3726,924,2207,575,699,392,100,115,132,169,0,206,42,67,,244000,14125
0500000US17043,"DuPage County, Illinois",259443,3895,2085,737,162,135,200,167,962,733,632,314,304,208,614,465,330,218,468,257,17,32,298,293,518,437,282,316,3442,930,4853,1106,5635,1315,7192,1418,21407,2025,27312,2179,63790,3406,42934,2800,50334,2891,13485,1894,6982,1062,2130,575,3075,790,,383100,5119
0500000US17089,"Kane County, Illinois",143872,3491,941,464,133,154,401,298,996,467,335,263,358,298,91,102,350,270,453,290,117,159,344,280,283,225,425,344,1357,560,2997,1120,5426,1428,5883,1259,22068,2466,20796,2054,34089,2360,23810,2214,17203,1929,3106,855,1235,720,109,144,566,452,,324000,7901
0500000US17091,"Kankakee County, Illinois",29126,1587,927,444,479,285,291,260,49,62,394,309,341,439,72,105,331,238,127,125,884,517,279,173,180,130,1039,533,1522,591,2218,706,4473,1007,3019,833,4320,983,2881,802,3189,699,933,435,884,452,94,109,83,134,75,144,42,73,,182900,10093
0500000US17093,"Kendall County, Illinois",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326700,11034
0500000US17097,"Lake County, Illinois",199787,3953,3149,1190,465,339,725,453,518,365,150,184,478,340,155,158,532,424,160,146,446,415,305,253,491,315,1007,640,4891,1140,4784,1383,9738,1647,11223,2028,25493,2864,19897,2493,37813,2709,24528,2334,30867,2621,11198,1405,7408,1267,1597,585,1769,649,,340400,7718
0500000US17099,"LaSalle County, Illinois",33166,1663,373,293,233,190,184,203,323,408,227,220,161,188,121,171,408,272,489,265,1188,454,645,306,1176,380,1881,648,3899,987,4665,1148,3572,843,1696,522,3937,841,2863,781,2843,793,1133,370,797,531,101,109,218,276,0,206,33,59,,154300,8142
0500000US17111,"McHenry County, Illinois",99130,2713,512,332,257,260,312,252,319,219,297,204,207,220,84,101,68,88,248,282,182,165,17,28,500,365,456,473,1896,646,1525,465,3855,1007,6479,1125,14301,1935,15811,2023,26992,2519,16296,1812,6844,1104,802,462,541,529,44,73,285,207,,308300,8730
0500000US17113,"McLean County, Illinois",46522,1673,595,498,374,271,342,217,932,807,299,221,90,144,63,89,315,174,286,193,719,310,543,254,493,274,550,259,2791,794,4278,1005,4091,895,4730,1155,8062,1163,4415,930,7681,1083,2187,566,2054,659,440,359,111,105,81,94,0,206,,211000,9303
0500000US17115,"Macon County, Illinois",30175,1393,620,459,237,184,445,410,599,413,703,347,485,301,270,204,728,360,1006,485,1292,425,2228,718,2399,693,2044,615,3314,741,2895,686,2086,664,1599,707,2238,633,1551,486,1055,456,1270,619,896,527,26,45,166,197,13,22,10,16,,115300,8314
0500000US17119,"Madison County, Illinois",82626,2929,579,380,636,422,1018,571,855,580,508,439,597,362,407,242,1333,552,1611,505,2887,1166,2307,799,3247,996,3263,762,7202,1780,6885,1312,8577,1670,4119,842,9032,1470,7859,1228,10472,1857,4575,1077,3953,1027,538,311,166,170,0,206,0,206,,173300,8282
0500000US17143,"Peoria County, Illinois",54593,2355,1038,593,1130,605,338,247,528,347,350,280,286,201,336,244,973,447,1729,634,3921,1316,1584,577,2796,983,1908,896,5154,1154,4575,925,5370,1087,3639,944,5475,1069,4272,998,4092,860,2906,788,1303,601,347,258,365,299,0,206,178,215,,153000,9029
0500000US17161,"Rock Island County, Illinois",45214,2007,980,481,228,178,420,313,66,76,81,105,299,226,140,179,301,215,766,367,1472,658,2302,755,1815,574,2955,843,7363,1675,4474,1002,4158,932,2705,659,5296,1163,3832,934,3287,796,1315,655,441,273,518,616,0,206,0,206,0,206,,144100,8716
0500000US17163,"St. Clair County, Illinois",67790,2432,1230,681,634,485,796,479,628,480,567,417,1802,734,783,462,1979,839,1794,689,2720,906,1274,624,2689,789,1712,705,5271,1151,3611,930,4184,1057,5316,985,8968,1566,6545,1383,9018,1190,3560,932,2017,741,285,284,286,302,0,206,121,144,,185400,10739
0500000US17167,"Sangamon County, Illinois",59943,2318,771,400,622,361,362,230,271,250,364,301,242,178,217,292,808,457,764,364,1815,791,2615,920,2212,791,2525,806,5498,1135,3108,769,6773,1168,3730,913,8710,1477,6093,1151,8307,1228,1789,474,1406,683,694,611,77,125,56,96,114,162,,181700,12622
0500000US17179,"Tazewell County, Illinois",41412,1664,487,309,233,207,235,227,341,291,47,77,86,153,0,206,442,349,482,249,1243,721,1726,699,1716,606,1763,605,4635,1008,4505,850,5784,1093,2837,739,4038,778,4060,1106,4108,879,1848,647,414,297,145,164,167,207,48,57,22,26,,162000,5669
0500000US17183,"Vermilion County, Illinois",20144,1237,624,348,316,202,153,138,334,256,182,169,483,389,262,202,2221,723,1756,524,796,415,1419,415,871,360,1073,488,1980,530,1513,459,1660,559,831,396,1651,559,795,332,539,268,307,191,315,195,0,206,0,206,0,206,63,108,,96100,7610
0500000US17197,"Will County, Illinois",203903,3404,1465,577,402,258,244,170,522,372,1163,578,782,362,241,203,1163,588,999,438,615,418,1202,617,1037,430,760,411,3583,979,4493,1034,7264,1310,8247,1302,26256,2262,29985,2557,51927,3434,28250,2680,24537,2168,5836,1101,1385,643,144,138,1401,720,,322200,6161
0500000US17199,"Williamson County, Illinois",19117,1153,368,272,152,122,0,206,264,245,84,78,163,153,169,181,593,367,497,231,631,336,976,452,977,461,514,295,1952,747,1781,610,1863,633,1701,648,2100,574,2158,736,1321,582,230,200,292,238,169,139,35,61,0,206,127,133,,155900,13995
0500000US17201,"Winnebago County, Illinois",74404,2793,1004,568,831,448,739,480,844,554,285,209,626,360,284,216,684,371,905,434,1572,651,2555,685,2354,659,2974,780,9375,1735,7566,1304,10082,1358,7384,1290,10359,1347,5327,1019,5626,1010,1238,466,1266,629,294,227,41,70,57,95,132,155,,161400,4817
0500000US18003,"Allen County, Indiana",108495,2676,2026,819,963,473,550,421,508,291,432,266,242,269,180,189,401,358,1465,622,1200,482,823,319,1715,601,1599,700,8801,1543,5209,1083,11956,1782,7062,1196,17499,2359,12504,1960,16688,1719,8136,1401,6223,1254,1772,672,266,211,13,21,262,265,,226000,6931
0500000US18005,"Bartholomew County, Indiana",23575,1516,339,291,776,574,135,164,192,243,0,208,132,125,423,605,51,63,62,115,208,322,121,122,493,324,63,106,1239,602,1217,521,1525,566,441,234,4110,1003,3358,879,3825,927,2469,922,1343,654,782,520,110,143,72,123,89,106,,253900,17240
0500000US18011,"Boone County, Indiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369300,23640
0500000US18019,"Clark County, Indiana",36858,1987,810,642,213,211,208,180,689,681,345,238,31,58,31,56,82,119,249,232,73,92,0,208,327,321,292,199,1609,593,1824,621,3475,992,2718,894,8425,1558,5508,931,5580,1144,2815,950,1407,659,147,182,0,208,0,208,0,208,,232400,8979
0500000US18035,"Delaware County, Indiana",29177,1317,1011,510,225,276,342,233,459,301,99,120,140,142,374,295,1313,572,932,356,1578,656,1019,466,1311,387,1051,392,2863,661,3191,899,2720,726,1806,622,3332,859,2504,711,1391,501,723,298,502,294,184,141,79,105,0,208,28,46,,139700,8870
0500000US18039,"Elkhart County, Indiana",52525,2060,516,310,607,393,512,338,454,345,234,196,462,378,129,133,271,178,235,229,604,350,958,480,1124,590,1579,671,3784,1120,3493,958,5262,1274,3355,730,9583,1641,5950,1095,6481,1141,3971,750,2274,718,300,208,128,125,97,123,162,207,,214000,8967
0500000US18043,"Floyd County, Indiana",22990,1450,179,206,59,100,50,85,0,208,122,130,19,31,91,147,0,208,0,208,68,112,157,126,522,311,254,218,1389,514,1126,580,1374,547,1748,676,3769,895,3248,816,4658,1095,2075,708,1629,585,269,172,0,208,46,77,138,181,,258700,14368
0500000US18053,"Grant County, Indiana",19503,1417,665,497,0,208,42,76,162,154,43,84,740,573,90,108,238,203,1162,563,1102,543,1006,353,1257,503,1291,600,2243,663,1480,638,1417,644,1462,581,1950,700,1025,586,1067,637,446,332,159,190,456,340,0,208,0,208,0,208,,121800,14821
0500000US18057,"Hamilton County, Indiana",106839,2847,719,436,17,30,118,138,740,578,162,190,95,153,327,268,243,268,877,554,55,74,237,247,285,227,194,299,1077,579,323,180,1776,780,2009,941,5701,1341,8167,1428,25892,2421,22296,2791,23868,2773,6491,1423,3201,830,972,462,997,507,,419800,11949
0500000US18059,"Hancock County, Indiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288900,13491
0500000US18063,"Hendricks County, Indiana",54988,2162,724,461,70,125,205,227,156,148,69,118,596,522,82,136,44,60,21,28,9,15,147,270,242,208,160,151,1192,484,867,547,1726,594,4041,1227,7425,1462,8824,1383,14645,2049,8218,1382,3836,1253,1379,877,310,347,0,208,0,208,,306100,13938
0500000US18067,"Howard County, Indiana",23926,1500,226,226,227,221,308,281,164,176,66,89,134,158,17,31,428,313,147,184,381,242,1212,496,389,245,1962,768,2002,629,2286,849,2609,783,2485,793,3946,1050,1405,487,2434,582,382,246,338,291,199,312,62,111,0,208,117,144,,169300,10454
0500000US18081,"Johnson County, Indiana",46849,1991,460,320,116,138,535,386,93,116,93,167,0,208,67,110,121,202,0,208,0,208,139,155,539,542,415,523,1260,601,1004,495,2811,905,2339,801,7348,1505,8246,1871,10720,1872,4762,1218,4778,1114,497,374,341,294,0,208,165,154,,286900,11193
0500000US18085,"Kosciusko County, Indiana",24709,1542,204,192,231,250,146,148,249,182,500,338,208,162,26,45,157,152,266,186,288,279,483,290,421,286,488,292,1550,564,1459,622,2139,634,1737,641,3246,832,2822,725,2947,831,2498,800,1440,608,700,391,352,268,110,112,42,70,,227800,18806
0500000US18089,"Lake County, Indiana",144467,3478,970,426,816,640,1127,614,1095,553,1042,479,576,349,370,329,1216,451,1379,470,2269,824,1036,433,3084,875,2697,688,7908,1454,7288,1544,12452,2014,9889,1739,23132,2710,21972,2631,20171,2066,11879,1783,9129,1529,1801,517,798,521,203,113,168,164,,236800,5718
0500000US18091,"LaPorte County, Indiana",33972,1764,315,228,381,265,132,159,29,29,398,494,189,167,65,107,620,423,235,210,492,285,550,430,1084,607,782,373,3305,787,2538,836,3820,1024,2405,685,4267,938,3336,1060,4412,1067,2042,809,1548,531,691,379,231,217,77,71,28,28,,196300,14675
0500000US18095,"Madison County, Indiana",39094,1393,698,359,281,211,166,184,283,219,189,171,254,166,274,254,1423,565,1036,433,1433,547,1620,640,2046,802,1831,669,3266,784,2279,739,4660,945,3968,974,4100,893,2844,891,3166,852,1447,565,1219,527,404,341,80,100,0,208,127,154,,163200,7573
0500000US18097,"Marion County, Indiana",234204,5850,2967,1019,935,458,1017,567,1050,454,1204,569,1004,443,149,216,818,436,1166,537,2479,974,4052,1247,4602,1215,2743,915,12800,1896,11412,1860,22368,2750,15403,2088,39956,3711,32039,2914,37854,2675,15496,2327,15662,2231,4051,1035,1939,750,429,294,609,314,,238700,3976
0500000US18105,"Monroe County, Indiana",31917,1848,561,339,0,208,206,200,387,399,100,121,261,271,0,208,0,208,34,42,103,163,0,208,46,81,300,270,382,257,766,407,1923,625,1455,577,4917,1287,4406,868,7980,1267,3007,816,2972,849,1404,738,596,301,111,113,0,208,,301400,16167
0500000US18109,"Morgan County, Indiana",23675,1081,214,178,56,94,409,442,148,123,70,85,178,237,88,108,382,323,577,542,67,125,371,240,301,190,534,576,1102,571,689,288,1399,420,1293,470,2820,763,4490,1226,3537,730,1697,619,2649,877,307,266,145,177,61,97,91,111,,262700,13241
0500000US18127,"Porter County, Indiana",52036,2272,954,561,240,255,257,202,331,241,50,84,111,124,156,156,122,182,428,476,138,158,216,176,258,258,125,129,1673,686,1970,731,3446,917,2964,716,8274,1431,7065,1204,12743,1670,5295,1060,3481,793,1141,393,365,187,65,82,168,145,,280500,10806
0500000US18141,"St. Joseph County, Indiana",73541,2806,656,344,480,257,258,153,269,238,307,213,457,303,486,393,812,367,1186,550,791,353,1220,520,2248,800,2708,805,7075,1302,5265,1098,7705,1371,6045,1278,11740,1358,7408,1179,8061,1234,3363,781,3593,908,898,377,228,175,97,121,185,172,,195000,7577
0500000US18157,"Tippecanoe County, Indiana",41819,2006,577,369,497,267,291,252,174,204,43,72,88,122,0,208,113,119,103,118,333,420,443,316,512,353,544,377,2278,802,1841,622,3135,858,2634,789,7806,1461,4476,932,7240,1514,4429,1119,2824,1012,670,331,324,291,47,78,397,485,,246800,11061
0500000US18163,"Vanderburgh County, Indiana",49577,2223,1251,506,556,343,153,129,347,279,419,281,207,182,100,99,948,456,792,372,695,402,1001,400,1211,485,2206,694,3867,911,3428,1003,6147,1234,2957,811,7286,1462,5785,1133,4846,954,2498,671,2215,939,590,359,25,43,0,208,47,42,,187300,15854
0500000US18167,"Vigo County, Indiana",26678,1595,423,307,51,88,183,151,225,203,249,270,294,216,112,129,227,199,1020,445,914,378,1833,658,1263,605,1973,702,2110,619,3467,937,2453,730,2435,835,2559,766,1538,606,1827,641,571,364,544,281,139,179,127,214,55,94,86,110,,142800,6059
0500000US18173,"Warrick County, Indiana",20673,1197,304,250,51,83,177,207,269,261,112,140,215,225,97,114,75,90,340,280,48,67,195,217,116,107,69,94,1273,454,662,397,1737,619,1325,538,2562,645,2907,790,3631,716,1685,593,2126,725,394,230,203,168,0,208,100,118,,262200,18347
0500000US18177,"Wayne County, Indiana",18353,1297,258,228,230,181,229,316,28,40,331,336,12,21,52,78,1091,748,947,423,625,322,737,395,1352,565,1113,564,1572,565,1353,512,1301,443,933,404,1606,454,1924,782,872,384,945,452,723,354,54,91,0,208,65,79,0,208,,136100,19014
0500000US19013,"Black Hawk County, Iowa",35126,2334,733,441,306,290,194,236,80,135,349,251,106,127,97,121,391,311,348,233,390,246,668,367,1075,529,1055,526,3396,1163,3042,936,4924,940,1988,576,5460,966,2856,620,4515,1078,1995,742,712,341,125,127,48,63,40,48,233,222,,180100,15140
0500000US19049,"Dallas County, Iowa",29204,1703,89,74,32,57,0,172,270,238,6,11,97,123,17,28,453,471,107,99,217,180,346,298,183,175,521,303,550,265,856,620,1962,747,1027,560,2294,808,2366,757,6284,1489,4517,999,4981,1240,1144,494,635,501,237,189,13,23,,351100,18004
0500000US19061,"Dubuque County, Iowa",31794,1122,314,233,323,226,182,188,97,117,48,80,199,219,77,131,317,283,234,219,184,162,451,351,212,233,351,216,1828,542,1744,507,3187,765,2364,662,5968,907,3795,732,5445,924,1885,486,1319,428,625,332,476,339,123,146,46,62,,231700,8649
0500000US19103,"Johnson County, Iowa",37546,2011,1148,727,345,326,385,400,98,103,54,92,112,131,0,172,0,172,194,221,433,599,141,185,218,189,14,24,546,291,733,407,1006,423,1781,584,5441,1179,5153,1029,9074,1576,4454,947,3912,837,1300,460,667,355,142,238,195,198,,310700,17231
0500000US19113,"Linn County, Iowa",69644,2074,550,377,219,175,1047,574,506,340,341,323,286,422,287,251,363,244,391,235,508,284,690,323,555,386,593,320,4220,1179,6370,1429,6837,979,6017,1148,10996,1494,8252,1347,11279,1760,5019,1124,2241,681,1067,706,602,290,91,111,317,258,,222900,8881
0500000US19153,"Polk County, Iowa",139808,4188,1006,503,479,307,337,215,202,210,663,427,729,653,184,179,484,386,73,89,776,400,892,467,2029,829,1557,709,5736,1153,5542,1171,9981,1651,9029,1654,22285,2148,18612,2387,29916,3119,14184,1877,10140,1775,2668,847,1011,426,670,565,623,639,,271300,7193
0500000US19155,"Pottawattamie County, Iowa",27008,1411,440,303,326,304,163,151,112,92,0,172,42,70,32,55,138,173,71,82,216,130,230,134,574,304,563,287,1672,543,2527,652,4147,1028,1322,461,2864,782,3892,958,3398,827,2265,705,1418,558,132,101,27,44,0,172,437,440,,216200,19763
0500000US19163,"Scott County, Iowa",52393,1944,993,731,245,189,364,244,104,127,62,83,260,229,102,100,63,70,575,441,315,279,729,324,850,404,905,461,4471,1117,4159,1127,4453,913,3012,702,5272,1118,5942,1197,8294,1302,5135,869,4695,1126,929,597,124,135,43,74,297,281,,243000,15161
0500000US19169,"Story County, Iowa",21616,1402,240,190,160,128,69,76,123,154,97,97,110,126,227,187,44,60,170,147,81,89,695,537,73,69,290,184,675,274,1040,508,1369,478,1071,318,3794,998,2254,650,4049,885,2249,588,2083,586,392,185,176,194,85,128,0,172,,260600,21483
0500000US19193,"Woodbury County, Iowa",27269,1353,414,336,350,227,166,238,505,366,41,60,68,63,0,172,313,205,440,228,545,369,443,269,758,440,402,288,2859,769,1808,649,3670,996,2681,840,2996,731,3451,894,3561,784,904,337,590,300,304,326,0,172,0,172,0,172,,182900,10287
0500000US20015,"Butler County, Kansas",20407,1058,301,253,238,196,193,197,106,103,33,35,101,87,95,98,193,145,442,263,476,337,608,354,864,353,823,353,1296,528,737,368,1314,482,885,324,3370,709,2609,741,2482,691,1413,492,1406,469,265,213,65,80,0,185,92,116,,222200,13093
0500000US20045,"Douglas County, Kansas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305600,18198
0500000US20091,"Johnson County, Kansas",166940,3391,1915,907,474,420,454,407,641,642,210,186,481,436,724,565,434,226,248,229,592,452,191,176,201,164,529,337,1135,632,1536,547,2398,997,3048,719,11151,1732,17835,2262,44778,3030,28453,2334,32072,2603,9833,1596,4566,976,1622,743,1419,564,,387700,5942
0500000US20103,"Leavenworth County, Kansas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275500,19714
0500000US20161,"Riley County, Kansas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221500,13605
0500000US20173,"Sedgwick County, Kansas",131125,3729,1557,620,516,295,513,311,1150,610,521,335,1259,714,1008,541,1640,744,993,510,2697,786,2545,845,3973,1052,3349,862,8992,1731,8419,1408,14036,1955,8453,1465,20254,2114,14816,2044,16561,1755,7739,1279,6648,1217,1687,595,596,337,635,520,568,423,,209700,5377
0500000US20177,"Shawnee County, Kansas",49116,1939,1462,666,135,165,287,218,178,205,546,421,411,255,0,185,2200,856,604,351,848,515,2551,722,1331,367,779,375,4194,1130,3514,1074,4343,1026,3588,836,5884,1017,5032,1057,5547,1026,2481,822,2459,695,403,274,21,33,0,185,318,297,,183200,10868
0500000US20209,"Wyandotte County, Kansas",38043,2229,801,445,118,152,358,215,468,389,552,313,425,368,0,185,810,495,1268,721,824,488,972,668,1510,580,791,542,3310,910,2856,969,3708,933,3170,991,5908,1365,3312,985,4569,1092,921,402,923,629,91,118,257,270,43,79,78,123,,177000,11352
0500000US21015,"Boone County, Kentucky",38703,1876,390,280,327,315,87,150,282,337,225,218,518,515,210,207,165,145,133,167,152,239,0,206,147,178,52,82,1542,607,1684,639,2560,745,2049,745,4702,1421,5796,1321,7832,1361,4422,972,4092,1055,952,555,220,203,164,203,0,206,,285600,13250
0500000US21029,"Bullitt County, Kentucky",27507,1165,489,277,274,221,65,84,303,245,152,153,56,101,57,99,0,206,198,161,78,105,38,60,255,269,192,228,1092,571,327,221,2274,942,2185,766,4909,995,3840,765,6338,1209,1980,591,2002,811,403,299,0,206,0,206,0,206,,260500,14258
0500000US21037,"Campbell County, Kentucky",28029,1248,192,196,101,128,303,410,29,50,104,136,78,97,0,206,630,486,164,118,79,104,406,349,292,217,384,290,1345,476,1395,448,2075,706,1172,431,3710,781,4210,995,5873,961,2339,824,2003,624,415,300,312,194,47,83,371,296,,268500,12567
0500000US21047,"Christian County, Kentucky",13898,1431,176,184,168,120,189,205,27,36,958,676,47,89,0,206,143,119,526,420,292,300,536,522,863,446,362,261,1117,517,735,507,803,485,677,401,2224,735,790,473,1421,573,1102,683,597,297,0,206,145,180,0,206,0,206,,175300,35729
0500000US21059,"Daviess County, Kentucky",26526,1754,375,296,189,167,0,206,418,376,131,156,0,206,0,206,115,150,276,321,396,324,510,300,457,329,536,398,2285,743,1841,662,3150,805,2539,812,4421,980,2701,785,3450,858,1038,540,1374,811,227,305,0,206,0,206,97,168,,200500,13779
0500000US21067,"Fayette County, Kentucky",79028,3257,679,468,346,284,83,88,926,941,60,116,0,206,29,48,71,119,0,206,362,357,1044,857,1050,873,187,166,2357,823,2874,780,4895,1371,3687,885,11833,1903,10200,1585,17402,2177,7885,1291,8650,1427,2049,545,902,442,517,344,940,440,,294300,9883
0500000US21093,"Hardin County, Kentucky",29230,1639,1129,573,138,155,84,97,0,206,274,337,324,306,70,89,130,164,36,65,123,120,235,167,827,646,281,227,1350,658,2139,837,1811,711,2199,950,4652,1338,3502,827,5843,1120,1746,670,1541,627,480,454,220,241,0,206,96,120,,237200,13754
0500000US21111,"Jefferson County, Kentucky",210890,3831,2712,917,1278,538,962,505,1015,419,1211,602,477,321,651,454,1283,461,1906,763,2021,733,856,399,3830,1099,4048,1509,9937,1739,8121,1544,16859,2319,18107,2560,29773,2649,24675,2256,34789,2548,20200,1998,17214,1960,4945,1062,2390,669,678,446,952,743,,250800,6007
