GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,Unnamed: 52,B25077_001M,B25077_001E
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 or more","Margin of Error!!Total!!$1,000,000 or more",,Margin of Error!!Median value (dollars),Estimate!!Median value (dollars)
0500000US34035,"Somerset County, New Jersey",93582,2696,123,143,0,281,108,130,50,83,138,143,42,67,118,102,97,116,128,150,0,281,240,204,100,164,247,214,1046,659,1024,399,1380,703,2264,800,7293,1106,11279,1464,21508,1760,15091,1515,18899,1857,7854,1200,4553,896,,10553,398200
0500000US34037,"Sussex County, New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8480,293700
0500000US34039,"Union County, New Jersey",112626,3173,15,24,0,281,36,59,230,199,357,349,54,89,339,215,308,290,0,281,14,23,116,189,387,292,306,256,1009,403,1078,485,3128,810,2649,770,9969,1419,12575,1763,30339,2243,18877,1751,21048,2041,5507,901,4285,679,,7173,378300
0500000US34041,"Warren County, New Jersey",31745,1551,97,122,150,134,204,198,68,60,15,25,16,28,39,64,0,281,56,66,53,91,40,69,94,102,115,136,685,312,1133,440,1711,549,2075,686,5303,997,5330,1132,8228,1206,4096,748,1730,581,324,215,183,154,,9792,287700
0500000US35001,"Bernalillo County, New Mexico",166256,3919,2962,1104,1939,587,1665,689,641,275,1120,494,319,219,269,242,814,413,1320,550,1393,557,2987,914,1599,553,3553,943,13724,1676,15334,2035,20835,1971,17788,2031,26926,2644,20157,2096,14039,1754,6522,1064,6427,1000,2271,781,1652,771,,3139,192800
0500000US35005,"Chaves County, New Mexico",16104,1400,521,385,153,146,387,279,563,283,615,441,170,161,409,311,950,554,889,494,844,397,1480,535,852,420,637,347,1269,669,752,446,1703,697,751,387,1780,527,379,383,735,456,239,226,0,285,0,285,26,44,,11956,93400
0500000US35013,"Do?a Ana County, New Mexico",46330,2366,1724,682,539,528,1383,685,290,311,1755,699,274,239,619,348,1606,671,458,294,1033,570,1312,502,2506,828,2380,767,3939,915,4068,1121,6464,1209,2523,731,5190,1109,3069,880,2686,686,1606,601,287,218,530,511,89,115,,9758,145600
0500000US35031,"McKinley County, New Mexico",12132,1077,1044,598,743,440,510,288,1081,514,336,202,102,80,221,205,725,309,1213,445,1079,380,294,254,952,419,386,335,581,330,416,249,916,524,115,125,395,265,256,189,508,298,180,210,79,134,0,285,0,285,,7100,60800
0500000US35043,"Sandoval County, New Mexico",38067,1589,159,158,124,97,652,467,317,340,239,225,189,163,187,177,369,214,464,320,363,212,103,148,532,291,1570,523,3652,828,4631,1030,5713,968,2729,708,5304,944,3495,784,3417,777,1010,427,1832,532,779,339,237,184,,7599,174000
0500000US35045,"San Juan County, New Mexico",29328,1715,1177,478,2630,662,1051,612,444,264,839,315,560,353,289,206,654,438,226,252,678,328,580,367,739,454,397,331,2436,739,1638,686,2587,694,1524,553,5620,1025,2304,742,1871,625,604,426,202,157,39,68,239,303,,14048,153200
0500000US35049,"Santa Fe County, New Mexico",42279,1884,1483,729,763,327,277,227,402,220,242,208,546,377,16,28,533,321,1209,575,327,206,394,256,146,158,416,384,2609,695,692,334,2107,736,2097,757,4093,839,4034,1061,6402,1250,3593,763,5957,1089,1978,637,1963,586,,18138,284800
0500000US35061,"Valencia County, New Mexico",21474,1320,523,308,557,327,397,340,408,337,56,90,471,324,0,285,417,310,852,536,768,387,987,512,960,502,1025,552,2116,706,2954,1014,1949,653,1577,599,1625,623,1672,592,1375,624,387,211,336,320,0,285,62,109,,9066,135200
0500000US36001,"Albany County, New York",68732,2293,91,107,88,104,257,204,272,236,174,135,198,174,0,275,272,245,490,317,814,443,678,360,1155,537,1113,475,3782,1040,5424,1181,7498,1312,8492,1233,13463,1569,8832,1159,8689,1131,3471,836,2593,778,397,280,489,332,,6723,213300
0500000US36005,"Bronx County, New York",88493,3779,817,509,628,332,650,349,1114,577,883,426,928,480,176,222,278,158,1153,633,245,256,785,405,1342,632,789,385,3547,994,1085,486,2811,941,1387,507,3737,1077,4341,988,19790,2107,22191,2245,16175,1855,2240,809,1401,667,,11325,388900
0500000US36007,"Broome County, New York",53648,1910,575,268,514,322,526,404,483,327,311,278,401,252,320,215,1884,586,1702,550,4815,1204,4658,913,4235,789,4188,819,7533,1190,5180,1052,4670,905,3207,732,3182,705,2169,627,1444,485,405,297,813,467,404,336,29,51,,4664,107300
0500000US36009,"Cattaraugus County, New York",23706,1245,331,203,421,262,527,262,565,245,393,214,660,251,545,266,2033,523,2320,496,2207,562,2359,543,1676,451,1131,344,2811,660,1325,415,1281,315,572,239,1002,363,360,251,451,221,158,130,378,204,51,63,149,135,,3929,77800
0500000US36011,"Cayuga County, New York",22879,975,626,275,302,312,322,181,114,104,458,426,200,142,138,107,453,233,904,309,1200,392,1859,550,2441,509,2102,558,3397,748,1461,441,2116,653,1200,448,1352,460,602,320,615,246,440,281,320,207,12,21,245,176,,6835,102400
0500000US36013,"Chautauqua County, New York",39514,1825,775,594,490,266,607,412,732,283,531,286,1178,457,1051,405,2445,685,2876,697,4109,786,3537,713,3282,890,2835,581,4660,1163,2249,554,3334,715,1525,594,1316,467,687,277,598,309,136,103,322,211,208,183,31,36,,3760,84300
0500000US36015,"Chemung County, New York",23848,1591,423,253,87,85,128,100,239,185,337,183,399,278,689,384,1111,374,2083,634,1846,652,2153,589,2061,531,1792,575,3173,709,2086,693,1355,538,998,438,1096,452,524,285,919,469,172,179,177,211,0,275,0,275,,6155,92100
0500000US36019,"Clinton County, New York",20501,1148,273,195,128,128,91,112,95,112,168,160,378,227,362,259,412,223,327,179,476,274,753,342,1353,511,1466,593,3435,739,2172,600,2027,606,640,322,2328,648,1243,632,761,377,299,222,874,569,84,95,356,253,,10373,131100
0500000US36027,"Dutchess County, New York",75439,2399,388,401,408,516,300,341,88,146,53,91,205,177,534,429,112,131,323,253,249,213,482,314,234,241,244,206,1800,590,711,344,2325,721,3860,1041,11196,1531,14462,1686,22551,2100,7997,1342,4756,903,691,320,1470,596,,7487,299100
0500000US36029,"Erie County, New York",244018,5335,1999,703,3363,804,1855,624,2156,814,2272,666,2914,829,2123,842,7342,1194,8158,1160,10847,1489,10923,1606,17046,2251,15800,1731,37113,1999,26150,2399,27415,2425,15528,1757,20474,1979,11822,1280,10351,1366,4300,903,2496,842,987,484,584,348,,1981,123700
0500000US36045,"Jefferson County, New York",25399,1427,255,176,275,216,259,240,239,212,116,102,347,223,233,182,717,298,1238,445,1320,541,1178,455,1545,448,1851,691,2838,716,2242,549,3028,717,1449,430,2029,499,1636,548,1308,505,508,297,569,281,132,103,87,89,,9923,128200
0500000US36047,"Kings County, New York",273500,6886,379,251,439,278,93,112,826,476,456,320,525,247,251,201,1079,520,996,469,733,339,1879,645,1224,542,782,489,3202,950,748,306,4829,1068,2430,801,9781,1422,8571,1437,29836,2704,40466,2951,102178,4799,36149,2374,25648,2171,,7643,566700
0500000US36051,"Livingston County, New York",17241,1132,453,305,332,264,9,16,118,114,333,265,96,142,265,184,518,244,654,439,610,292,772,301,1769,406,1536,428,2776,756,2072,566,1233,401,1141,361,1302,339,500,256,330,204,260,176,76,99,86,103,0,275,,6092,110400
0500000US36053,"Madison County, New York",20272,1234,543,318,287,230,318,233,388,222,168,183,144,143,150,120,294,157,966,423,839,446,1660,492,1810,483,729,302,2433,728,2042,536,2025,500,862,302,1437,425,847,301,1293,487,286,166,649,414,43,69,59,75,,8129,118900
0500000US36055,"Monroe County, New York",193344,3629,866,484,1212,483,1547,576,324,167,1011,372,1590,545,469,250,4028,849,4295,835,6185,1220,7526,1359,10841,1255,11900,1423,34840,2808,26103,2229,21838,1928,13180,1475,19361,1743,9958,1378,8380,1163,3802,816,2769,732,828,469,491,261,,2409,134600
0500000US36059,"Nassau County, New York",355151,5418,615,302,203,266,69,91,232,198,237,198,637,274,1033,422,1209,402,837,368,624,333,903,409,729,412,469,319,1458,686,1475,535,3055,765,2088,606,9383,1556,11017,1470,82412,3846,93213,3739,92425,3536,25705,1964,25123,1463,,3393,463200
0500000US36061,"New York County, New York",161647,5424,511,311,849,483,426,240,915,481,625,407,523,291,455,350,501,336,1387,651,121,140,428,264,369,407,262,220,1101,532,285,237,1278,597,362,210,1506,591,3529,1142,12164,1726,12665,1615,33406,2848,23685,2340,64294,3835,,34073,825900
0500000US36063,"Niagara County, New York",60364,2378,704,427,575,318,991,537,661,322,583,291,764,462,374,224,2098,574,2281,714,4255,937,4913,879,5680,967,3684,877,8530,1366,6479,1315,6831,1130,2460,639,3653,790,1855,625,1131,495,738,321,743,457,233,200,148,165,,4053,107700
0500000US36065,"Oneida County, New York",61805,2024,863,414,470,296,376,246,528,284,592,319,580,271,894,372,2428,737,3165,855,3128,672,4811,838,5648,1229,5305,961,9537,1496,5122,906,5153,905,3433,923,3683,893,2262,590,1791,600,701,325,991,516,178,176,166,150,,4369,105600
0500000US36067,"Onondaga County, New York",118358,2540,98,118,270,186,798,402,503,382,444,267,655,367,673,407,1954,547,2534,714,4688,1092,6543,1046,7686,1110,9246,1224,17892,2027,13474,1540,14377,1490,8980,1557,10777,1211,6369,1129,5681,1020,1304,501,2066,562,695,379,651,317,,4183,134700
0500000US36069,"Ontario County, New York",33275,1520,353,234,636,446,195,182,291,170,148,141,352,318,267,327,467,234,980,418,1199,513,1177,433,1440,440,1540,500,5909,877,4433,903,3368,925,2269,719,3328,893,1337,543,1810,619,801,329,590,328,79,129,306,392,,6626,134500
0500000US36071,"Orange County, New York",86212,2630,330,245,171,165,232,202,331,375,339,269,293,246,66,113,144,186,151,148,268,201,381,327,785,508,634,416,1966,602,1569,583,3824,1032,5113,1160,13748,1942,17492,2241,21103,2148,10092,1647,5033,1143,1509,730,638,310,,5946,286600
0500000US36075,"Oswego County, New York",33342,1545,685,396,579,320,621,413,770,431,701,318,801,359,493,256,1196,373,1522,493,2786,822,3054,810,2685,682,2923,628,4847,847,2990,785,2940,736,1117,408,1277,469,671,327,243,201,142,131,182,174,0,275,117,152,,3659,92700
0500000US36079,"Putnam County, New York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18718,390400
0500000US36081,"Queens County, New York",338609,6937,584,276,516,316,499,285,1176,431,660,385,650,432,366,251,2260,715,1511,587,876,387,1378,441,1574,657,1118,460,4433,1040,4043,1022,8833,1254,7885,1169,19532,1795,17913,1944,52096,3653,64025,3666,109698,4220,28123,2994,8860,1399,,6497,464800
0500000US36083,"Rensselaer County, New York",42021,1862,267,253,649,339,393,300,121,151,217,176,203,193,0,275,1144,607,240,187,1159,683,236,195,1640,587,973,373,2976,784,4612,1048,5761,1028,4874,901,5163,1113,4955,996,4445,979,1219,504,481,320,154,132,139,130,,7250,177200
0500000US36085,"Richmond County, New York",114045,3340,173,168,0,275,74,123,111,134,0,275,155,153,153,148,381,204,265,206,52,85,0,275,0,275,230,207,362,234,145,142,1636,819,788,450,2882,776,5148,1060,27439,2834,32580,2825,31089,2868,6589,1178,3793,1062,,7337,452300
0500000US36087,"Rockland County, New York",68272,2427,111,174,95,160,235,231,100,118,45,76,177,213,286,256,210,208,547,478,67,112,502,314,106,129,66,108,372,370,535,295,1240,589,511,316,3377,728,3668,870,12670,1545,19094,1918,18765,1678,3883,874,1610,686,,7696,448300
0500000US36089,"St. Lawrence County, New York",30370,1535,536,326,614,253,326,179,667,316,564,335,562,245,1140,474,1525,362,2462,838,2970,643,2673,605,2225,552,1127,372,2516,595,2346,570,2305,542,957,435,1635,513,721,272,871,291,333,173,578,316,348,258,369,309,,4444,85300
0500000US36091,"Saratoga County, New York",64226,1973,1425,679,623,533,812,433,592,315,396,326,160,160,110,127,662,455,935,474,350,202,288,215,1280,442,819,436,2717,816,2536,665,7217,1164,3818,743,10179,1395,10250,1176,10494,1344,3261,670,4024,1000,947,419,331,279,,8338,236200
0500000US36093,"Schenectady County, New York",40491,1901,56,94,69,106,290,183,68,115,61,98,128,123,86,102,53,88,457,301,828,462,1196,572,1444,537,837,362,5034,951,5346,1220,5965,1039,2953,600,6983,1120,3323,713,3617,812,1071,454,327,236,202,193,97,81,,4429,168000
0500000US36101,"Steuben County, New York",29582,1370,614,328,520,303,496,199,850,476,447,256,287,147,606,315,1855,498,2108,498,2240,601,2985,600,2817,643,1983,563,2596,588,1932,503,1900,516,907,285,1531,439,1332,528,851,317,298,168,311,166,41,67,75,95,,3662,86300
0500000US36103,"Suffolk County, New York",393733,6445,269,212,435,223,185,181,565,268,625,415,978,438,1207,367,1164,452,1029,457,683,377,1199,524,1468,672,1140,529,2214,766,3198,893,4942,1224,5071,1002,23568,2426,36347,2476,121860,4443,81226,4021,66319,3689,20644,1974,17397,1725,,3663,390800
0500000US36105,"Sullivan County, New York",20016,1448,170,145,789,518,75,106,152,196,376,272,195,139,0,275,259,212,305,345,266,270,379,335,729,467,199,139,1898,551,1020,377,2504,628,2038,694,2594,727,1886,560,2229,669,407,236,789,395,427,271,330,241,,13401,183800
0500000US36109,"Tompkins County, New York",21183,1280,125,121,214,193,293,322,0,275,199,220,369,377,88,109,298,230,161,160,148,148,663,312,494,308,763,407,2910,641,1390,437,3526,779,1384,546,3084,750,1679,545,2161,560,924,423,189,184,45,77,76,133,,5973,167600
0500000US36111,"Ulster County, New York",47567,2270,326,297,245,168,362,260,279,195,59,97,368,257,99,176,278,287,397,319,131,154,338,195,256,217,509,282,2127,653,2226,694,4079,841,3766,1068,11560,1659,7433,1396,6059,1128,2909,776,2353,690,256,227,1152,555,,5216,234300
0500000US36113,"Warren County, New York",19993,1326,212,258,274,237,0,275,19,33,267,320,140,143,115,186,121,139,181,150,390,272,62,65,370,217,644,324,1498,480,1440,474,2189,568,1638,495,3916,877,2887,684,2142,645,544,316,605,333,72,97,267,177,,11075,205600
0500000US36117,"Wayne County, New York",27936,1410,476,263,517,269,480,353,335,233,337,451,221,137,171,181,912,411,981,325,2635,703,1626,464,2600,618,1962,553,4306,1038,2984,643,2980,759,1377,509,1499,502,788,445,426,232,204,203,20,34,0,275,99,130,,6265,104200
0500000US36119,"Westchester County, New York",217638,3935,173,171,0,275,136,161,172,170,147,184,228,191,65,107,185,173,671,395,746,420,903,491,1206,627,1267,615,2813,847,3553,833,4675,910,3697,948,12356,1545,11129,1662,24181,2113,33872,2831,63945,3786,24436,2290,27082,1796,,11294,526000
0500000US37001,"Alamance County, North Carolina",39077,2242,2172,803,619,404,265,226,162,191,0,289,377,260,219,271,631,422,933,563,1249,421,1789,614,1573,613,2576,768,5287,1187,5350,1111,4467,826,2297,600,2701,756,2167,620,2143,636,1074,534,838,441,120,146,68,112,,6900,132900
0500000US37019,"Brunswick County, North Carolina",35550,2031,352,278,414,417,437,416,76,129,273,312,14,25,274,229,665,379,919,509,503,390,976,463,1319,580,931,476,2608,844,2762,782,3982,1118,2105,629,3925,897,2630,912,3712,765,2188,666,2810,894,1208,569,467,280,,17406,190100
0500000US37021,"Buncombe County, North Carolina",66486,2301,1145,531,744,418,1295,783,807,375,344,234,661,418,503,434,361,273,1106,575,863,442,704,411,1539,653,1284,511,4812,1205,6465,1430,7435,1219,4644,1150,8841,1150,7160,1435,7738,1548,2938,835,2983,791,1198,504,916,338,,8698,192100
0500000US37023,"Burke County, North Carolina",26638,1260,1127,483,409,248,382,308,438,309,257,317,283,198,191,192,1124,564,945,496,840,393,1947,739,1290,502,1972,667,3678,944,1786,623,3409,822,1244,398,2540,636,500,271,1231,426,214,154,368,234,124,137,339,268,,7068,114400
0500000US37025,"Cabarrus County, North Carolina",48100,2287,362,273,628,409,490,282,57,99,67,111,387,440,0,289,198,195,943,414,1248,621,1113,646,1485,539,1898,746,4649,991,5696,1129,6359,1127,4483,1013,7096,1361,3794,1084,4696,993,686,393,798,344,426,281,541,530,,6382,169000
0500000US37027,"Caldwell County, North Carolina",22946,1604,556,337,475,389,165,257,189,215,326,376,234,191,426,391,1149,526,962,453,954,448,1176,503,2151,635,1842,556,3032,767,2263,619,2434,713,1403,452,1701,605,480,230,662,382,137,156,176,168,0,289,53,94,,6890,107200
0500000US37031,"Carteret County, North Carolina",19498,1469,805,334,207,226,383,250,0,289,0,289,0,289,182,211,70,119,174,172,82,128,685,449,226,219,680,417,1046,597,1587,594,1960,682,1850,666,2065,622,2017,786,2103,620,873,432,1373,466,659,339,471,320,,16395,197500
0500000US37035,"Catawba County, North Carolina",41915,2131,861,453,532,353,288,226,237,215,538,308,128,136,137,166,418,290,957,364,1307,575,3504,1115,2590,915,2766,945,5655,1091,5026,945,4976,1027,2118,731,2521,667,1997,631,2290,677,1113,449,1225,582,409,262,322,240,,7378,130200
0500000US37045,"Cleveland County, North Carolina",25396,1455,552,388,381,268,416,287,50,78,277,231,509,286,201,192,1039,537,696,385,1854,574,1842,628,1692,628,1553,692,4016,1001,2308,816,2400,647,832,432,1733,654,1187,517,748,379,441,311,656,430,0,289,13,23,,6499,110200
0500000US37049,"Craven County, North Carolina",25414,1569,604,500,1043,465,805,527,420,281,309,219,76,109,118,183,463,274,714,501,689,431,830,416,745,437,1092,617,2776,791,2409,880,2433,860,2224,733,2828,711,1673,515,1725,662,441,334,742,400,56,93,199,166,,11981,146000
0500000US37051,"Cumberland County, North Carolina",67886,3094,1373,744,592,291,423,320,1062,673,1228,504,1004,556,354,258,1266,434,970,452,2008,749,3236,964,4840,1139,5287,1107,9834,1573,6108,1227,8131,1643,5070,1089,6195,1102,3901,946,2895,858,789,464,917,406,139,173,264,154,,7856,126900
0500000US37057,"Davidson County, North Carolina",45375,2210,1363,712,1116,598,189,184,182,172,277,196,104,132,248,275,1094,552,918,526,1383,558,1365,599,3436,1016,2047,744,6968,1214,5980,1396,4805,993,2201,769,4913,1165,2970,887,1423,483,599,346,1423,611,88,147,283,218,,6220,133400
0500000US37063,"Durham County, North Carolina",59277,2690,372,392,53,89,202,165,80,134,393,309,50,80,74,124,401,356,372,251,603,299,1176,630,1559,635,1597,608,4723,1175,7966,1354,9473,1468,5617,975,9074,1444,6263,1035,4424,873,2246,589,1242,465,746,470,571,291,,6055,177400
0500000US37067,"Forsyth County, North Carolina",89803,3031,1111,592,1048,479,476,324,432,299,133,156,49,81,127,147,494,281,1869,852,2389,664,3098,887,3418,1043,4498,1003,12067,1619,13455,1961,12494,1448,6981,1216,8633,1304,5335,975,6049,1121,1806,604,2732,796,653,314,456,276,,4479,150500
0500000US37071,"Gaston County, North Carolina",52509,2316,1427,624,364,244,118,139,585,369,342,240,570,358,620,347,706,508,1735,702,1981,631,3535,1015,3125,725,3815,1031,6834,1241,5098,1080,5424,1083,3746,881,4289,883,3590,902,1617,599,1205,500,1102,427,309,228,372,275,,8748,127400
0500000US37081,"Guilford County, North Carolina",117229,3135,1322,481,833,432,754,483,229,199,69,109,246,328,134,159,571,406,1900,596,3172,801,3867,943,4862,1064,6204,1150,15106,1687,15025,1837,13701,1689,9289,1384,10244,1349,9036,1357,11590,1596,4229,839,2823,759,896,473,1127,466,,4041,157900
0500000US37085,"Harnett County, North Carolina",25984,1450,788,365,458,338,220,163,409,367,216,154,248,213,104,104,852,347,608,335,828,351,1388,434,1079,347,1198,520,2702,685,2905,649,2418,738,2092,612,3196,797,1695,521,1520,513,514,415,389,217,146,159,11,18,,8897,141300
0500000US37089,"Henderson County, North Carolina",34736,2167,1266,724,991,476,340,252,411,474,283,267,105,129,125,149,214,178,568,338,379,345,532,429,944,539,501,305,2577,904,3342,1111,3223,912,2229,660,4692,1116,3370,857,3669,802,1738,704,2315,624,162,160,760,571,,17718,192600
0500000US37097,"Iredell County, North Carolina",42554,1863,1775,720,258,226,92,155,235,216,170,173,67,84,187,162,453,287,1023,564,767,446,1257,539,2152,666,1557,567,3390,931,3901,983,4179,1015,2736,785,4888,1042,2810,747,3588,899,2451,894,2425,781,1165,517,1028,418,,10485,173900
0500000US37101,"Johnston County, North Carolina",44288,2228,1269,688,113,115,404,288,173,175,57,95,115,124,452,249,472,414,2088,912,929,499,1590,608,1986,849,2775,866,5907,1119,6729,1353,5762,1181,2918,881,4089,860,3420,795,1679,600,379,254,686,462,142,158,154,168,,5329,139200
0500000US37109,"Lincoln County, North Carolina",23325,1387,202,245,442,293,81,145,185,198,166,199,710,476,547,330,622,478,614,463,376,360,729,475,968,579,2002,857,1927,611,1862,558,2254,672,1313,603,2632,801,1657,695,1492,520,740,347,1347,446,153,196,304,232,,13675,152500
0500000US37119,"Mecklenburg County, North Carolina",218986,5404,1140,510,998,441,1089,423,395,270,168,166,1013,437,0,289,1059,503,1600,614,2674,806,3375,853,5815,1103,9350,1692,21130,2436,25670,2597,24769,2450,18765,1898,26945,2355,19808,2227,22119,1847,9264,1370,11829,1631,4999,1085,5012,902,,4037,187400
0500000US37125,"Moore County, North Carolina",27893,1227,839,477,245,203,232,230,294,255,240,197,14,24,79,125,310,356,281,208,928,475,630,470,757,397,357,250,2414,689,1014,617,2461,798,3309,966,2883,757,2165,699,3381,787,1394,522,2099,622,886,436,681,407,,10915,196500
0500000US37127,"Nash County, North Carolina",24867,1673,853,427,540,314,124,117,448,318,467,294,131,156,430,324,380,266,544,359,1261,496,1404,622,2143,722,1600,707,3368,865,2574,700,1758,656,1093,413,2036,582,1290,559,938,454,935,470,343,374,0,289,207,234,,8728,115700
0500000US37129,"New Hanover County, North Carolina",51173,2482,135,166,166,140,166,191,418,257,82,148,0,289,40,70,0,289,302,230,173,159,390,300,492,347,1066,600,2875,1049,3538,923,7445,1400,4535,920,8091,1326,6024,1196,5341,946,3157,793,3417,824,1444,580,1876,594,,10217,223300
0500000US37133,"Onslow County, North Carolina",32002,2337,786,426,400,335,367,267,144,146,239,239,147,175,50,81,243,221,372,276,814,417,851,513,998,445,1439,623,3978,1041,5266,1258,5046,1036,2926,717,3317,823,2276,632,1039,387,384,239,801,520,119,142,0,289,,6774,149600
0500000US37135,"Orange County, North Carolina",29857,1398,444,359,316,248,261,285,58,106,74,125,190,207,217,298,125,149,236,169,287,342,0,289,323,253,885,413,1958,738,1611,680,2352,874,1401,516,2736,928,3390,820,5221,1007,2890,795,2596,657,1131,442,1155,405,,16584,271500
0500000US37147,"Pitt County, North Carolina",36759,1833,924,469,435,295,969,560,326,274,645,431,136,138,117,143,665,334,1787,718,673,311,2161,716,1862,710,1752,716,4785,980,3231,950,3450,905,2936,800,3942,914,1519,522,2012,907,1493,558,602,327,293,226,44,72,,10447,133800
0500000US37151,"Randolph County, North Carolina",40321,2048,1924,655,758,603,579,381,976,695,392,310,643,384,306,344,1098,465,1478,632,1645,673,2053,755,2334,789,2295,748,6071,1264,4723,1091,3704,909,1876,710,2617,800,1913,759,1621,650,663,423,400,284,183,202,69,121,,6224,115200
0500000US37155,"Robeson County, North Carolina",28007,1925,2086,775,1749,715,1534,766,1505,796,410,308,1094,615,722,341,1733,668,2506,994,2015,705,2029,787,1603,619,1010,477,1858,669,1447,618,1665,570,1005,562,837,461,474,315,442,288,236,188,0,289,47,75,0,289,,6025,63500
0500000US37157,"Rockingham County, North Carolina",26391,1872,1018,516,294,265,249,197,133,124,325,195,361,263,310,352,1601,690,1523,662,1143,357,2263,678,1957,619,1709,638,2766,847,2718,720,2684,700,1038,394,2039,613,679,352,1100,433,338,226,37,62,54,86,52,91,,8912,102800
0500000US37159,"Rowan County, North Carolina",37062,1851,956,648,410,399,1247,806,395,248,281,320,386,319,263,229,660,337,1363,583,1214,493,1735,601,2750,768,1659,596,4759,1036,3338,878,3936,833,3575,1102,2959,891,1413,480,1864,642,726,403,668,481,457,437,48,83,,10708,128400
0500000US37161,"Rutherford County, North Carolina",19340,1453,1216,790,564,516,133,121,483,318,473,410,141,217,230,249,382,286,1054,497,485,337,2511,957,1531,530,786,344,2474,825,993,450,1869,572,1042,597,1075,460,771,355,670,258,244,211,191,146,22,40,0,289,,14963,96000
0500000US37171,"Surry County, North Carolina",21467,1525,846,606,768,502,213,194,512,423,311,288,110,129,146,178,566,380,877,381,1005,501,858,412,1748,581,496,268,3095,702,2038,740,2179,792,1083,395,2304,788,1090,459,737,330,118,98,140,157,227,246,0,289,,7133,118400
0500000US37179,"Union County, North Carolina",58052,1633,299,248,129,155,629,540,64,109,251,212,298,309,61,103,67,87,757,561,180,207,1082,538,1671,716,1536,609,5932,1286,6758,1253,6633,1167,5143,1198,7307,1241,4652,1010,6722,1173,3721,964,2726,842,823,409,611,278,,7539,188200
0500000US37183,"Wake County, North Carolina",224624,3870,2127,895,1531,718,494,313,1066,708,350,388,337,367,251,202,119,143,1103,535,1372,566,1480,627,2067,658,2170,708,12126,1640,21530,2580,22760,2303,18859,1994,34449,2720,26576,2427,36189,2541,17749,2021,13755,1786,3517,846,2647,749,,4066,232800
0500000US37191,"Wayne County, North Carolina",30098,1617,2203,796,462,278,392,380,537,278,573,365,615,359,139,140,967,465,1255,447,1593,591,1358,454,2144,609,1919,645,3255,799,2173,657,3252,876,1735,529,2307,627,1675,540,921,280,313,182,157,92,37,43,116,137,,8356,106900
