GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
45047,"Greenwood County, South Carolina","70,741","32,504","38,237","5,077","7,691","8,504","9,434","4,850","4,257",40.7,"4,431",N,N,N,N,N,"31,550",42245,27962,29936,-,-,33750,52615,22272,41655,48547,35379,52432,24112,115.0
45051,"Horry County, South Carolina","344,147","166,682","177,465","17,007","40,550","38,151","40,789","25,073","28,288",46.3,"20,917","266,582","45,580","2,152","5,015",0,"210,700",49047,131180,31805,95288,46958,31384,52095,38313,49326,50777,47208,58662,33266,4129.0
45055,"Kershaw County, South Carolina","65,592","32,806","32,786","3,653","5,389","8,492","9,636","4,994","4,454",41.8,"2,909","45,062","15,034",85,45,0,"29,375",51467,24756,40403,-,-,N,52960,50833,58378,56612,39472,56690,35512,292.0
45057,"Lancaster County, South Carolina","95,380","45,837","49,543","3,547","10,469","14,077","11,675","6,036","5,928",41.9,"5,325","66,807","18,542",603,"1,498",0,"38,541",57224,35710,36406,-,101282,116107,62270,26134,61847,75388,41497,70117,21077,1032.0
45059,"Laurens County, South Carolina","66,994","33,066","33,928","4,290","7,351","8,035","8,854","4,592","4,485",41.5,"3,398","45,474","15,673",180,328,11,"31,494",41452,25423,26139,N,32048,N,47285,28181,45453,43600,37077,45454,21229,161.0
45063,"Lexington County, South Carolina","295,032","142,817","152,215","15,240","40,514","38,470","39,856","19,469","19,969",39.0,"18,439","219,357","43,614",853,"5,810",81,"126,223",60154,115566,43151,26468,83609,41280,63672,40303,62194,73957,45066,71919,38143,1861.0
45073,"Oconee County, South Carolina","78,374","38,805","39,569","4,740","8,681","7,366","9,248","6,296","6,158",45.6,"4,503","65,951","5,327",139,583,88,"40,812",47132,31612,32985,-,N,N,49254,37000,61869,49643,35825,62290,23409,437.0
45075,"Orangeburg County, South Carolina","86,934","40,963","45,971","6,487","10,812","9,379","10,328","6,020","5,938",39.4,"2,054","28,670","52,186",455,729,478,"42,794",36536,33561,28297,N,72952,62966,48247,27045,39386,39499,30565,44275,24427,59.0
45077,"Pickens County, South Carolina","124,937","63,006","61,931","14,756","14,672","13,348","15,621","8,019","7,106",36.7,"4,695","106,909","9,091",186,"2,638",0,"55,067",47148,48185,32485,-,N,N,48565,19912,56274,61411,35382,65308,25600,596.0
45079,"Richland County, South Carolina","414,576","200,692","213,884","45,491","60,731","51,430","48,603","24,461","22,567",33.5,"21,528","173,720","190,611",923,"12,467",384,"175,056",52159,152227,42929,10214,50678,42366,70899,20900,51365,67869,44933,68146,33688,2205.0
45083,"Spartanburg County, South Carolina","313,888","151,082","162,806","20,858","42,590","36,913","41,762","20,532","19,987",38.0,"22,259","213,469","63,424",515,"6,695",20,"131,448",53581,116018,38586,75807,60629,41168,61496,36891,58533,61117,42690,65817,32036,2659.0
45085,"Sumter County, South Carolina","106,512","51,530","54,982","7,518","14,955","12,171","12,835","7,185","6,225",36.7,"1,768","47,780","52,625",0,"1,588",0,"48,282",45994,40396,36642,-,N,N,55446,23164,51059,49222,41470,51903,27725,279.0
45091,"York County, South Carolina","274,118","132,457","141,661","15,927","33,711","37,618","38,994","18,916","15,625",39.0,"15,752","191,552","53,150","1,631","6,471",10,"110,226",64319,100623,48364,37663,87449,45295,71389,30889,75418,71574,45748,83024,32728,2442.0
46099,"Minnehaha County, South Dakota","192,876","98,105","94,771","11,500","29,376","25,601","23,435","12,302","11,474",35.7,"9,719","157,021","12,368","3,805","5,195",0,"84,009",58742,76630,40480,N,N,50625,61501,35255,67074,64377,43220,77797,36643,1211.0
46103,"Pennington County, South Dakota","111,729","56,411","55,318","6,274","15,503","12,316","13,023","7,112","8,951",40.1,"5,760","89,406","1,537","9,517","1,506",39,"49,249",59006,44794,117710,28041,N,25981,63501,31998,63390,72280,44463,72995,35215,334.0
47001,"Anderson County, Tennessee","76,482","36,937","39,545","4,413","9,132","8,561","9,605","5,462","5,778",42.9,"2,350","68,116","2,842",636,661,0,"35,020",50616,29505,24921,N,N,38750,51783,29038,47675,61326,46973,60551,31133,196.0
47009,"Blount County, Tennessee","131,349","63,586","67,763","7,733","14,515","15,358","17,566","9,212","9,554",43.7,"4,542","119,287","3,551",228,628,0,"58,673",58809,51446,49798,-,N,39052,59906,29069,65515,70525,44871,67266,32439,684.0
47011,"Bradley County, Tennessee","106,727","52,403","54,324","8,117","12,918","12,906","14,683","7,544","6,104",40.1,"6,766","89,753","4,428",39,840,0,"44,157",50560,39104,42773,-,N,46336,51289,27526,51689,57750,39637,58212,35115,416.0
47037,"Davidson County, Tennessee","692,587","334,254","358,333","49,227","140,164","95,905","80,739","44,495","35,554",34.5,"72,136","387,822","184,841",686,"25,440",852,"319,508",60856,283445,42716,N,66409,44478,73305,40580,61611,75664,49374,72743,49153,3666.0
47059,"Greene County, Tennessee","69,087","33,947","35,140","4,291","7,311","8,411","9,440","4,113","5,907",44.5,"2,064",N,N,N,N,N,"32,690",47383,27316,30643,-,-,N,49629,37894,60237,52500,33269,56463,28012,164.0
47065,"Hamilton County, Tennessee","364,286","175,428","188,858","22,804","52,159","44,643","46,475","24,118","25,059",39.7,"21,355","258,065","66,529",699,"7,319",785,"160,807",57280,146057,31372,53913,69718,47106,66025,36101,61674,65070,44686,74147,34781,1461.0
47093,"Knox County, Tennessee","465,289","225,264","240,025","41,154","63,941","57,827","59,309","30,731","27,550",37.4,"20,443","382,631","40,552","1,222","10,020",0,"206,056",55632,185416,27593,75066,56442,36505,61208,23048,62237,66938,47145,73099,32246,1861.0
47113,"Madison County, Tennessee","97,605","46,509","51,096","7,192","12,724","10,893","12,231","5,940","7,301",38.7,"3,898","54,359","36,676",80,"1,094",0,"43,382",45360,39223,31008,-,113738,26917,56165,17626,41671,52891,39167,59344,29614,234.0
47119,"Maury County, Tennessee","94,340","46,156","48,184","4,467","13,550","12,107","12,567","6,841","5,974",38.6,"5,797","74,521","11,366",311,697,0,"38,352",53794,34361,33456,-,N,36426,61331,31909,67461,56083,37343,63294,31662,1538.0
47125,"Montgomery County, Tennessee","205,950","102,794","103,156","17,345","38,964","26,979","23,224","10,474","9,559",30.9,"21,138","128,042","41,951","1,393","4,967",483,"82,596",56019,72973,58906,60704,N,42438,60354,36830,60565,71289,39727,65795,32401,1446.0
47141,"Putnam County, Tennessee","78,843","38,688","40,155","8,160","9,988","9,872","8,921","4,125","5,532",36.8,"5,146","69,465","1,828",440,892,0,"34,977",45199,33388,62373,-,-,50491,44215,26345,51653,52357,35659,57926,25374,370.0
47147,"Robertson County, Tennessee","71,012","34,958","36,054","3,998","9,238","8,508","10,013","5,618","4,802",39.2,"5,172","58,939","5,109",15,504,0,"27,765",69079,26375,37524,-,93479,30720,72098,28149,77382,80427,41837,79771,29476,383.0
47149,"Rutherford County, Tennessee","324,890","159,823","165,067","29,552","47,444","46,442","42,260","19,239","15,954",33.8,"27,457","226,978","48,729","1,505","11,120",0,"121,829",63739,115376,51234,-,88140,54289,66339,44852,69056,71700,45941,75111,41226,2585.0
47155,"Sevier County, Tennessee","97,892","48,788","49,104","4,853","11,796","11,264","13,539","8,125","6,389",43.0,"6,134",N,N,N,N,N,"58,279",47411,36861,-,-,-,N,50233,29929,50196,51243,40843,53508,31120,647.0
47157,"Shelby County, Tennessee","935,764","445,278","490,486","63,476","138,536","117,294","116,351","52,811","64,087",36.0,"61,153","331,501","502,031","1,154","24,879",74,"406,236",47500,352648,33474,42914,80479,38102,73559,24408,45943,55577,40742,61915,29745,949.0
47163,"Sullivan County, Tennessee","157,668","76,241","81,427","8,813","17,691","17,616","22,271","9,265","12,980",45.2,"3,056","147,098","2,963",200,"1,060",0,"75,724",44652,64504,N,-,N,N,45416,26738,49055,57954,35771,61865,27069,290.0
47165,"Sumner County, Tennessee","187,149","92,547","94,602","9,746","22,876","24,774","26,917","13,642","11,744",40.2,"9,497","156,513","12,947",606,"2,434",0,"73,709",65948,68439,62741,73212,N,51624,67839,50956,66987,78424,45795,76547,39654,1262.0
47179,"Washington County, Tennessee","128,607","62,989","65,618","11,632","15,933","15,253","16,937","8,757","8,390",40.7,"4,595","113,544","4,998",291,"2,335",0,"60,856",48765,54433,48556,-,N,33130,49781,17240,55055,59737,38284,68230,24127,328.0
47187,"Williamson County, Tennessee","231,729","114,088","117,641","10,904","21,055","35,202","34,914","16,326","13,057",39.5,"11,283","195,319","10,219",32,"9,958",0,"85,031",110700,80601,87118,-,111731,102223,110727,25861,122707,129065,69919,125976,51158,1716.0
47189,"Wilson County, Tennessee","140,625","69,200","71,425","6,547","16,089","20,408","19,821","8,958","9,333",40.5,"6,340","118,925","10,031",13,"1,079",0,"55,159",76756,52489,67450,-,-,55769,76857,50266,81395,96143,50433,88888,36080,1309.0
48005,"Angelina County, Texas","87,092","42,997","44,095","5,425","10,133","10,475","11,431","5,974","5,296",38.9,"19,589","52,142","12,912",463,972,0,"36,995",47519,29898,30461,N,-,42380,51010,31324,50668,55804,31032,51564,27020,93.0
48021,"Bastrop County, Texas","86,976","44,143","42,833","4,981","9,319","10,933","10,828","6,034","7,108",38.1,"33,683","45,213","6,410",61,772,0,"30,175",69067,25334,N,-,39555,83849,69030,43481,71082,86432,41606,79430,33695,150.0
48027,"Bell County, Texas","355,642","177,081","178,561","30,215","58,261","46,164","39,044","19,059","15,502",30.9,"89,922","159,385","79,521","1,436","9,248","1,324","142,436",54495,123188,46557,N,68536,45480,62065,38971,57265,62420,46665,63900,36859,1822.0
48029,"Bexar County, Texas","1,986,049","980,600","1,005,449","146,167","316,666","268,220","236,977","109,330","100,517",33.8,"1,201,366","542,122","142,564","2,676","59,448",841,"700,241",54149,644193,44964,46786,75781,46329,70019,28502,55390,61886,45743,66925,34584,4371.0
48037,"Bowie County, Texas","94,324","47,223","47,101","5,832","12,958","13,662","10,545","5,500","6,258",37.5,"7,362","59,443","23,932","1,007","1,323",0,"40,038",47134,35228,35708,115797,N,67995,52101,45939,43474,60651,40864,60375,24005,52.0
48039,"Brazoria County, Texas","370,200","187,017","183,183","22,523","47,818","58,135","48,002","23,618","18,921",36.1,"115,204","170,523","53,624",897,"26,050",147,"139,484",73623,120802,73810,95478,87400,61414,84139,40142,75330,91927,52066,89489,39894,3365.0
48041,"Brazos County, Texas","226,758","115,417","111,341","42,569","36,291","25,275","20,258","11,101","7,813",26.9,"59,014","124,590","22,936",76,"14,767",0,"92,697",50110,81030,50702,-,41447,40464,59035,19897,54534,74206,48007,73667,29355,933.0
48061,"Cameron County, Texas","423,908","206,053","217,855","30,836","51,875","52,463","47,248","23,778","17,334",32.4,"380,728",N,N,N,N,N,"152,374",38378,124812,70798,-,N,34716,52250,30388,39537,50108,29663,43892,20961,1392.0
48085,"Collin County, Texas","1,005,146","494,709","510,437","58,065","128,342","160,155","151,235","62,864","49,302",37.2,"155,001","560,168","100,090","3,516","159,134",154,"377,384",96051,344824,72508,116375,118264,63312,102674,42158,100540,118204,61362,112877,53664,10424.0
48091,"Comal County, Texas","148,373","73,782","74,591","8,069","16,852","18,675","19,211","9,518","12,194",40.7,"41,187","99,432","2,760",110,939,0,"60,949",76203,53182,140503,-,-,53927,79380,37350,75195,100061,59871,90982,42287,2246.0
48099,"Coryell County, Texas","74,808","37,030","37,778","8,414","12,135","10,848","9,340","4,111","3,143",32.9,"14,001","43,323","10,829",278,"1,560",96,"26,850",46131,21491,49555,68063,N,29988,47286,29576,52776,60253,31996,54805,32120,208.0
48113,"Dallas County, Texas","2,637,772","1,301,856","1,335,916","183,880","435,635","362,746","326,863","150,373","137,336",33.5,"1,068,361","752,972","590,842","8,493","167,383",919,"1,027,930",59839,937438,43717,58869,80415,51473,80671,41165,60606,69200,45984,67315,45396,4696.0
48121,"Denton County, Texas","859,064","422,997","436,067","55,466","127,316","132,043","124,480","55,005","41,692",35.8,"167,727","499,709","85,920","3,250","79,416",489,"319,979",88117,297899,63556,46854,100787,70075,96229,32126,87115,114270,60060,106492,45796,7173.0
48135,"Ector County, Texas","162,124","82,718","79,406","11,107","26,971","20,845","17,565","8,053","8,375",30.9,"99,444","50,801","7,526",865,"1,844",0,"58,685",64165,54326,42302,80998,111277,64510,70567,44627,75079,73332,39185,80652,40964,716.0
48139,"Ellis County, Texas","179,436","88,519","90,917","11,815","22,480","24,181","23,735","13,063","8,952",36.5,"47,809","107,451","19,405",202,"1,198",46,"63,506",77794,58633,60699,83681,N,63718,84958,43812,78393,98001,55527,86883,44301,1952.0
48141,"El Paso County, Texas","840,758","414,919","425,839","69,120","126,431","104,442","96,283","44,619","43,052",32.5,"697,411","97,570","23,526","1,595","9,865","1,246","299,672",43958,270160,62616,33904,52181,39744,62024,24551,50375,48710,30966,49356,25244,1751.0
48157,"Fort Bend County, Texas","787,858","386,679","401,179","44,845","94,937","120,330","111,164","49,967","43,447",36.6,"194,437","254,233","160,441",975,"162,640",43,"260,764",91931,245410,76890,N,113902,61961,111399,53448,100858,103314,60966,103717,51459,8949.0
48167,"Galveston County, Texas","337,890","166,749","171,141","20,126","45,186","45,180","43,386","26,498","18,679",37.8,"84,479","191,734","41,261",313,"10,986","1,037","148,293",73840,121976,41244,57780,143433,59128,80732,31306,81530,90209,48018,90748,40944,2201.0
48181,"Grayson County, Texas","133,991","65,122","68,869","8,328","16,350","15,854","16,127","10,823","7,759",40.1,"18,541","100,435","6,687",966,"2,366",0,"56,735",51158,48963,32415,36429,86573,51988,52368,26288,55790,57525,46428,67474,32306,527.0
48183,"Gregg County, Texas","123,707","59,025","64,682","8,395","16,601","15,002","14,023","7,918","7,542",35.5,"23,738","70,625","25,568",149,"1,525",363,"52,093",51361,45513,31726,-,118711,41138,59994,23521,56001,65487,45314,69582,29416,169.0
48187,"Guadalupe County, Texas","163,694","81,228","82,466","8,691","20,951","22,350","22,788","10,909","8,804",37.0,"62,764","81,290","13,422",145,"2,755",0,"60,138",74459,54789,73444,41643,87691,71146,76968,51053,76216,92924,53375,86902,37011,955.0
48201,"Harris County, Texas","4,698,619","2,334,547","2,364,072","313,976","755,930","671,372","585,649","258,393","245,908",33.7,"2,035,306","1,359,105","876,599","7,305","328,578","2,826","1,788,357",60232,1600357,42774,58071,74974,49270,88445,31362,61111,70658,46799,68340,41973,17732.0
48203,"Harrison County, Texas","66,726","32,233","34,493","4,879","6,809","8,843","6,981","4,384","4,730",37.9,"9,047",N,N,N,N,N,"28,731",50561,22928,41910,-,-,43780,61272,51676,60020,65268,40325,66090,30086,28.0
48209,"Hays County, Texas","222,631","111,088","111,543","28,690","32,289","28,938","25,577","12,112","10,265",32.0,"88,217","117,985","7,535",316,"3,400",0,"81,999",65943,75164,57810,57064,60352,56106,71425,19433,76946,87292,57079,81720,33782,2875.0
48213,"Henderson County, Texas","82,299","38,865","43,434","4,877","9,068","9,145","9,085","5,402","6,920",43.1,"10,961","63,946","5,237",13,440,0,"41,483",42020,30843,30240,-,53583,27974,47164,52153,42438,49919,34003,52384,21176,138.0
48215,"Hidalgo County, Texas","865,939","425,393","440,546","65,787","116,806","109,162","95,222","37,480","34,703",29.5,"799,915","52,306","3,583",630,"8,388",0,"281,655",39165,237323,58561,N,51350,37549,50430,18884,41545,50325,26392,43286,21204,2959.0
48231,"Hunt County, Texas","96,493","47,884","48,609","6,248","11,166","11,768","12,062","6,031","7,293",38.8,"16,395","68,435","8,376","1,108","1,547",0,"38,087",55248,34132,19229,73456,N,43818,61525,24304,60255,77262,35195,72732,24555,173.0
48245,"Jefferson County, Texas","255,001","130,211","124,790","17,403","37,128","33,631","30,084","15,945","16,204",36.3,"54,917","101,471","84,058",205,"9,922",0,"108,771",47177,90839,30005,N,79792,41097,65586,20452,50622,58246,34208,57997,26897,417.0
48251,"Johnson County, Texas","171,361","85,556","85,805","10,153","20,822","23,214","23,012","13,082","8,793",37.0,"37,728","121,933","6,372",384,"1,777",0,"62,798",62390,59180,44027,-,67025,52339,65823,48839,72260,65818,52703,70694,41245,683.0
48257,"Kaufman County, Texas","128,622","62,516","66,106","6,323","17,241","19,046","15,674","6,773","8,250",35.2,"28,787","79,984","15,640",177,"1,800",123,"42,483",66668,39049,50172,N,N,59883,73444,41071,78905,70723,53500,73333,32634,772.0
48291,"Liberty County, Texas","86,323","43,214","43,109","5,316","12,455","11,526","10,364","5,255","5,303",35.3,"23,112","53,087","9,221",107,164,23,"31,734",51955,27468,46078,-,-,43737,53436,81277,54508,53670,41655,60789,24495,722.0
48303,"Lubbock County, Texas","307,412","151,863","155,549","37,452","43,817","37,250","30,614","15,512","17,144",31.1,"110,466","162,942","19,739","1,082","7,066",531,"129,669",50505,115686,26250,25871,61373,40586,60578,15257,58396,68331,53971,70153,26832,1400.0
48309,"McLennan County, Texas","254,607","124,231","130,376","26,264","33,860","30,179","25,985","14,155","14,329",32.9,"68,058","141,515","36,078",506,"4,463",0,"102,458",48713,92158,26128,72528,53159,39071,59144,20406,52757,61745,41305,59175,26916,760.0
48329,"Midland County, Texas","172,578","86,130","86,448","10,478","30,275","24,514","17,803","8,717","9,201",31.7,"78,240","76,903","10,984","1,056","3,157",182,"61,872",81210,57636,49050,122579,N,72255,95964,59721,93596,91662,46334,94833,49887,1222.0
48339,"Montgomery County, Texas","590,925","294,399","296,526","34,082","75,166","81,263","79,999","40,934","31,013",37.5,"146,414","384,260","28,628",912,"18,039",101,"222,600",76929,202797,87679,58047,94503,55078,81380,56241,81334,98530,49898,93848,48529,6663.0
48347,"Nacogdoches County, Texas","65,711","32,131","33,580","7,668","7,132","7,177","7,003","4,072","3,248",31.8,"12,964","38,688","10,942",306,"1,019",71,"28,482",46459,23442,20962,-,N,50403,51806,22608,54521,61148,37518,65405,24875,
48355,"Nueces County, Texas","362,265","179,696","182,569","23,801","52,441","47,289","40,723","21,956","22,265",35.7,"232,424","104,774","13,132",853,"7,681",359,"149,961",54560,129987,48569,50515,78239,46882,69066,31466,66533,62078,38365,67392,37712,1165.0
48361,"Orange County, Texas","83,572","41,520","42,052","5,520","10,779","9,740","10,262","5,175","6,140",38.4,"6,674","67,169","7,690",140,"1,102",0,"37,740",56420,30047,33261,-,73071,49635,60410,20903,81384,67627,43761,70901,37699,553.0
48367,"Parker County, Texas","138,371","68,668","69,703","6,779","17,194","16,502","19,264","10,377","8,485",39.5,"17,686","114,674","2,231","1,129",985,227,"50,820",72004,46238,53197,178212,-,64556,72939,70242,81814,85997,57142,88774,40105,410.0
48375,"Potter County, Texas","119,648","61,240","58,408","8,680","17,764","14,197","15,377","8,163","6,196",34.0,"46,280","51,945","11,959",783,"7,117",175,"50,176",40797,45550,32361,N,49266,32231,47416,28426,46572,47651,32707,48440,25158,543.0
48381,"Randall County, Texas","136,271","67,280","68,991","9,366","19,137","16,955","16,545","8,140","8,428",36.1,"30,343","96,410","3,413",612,"2,382",578,"55,241",70108,49457,61710,65970,95040,62966,71381,36270,70819,93901,48223,83613,35695,84.0
48397,"Rockwall County, Texas","100,657","48,922","51,735","4,659","11,622","17,706","13,464","6,861","4,847",38.3,"18,129","70,718","6,688",455,"2,115",0,"35,832",100595,34590,N,-,91202,110505,101053,-,101967,121779,52268,106966,52017,1517.0
48409,"San Patricio County, Texas","66,893","34,023","32,870","5,036","7,909","8,569","7,780","4,252","3,750",36.7,"39,058","25,276","1,093",0,466,223,"28,478",55018,22202,-,-,-,44899,66117,11669,60089,70097,42865,62542,24994,371.0
48423,"Smith County, Texas","230,221","111,659","118,562","15,704","30,454","27,334","27,210","13,807","14,516",36.7,"45,738","136,016","38,249",909,"4,321",227,"91,101",58226,77330,41309,92684,N,54653,65408,40879,63331,70879,44119,69715,33366,478.0
48439,"Tarrant County, Texas","2,084,931","1,019,965","1,064,966","139,251","311,489","284,950","270,585","125,116","113,713",34.6,"609,236","954,513","339,708","6,935","115,172","2,968","779,037",66063,722473,47885,70481,72681,55035,82108,37524,65982,82160,49391,77093,41678,8688.0
48441,"Taylor County, Texas","137,640","66,929","70,711","14,707","17,863","16,741","13,043","7,383","8,101",33.4,"34,076","86,093","10,508",610,"3,265",0,"57,793",47508,49811,43619,-,44799,40196,53416,33385,53073,58940,43605,60767,31745,319.0
48451,"Tom Green County, Texas","118,189","59,451","58,738","9,701","18,484","13,547","12,088","7,055","6,641",33.9,"47,838","62,282","4,440",239,"1,827",7,"48,619",52283,43301,26514,120983,82188,42026,61143,42466,56175,59209,44982,66951,37479,262.0
48453,"Travis County, Texas","1,248,743","630,777","617,966","82,762","250,556","199,730","159,266","70,764","59,967",34.5,"422,798","608,608","98,850","1,950","85,067",422,"527,786",76392,486548,52503,49306,109505,54206,93706,32435,80225,90042,61206,98859,54096,8978.0
48469,"Victoria County, Texas","92,035","44,268","47,767","5,423","12,215","10,972","10,950","5,455","5,711",36.4,"43,614","40,678","5,234",41,"1,285",0,"37,079",50210,31918,N,-,-,40819,60712,15236,69651,60922,33779,67133,23923,70.0
48471,"Walker County, Texas","72,480","40,366","32,114","11,280","7,826","11,170","9,638","4,143","4,269",37.2,"13,129","40,851","15,995",48,"1,965",0,"26,408",40100,22693,18686,-,-,21578,50717,3199,45487,55187,42406,64651,18263,191.0
48479,"Webb County, Texas","275,910","135,706","140,204","21,805","37,593","34,792","31,342","14,181","9,635",29.0,"263,371",N,N,N,N,N,"84,466",46862,75300,54517,-,N,45837,64399,21400,50347,51884,27601,51721,19522,1078.0
48485,"Wichita County, Texas","132,064","67,373","64,691","11,494","19,296","16,221","13,262","8,780","7,497",34.5,"25,675","85,349","14,109",767,"2,970",0,"56,007",47373,46757,23746,N,46682,46423,53364,30066,61166,47035,37131,63040,26335,103.0
48491,"Williamson County, Texas","566,719","278,884","287,835","30,524","79,002","92,783","76,743","31,481","27,700",36.5,"140,331","331,175","34,386",612,"38,616",532,"198,636",87454,185345,73731,N,121167,74811,90893,40933,93774,101532,61118,99470,55355,4742.0
48497,"Wise County, Texas","68,305","34,125","34,180","3,562","7,812","8,472","9,388","4,858","4,801",37.9,"13,457","52,135","1,391",284,31,65,"24,925",69040,22864,N,N,-,45875,72995,51686,68594,74357,45695,76236,34824,76.0
49005,"Cache County, Utah","127,068","63,636","63,432","18,250","17,787","14,986","10,314","5,364","4,914",25.4,"13,795","105,090",991,552,"2,821",541,"42,242",59248,39224,N,N,N,42953,61421,26535,63338,80527,52307,66258,35095,664.0
49011,"Davis County, Utah","351,713","177,411","174,302","22,749","49,303","52,836","36,237","16,177","16,423",31.4,"34,923","293,231","5,249","1,054","6,157","2,413","110,428",84358,104462,86250,46400,80760,48812,88138,40491,82341,106981,66250,94692,44291,1536.0
49035,"Salt Lake County, Utah","1,152,633","577,402","575,231","81,119","190,601","169,635","128,138","59,672","55,961",32.9,"213,849","811,693","21,588","5,643","48,607","17,161","403,687",73801,381831,36839,67090,76903,55842,80705,43072,76750,92342,56846,88889,46743,4759.0
49045,"Tooele County, Utah","69,907","35,716","34,191","4,250","8,724","11,209","7,630","2,346","4,322",31.6,"8,835",N,N,N,N,N,"22,463",72906,20411,-,-,-,78537,72338,61983,78162,84944,42192,79395,33505,632.0
49049,"Utah County, Utah","622,213","314,444","307,769","78,557","88,756","79,771","51,427","21,585","19,961",24.9,"74,595","509,049","3,328","1,579","9,072","6,097","180,020",75349,171117,48618,65299,57129,55367,77859,36152,78348,96730,60342,79900,39902,5452.0
49053,"Washington County, Utah","171,700","84,845","86,855","10,206","20,512","20,591","15,568","9,341","9,124",38.2,"18,185","144,403","1,160","2,449","1,926",921,"71,349",56333,59863,-,N,N,36652,59749,44569,59724,66660,49585,66573,31764,2351.0
49057,"Weber County, Utah","256,359","128,298","128,061","17,847","38,470","35,776","27,627","14,766","13,029",33.2,"47,991","193,705","2,615","1,189","2,481",655,"93,205",68669,85615,50962,N,67615,52297,71701,39972,70042,84538,51913,77048,38468,942.0
50007,"Chittenden County, Vermont","164,572","80,265","84,307","17,446","23,721","18,487","19,905","10,060","10,862",36.0,"3,997","144,743","3,456",232,"8,030",0,"70,359",75852,66095,37047,-,67730,34345,79813,30354,80749,95087,52228,95143,44282,294.0
51003,"Albemarle County, Virginia","108,718","51,711","57,007","7,803","15,024","12,124","12,160","6,336","7,266",38.6,"6,468","83,160","10,313",515,"5,929",0,"46,081",78584,41956,37387,-,64337,63015,87842,41422,88719,88859,59752,92990,47956,638.0
51013,"Arlington County, Virginia","237,521","119,798","117,723","17,594","56,197","40,217","28,814","11,358","12,211",34.7,"37,506","144,740","20,752",642,"22,930",356,"116,543",122394,109940,56677,N,107516,82195,141703,66636,128446,138390,93449,154608,96802,206.0
51015,"Augusta County, Virginia","75,457","38,441","37,016","3,532","8,609","9,259","10,320","5,419","6,236",45.3,"2,170",N,N,N,N,N,"32,723",59820,29783,N,-,-,48900,60659,47362,71516,69115,44925,71676,31993,166.0
51019,"Bedford County, Virginia","78,747","38,605","40,142","4,443","7,889","8,088","11,529","6,294","6,742",46.3,"1,790","69,077","4,680",0,"1,147",0,"37,001",64084,31271,N,-,42846,55378,70060,31863,78478,70687,41781,72957,31521,29.0
51041,"Chesterfield County, Virginia","348,556","168,655","179,901","21,716","42,046","46,582","48,291","23,534","22,465",39.0,"31,893","212,637","81,372","1,369","11,687",0,"132,362",80655,126748,71996,153717,91931,65935,85099,56263,82744,92858,59449,92876,47430,1535.0
51059,"Fairfax County, Virginia","1,150,795","570,773","580,022","69,726","153,375","166,402","164,056","78,789","68,011",38.0,"188,616","576,600","108,073",794,"220,869",868,"415,485",122227,396628,85716,106390,127331,81129,140732,50266,117405,146210,95777,142961,79269,1058.0
51061,"Fauquier County, Virginia","70,675","34,514","36,161","3,360","8,986","8,456","9,519","5,558","4,721",40.6,"6,315","55,955","4,621",324,"1,236",53,"27,150",92145,25134,72368,192525,N,93183,91241,-,97894,116587,61173,109023,56898,289.0
51069,"Frederick County, Virginia","88,355","44,753","43,602","4,490","10,297","11,333","12,223","6,006","6,110",40.6,"8,046","72,998","3,924",0,"1,603",165,"34,842",80953,31551,89325,-,N,51001,85172,31788,86223,103922,60863,91545,48732,525.0
51085,"Hanover County, Virginia","107,239","52,446","54,793","5,938","11,663","12,197","15,882","8,520","7,544",42.8,"3,381","89,560","9,340",388,"2,293",118,"41,865",91309,39929,74371,N,141707,24727,95209,90998,90597,110817,60141,108545,42779,487.0
