GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
30063,"Missoula County, Montana","117,441","58,355","59,086","12,341","18,221","15,238","12,835","7,047","7,623",35.6,"3,795","104,969",140,"2,697","1,797",243,"53,990",54311,48806,-,19518,-,N,55777,19943,64494,65250,44392,79364,28561,395.0
30111,"Yellowstone County, Montana","158,980","79,031","79,949","8,919","21,889","19,457","20,867","10,500","10,608",39.6,"8,942","136,987",993,"5,396",907,579,"71,195",58156,65962,42313,41495,N,60613,58826,31015,62922,69467,38318,71992,31887,985.0
31055,"Douglas County, Nebraska","561,620","277,106","284,514","36,744","87,926","74,333","66,943","36,335","29,717",34.7,"71,274","390,175","60,025","1,891","21,573",288,"234,351",61531,218390,33039,48773,57214,45137,69973,34748,66603,75878,45329,78201,39318,1703.0
31109,"Lancaster County, Nebraska","314,358","157,838","156,520","34,434","43,547","38,854","34,416","18,282","17,472",33.7,"22,372","255,139","11,562","1,742","13,992",174,"131,256",59306,122954,31950,58508,71440,40225,61577,29845,66269,75501,46087,77293,36329,1215.0
31153,"Sarpy County, Nebraska","181,439","90,789","90,650","11,604","26,360","25,092","23,784","10,642","9,120",34.5,"17,003","146,652","6,062",761,"5,193",296,"69,006",80694,65715,66910,N,54846,55595,85894,43004,84581,98014,60192,95281,46537,938.0
32003,"Clark County, Nevada","2,204,079","1,099,857","1,104,222","135,606","329,846","304,861","295,065","135,322","123,627",37.3,"688,812","932,993","250,184","10,119","220,714","15,140","899,735",57189,781796,39941,48048,64279,50973,64250,35649,60460,65040,45304,66673,37391,9812.0
32031,"Washoe County, Nevada","460,587","231,859","228,728","30,056","68,809","55,708","59,879","34,595","26,298",38.4,"113,304","288,181","9,952","6,661","24,522","2,857","196,667",61498,180851,41537,34104,60667,53698,66922,37140,66380,71247,49177,75268,41637,2081.0
33005,"Cheshire County, New Hampshire","75,960","36,906","39,054","5,840","9,150","7,590","9,826","5,995","5,807",42.8,"1,425","71,640",832,105,787,0,"35,633",61257,29385,-,-,N,57120,61544,21945,70309,73977,45088,81457,38743,96.0
33009,"Grafton County, New Hampshire","89,386","44,080","45,306","7,590","10,846","8,752","11,840","7,135","6,458",43.4,"2,105","81,250","1,040",132,"3,614",47,"52,881",64420,33672,-,-,N,85210,65089,27301,65270,76235,48010,87242,36235,153.0
33011,"Hillsborough County, New Hampshire","409,697","203,564","206,133","26,530","54,297","49,660","61,792","32,721","28,229",40.8,"27,605","347,625","8,847",420,"16,479",57,"171,119",78769,161414,70307,42707,105991,63415,80605,38787,82217,100627,50641,98910,48187,716.0
33013,"Merrimack County, New Hampshire","149,216","73,158","76,058","9,219","17,764","17,285","21,942","13,288","10,025",43.8,"3,252","138,129","2,265",405,"2,970",0,"64,967",70764,58220,N,-,91641,56477,71307,50120,83232,77488,51662,84012,40716,287.0
33015,"Rockingham County, New Hampshire","306,363","152,217","154,146","17,454","35,303","35,494","48,415","29,350","21,425",44.6,"9,074","283,964","2,479",382,"5,998",0,"132,250",89451,120096,105111,N,99077,60434,90180,62226,100998,106128,53814,107652,48272,625.0
33017,"Strafford County, New Hampshire","128,613","63,550","65,063","14,048","17,460","13,719","16,619","9,192","8,224",36.4,"3,100","117,029","1,283",22,"4,398",0,"53,806",71057,48988,-,-,33221,65073,73566,45827,80968,80619,51053,83088,46865,340.0
34001,"Atlantic County, New Jersey","269,918","130,063","139,855","17,785","30,474","31,057","37,674","21,674","18,060",42.0,"51,340","150,418","38,187",803,"23,177",125,"128,185",61777,97618,31439,N,80053,38719,74827,33806,65295,74352,45378,79374,31481,304.0
34003,"Bergen County, New Jersey","948,406","460,103","488,303","56,549","110,581","125,343","141,216","69,836","62,651",41.7,"189,053","530,113","51,566",898,"160,492",575,"357,530",94107,338516,73380,92719,109067,77560,100668,52017,102075,113971,58601,114132,51923,833.0
34005,"Burlington County, New Jersey","448,596","220,692","227,904","28,014","55,867","54,874","66,269","35,632","28,977",41.4,"36,283","301,768","72,817",92,"22,520",173,"179,547",87673,164248,76004,102581,110642,74458,91760,45959,90978,103206,62908,99891,51120,751.0
34007,"Camden County, New Jersey","510,719","246,788","263,931","31,608","70,365","64,549","69,448","35,428","33,013",38.6,"86,782","287,567","92,380",433,"29,625",375,"205,977",66196,190616,46962,N,93387,36566,80731,26274,68991,83061,45655,83831,35151,186.0
34009,"Cape May County, New Jersey","93,553","46,006","47,547","5,084","9,734","8,499","12,094","6,572","9,521",50.1,"7,325","79,668","4,195",41,654,0,"99,246",66953,39526,80022,-,65637,39468,70626,4167,70217,80166,57284,80795,39207,542.0
34011,"Cumberland County, New Jersey","152,538","78,043","74,495","9,940","20,219","21,110","20,265","9,045","9,644",37.9,"46,911","70,427","29,125","1,296","2,386",0,"56,446",52627,50696,32291,28500,N,41092,65351,30367,51318,70682,43213,63730,29470,88.0
34013,"Essex County, New Jersey","808,285","389,099","419,186","53,077","111,125","113,547","114,152","51,015","47,015",37.7,"187,730","244,348","311,994",330,"44,063",291,"317,575",60430,284928,42083,188641,136764,45581,104806,30758,60846,71880,44734,77448,35839,353.0
34015,"Gloucester County, New Jersey","292,206","142,384","149,822","18,911","34,794","37,127","42,954","20,979","20,437",40.6,"18,132","229,052","29,790",125,"9,002",0,"113,404",86496,105236,43860,-,117516,56012,91073,30871,101685,98686,50332,103008,40736,387.0
34017,"Hudson County, New Jersey","691,643","343,638","348,005","43,298","146,900","109,368","85,435","36,696","36,601",35.2,"298,373","196,706","72,596","1,039","107,709",0,"281,641",67154,251906,46024,62941,104239,44511,92887,44621,89230,68915,30878,72406,51113,243.0
34019,"Hunterdon County, New Jersey","125,059","62,280","62,779","7,898","10,968","12,990","20,752","10,692","11,321",46.3,"8,282","106,819","2,993",109,"5,235",0,"50,208",112038,45967,N,-,122161,101284,112649,75848,111589,151273,65968,140115,56470,146.0
34021,"Mercer County, New Jersey","374,733","183,315","191,418","29,429","47,046","47,788","52,696","25,239","23,794",38.4,"66,663","184,256","74,509",0,"41,442",0,"144,902",79173,128757,41118,-,154978,49375,96639,33068,77219,96042,56435,102390,41743,152.0
34023,"Middlesex County, New Jersey","842,798","415,062","427,736","55,683","116,343","115,981","117,372","57,286","51,976",38.4,"178,504","357,874","77,793","1,301","210,742",78,"301,497",85337,285446,67366,128061,120608,58673,86425,37118,97703,101355,53122,101054,48713,799.0
34025,"Monmouth County, New Jersey","626,351","304,128","322,223","38,190","67,201","71,720","96,205","51,825","45,208",43.2,"68,918","468,016","41,618",901,"35,561",0,"261,461",98270,235727,55261,N,168745,72973,102500,59690,104832,122164,62000,123628,52694,888.0
34027,"Morris County, New Jersey","499,693","244,672","255,021","30,686","53,468","61,406","79,467","39,513","32,484",42.2,"68,153","354,178","15,974",304,"53,028",0,"192,979",114732,180854,90828,75853,135180,82605,120188,58677,130936,136638,74282,137268,61543,658.0
34029,"Ocean County, New Jersey","597,943","287,641","310,302","33,287","66,094","59,794","71,563","40,964","39,471",42.7,"55,966","504,576","17,072",170,"11,979",112,"283,679",71081,225847,56379,N,78597,71480,71488,45065,83308,91558,48173,89352,34993,2791.0
34031,"Passaic County, New Jersey","512,607","249,445","263,162","34,935","68,854","65,328","68,610","35,420","28,747",36.9,"214,611","208,640","53,712",640,"27,278",64,"177,175",64233,168397,47909,102628,95196,45408,84282,25152,60544,80494,48926,72935,36981,164.0
34033,"Salem County, New Jersey","62,792","30,540","32,252","3,411","7,469","7,345","8,355","3,651","5,821",42.1,"5,664","46,594","8,713",201,420,0,"27,613",61250,24801,31284,-,54389,22340,75137,17468,59250,77139,48755,80051,33265,40.0
34035,"Somerset County, New Jersey","335,432","164,720","170,712","18,867","36,786","44,509","52,324","28,382","20,156",41.1,"49,634","187,459","31,328",182,"61,923",43,"126,707",112153,114812,71742,-,161994,75935,111745,37668,121601,141709,60868,133822,60840,344.0
34037,"Sussex County, New Jersey","141,682","70,938","70,744","8,295","14,560","16,638","23,526","12,085","11,620",44.8,"11,587","122,075","3,261",0,"3,603",0,"62,371",90026,53396,N,-,N,94480,89258,30497,93949,104018,62754,102129,47906,74.0
34039,"Union County, New Jersey","563,892","274,886","289,006","34,804","72,308","78,486","81,043","39,589","32,709",38.5,"180,334","222,188","114,313",209,"28,691",83,"202,224",77326,190138,53773,32855,120542,58924,104049,32580,80630,93855,49077,90297,42140,343.0
34041,"Warren County, New Jersey","106,798","52,405","54,393","7,309","11,238","12,332","16,540","8,821","8,351",44.0,"10,188","86,737","4,385",0,"2,534",0,"45,524",80657,41366,58487,-,117600,44877,82594,34287,93548,92949,48879,92111,47500,62.0
35001,"Bernalillo County, New Mexico","676,773","330,506","346,267","44,434","99,872","87,351","82,791","45,104","43,410",37.8,"338,919","262,384","16,551","28,065","16,620",310,"293,882",51005,264827,39825,44753,75356,43772,59677,25899,50275,60397,46937,67388,31932,1236.0
35005,"Chaves County, New Mexico","64,866","32,041","32,825","4,672","9,052","7,470","6,433","4,079","3,822",34.6,"36,615",N,N,N,N,N,"27,352",44899,23002,N,-,-,38092,54777,38889,47663,47959,42579,53662,24941,66.0
35013,"Doña Ana County, New Mexico","215,579","106,530","109,049","23,443","27,153","22,640","23,156","11,874","11,572",33.3,"147,412","58,637","3,531",932,"1,983",114,"87,842",37144,75441,N,42153,40143,31906,50834,23840,43085,42104,37252,49072,21740,803.0
35025,"Lea County, New Mexico","68,759","35,790","32,969","4,553","9,999","8,506","7,758","3,766","3,472",31.6,"40,203","24,465","2,589",423,0,0,"26,647",55952,22222,N,65081,-,51046,62215,41890,60061,66682,32026,60561,26126,82.0
35031,"McKinley County, New Mexico","72,564","35,184","37,380","5,011","10,976","8,231","8,259","4,594","3,814",31.6,"10,332","5,942",467,"53,457",554,128,"26,286",31565,21083,N,30610,43477,42478,35076,34286,30365,36501,26017,34451,21953,10.0
35035,"Otero County, New Mexico","65,817","35,082","30,735","4,848","9,925","7,922","5,779","5,495","3,759",35.2,"25,247","32,181","1,747","4,189",414,107,"31,733",43887,23007,33943,41685,48551,40963,49843,34551,42381,51105,38903,53869,29892,4.0
35043,"Sandoval County, New Mexico","142,507","69,087","73,420","8,069","17,329","18,517","17,694","9,949","10,134",40.0,"55,596","61,847","2,140","17,407","1,930",94,"56,593",54296,50873,55650,36796,86508,47000,60270,21715,60282,66432,44202,66851,30565,650.0
35045,"San Juan County, New Mexico","126,926","62,069","64,857","7,936","16,827","16,421","13,407","9,073","7,229",35.6,"25,580","48,701",983,"47,972",849,74,"51,105",45942,41071,-,31730,43454,37285,61612,35292,52080,51501,34535,51465,29965,91.0
35049,"Santa Fe County, New Mexico","148,750","72,260","76,490","7,675","16,491","16,564","18,875","12,185","12,116",46.3,"75,930","63,898","1,340","3,654","1,935",197,"73,156",58821,60904,121129,31840,67465,52340,65050,32569,52719,62315,58836,71607,42060,221.0
35061,"Valencia County, New Mexico","75,940","38,091","37,849","3,726","8,974","9,232","8,805","5,159","5,440",39.2,"46,073","24,701",484,"2,585",788,0,"31,214",47409,26359,33306,N,116121,43000,56366,55593,50902,51388,41110,50377,35065,110.0
36001,"Albany County, New York","309,612","151,130","158,482","32,698","39,216","36,238","38,381","18,963","21,950",38.0,"18,461","222,324","37,330",316,"21,087",0,"141,630",66204,124144,32711,22791,77814,41031,75035,37667,71909,72562,55421,92909,41581,276.0
36005,"Bronx County, New York","1,471,160","693,457","777,703","112,967","237,759","186,598","187,140","83,330","76,736",34.0,"826,176","133,860","427,065","3,425","56,084",374,"528,851",37397,503985,37491,29001,48016,32911,63929,22504,38195,44692,26710,43629,21457,9.0
36007,"Broome County, New York","193,639","95,435","98,204","19,788","21,114","19,349","23,828","14,672","12,741",39.6,"8,238","160,850","10,566",267,"8,895",90,"90,924",47758,78604,22410,-,35279,23346,51283,11848,58104,62717,37943,67956,28576,82.0
36009,"Cattaraugus County, New York","77,348","38,691","38,657","5,009","8,171","8,528","10,040","6,160","5,531",41.7,"1,616","69,999","1,099","2,346",754,0,"41,588",48484,32360,N,25693,"2,500-",27225,50007,20036,51996,59360,37161,61899,25679,80.0
36011,"Cayuga County, New York","77,603","39,829","37,774","4,624","9,945","9,068","10,963","5,491","6,163",42.6,"2,312","69,933","2,763",7,410,0,"37,085",56599,30870,35488,-,98682,26276,57324,31581,60850,71738,41117,66973,31470,97.0
36013,"Chautauqua County, New York","129,046","64,144","64,902","9,243","14,483","13,652","16,002","8,292","10,911",42.6,"9,764","112,661","2,903",102,800,0,"67,598",46079,51985,N,-,N,19730,47554,21416,52188,53098,35970,55144,25235,90.0
36015,"Chemung County, New York","85,557","42,566","42,991","5,273","11,018","9,550","11,375","6,542","6,320",41.4,"2,669","73,746","5,804",55,"1,677",0,"38,840",51194,32247,24753,-,158427,N,52064,25115,55453,62487,41120,69289,28810,27.0
36019,"Clinton County, New York","80,980","41,847","39,133","7,297","10,197","9,640","10,639","6,117","5,512",39.3,"2,420","72,405","3,580",204,"1,167",128,"36,588",58234,31493,61687,N,N,55818,58491,25789,58267,70544,49300,72326,31942,89.0
36027,"Dutchess County, New York","295,568","146,685","148,883","22,351","34,578","33,795","43,250","23,633","20,712",41.8,"36,347","210,408","27,671",125,"11,745",48,"120,743",77915,106043,48339,-,120627,74764,82468,41413,82674,97863,55309,99224,42826,252.0
36029,"Erie County, New York","925,528","448,284","477,244","59,956","131,635","102,186","121,298","72,012","61,214",40.3,"50,643","697,026","117,864","4,662","33,808",234,"428,565",55604,386396,30285,30868,46757,30337,62519,25143,59247,68249,41559,73720,32255,777.0
36045,"Jefferson County, New York","114,187","60,129","54,058","11,828","19,092","12,681","13,110","6,682","5,737",32.4,"8,663","92,899","6,942",646,"1,451",214,"59,946",47101,41548,45338,N,N,40900,49102,29696,51418,55297,39086,56013,28477,141.0
36047,"Kings County, New York","2,648,771","1,254,273","1,394,498","170,552","488,903","367,676","314,923","146,795","145,580",35.2,"506,635","953,966","797,259","3,023","322,570",545,"1,044,287",56942,956223,45355,52815,59425,40165,81162,40730,72223,60811,32641,65679,39231,82.0
36051,"Livingston County, New York","63,799","32,213","31,586","6,133","7,124","6,430","8,659","4,578","5,325",41.2,"2,319","57,748","2,310",20,316,0,"27,523",55931,24725,N,-,87733,N,56895,29219,58974,63168,44960,67793,27313,37.0
36053,"Madison County, New York","70,965","35,144","35,821","5,129","7,111","7,377","9,834","6,221","5,142",41.1,"1,580","66,089",988,577,785,0,"32,306",57069,26024,-,N,88900,158102,55444,30250,62158,70049,40622,71590,31780,67.0
36055,"Monroe County, New York","747,642","361,167","386,475","52,121","105,574","84,153","97,737","52,488","50,065",38.7,"65,734","525,642","107,516",528,"29,470",69,"328,357",57561,301619,29636,N,66957,32018,66748,30508,59358,70669,43354,74357,33487,712.0
36059,"Nassau County, New York","1,369,514","665,751","703,763","88,735","159,487","163,083","196,234","99,409","95,172",41.5,"234,881","816,143","152,447","1,462","133,666",100,"472,366",108133,446978,82494,N,130804,85764,116614,40159,124079,130155,69711,126990,50938,943.0
36061,"New York County, New York","1,664,727","789,155","875,572","117,061","374,994","238,266","206,436","98,118","89,232",37.3,"435,002","773,792","205,568","1,916","205,492",372,"886,384",85071,764218,37747,N,76766,38841,126173,45531,111577,87043,41559,101126,71861,4.0
36063,"Niagara County, New York","211,328","103,341","107,987","12,898","26,199","23,374","28,874","16,680","16,880",43.0,"6,226","180,627","15,902","2,666","1,850",0,"100,444",54743,88659,26643,39607,25813,32298,58771,32026,62567,67574,40292,70340,32106,202.0
36065,"Oneida County, New York","231,332","114,898","116,434","13,839","29,466","24,303","32,009","18,030","14,250",40.6,"13,313","189,072","14,336",499,"10,563",0,"105,238",53902,88790,32192,N,28489,37690,56790,28361,56229,64948,43527,69320,30912,137.0
36067,"Onondaga County, New York","465,398","224,504","240,894","32,920","61,763","51,497","61,573","34,523","31,230",39.0,"22,731","356,210","51,323","1,464","19,377",114,"208,531",57652,185709,30446,13834,40540,30965,65359,32406,60175,71218,43987,73503,35895,373.0
36069,"Ontario County, New York","109,899","53,462","56,437","6,530","12,036","11,896","16,046","9,026","8,024",44.0,"5,251","98,677","2,325",254,"1,497",0,"50,926",66004,44414,N,N,-,43153,68386,45444,72683,78841,41673,82767,36772,284.0
36071,"Orange County, New York","382,226","192,772","189,454","27,909","44,679","45,702","53,676","27,080","21,506",36.8,"78,857","244,609","36,556","1,213","9,694",271,"143,292",79311,127517,70313,N,76826,76341,82494,38624,75965,100574,55136,92367,41377,558.0
36075,"Oswego County, New York","118,478","59,393","59,085","8,747","14,104","13,134","16,792","9,012","8,435",40.4,"3,116","111,340","1,161",231,708,0,"54,528",53406,45971,N,58688,"250,000+",N,54487,34834,56883,61649,41506,61153,35794,117.0
36079,"Putnam County, New York","99,323","48,880","50,443","5,254","11,129","12,033","16,321","7,916","8,103",44.1,"15,035","77,930","1,698",0,"1,919",38,"38,645",99479,34549,72357,-,118447,80621,106452,24481,112809,115575,62780,121992,50135,36.0
36081,"Queens County, New York","2,358,582","1,143,636","1,214,946","143,455","386,253","325,972","324,000","158,780","145,343",38.7,"660,550","580,529","404,080","4,895","611,925",828,"857,250",64509,769258,65295,65444,61242,58413,72423,40827,71066,74546,42221,73258,43952,113.0
36083,"Rensselaer County, New York","159,722","78,348","81,374","11,446","21,772","18,506","21,418","10,456","12,025",39.7,"8,062","132,325","8,369",85,"4,489",0,"73,118",64050,66127,24355,N,70392,50496,67290,37656,66267,76991,43800,88526,42219,109.0
36085,"Richmond County, New York","479,458","232,018","247,440","31,213","64,076","61,066","67,665","31,658","33,853",40.4,"89,066","291,222","45,904",576,"45,579",0,"180,572",79201,165990,41663,70389,78811,65876,89425,21898,86993,97307,49226,95395,37301,275.0
36087,"Rockland County, New York","328,868","161,182","167,686","22,390","37,067","37,215","40,845","21,309","18,699",36.0,"59,090","205,805","37,321",485,"19,976",0,"106,220",88726,100167,79973,111149,140163,60036,94213,22470,78576,108020,72060,105420,46296,107.0
36089,"St. Lawrence County, New York","109,623","56,142","53,481","8,896","13,405","11,976","13,804","8,798","6,403",39.1,"2,579","100,822","3,286",462,"1,272",113,"53,298",50325,41008,-,56193,85208,N,50343,28224,55540,59873,39289,56945,33028,119.0
36091,"Saratoga County, New York","229,869","113,117","116,752","12,787","27,176","29,229","35,425","16,503","16,155",43.0,"7,427","207,192","3,867",646,"6,761",0,"106,302",83726,97021,N,N,101696,64906,83397,88368,87850,102499,49798,101999,47123,708.0
36093,"Schenectady County, New York","155,565","74,985","80,580","9,958","18,643","19,473","21,804","11,316","9,981",40.1,"10,815","113,583","17,197",306,"7,064",0,"69,732",62514,49022,27937,-,60602,41430,71285,20994,61330,79029,51560,87182,36163,93.0
36101,"Steuben County, New York","96,281","48,089","48,192","5,469","10,937","10,758","13,230","8,165","6,443",43.1,"1,590","90,064","1,758",138,"1,377",0,"49,497",50930,38382,38537,-,N,132879,50670,37993,57955,54873,39595,60875,31302,155.0
36103,"Suffolk County, New York","1,492,953","734,913","758,040","98,806","175,719","176,332","227,807","112,449","99,886",41.1,"291,778","1,001,291","109,802","2,003","58,893",0,"576,138",94750,482099,69872,N,100437,82633,99259,41193,101804,114315,59820,112432,46762,842.0
36105,"Sullivan County, New York","75,485","38,386","37,099","3,960","8,361","8,521","11,249","5,952","5,342",43.1,"12,225","54,218","6,420",166,"1,323",0,"50,690",55309,25916,42178,60565,125813,39712,60411,38971,56084,66592,39105,71086,29980,250.0
36109,"Tompkins County, New York","104,802","51,771","53,031","17,739","13,663","11,811","10,706","5,875","5,596",31.0,"5,290","80,060","3,701",21,"11,486",104,"43,453",56672,40230,N,-,31088,N,62664,11450,53994,71554,61872,80570,32872,115.0
36111,"Ulster County, New York","179,417","88,865","90,552","10,970","21,710","20,932","25,923","15,099","13,153",44.2,"18,462","141,503","9,447",226,"4,211",0,"85,141",63621,68822,71154,N,80000,71423,64140,41035,65539,70824,57100,78823,40432,199.0
36113,"Warren County, New York","64,532","32,032","32,500","3,107","7,819","7,008","9,074","4,680","5,647",47.1,"1,655","60,463",817,66,564,0,"40,054",60541,27595,-,-,N,47301,60399,45113,72989,63940,48940,76344,41106,172.0
36117,"Wayne County, New York","90,670","44,726","45,944","5,089","9,645","9,864","13,212","7,748","6,508",44.1,"4,060","81,380","2,736",93,567,0,"41,761",51326,36715,N,-,"250,000+",N,52111,33276,51344,61010,35270,60466,29089,75.0
36119,"Westchester County, New York","980,244","475,008","505,236","62,361","112,661","124,979","143,109","68,451","63,402",41.0,"243,720","521,208","131,790","1,091","60,075",555,"374,912",90578,350919,55844,45076,140465,58264,116004,34395,99672,115220,60952,118454,47867,346.0
37001,"Alamance County, North Carolina","162,391","77,116","85,275","10,462","19,661","19,006","22,754","11,114","10,370",39.0,"20,870","103,433","32,154",589,"2,939",187,"70,663",45150,64371,31872,N,65795,46181,50732,21077,53948,50267,36293,60488,28077,1030.0
37019,"Brunswick County, North Carolina","130,897","63,592","67,305","5,255","12,323","11,320","16,133","10,619","12,064",53.4,"6,242","107,192","12,848",691,415,0,"88,972",56181,56399,41613,-,-,53631,58293,38995,51701,62062,54507,67383,33380,2805.0
37021,"Buncombe County, North Carolina","257,607","124,109","133,498","14,716","33,556","35,592","34,009","18,133","17,738",42.8,"17,065","214,554","17,145","1,054","3,273",0,"124,112",50040,107752,36552,"250,000+",66599,38216,51187,35325,54480,56775,39099,68554,31947,1316.0
37023,"Burke County, North Carolina","89,293","45,139","44,154","4,119","9,470","10,975","13,542","5,928","7,072",44.1,"5,585","73,146","4,896",498,"3,084",450,"41,184",40274,33682,23125,-,N,29991,45356,31357,39673,50015,34145,52452,21654,149.0
37025,"Cabarrus County, North Carolina","206,872","101,190","105,682","10,774","25,921","29,278","31,483","11,861","11,841",38.2,"21,589","135,895","36,973",810,"8,017",153,"79,446",61490,75188,54418,-,130957,47852,65151,32510,66379,82173,43141,78326,33115,1560.0
37027,"Caldwell County, North Carolina","81,981","39,778","42,203","4,528","8,850","9,080","13,043","6,317","5,561",44.7,"4,514","71,626","4,609",295,375,47,"38,021",45033,32245,38053,-,-,17188,46939,16740,61520,47110,34784,51469,22121,108.0
37031,"Carteret County, North Carolina","68,881","34,384","34,497","3,072","6,741","7,663","9,438","5,537","5,879",48.5,"2,898","59,568","2,914",231,256,138,"50,143",52807,29944,22925,-,N,24684,54762,45540,50192,66598,41923,64859,31018,411.0
37035,"Catawba County, North Carolina","157,974","76,298","81,676","10,197","18,620","18,819","22,486","11,287","9,369",41.1,"15,554","119,088","10,942",406,"7,075",0,"68,894",53539,61828,29559,-,58878,36090,56337,26489,56248,64928,35069,64390,24961,386.0
37037,"Chatham County, North Carolina","71,472","34,771","36,701","2,774","7,340","8,934","9,267","4,892","5,421",46.1,"8,916","51,199","8,778",0,988,0,"32,043",57770,28929,28913,-,N,30283,71217,80131,57419,77730,51227,83635,29796,748.0
37045,"Cleveland County, North Carolina","97,334","46,613","50,721","6,117","10,723","10,006","14,390","6,781","6,786",41.9,"3,470","71,136","20,109",0,922,0,"43,547",37205,39609,26492,-,-,42841,40589,33505,41425,44224,29698,49255,23073,170.0
37049,"Craven County, North Carolina","102,578","51,337","51,241","10,017","12,983","11,422","10,904","6,022","6,368",37.3,"7,373","67,337","23,145",77,"3,300",0,"46,894",51789,39866,24429,-,-,42235,63047,43545,54498,57614,46094,62386,27846,257.0
37051,"Cumberland County, North Carolina","332,546","166,524","166,022","33,720","56,963","38,599","36,440","19,453","15,457",31.3,"38,556","143,720","120,749","3,201","8,735","1,116","146,610",43759,127702,37877,23174,54844,38246,51099,30176,43211,53579,41026,54572,29277,655.0
37057,"Davidson County, North Carolina","165,466","81,419","84,047","8,034","19,803","19,037","25,640","12,166","11,292",42.8,"11,872","132,401","12,464","1,420","2,159",0,"74,997",46802,66295,25229,N,-,22020,50738,31250,52037,56118,34476,55812,25249,576.0
37063,"Durham County, North Carolina","311,640","148,897","162,743","22,794","56,307","43,843","38,611","19,125","17,964",35.5,"42,545","132,241","110,354",567,"14,634",230,"136,145",59891,126123,39325,N,98075,40121,80403,25637,61034,76779,50019,82508,40476,1905.0
37067,"Forsyth County, North Carolina","376,320","179,082","197,238","24,614","48,949","45,855","50,215","27,915","21,582",38.4,"48,828","213,540","95,563",828,"9,551",291,"164,281",50185,144681,34051,N,63040,36899,62390,23368,49390,62390,39371,65658,30785,1988.0
37069,"Franklin County, North Carolina","66,168","32,115","34,053","4,104","7,301","7,283","10,426","4,582","5,348",42.4,"5,569","42,046","15,321",240,369,0,"28,437",54825,24413,33569,-,-,31993,71906,75512,68878,63556,37086,64435,29133,588.0
37071,"Gaston County, North Carolina","220,182","105,915","114,267","13,042","28,211","28,177","31,851","14,324","14,576",40.1,"15,641","159,281","35,588",518,"3,406",401,"92,725",49670,84200,35868,51074,87436,40162,52720,33545,53349,55415,34954,64828,29199,1087.0
37081,"Guilford County, North Carolina","526,953","249,597","277,356","37,821","72,265","65,562","71,444","34,026","31,720",37.6,"42,456","265,494","179,181","2,224","26,817",218,"228,348",52098,203199,38137,N,54145,43265,64231,33662,52296,61959,42427,65832,34956,1516.0
37085,"Harnett County, North Carolina","132,754","65,624","67,130","7,265","20,163","18,201","16,491","7,334","6,694",34.5,"17,186","81,304","28,102","1,357","1,304",260,"51,940",51479,46661,41190,N,N,46845,56451,40248,55865,59031,36717,61048,27914,650.0
37089,"Henderson County, North Carolina","115,708","55,214","60,494","4,945","10,901","13,599","15,805","8,482","8,267",47.3,"11,862","95,968","4,264",270,"1,557",0,"57,577",51078,47920,29067,-,63614,29433,52691,29945,61480,51984,43523,68877,30965,512.0
37097,"Iredell County, North Carolina","175,711","86,454","89,257","9,655","20,475","21,975","27,197","12,471","10,256",40.2,"13,476","133,477","21,949",160,"3,354",0,"73,905",55690,65662,32350,41042,48377,36241,62286,29235,61294,71964,39956,68821,31202,1298.0
37101,"Johnston County, North Carolina","196,708","95,618","101,090","10,017","24,078","28,004","29,664","11,964","12,033",38.7,"26,979","133,092","30,127","1,287",669,0,"75,195",58111,69048,50422,N,-,34605,65359,21509,60556,70934,42208,66988,26237,2251.0
37109,"Lincoln County, North Carolina","82,403","40,653","41,750","3,977","8,959","10,403","12,916","5,689","5,982",43.5,"5,839",N,N,N,N,N,"35,762",54361,33244,30960,-,-,58049,55470,32221,64148,62405,34344,61690,24658,863.0
