GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
37085,"Harnett County, North Carolina",48960,43725,35295,42172,115135,39332,55532,25831,51281,58218,33294,59266,30000
37089,"Henderson County, North Carolina",47021,47478,24265,-,N,N,48912,27567,48107,59384,43008,67663,26827
37097,"Iredell County, North Carolina",55949,63782,33778,63940,N,47483,58965,22491,60338,66591,40358,69602,32012
37101,"Johnston County, North Carolina",52234,64045,57175,N,N,36091,53735,49779,57206,60058,33732,59861,32389
37109,"Lincoln County, North Carolina",46884,29977,N,N,-,26884,49710,26780,51974,61141,36111,61195,26890
37119,"Mecklenburg County, North Carolina",56883,397157,37025,51617,77748,38747,79153,28970,60251,66654,44554,73344,41100
37125,"Moore County, North Carolina",51547,38639,25724,78036,74957,47910,57474,32860,57489,56116,42849,62933,36712
37127,"Nash County, North Carolina",42718,36406,29611,33803,N,61367,51245,32021,39855,49221,33869,58272,23547
37129,"New Hanover County, North Carolina",52685,91513,25981,-,62107,30388,59111,25401,55196,62266,46727,68481,31748
37133,"Onslow County, North Carolina",45832,64771,34215,N,34383,39787,49882,34047,50807,52071,43465,50251,31624
37135,"Orange County, North Carolina",61164,52588,41469,N,60640,39807,68691,18742,58448,92500,55227,94073,32166
37147,"Pitt County, North Carolina",41453,68374,31921,-,N,27906,49879,22590,46320,50775,38458,58292,23908
37151,"Randolph County, North Carolina",42347,55516,36232,31375,N,37562,44604,22196,52447,49621,30785,52877,22826
37155,"Robeson County, North Carolina",31558,45373,24219,29237,44911,35148,39663,17708,33549,38480,22527,39395,15225
37157,"Rockingham County, North Carolina",38241,36739,26325,41406,-,N,41761,28958,39567,44525,29831,52354,19932
37159,"Rowan County, North Carolina",45320,51225,38038,-,N,43808,48114,41434,50616,51476,34348,53061,28908
37161,"Rutherford County, North Carolina",35594,25745,18433,-,-,N,37621,43176,42081,36520,28123,44692,18792
37171,"Surry County, North Carolina",37337,29234,23135,N,-,31810,38138,26495,41814,41563,28380,53090,18632
37179,"Union County, North Carolina",71729,74363,46393,71334,131175,51311,77778,46477,73504,88640,49167,82075,36041
37183,"Wake County, North Carolina",70533,382638,44477,40473,100667,41563,82341,28038,72035,82572,53515,85729,44243
37191,"Wayne County, North Carolina",40361,47490,31731,N,34944,21636,54880,21361,41819,49310,34143,54132,25283
37193,"Wilkes County, North Carolina",40919,27540,40662,-,-,30556,41282,34617,49550,42342,27195,49970,19847
37195,"Wilson County, North Carolina",41204,32324,35144,35804,75938,35557,51824,10703,44335,51161,29316,51358,24972
38015,"Burleigh County, North Dakota",65079,39713,38149,11386,N,N,66494,39715,73286,91345,39833,91219,38121
38017,"Cass County, North Dakota",53728,73440,30946,18523,74895,41737,58640,31095,61031,79636,35443,77966,30586
38035,"Grand Forks County, North Dakota",51264,29451,22864,49145,N,56850,52469,40247,50795,77146,43940,71586,32990
38101,"Ward County, North Dakota",62631,27580,N,N,111329,N,63299,47854,81473,77386,36982,82650,39671
39003,"Allen County, Ohio",50332,40234,27561,43484,78712,49203,51882,22670,58390,57974,35389,59517,24772
39007,"Ashtabula County, Ohio",44511,37333,N,-,N,N,45229,20242,53495,48975,32389,52170,27052
39009,"Athens County, Ohio",36511,22757,N,-,"2,500-",N,39705,14435,39617,52910,32960,53939,21458
39013,"Belmont County, Ohio",46113,27782,40317,-,-,-,46404,21233,56292,51272,32006,57141,25797
39017,"Butler County, Ohio",58785,135380,41088,-,64609,33269,61689,18861,62249,76786,42230,73807,31317
39023,"Clark County, Ohio",47963,54232,28173,-,95142,N,52356,29634,48870,60434,37633,61922,25077
39025,"Clermont County, Ohio",62054,75266,N,-,79971,51873,64228,25452,69453,77131,41009,74653,32198
39029,"Columbiana County, Ohio",41887,42116,N,-,-,-,42430,27072,50738,50036,34171,56201,22152
39035,"Cuyahoga County, Ohio",45297,532752,28823,23299,69561,35154,56420,23441,49540,54990,33914,60967,29835
39041,"Delaware County, Ohio",96410,65946,80240,-,120621,147284,95118,20742,107338,119099,55096,112100,38926
39043,"Erie County, Ohio",47544,30876,29195,-,-,31673,51118,23877,47039,66704,33812,56962,30945
39045,"Fairfield County, Ohio",61291,55213,60917,-,N,57990,62388,42822,70509,71468,40182,70559,27178
39049,"Franklin County, Ohio",53882,495250,35044,N,62427,39341,61924,26460,58617,61807,41138,67131,38236
39055,"Geauga County, Ohio",75895,34486,70117,-,-,N,76829,45278,81596,101174,52572,88119,37240
39057,"Greene County, Ohio",59803,66163,37247,-,76719,32099,62672,25137,57970,81922,49152,77826,36755
39061,"Hamilton County, Ohio",50990,336807,28424,62426,50597,41005,62086,23669,53070,61361,39836,69941,31754
39063,"Hancock County, Ohio",54709,31389,70518,-,78486,N,54476,33750,57424,72663,38856,67932,29650
39081,"Jefferson County, Ohio",44194,27400,12527,-,-,9819,46101,26829,47300,50886,37653,57917,23795
39085,"Lake County, Ohio",60810,96655,37176,80134,76875,52615,61550,39739,69436,71536,40002,74884,37495
39089,"Licking County, Ohio",59883,64861,67566,31646,100158,23939,60482,24674,61590,77091,41468,71295,28356
39093,"Lorain County, Ohio",52373,118813,35726,N,90203,34770,56016,24923,59288,64813,42458,65699,34424
39095,"Lucas County, Ohio",42594,176176,23151,37201,42190,33318,52060,17035,50169,52442,34615,60002,28064
39099,"Mahoning County, Ohio",41910,97544,21154,29130,58382,30574,48973,23192,46203,53775,33355,56610,24257
39101,"Marion County, Ohio",40607,24364,N,-,N,58403,41339,23598,41381,50379,38626,51157,24112
39103,"Medina County, Ohio",69989,66769,N,-,N,N,71314,30045,82275,86169,47784,87152,34501
39109,"Miami County, Ohio",49156,40757,N,-,N,N,48871,33030,55020,67924,35079,62207,27653
39113,"Montgomery County, Ohio",46561,223510,29315,26991,74673,27186,53050,27343,48511,55827,39574,58371,30584
39119,"Muskingum County, Ohio",42815,34150,N,-,-,N,44088,25792,52008,55588,30679,55480,24985
39133,"Portage County, Ohio",52835,61664,35456,-,N,52724,54704,12366,54209,69969,40729,64049,29996
39139,"Richland County, Ohio",45155,46989,27637,-,N,21721,47302,30765,46991,55848,38058,57093,31226
39141,"Ross County, Ohio",44907,28324,44480,-,-,-,45163,17487,46739,56069,31677,56439,26121
39145,"Scioto County, Ohio",35833,30477,N,-,72754,-,36842,9640,43850,41286,31472,46747,21219
39151,"Stark County, Ohio",48819,151727,27345,-,64567,51824,51254,30915,53805,59801,36036,61187,29255
39153,"Summit County, Ohio",51309,220792,26478,N,52484,42496,57464,24974,57422,65945,36793,70807,29587
39155,"Trumbull County, Ohio",42368,86763,35324,-,202014,37518,44978,24098,48717,49050,38238,57616,24962
39157,"Tuscarawas County, Ohio",47331,36511,N,-,-,45677,47223,33684,56206,60682,32982,62045,24793
39165,"Warren County, Ohio",81017,79915,125685,-,129167,44634,80481,32994,94137,93307,45465,94199,43038
39169,"Wayne County, Ohio",52760,42439,51357,-,35929,50191,53569,40847,55718,61882,35502,65263,30907
39173,"Wood County, Ohio",57027,50674,77019,N,N,61230,57194,16533,64524,74677,42098,73119,29741
40017,"Canadian County, Oklahoma",62045,44058,48385,57198,70812,54846,61914,53207,63862,72027,44750,71347,32739
40027,"Cleveland County, Oklahoma",59336,101424,29323,63614,61658,50938,60917,29482,61438,71599,46534,70671,35392
40031,"Comanche County, Oklahoma",47587,41560,37810,26168,26325,50306,51462,28902,50575,58022,36777,58306,29369
40037,"Creek County, Oklahoma",46665,26910,29385,34263,-,46394,49111,48056,42186,56612,35268,55047,23277
40101,"Muskogee County, Oklahoma",41016,25438,31653,37753,N,41750,42428,33627,50000,46907,29433,52876,20161
40109,"Oklahoma County, Oklahoma",49693,299052,33060,37923,63133,40334,57131,26537,50813,58551,44060,62326,31875
40119,"Payne County, Oklahoma",39840,30876,21238,26745,N,58327,41390,11197,45414,51989,44007,53744,20456
40125,"Pottawatomie County, Oklahoma",43317,26111,30397,38441,37099,31277,44692,34491,56002,45488,36313,50543,24617
40131,"Rogers County, Oklahoma",63041,33576,N,51531,85417,85102,65486,25591,66716,77673,43802,72012,31741
40143,"Tulsa County, Oklahoma",51287,254013,29450,48424,46661,38232,58331,29954,53576,60659,41978,64161,33103
40145,"Wagoner County, Oklahoma",57319,28586,36138,53264,-,59487,57261,32344,64340,66590,44264,66690,30037
41003,"Benton County, Oregon",52852,35062,18850,-,21193,N,58432,19874,49617,84489,44674,79763,29671
41005,"Clackamas County, Oregon",69629,152414,N,N,105938,61743,70978,34002,78175,82001,48187,84978,39991
41017,"Deschutes County, Oregon",57373,69424,19492,N,70898,45765,58512,26063,60720,70623,46967,66076,39850
41019,"Douglas County, Oregon",41428,44046,82962,N,N,38409,42248,28938,43371,50262,36873,49439,25379
41029,"Jackson County, Oregon",43948,83876,35676,25354,68764,41830,44720,30710,47090,49379,38881,55911,26567
41033,"Josephine County, Oregon",41493,35918,-,70931,N,34954,42158,35602,41347,50240,35510,50844,24166
41035,"Klamath County, Oregon",43952,27144,-,25943,133422,48607,44584,29883,43827,50930,38911,50016,26901
41039,"Lane County, Oregon",47318,146602,N,52539,31201,31547,49347,17119,49686,58890,42392,60797,27436
41043,"Linn County, Oregon",47527,46315,-,25644,111700,33617,47456,36843,50414,54380,34433,56652,25310
41047,"Marion County, Oregon",52047,114525,N,N,72618,41237,56779,28080,51640,65670,43124,63797,32088
41051,"Multnomah County, Oregon",59231,311797,25846,49242,50512,51302,63167,28634,66717,62915,43877,74941,41612
41053,"Polk County, Oregon",54970,30075,N,N,21450,62807,56069,34660,50768,67148,51867,64137,34242
41059,"Umatilla County, Oregon",49472,26604,-,30200,92748,34767,51666,28415,49375,60081,43281,50587,34607
41067,"Washington County, Oregon",70447,211139,62139,49370,91754,50344,71567,29944,72628,80933,50628,82366,41818
41071,"Yamhill County, Oregon",51084,35519,-,22292,29760,42852,52888,26959,49909,66637,41303,59161,33489
42001,"Adams County, Pennsylvania",61023,38459,N,-,-,35270,62618,55595,67940,68535,41723,71055,32327
42003,"Allegheny County, Pennsylvania",54467,530718,27174,N,58038,43207,60097,22055,65413,66502,35572,75053,31009
42005,"Armstrong County, Pennsylvania",44477,28068,29239,-,-,N,44945,23950,54895,52860,30754,55485,25480
42007,"Beaver County, Pennsylvania",50128,69521,23999,-,19036,90610,52217,21076,56904,63580,32726,63807,28349
42011,"Berks County, Pennsylvania",56122,151792,29804,33339,70429,27963,62541,20030,64132,69662,38102,68232,31724
42013,"Blair County, Pennsylvania",45432,52830,31914,-,192122,11827,46418,29225,55661,60567,30449,61768,24541
42017,"Bucks County, Pennsylvania",80575,234178,61216,N,105755,49361,82418,39399,89305,98589,51736,100499,41520
42019,"Butler County, Pennsylvania",68848,74348,N,"2,500-",57203,60833,69871,27109,82137,82944,46204,83961,34245
42021,"Cambria County, Pennsylvania",44179,57044,16833,-,44459,45417,45379,9189,53453,56163,30320,60935,24519
42025,"Carbon County, Pennsylvania",57387,25494,-,-,-,48628,58372,49505,66789,66304,34920,67590,28811
42027,"Centre County, Pennsylvania",56337,56116,N,-,40376,N,59459,15050,63845,78268,52151,78211,31837
42029,"Chester County, Pennsylvania",90503,188121,52357,N,120142,53860,93314,39247,100298,112445,54084,108886,45565
42033,"Clearfield County, Pennsylvania",44666,30929,-,-,-,11520,44856,21812,48476,58376,31075,54977,20652
42037,"Columbia County, Pennsylvania",42599,25810,30876,-,N,N,42885,25336,54371,57392,30692,56731,23791
42039,"Crawford County, Pennsylvania",46574,35781,N,N,N,89911,47272,41365,58701,52101,31450,55843,23901
42041,"Cumberland County, Pennsylvania",63890,97200,32661,N,78772,35097,65074,35564,68135,78960,48248,78742,38416
42043,"Dauphin County, Pennsylvania",54232,110722,37823,33004,56976,33947,61515,25463,60189,63373,40613,65837,35840
42045,"Delaware County, Pennsylvania",67584,203203,41218,"2,500-",73085,48341,81466,17203,75182,83006,48836,85909,39651
42049,"Erie County, Pennsylvania",47386,110138,24304,83811,36505,18324,51075,18476,51489,60419,37250,60487,29905
42051,"Fayette County, Pennsylvania",40495,54391,16128,-,-,N,41841,19480,51511,50010,31173,55625,20875
42055,"Franklin County, Pennsylvania",57960,59486,33470,-,"250,000+",54193,58756,42105,67320,69532,38849,67634,31642
42063,"Indiana County, Pennsylvania",46990,33066,40329,-,-,91786,46881,8360,59225,56798,32687,61386,23354
42069,"Lackawanna County, Pennsylvania",48518,83054,29448,-,49009,21625,50593,15874,57170,58477,32610,64494,26669
42071,"Lancaster County, Pennsylvania",59262,197706,32445,N,76308,38125,61300,37109,64423,73155,41368,70024,32632
42073,"Lawrence County, Pennsylvania",42921,36138,N,-,-,N,45265,35213,48310,52145,31998,54761,24643
42075,"Lebanon County, Pennsylvania",52571,53200,34662,-,47656,25422,57017,46117,59753,60578,36161,66524,31457
42077,"Lehigh County, Pennsylvania",56452,135059,33973,N,77698,34026,67026,41304,60715,69521,41049,68554,39037
42079,"Luzerne County, Pennsylvania",50301,127408,22357,12250,57738,31530,51340,21121,55773,61322,34318,62562,27664
42081,"Lycoming County, Pennsylvania",51455,45751,23637,-,N,N,55084,22639,60081,59508,34923,63250,26395
42085,"Mercer County, Pennsylvania",47051,44385,33088,-,N,N,47829,17466,60619,58472,31990,61378,27299
42089,"Monroe County, Pennsylvania",57318,55681,50114,-,78935,58051,56963,19821,62461,64909,39139,70283,34479
42091,"Montgomery County, Pennsylvania",83254,310347,53730,N,85795,57932,86590,27147,92589,100819,52493,101232,47130
42095,"Northampton County, Pennsylvania",62436,112619,45023,N,67417,46156,64688,40457,70393,78615,42046,73813,33514
42097,"Northumberland County, Pennsylvania",44989,39981,N,N,N,31857,45663,45682,50345,56078,29097,56855,24957
42101,"Philadelphia County, Pennsylvania",41233,581604,31387,27393,41604,30059,60361,21499,49692,44830,29596,49309,30649
42107,"Schuylkill County, Pennsylvania",45810,57392,N,-,-,32138,46158,14739,58447,55269,31602,56738,25706
42111,"Somerset County, Pennsylvania",43660,29199,-,-,-,46090,43761,22109,50219,57878,27796,52791,23961
42125,"Washington County, Pennsylvania",58085,83949,21800,-,103818,46189,59610,34858,74816,70644,38727,75309,31840
42129,"Westmoreland County, Pennsylvania",53540,149360,20848,-,132745,30911,54749,36554,61073,69411,37397,67368,30159
42133,"York County, Pennsylvania",58409,165672,44525,122672,39297,33182,61843,36795,63792,72004,40757,70532,38187
44003,"Kent County, Rhode Island",65931,68452,48056,-,54154,66225,66823,42336,74464,82646,42353,86926,38441
44005,"Newport County, Rhode Island",66026,34657,N,-,-,37413,69194,21325,72500,90187,46635,93545,39980
44007,"Providence County, Rhode Island",50565,235033,35890,25921,67569,33365,57280,23605,55711,63403,32843,66164,31067
44009,"Washington County, Rhode Island",72453,49555,80802,N,N,N,74723,27643,84465,91939,44030,92732,41822
45003,"Aiken County, South Carolina",47219,64654,38226,-,40434,22040,55902,37544,41282,62071,39620,57390,28489
45007,"Anderson County, South Carolina",43558,74654,28794,49049,N,40340,48288,24225,50064,55559,32900,57650,23479
45013,"Beaufort County, South Carolina",60257,69002,27207,-,74772,39219,67919,46627,55530,65597,59221,68491,32455
45015,"Berkeley County, South Carolina",56548,71908,45766,N,61339,43550,63963,37330,62103,59303,44481,64465,35587
45019,"Charleston County, South Carolina",57079,150073,32652,N,50581,47066,73583,27396,66239,64599,46891,76099,40299
45031,"Darlington County, South Carolina",33922,27401,23851,-,176661,N,43896,21964,38790,31921,29967,46590,15540
45035,"Dorchester County, South Carolina",54521,51741,41186,21259,103337,36419,60952,36398,51951,66250,47445,70061,33766
45041,"Florence County, South Carolina",40883,52513,32076,-,50500,N,53935,25585,44150,51241,31052,52394,25420
45045,"Greenville County, South Carolina",51908,186036,32618,N,64890,33690,60237,38451,57300,61122,40068,64494,31301
45047,"Greenwood County, South Carolina",43218,25816,22707,-,-,45864,53687,19333,51773,45098,36901,53033,27008
45051,"Horry County, South Carolina",47541,124949,25233,41039,55670,34967,51523,24703,50950,50352,45797,56997,28768
45057,"Lancaster County, South Carolina",45676,31517,33247,-,-,91547,46455,34306,50052,51383,36185,53915,30747
45059,"Laurens County, South Carolina",39474,25220,34901,-,-,32280,42753,24679,38862,49571,28181,48211,20160
45063,"Lexington County, South Carolina",55227,108197,39141,N,58286,50487,60064,27913,58378,64532,43634,70069,33911
45073,"Oconee County, South Carolina",43266,31488,29892,-,-,26685,44502,23584,40837,51345,44445,54896,24692
45075,"Orangeburg County, South Carolina",38596,33175,31937,-,-,N,48709,13191,40117,39765,36981,48283,20045
45077,"Pickens County, South Carolina",42449,46830,39060,-,30921,38528,44838,17722,48255,53474,35558,60070,22533
45079,"Richland County, South Carolina",51301,146898,38549,40914,50938,38508,66814,22201,51210,58386,51156,67660,33994
45083,"Spartanburg County, South Carolina",45125,112951,33035,58729,66382,44006,50517,32117,50161,55283,33813,58112,26359
45085,"Sumter County, South Carolina",41169,41017,32431,-,59536,35652,54043,29511,41933,47497,31173,47278,25646
45091,"York County, South Carolina",56359,96264,35010,45710,70216,53017,62855,22743,56631,69275,42240,70343,30786
46099,"Minnehaha County, South Dakota",54918,73424,25404,55490,66618,49146,58084,37195,59852,68405,34794,70858,33098
46103,"Pennington County, South Dakota",52611,43971,12517,31599,-,40996,55410,23503,60124,62154,41161,66511,32041
47001,"Anderson County, Tennessee",42744,31261,25432,70957,37452,60988,44543,25613,40921,57377,32743,56947,23822
47009,"Blount County, Tennessee",49134,48397,34036,-,-,40695,50486,26397,52383,56286,41312,61582,29293
47011,"Bradley County, Tennessee",42922,39620,40464,-,-,28022,44836,13862,55350,55030,30465,56409,22678
47037,"Davidson County, Tennessee",52026,274187,34856,N,55826,40890,61987,31150,55306,58506,41012,61990,40351
47059,"Greene County, Tennessee",34768,26660,16091,-,-,15469,35779,11422,36826,36418,31863,45699,19866
47065,"Hamilton County, Tennessee",48580,136858,31287,-,88060,38873,54976,20288,52843,61536,35517,63787,28531
47093,"Knox County, Tennessee",52229,181292,28728,N,55548,38552,56182,23689,56028,62502,43559,66630,31470
47113,"Madison County, Tennessee",47801,37544,36272,-,-,N,53164,30538,51552,51732,40109,55916,30132
47119,"Maury County, Tennessee",50707,33326,45013,-,63841,41121,51510,50574,52758,55778,38220,58368,29186
47125,"Montgomery County, Tennessee",48659,70494,45361,N,45600,50388,51642,33825,49416,58479,41982,57048,34395
47141,"Putnam County, Tennessee",40623,29812,44631,-,N,51486,40400,12212,49880,44931,35741,47192,20767
47147,"Robertson County, Tennessee",53204,24909,58148,-,39329,40723,54020,21137,49782,60734,52292,58498,30803
47149,"Rutherford County, Tennessee",60043,104177,42624,-,66416,46527,64448,37193,60909,72462,41975,70377,36947
47155,"Sevier County, Tennessee",42107,37846,41480,-,40754,26529,43243,35237,40819,54568,35430,55513,26506
47157,"Shelby County, Tennessee",47083,348067,34378,21697,68847,36912,71687,21305,45673,56258,40377,59073,30760
47163,"Sullivan County, Tennessee",42012,65188,24259,-,N,N,42779,25594,47759,50085,33122,53011,22431
47165,"Sumner County, Tennessee",59753,64521,40763,-,N,44000,61620,35831,68056,65347,42511,73510,33199
47179,"Washington County, Tennessee",45484,52924,57079,-,N,26509,45319,13742,43556,56570,40362,56407,26787
47187,"Williamson County, Tennessee",102881,72846,64991,-,128750,61090,105453,41706,102483,123374,73884,114035,51502
47189,"Wilson County, Tennessee",64476,46158,61538,"2,500-",43877,38732,67266,32097,71839,71054,46389,72691,36152
48005,"Angelina County, Texas",49768,30052,25388,-,81619,38152,54719,39219,56339,53744,31667,54882,23664
48021,"Bastrop County, Texas",63129,25963,75577,50947,96250,53074,71071,30175,70722,80549,39597,75918,30305
48027,"Bell County, Texas",48908,119178,40980,N,32000,41402,55411,34882,48149,60808,45787,56780,30318
48029,"Bexar County, Texas",52286,627634,46188,51040,64030,45169,67817,30834,54667,61121,44856,60897,34808
48037,"Bowie County, Texas",40662,32244,24727,N,-,N,45344,21989,41061,49579,31977,48694,21349
48039,"Brazoria County, Texas",71251,117149,62610,155740,101312,52284,77552,32069,82338,82350,40340,86465,37939
48041,"Brazos County, Texas",44270,77628,30582,-,31097,40334,52655,15411,46525,71604,48241,70350,27285
48061,"Cameron County, Texas",34074,122468,N,N,92023,31380,46119,22176,36309,37966,26997,36872,18935
48085,"Collin County, Texas",86217,322585,64735,99759,106809,54595,93513,37107,88224,105150,55284,101524,49889
48091,"Comal County, Texas",67363,45752,57325,-,53366,55845,75046,41650,65472,84902,52944,81296,40394
48099,"Coryell County, Texas",45998,23880,54340,N,32813,26189,49440,26961,50655,51600,37642,56221,29334
48113,"Dallas County, Texas",51799,905250,37426,50415,76559,43634,71786,30936,52354,61003,42236,58236,40926
48121,"Denton County, Texas",75649,274338,51797,69415,95856,53088,84647,31845,77142,93350,53484,90593,44720
48135,"Ector County, Texas",65454,52023,66361,-,N,56340,75695,50338,81233,65291,40999,71424,40436
48139,"Ellis County, Texas",68095,53294,58664,N,N,55743,73667,29127,69145,85420,48142,75583,36231
48141,"El Paso County, Texas",43692,260710,58904,31559,53025,40666,57292,33890,47739,49581,32130,49059,27243
48157,"Fort Bend County, Texas",95389,222936,76886,137420,115421,65676,117328,41181,99055,107072,59379,105944,50574
48167,"Galveston County, Texas",69190,116557,31607,198515,42517,51187,86777,36589,77158,80304,49905,82879,42656
48181,"Grayson County, Texas",48126,47538,20855,47031,N,53856,50963,40839,56917,49475,36256,61867,25494
48183,"Gregg County, Texas",47727,45568,26894,-,N,35017,56592,40886,54277,55555,39454,56322,32386
48187,"Guadalupe County, Texas",64343,50864,81551,N,66518,49577,71175,34572,65888,76330,44269,72980,35572
48201,"Harris County, Texas",56629,1583582,39067,52029,68693,45167,84974,33613,56137,66877,44063,64008,40330
48203,"Harrison County, Texas",42958,22227,30839,-,-,37927,47404,27639,50669,59341,33766,53557,24180
48209,"Hays County, Texas",58870,67346,77732,137822,36928,49292,64718,19400,66799,74233,46118,78580,35140
48213,"Henderson County, Texas",47906,29103,32708,N,36056,35401,50255,43634,61198,55171,38083,56510,22436
48215,"Hidalgo County, Texas",35730,225692,55751,24075,71336,33363,52983,21328,36395,44838,27293,38222,21756
48231,"Hunt County, Texas",46048,31970,23389,-,N,34714,49725,26214,46406,49078,44349,52479,26743
48245,"Jefferson County, Texas",48005,94743,34421,N,31970,50472,62314,37220,50465,55758,37228,58499,26911
48251,"Johnson County, Texas",58758,53992,56726,N,N,46294,64068,40703,69325,68588,41074,66610,26195
48257,"Kaufman County, Texas",58141,35802,29386,-,101295,44646,65719,24307,76013,64959,36610,71591,29570
48291,"Liberty County, Texas",55152,26383,45308,-,-,56745,54559,31753,65502,70858,34023,60266,24861
48303,"Lubbock County, Texas",47897,108485,32833,N,33003,40997,54268,26831,50887,62253,42148,60346,30109
48309,"McLennan County, Texas",46602,87308,26776,N,26060,36379,58050,16777,48334,61124,39895,56961,24834
48329,"Midland County, Texas",81064,56280,66430,N,117692,78698,83012,76303,84899,84185,45409,95626,42020
48339,"Montgomery County, Texas",71577,185869,52157,68135,101992,50530,78684,41250,72036,90618,48524,84432,42310
48347,"Nacogdoches County, Texas",39865,23493,21589,-,76196,40223,47245,8703,37438,54979,31204,52840,18338
48355,"Nueces County, Texas",50587,130207,41380,N,74158,43092,64325,21917,55795,56814,39462,60931,29166
48361,"Orange County, Texas",50429,32848,41189,-,88183,60533,51503,35329,51819,67996,31803,62743,31651
48367,"Parker County, Texas",67012,42804,48767,56402,131818,51091,70915,13520,71874,80453,46958,76259,31032
48375,"Potter County, Texas",40536,43715,23420,N,50976,36085,46492,21687,41839,48703,31723,47272,27556
48381,"Randall County, Texas",61984,48323,51710,66250,63107,51125,66150,26176,66306,70862,50238,76811,40593
48397,"Rockwall County, Texas",90940,30229,60446,-,222760,45439,96881,42217,91997,122593,54821,105168,46976
48409,"San Patricio County, Texas",54966,22216,-,-,150359,47051,66995,27403,64249,65648,40251,62105,30201
48423,"Smith County, Texas",49060,78380,30391,40810,36150,40688,62038,32134,46361,69050,40985,60736,32016
48439,"Tarrant County, Texas",60737,685443,44539,65973,64155,45314,72610,31410,60573,72393,46395,71361,37643
48441,"Taylor County, Texas",48636,48934,35406,98678,N,50064,50736,36468,54002,54974,35813,60081,30231
48451,"Tom Green County, Texas",48114,44422,26190,-,73601,34641,60766,28098,53290,61030,40012,61417,29477
48453,"Travis County, Texas",65269,446342,42752,55244,86508,45024,80190,28447,66040,77461,51614,80519,49790
48469,"Victoria County, Texas",56545,32956,31585,-,N,47730,69647,34898,61571,75017,42455,65370,31564
48471,"Walker County, Texas",40448,21295,30844,N,-,35676,42134,16895,45346,65157,41667,60418,21827
48479,"Webb County, Texas",39774,72259,47673,N,N,38361,62379,14389,44367,43896,26250,41970,28913
48485,"Wichita County, Texas",45416,48070,25828,N,67788,29965,48270,33360,43112,57821,40485,59224,30489
48491,"Williamson County, Texas",78311,170987,69778,52669,102416,60762,81843,40522,80840,89416,53928,89781,50022
49005,"Cache County, Utah",50518,36600,N,N,26258,34139,53839,25763,48980,75396,44577,60309,31178
49011,"Davis County, Utah",72016,99998,56332,N,56304,43024,77744,29405,70978,90526,60149,80362,40236
49035,"Salt Lake County, Utah",65694,357623,40452,51421,63727,47447,70769,36457,67152,79775,46342,75900,40860
49049,"Utah County, Utah",65487,155089,N,62886,67274,51373,67218,33750,67326,89646,51364,71214,36032
49053,"Washington County, Utah",54913,52453,N,57861,N,45382,55704,41875,59274,60684,41223,61338,31252
49057,"Weber County, Utah",59146,80988,35402,N,66239,42370,62193,39023,61708,72778,47005,68284,31857
50007,"Chittenden County, Vermont",67997,64271,41295,N,42055,69688,70171,32306,71271,83585,47400,91237,45542
51003,"Albemarle County, Virginia",70589,39916,47143,N,57107,48192,77821,45735,62392,81495,58399,94382,40943
51013,"Arlington County, Virginia",106768,103408,65368,65227,85610,72471,123153,80602,105554,126704,77765,143843,86874
51015,"Augusta County, Virginia",56766,27914,61004,-,-,N,56840,34639,61779,66901,39030,65493,27162
51019,"Bedford County, Virginia",54062,32050,N,-,N,81525,54358,14574,60815,67639,39562,66522,26235
51041,"Chesterfield County, Virginia",75131,121529,65242,42029,72419,52618,81357,42572,78880,84457,54938,86675,43907
51059,"Fairfax County, Virginia",113208,392822,82934,N,106106,78330,127982,52045,108394,132070,91242,129538,80725
51061,"Fauquier County, Virginia",91940,25498,54427,-,-,85587,97101,62083,82443,114366,66314,107479,50903
51069,"Frederick County, Virginia",71993,30483,N,-,-,56667,72837,48167,67610,84399,42674,76864,48815
51085,"Hanover County, Virginia",82085,39026,59903,-,N,103021,84615,12017,81612,102100,56295,91470,43508
51087,"Henrico County, Virginia",66085,125854,47241,69310,98286,64057,73358,40071,70453,77356,50826,82338,39129
51095,"James City County, Virginia",73968,28485,49017,-,54101,N,84093,-,61613,91667,76375,90932,39466
51107,"Loudoun County, Virginia",125003,120559,103199,N,135365,85427,133147,51726,122088,149402,78291,141487,67330
51121,"Montgomery County, Virginia",52151,36971,51576,-,N,80247,52734,17875,61875,64544,50647,66864,26906
