GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
19103,"Johnson County, Iowa",58064,57217,22872,-,45254,46467,65599,12944,60646,90029,52153,90357,29731
19113,"Linn County, Iowa",64639,89173,27454,N,90773,80551,65519,36809,67309,80818,42082,84053,40684
19153,"Polk County, Iowa",64067,182537,33581,29583,52535,42530,69007,34360,66788,78350,46035,78957,39379
19155,"Pottawattamie County, Iowa",55972,36094,44420,-,68464,41256,57758,36912,64296,68049,38470,67902,32422
19163,"Scott County, Iowa",54730,66527,30017,95711,93207,45444,60113,30925,61078,69651,38665,73464,29908
19169,"Story County, Iowa",53371,37350,N,-,35222,50635,58065,18072,55675,95406,55343,84074,23618
19193,"Woodbury County, Iowa",52324,38637,25414,N,42303,42461,55240,29350,60556,69530,38181,61439,31498
20015,"Butler County, Kansas",60182,24266,-,N,-,35195,60296,22383,65561,72538,39286,73365,25084
20045,"Douglas County, Kansas",56345,45572,32136,27366,N,35564,58801,18084,65348,68164,57200,77045,30881
20091,"Johnson County, Kansas",80553,225606,50830,60433,90596,58620,82725,45212,82564,104366,56313,102433,43006
20103,"Leavenworth County, Kansas",68299,27174,40747,-,57246,56531,71018,36894,73462,87058,51057,80070,36274
20161,"Riley County, Kansas",50737,25523,25367,N,46169,39654,56712,21791,52716,63789,75077,78367,29243
20173,"Sedgwick County, Kansas",52193,195815,30105,34879,59078,43371,57133,31383,54046,63289,39609,67854,31639
20177,"Shawnee County, Kansas",55710,70101,37114,26462,82453,52827,59103,35275,63040,65890,41326,70149,31959
20209,"Wyandotte County, Kansas",43129,58524,31391,38534,24243,43316,55075,31299,42212,49404,40132,49683,29924
21015,"Boone County, Kentucky",72374,46849,52012,-,61199,55000,77711,46294,71889,96166,41600,84003,43952
21029,"Bullitt County, Kentucky",65359,29037,43800,-,-,157665,65396,44324,72210,70985,41537,75896,34248
21037,"Campbell County, Kentucky",62536,36461,N,-,52197,N,64955,36535,71074,76934,40941,77810,38970
21047,"Christian County, Kentucky",41140,25121,27223,-,-,29531,46642,27764,51280,37293,36942,46275,17160
21059,"Daviess County, Kentucky",51764,39629,36954,-,N,N,54132,18038,61340,68186,32155,66878,28434
21067,"Fayette County, Kentucky",53178,127137,32310,N,57418,37418,61059,26790,54939,69203,43642,71536,36607
21093,"Hardin County, Kentucky",52148,39684,43682,-,N,41775,54619,45853,53825,61417,41518,65950,27493
21111,"Jefferson County, Kentucky",51991,314161,32465,57276,62418,46450,59447,31825,56938,61597,40352,69365,33954
21117,"Kenton County, Kentucky",62182,63609,29759,N,82977,60238,66641,37296,70166,76579,36131,76662,40369
21145,"McCracken County, Kentucky",39048,28416,22323,-,-,N,40783,17496,44815,49615,31297,54959,22078
21151,"Madison County, Kentucky",43840,33633,N,N,-,19167,44552,20710,50034,54698,34607,54713,25659
21185,"Oldham County, Kentucky",90341,21180,105925,103750,N,44245,91199,35085,100651,103466,62470,102100,35529
21227,"Warren County, Kentucky",46686,47444,31379,-,43984,48750,50176,20104,51601,54855,39224,55334,33972
22005,"Ascension Parish, Louisiana",76581,40950,37372,-,N,41559,85343,69117,90675,75191,39497,86314,38355
22015,"Bossier Parish, Louisiana",48163,47458,27883,-,N,20165,54079,26284,51534,52112,40954,61760,32780
22017,"Caddo Parish, Louisiana",37104,96532,24529,"2,500-",56503,20982,54623,23549,34819,42908,35739,48389,25740
22019,"Calcasieu Parish, Louisiana",45962,77029,28804,N,66591,64458,50639,16194,52199,51156,28834,54227,25704
22033,"East Baton Rouge Parish, Louisiana",50508,163764,35701,52060,71750,56357,66590,16823,53887,64906,40060,66290,31504
22045,"Iberia Parish, Louisiana",41424,26240,30469,-,N,46706,51877,33348,45245,42292,34233,45459,31669
22051,"Jefferson Parish, Louisiana",49678,170710,31288,31971,75864,36225,60416,26763,50721,60996,39356,62058,31774
22055,"Lafayette Parish, Louisiana",49969,89130,31542,N,64476,N,61005,18757,54356,59017,34291,63844,32401
22057,"Lafourche Parish, Louisiana",51772,37199,22756,67626,-,46250,60223,60163,61278,58194,31586,61591,30264
22063,"Livingston Parish, Louisiana",56534,47479,31950,-,-,43836,60352,15417,74037,56119,37299,67917,40934
22071,"Orleans Parish, Louisiana",38681,154355,25324,"2,500-",40191,35683,67884,15810,42427,41162,31259,54315,26414
22073,"Ouachita Parish, Louisiana",37275,54349,22473,-,N,N,48528,25815,35379,44510,32457,46998,22706
22079,"Rapides Parish, Louisiana",42582,47745,26259,47760,N,39233,51688,31381,42546,58597,34197,52804,22640
22097,"St. Landry Parish, Louisiana",31207,30302,22248,-,-,45192,46783,20420,40207,32007,24091,40454,17301
22103,"St. Tammany Parish, Louisiana",64639,92205,44313,74395,N,52463,69025,26852,73956,76982,39441,77078,34954
22105,"Tangipahoa Parish, Louisiana",48162,47756,29577,N,86091,45859,52716,17074,62093,61146,29745,62373,20744
22109,"Terrebonne Parish, Louisiana",46026,40102,26556,58457,N,31435,56310,36791,56806,50436,40636,55165,28177
23001,"Androscoggin County, Maine",49081,44917,60640,-,31812,60094,50211,35651,58431,64224,33620,58914,31940
23003,"Aroostook County, Maine",39450,27514,N,15179,N,N,39871,19664,48922,50732,26506,51420,20895
23005,"Cumberland County, Maine",65913,118049,31597,N,46346,46250,67325,53079,71964,79824,44863,85807,40439
23011,"Kennebec County, Maine",51573,47791,N,N,N,22018,52489,22385,61250,59255,34714,65748,27321
23019,"Penobscot County, Maine",47328,60195,-,11631,-,N,48694,21434,58050,55865,35305,62685,24796
23031,"York County, Maine",60863,82469,47549,-,100691,62895,61057,55778,68514,71622,39420,75385,36377
24001,"Allegany County, Maryland",45606,27608,31747,-,-,41352,46394,16080,52756,56866,39801,58678,25321
24003,"Anne Arundel County, Maryland",96483,206956,72015,N,107385,93847,101174,46220,100580,114160,65056,109140,57992
24005,"Baltimore County, Maryland",72764,312921,71575,N,82999,54763,74757,35382,77701,89304,50829,88928,44947
24009,"Calvert County, Maryland",98732,32434,68661,-,"250,000+",118343,102280,29387,101579,118018,66989,102562,58787
24013,"Carroll County, Maryland",90343,61661,95092,N,85175,115795,90336,94599,105600,104759,52658,105703,48159
24015,"Cecil County, Maryland",74221,37296,48144,-,61392,42141,80744,39805,85935,82112,54806,85516,44876
24017,"Charles County, Maryland",95735,55929,95418,-,91425,91750,100878,52995,97730,114811,57034,106471,67749
24021,"Frederick County, Maryland",90043,89800,57297,N,98510,64562,95664,21155,99111,109409,55420,102496,51861
24025,"Harford County, Maryland",84175,91813,76023,107719,101277,49662,88540,41703,93356,101991,55340,104372,43266
24027,"Howard County, Maryland",120941,112542,80543,N,135260,132939,130199,64308,121730,140877,89035,138956,80283
24031,"Montgomery County, Maryland",99763,373346,69313,108571,101830,70100,122291,47316,94544,122463,81572,120827,60089
24033,"Prince George's County, Maryland",79184,307816,79082,66971,80240,70108,88127,33256,74633,95808,64991,89035,59012
24037,"St. Mary's County, Maryland",78195,41368,41565,-,90931,101983,87000,36014,79176,101717,47845,95700,52126
24043,"Washington County, Maryland",54250,55824,31702,-,N,62670,57068,40273,70761,60553,39574,70885,33761
24045,"Wicomico County, Maryland",50844,36774,34701,-,101154,25358,60191,29141,41894,67287,43805,61763,32407
24510,"Baltimore city, Maryland",47350,240761,37225,N,52305,56419,72540,32536,58422,46474,33836,57669,35342
25001,"Barnstable County, Massachusetts",67898,92582,47331,-,125808,65756,67915,36611,80867,77192,52067,85900,36388
25003,"Berkshire County, Massachusetts",58418,54204,30563,-,N,N,59129,20776,68987,64766,44972,76825,35701
25005,"Bristol County, Massachusetts",66027,214232,36729,31000,102058,36123,70080,30976,72267,81919,39045,83369,34907
25009,"Essex County, Massachusetts",73901,289817,40717,N,105106,41493,82665,38264,77391,92242,49636,94072,39683
25011,"Franklin County, Massachusetts",57106,30868,N,-,N,26481,58862,38981,60027,71274,42894,79978,29774
25013,"Hampden County, Massachusetts",51544,178623,40469,36298,47382,25000,63676,23301,55422,67493,36637,67306,31759
25015,"Hampshire County, Massachusetts",64354,58167,39147,-,N,40264,68670,31734,65791,87555,48501,87104,37219
25017,"Middlesex County, Massachusetts",95249,593437,57635,60606,102376,60578,99793,48399,109233,111234,55685,116756,54435
25021,"Norfolk County, Massachusetts",92696,260609,78306,N,92595,77621,96525,62180,105194,115630,54602,116089,51726
25023,"Plymouth County, Massachusetts",82087,184577,55020,N,117356,50526,86152,32337,97446,101211,47495,102408,42068
25025,"Suffolk County, Massachusetts",61796,306790,41226,N,40690,38127,87883,34944,81286,66991,30009,70528,50729
25027,"Worcester County, Massachusetts",69295,304833,50724,36466,101179,34543,74926,39446,77065,88433,39986,91345,37210
26005,"Allegan County, Michigan",57846,41995,N,N,30918,56705,58598,39314,62852,67383,43527,68262,33410
26017,"Bay County, Michigan",44756,43876,35051,-,-,28750,46268,22092,52979,50748,36684,55667,27433
26021,"Berrien County, Michigan",47083,62538,24060,N,128936,50992,52153,26347,50397,57271,38806,62579,26850
26025,"Calhoun County, Michigan",45902,52888,29844,23125,16205,50556,50245,26025,52833,55041,37560,60365,26874
26037,"Clinton County, Michigan",65730,28944,N,-,"2,500-",47747,66761,21136,83125,77132,47249,80795,34574
26045,"Eaton County, Michigan",56211,44666,51170,48618,N,50660,57894,16499,61522,71383,42610,69071,35335
26049,"Genesee County, Michigan",43955,167171,26586,40469,109429,33302,49049,26700,45918,48381,41315,53894,27289
26055,"Grand Traverse County, Michigan",58532,37252,-,-,112580,35081,60490,38340,52135,72399,45029,72942,36884
26065,"Ingham County, Michigan",49139,111779,29503,45257,30461,45417,52436,21377,50477,63010,44069,66872,33388
26073,"Isabella County, Michigan",41868,23920,N,41536,N,53620,41347,12219,47912,54407,42412,55918,23364
26075,"Jackson County, Michigan",50009,59993,25000,46700,143048,42004,50790,21902,57247,57859,41230,60779,31154
26077,"Kalamazoo County, Michigan",53138,102336,38911,100346,51426,42481,56483,23490,58727,65627,43541,71713,33900
26081,"Kent County, Michigan",59668,238472,35132,50731,55994,39279,64716,32300,62323,71317,42086,72039,34350
26087,"Lapeer County, Michigan",54309,33178,N,N,N,24299,55790,31837,58149,65035,45035,67170,27275
26091,"Lenawee County, Michigan",51918,37781,26351,59154,-,40765,53306,30738,56894,66321,41522,64783,31387
26093,"Livingston County, Michigan",78038,70787,N,87917,144570,68913,77993,51672,91598,93416,49527,96854,41942
26099,"Macomb County, Michigan",60143,342255,46726,22047,70046,64654,61569,35537,63420,75873,41166,73340,35533
26103,"Marquette County, Michigan",51275,25822,-,58220,N,-,51434,20475,69728,61093,40055,69191,30397
26111,"Midland County, Michigan",57269,34381,N,57525,87674,43860,57808,26964,62228,71328,42265,70214,28777
26115,"Monroe County, Michigan",60799,58789,27960,-,100516,59810,61678,36667,70147,73809,42454,74347,30678
26121,"Muskegon County, Michigan",44264,65437,26519,30560,27212,43022,48203,22208,46588,51039,36777,52287,25888
26125,"Oakland County, Michigan",71920,500750,45411,56667,96826,55532,76868,40626,80187,88534,47934,95546,41661
26139,"Ottawa County, Michigan",64513,100425,N,N,52238,49570,66347,34985,75154,81680,43009,79073,32852
26145,"Saginaw County, Michigan",45849,78494,27721,27105,N,39422,52633,17748,51516,51010,40975,59827,26607
26147,"St. Clair County, Michigan",51864,65681,41995,N,36381,54240,52454,27917,55771,62140,41419,64806,27638
26155,"Shiawassee County, Michigan",53244,28071,-,N,-,66031,53738,39207,54149,62352,38408,60989,26610
26159,"Van Buren County, Michigan",47917,29337,44022,N,N,27963,51148,39281,53280,57838,35114,56099,31530
26161,"Washtenaw County, Michigan",65601,140079,37150,47311,76775,49620,73182,28693,68947,89748,54526,95233,36303
26163,"Wayne County, Michigan",43464,677208,29397,35701,67973,42120,56925,21045,43724,52041,36819,56503,27112
27003,"Anoka County, Minnesota",76533,126477,35131,62750,80803,56793,79165,53176,83220,90032,46168,89479,43550
27013,"Blue Earth County, Minnesota",53869,25687,N,54573,N,N,55430,31250,60667,70822,45577,73164,35582
27019,"Carver County, Minnesota",92455,36784,60157,-,79598,46194,96302,71580,104657,112759,43889,110102,46640
27037,"Dakota County, Minnesota",78662,159765,46946,85661,67370,54349,82203,43264,81767,98548,49593,97498,45396
27053,"Hennepin County, Minnesota",71200,502061,31599,40159,80816,51300,79409,37235,80625,84903,46525,97454,43933
27109,"Olmsted County, Minnesota",72428,61357,24755,N,81781,34808,75303,32054,80735,87227,46459,90283,41045
27123,"Ramsey County, Minnesota",60369,208743,30613,68644,55686,47181,67593,36427,63258,71456,46238,81002,39471
27131,"Rice County, Minnesota",69135,22895,N,-,92567,N,69440,60232,71334,85004,51397,82815,36245
27137,"St. Louis County, Minnesota",49825,85170,23534,24423,36250,37789,51402,28083,59865,63598,37076,68822,30137
27139,"Scott County, Minnesota",88765,48237,61318,N,121753,50455,88577,81419,106303,99005,41930,109047,43383
27141,"Sherburne County, Minnesota",83675,31574,"2,500-",-,-,19663,85538,66102,87714,94842,44201,86420,46124
27145,"Stearns County, Minnesota",57728,58656,14915,-,34985,47451,60754,37986,65264,68251,43037,72355,34971
27163,"Washington County, Minnesota",90256,92384,61170,88846,102276,90015,90776,41923,101403,105683,54411,106377,49426
27171,"Wright County, Minnesota",74190,47571,N,123390,N,N,75455,48450,85786,86869,45247,88996,36567
28033,"DeSoto County, Mississippi",64505,61039,44565,-,N,70234,73627,35122,71742,75717,45175,74674,36657
28035,"Forrest County, Mississippi",37275,28007,32015,-,-,31394,42427,29656,41220,57159,27568,50084,21568
28047,"Harrison County, Mississippi",42770,75266,26636,N,53021,36982,48665,32254,41183,46861,43113,52508,26925
28049,"Hinds County, Mississippi",43657,91065,38186,-,95784,84213,70106,24836,41609,53970,40622,56521,27540
28059,"Jackson County, Mississippi",54606,51637,35682,N,56265,23551,62008,36368,60655,60380,38475,63704,27960
28067,"Jones County, Mississippi",43350,24901,21068,-,-,21225,56719,20263,51078,44887,38628,58717,20393
28075,"Lauderdale County, Mississippi",42364,28457,21982,-,-,N,54238,13104,47377,45215,31052,49305,22265
28081,"Lee County, Mississippi",42235,33209,32785,-,131226,N,50346,25952,46965,54375,29308,56383,21775
28089,"Madison County, Mississippi",64350,38251,41025,-,75431,44953,91148,33344,63844,80872,50564,82146,38425
28121,"Rankin County, Mississippi",62332,56353,48941,-,68472,56816,65371,31988,72074,67779,47581,69078,38894
29019,"Boone County, Missouri",52752,68848,31078,-,46998,N,56998,18708,60438,72893,50534,74674,29759
29021,"Buchanan County, Missouri",48550,33971,27265,N,N,60091,49393,33571,58019,55561,31852,60184,30214
29031,"Cape Girardeau County, Missouri",50223,29384,43028,-,N,50239,50981,18390,59083,60000,41978,64256,30524
29037,"Cass County, Missouri",63420,38983,86565,-,N,90734,62939,56218,66298,77776,47997,73948,36370
29043,"Christian County, Missouri",53172,30920,-,-,-,62662,53204,26764,55799,59841,43616,63065,36002
29047,"Clay County, Missouri",65430,89398,37256,-,69565,57043,69696,24830,72752,77043,46847,78042,41920
29051,"Cole County, Missouri",55303,29995,35124,N,65572,54082,60729,49474,53570,80039,40516,71760,36304
29071,"Franklin County, Missouri",55359,40023,-,-,-,43810,55287,30765,63761,74433,43141,72169,38395
29077,"Greene County, Missouri",42062,121734,28965,50047,N,31515,45134,21694,47462,53109,34850,58325,26531
29095,"Jackson County, Missouri",50815,281910,35562,23598,45348,36322,59969,35851,54215,59485,40678,63768,34793
29097,"Jasper County, Missouri",45786,45730,42115,29208,N,45102,47314,26668,50047,52582,40146,53284,27372
29099,"Jefferson County, Missouri",61559,83754,N,-,124408,64456,61372,46789,69627,64838,44068,68300,33670
29165,"Platte County, Missouri",77581,37929,41713,-,95519,62964,78848,26146,78696,92130,60009,92800,40888
29183,"St. Charles County, Missouri",80644,143152,61442,-,89583,53181,81988,45819,86489,100394,46571,92015,45358
29187,"St. Francois County, Missouri",45431,24350,N,-,-,-,45349,26842,56793,53735,27198,59297,20339
29189,"St. Louis County, Missouri",62572,403271,43604,65315,81513,53631,72711,28115,67279,78887,48029,82207,39473
29510,"St. Louis city, Missouri",40346,139021,27710,31436,34931,34306,56877,29803,46638,39563,31553,48062,32184
30013,"Cascade County, Montana",45138,33759,46429,26167,-,26293,47521,40559,47726,62050,29984,59553,27821
30029,"Flathead County, Montana",50142,39279,-,N,-,31758,50877,24928,54616,59662,42180,65469,30946
30031,"Gallatin County, Montana",61211,39644,-,N,140951,N,61370,30797,62302,78349,47558,84925,32896
30049,"Lewis and Clark County, Montana",63475,27283,-,N,N,23930,65249,21881,75674,75675,45381,80675,36724
30063,"Missoula County, Montana",46550,47725,-,38621,41755,N,47729,31152,52985,54507,43932,68947,30028
30111,"Yellowstone County, Montana",57945,65019,25665,59447,-,40333,59023,40606,69784,67584,39162,74618,34206
31055,"Douglas County, Nebraska",58990,214073,31421,61938,58786,45193,67370,30243,62778,74692,43012,81371,35563
31109,"Lancaster County, Nebraska",58845,122027,27195,51343,29424,45192,61895,26314,63093,75645,47112,75657,31421
31153,"Sarpy County, Nebraska",73569,64863,68470,N,85965,63908,74349,32369,75193,89445,46474,85888,41045
32003,"Clark County, Nevada",54384,755258,37410,32293,65423,45831,61833,34116,55471,62815,44024,63789,36144
32031,"Washoe County, Nevada",58175,174726,35726,40202,66329,41774,63060,28704,61477,69640,45937,73715,34483
33005,"Cheshire County, New Hampshire",56364,29428,34245,-,N,N,57513,22552,59808,71975,39494,72706,31162
33009,"Grafton County, New Hampshire",61520,33546,96665,59091,N,N,61532,26603,64167,73983,52043,84564,35200
33011,"Hillsborough County, New Hampshire",76254,158777,55439,N,66720,46248,78391,46849,83579,93025,45166,92333,41414
33013,"Merrimack County, New Hampshire",69505,57531,-,-,48602,83209,69859,36497,79878,86841,52551,87188,39350
33015,"Rockingham County, New Hampshire",81726,119688,107530,-,64452,102232,81892,47667,93722,100928,52974,102316,48594
33017,"Strafford County, New Hampshire",71295,48351,-,-,81060,51824,72029,31932,80198,82568,51479,83551,37339
34001,"Atlantic County, New Jersey",56778,96777,31634,36179,56153,50573,69194,21307,56332,72553,40581,72327,32858
34003,"Bergen County, New Jersey",93683,337227,71315,69247,105495,73946,99748,47468,101172,115219,58324,112497,46789
34005,"Burlington County, New Jersey",80254,165862,68006,53438,104694,64033,82806,41023,86881,101436,54903,97505,47141
34007,"Camden County, New Jersey",66362,185512,43945,29524,73829,40525,78588,35098,73531,81259,46787,81763,36609
34009,"Cape May County, New Jersey",62548,38895,30684,-,25951,40525,66847,26229,70428,77982,41671,78626,37943
34011,"Cumberland County, New Jersey",49110,50787,30861,52295,N,35205,59920,13796,46427,61288,38223,60724,22400
34013,"Essex County, New Jersey",54277,280734,36957,N,102610,40963,100105,24688,51910,66553,42870,75212,29387
34015,"Gloucester County, New Jersey",79879,105436,58194,-,90981,83081,82010,38600,93758,92630,47507,100513,40395
34017,"Hudson County, New Jersey",63808,253321,48382,50018,100412,47321,89073,45670,81195,67244,33229,66447,52788
34019,"Hunterdon County, New Jersey",113684,47195,94212,-,145900,59678,116542,58941,117639,142827,64717,138030,59125
34021,"Mercer County, New Jersey",77650,128332,40425,N,146491,49752,91392,60816,80432,90986,60492,99567,42923
34023,"Middlesex County, New Jersey",82375,283661,79036,N,116245,61756,78066,31760,90660,99695,50825,100327,40895
34025,"Monmouth County, New Jersey",90226,230769,51285,N,126067,62633,96293,42358,100397,113784,55055,113109,46937
34027,"Morris County, New Jersey",106985,181059,75701,-,132283,78306,109131,53994,115425,130346,66458,129153,53896
34029,"Ocean County, New Jersey",62222,224308,50471,N,91064,59265,62482,65161,74712,82274,42409,80492,34066
34031,"Passaic County, New Jersey",62016,163868,34336,20805,101741,42439,88884,40620,62489,80098,41932,73390,35264
34033,"Salem County, New Jersey",53662,24195,28229,-,21076,35430,58141,37589,60640,65105,38115,75103,32126
34035,"Somerset County, New Jersey",104478,116169,70854,107803,152558,71172,113719,13964,106840,132231,59855,130939,50903
34037,"Sussex County, New Jersey",87829,51978,52566,-,N,72245,91123,31799,103451,94713,68643,100904,53884
34039,"Union County, New Jersey",72028,187922,55146,N,105941,53361,98584,45803,73610,83880,51007,83770,41792
34041,"Warren County, New Jersey",74867,40512,76558,-,59894,58870,76291,30474,86667,96804,55972,97264,48543
35001,"Bernalillo County, New Mexico",50601,262328,45462,32007,66064,43250,59744,24533,50606,60907,42540,62038,31666
35005,"Chaves County, New Mexico",40960,22516,N,N,-,37237,41955,36885,43870,44606,21867,49186,19026
35013,"Doña Ana County, New Mexico",37496,75759,45667,N,58350,33203,55694,17976,38330,45714,35584,47776,21560
35025,"Lea County, New Mexico",55636,20793,N,N,-,50435,59529,18944,64492,60306,41300,62021,36585
35031,"McKinley County, New Mexico",31526,20061,-,26223,46354,34954,59741,10591,31003,41371,20574,34902,16741
35035,"Otero County, New Mexico",43646,22384,68047,42319,"2,500-",31018,47209,35431,49535,46634,40551,54377,29514
35043,"Sandoval County, New Mexico",57158,49821,70761,50064,47083,49914,66007,47568,57444,70375,45643,69271,35800
35045,"San Juan County, New Mexico",52003,43093,63286,41216,N,45902,63859,51490,60736,68086,38864,63793,32291
35049,"Santa Fe County, New Mexico",57863,60096,98625,47325,202735,47102,68173,34739,52777,61286,59898,68835,42409
35061,"Valencia County, New Mexico",43700,26575,N,34425,-,40514,50963,26257,37536,51569,38819,46763,28024
36001,"Albany County, New York",61754,125329,27035,46653,66309,36137,69531,19564,64470,80114,48626,85897,40299
36005,"Bronx County, New York",37525,498539,41675,27264,50285,31978,57362,32803,40120,42633,27539,42602,23673
36007,"Broome County, New York",50463,76957,21013,-,26165,17190,53666,21397,51171,62491,39821,63692,26920
36009,"Cattaraugus County, New York",46842,31409,6395,28393,N,34773,48342,12948,51457,57524,36307,57699,25977
36011,"Cayuga County, New York",54995,30966,N,26755,-,-,56602,40107,60364,66291,38548,66121,36164
36013,"Chautauqua County, New York",42204,51705,17086,N,19228,19188,44913,25751,44061,52577,33319,56959,24519
36015,"Chemung County, New York",51269,34418,23570,-,110325,71033,51580,27415,55572,63072,37185,69651,23150
36019,"Clinton County, New York",55316,30624,N,N,N,N,55505,46591,65856,59371,42810,64266,32279
36027,"Dutchess County, New York",74115,108200,46031,N,116198,65757,76777,22985,77392,93994,56017,91993,42124
36029,"Erie County, New York",54246,380473,28249,35666,46849,24348,61847,26679,58698,66696,39195,73253,31841
36045,"Jefferson County, New York",45624,41415,66866,41902,N,40862,45772,33658,47352,64496,37037,55102,27975
36047,"Kings County, New York",55150,941871,46132,52150,60832,38747,75144,39526,69919,58191,30868,61989,41030
36051,"Livingston County, New York",53121,23904,8835,-,-,75666,53871,12736,61768,64002,42500,65702,35027
36053,"Madison County, New York",60630,25612,-,-,-,50425,62182,21058,63217,71049,37566,83422,31954
36055,"Monroe County, New York",54492,299224,30203,N,56184,26731,62464,25769,56987,68171,42552,73088,33895
36059,"Nassau County, New York",105870,440785,93547,80867,131321,80390,111961,55506,116447,127873,63778,125601,43643
36061,"New York County, New York",77559,748293,31489,N,75588,35994,116359,52727,108940,72573,38302,99195,67843
36063,"Niagara County, New York",50233,86786,21885,50996,N,69837,53238,18563,55988,67865,38259,68775,31352
36065,"Oneida County, New York",52996,87929,24930,N,42702,25233,56316,37798,60317,63359,38881,67107,30846
36067,"Onondaga County, New York",56991,182984,26899,39955,50311,36820,63414,25330,62351,71056,41792,76453,33844
36069,"Ontario County, New York",57448,45187,20951,-,235254,32021,58759,46978,57265,72871,45084,76497,35712
36071,"Orange County, New York",73025,124365,55009,47692,65669,55922,81106,19113,79400,90366,47601,89797,38069
36075,"Oswego County, New York",53562,44633,N,18188,210915,52415,53709,32941,57105,61545,40094,63639,33491
36079,"Putnam County, New York",96992,34762,N,N,N,76325,99676,-,102083,111750,66751,115978,50000
36081,"Queens County, New York",62207,761819,65284,49091,55600,52705,71770,43950,70917,69115,39376,70538,42671
36083,"Rensselaer County, New York",65965,62816,42480,30699,45195,42731,69982,29301,67450,85606,45125,83174,37377
36085,"Richmond County, New York",77197,164289,49445,-,99854,51126,85662,36209,83089,92274,45838,93093,34500
36087,"Rockland County, New York",85515,99257,70363,"250,000+",132492,56857,91421,25029,72356,115031,65942,101100,51545
36089,"St. Lawrence County, New York",51592,40479,-,N,N,N,51919,13281,60157,53897,35461,60475,28774
36091,"Saratoga County, New York",76097,93703,73681,-,111031,90191,75004,57533,87274,92094,51515,92050,45562
36093,"Schenectady County, New York",58331,48720,31685,N,39792,37353,66792,20215,50894,71824,47417,76279,34293
36101,"Steuben County, New York",50575,38458,73750,-,122575,35446,50131,40606,51577,59621,39161,59901,31958
36103,"Suffolk County, New York",92933,474311,73357,N,123621,74245,98065,48435,100061,109534,61620,107747,47270
36105,"Sullivan County, New York",50652,25031,21575,-,N,36172,59292,4488,63759,65922,35379,70403,29474
36109,"Tompkins County, New York",56349,37683,N,-,30419,N,61109,12103,56548,81453,49009,78948,31051
36111,"Ulster County, New York",62790,68298,25555,N,N,42138,65676,25430,64200,77564,47957,78407,31734
36113,"Warren County, New York",58061,28841,-,-,N,N,60227,30179,54494,76306,43407,71433,35239
36117,"Wayne County, New York",59538,37496,67482,-,N,36823,59753,65055,57421,75613,44200,64662,36527
36119,"Westchester County, New York",89709,342216,57196,N,112428,54861,111119,30887,95627,109098,59758,113190,47468
37001,"Alamance County, North Carolina",45100,64369,35255,N,116758,36795,51748,21838,46001,53070,39904,57989,27845
37019,"Brunswick County, North Carolina",50692,54331,25113,62553,N,N,54138,33802,44190,60740,48731,62405,26108
37021,"Buncombe County, North Carolina",50685,103127,32577,-,N,27852,52160,42300,51711,58791,41628,63303,30806
37023,"Burke County, North Carolina",40345,35211,40042,-,36419,N,40843,19000,40411,46926,32047,46256,23588
37025,"Cabarrus County, North Carolina",63386,70438,52703,-,127254,41884,68421,36256,71896,66588,47570,74954,39810
37027,"Caldwell County, North Carolina",36301,32911,21513,22719,-,30636,39169,31472,40408,48312,30602,46075,20525
37031,"Carteret County, North Carolina",51206,27506,32475,-,197617,43646,52686,45029,59159,53999,40565,63185,26804
37035,"Catawba County, North Carolina",48913,61618,36834,110695,75799,37085,50838,23457,50061,54633,39115,61567,29238
37037,"Chatham County, North Carolina",62961,28568,24918,-,210211,41314,76378,50526,66853,68797,50754,80286,28698
37045,"Cleveland County, North Carolina",36992,36405,25188,-,N,45643,40574,45109,42117,43061,31115,46611,17114
37049,"Craven County, North Carolina",49938,40297,28990,68589,N,48258,55471,31476,48922,67321,46881,60748,30777
37051,"Cumberland County, North Carolina",45205,124014,37001,43590,40589,41611,50629,29892,46314,51500,40220,51697,31733
37057,"Davidson County, North Carolina",45678,62695,22131,-,91000,33450,49994,31030,49802,55909,32452,56744,27835
37063,"Durham County, North Carolina",53832,123697,40912,76160,66390,47155,69401,34148,52133,67684,49577,74524,40034
37067,"Forsyth County, North Carolina",48271,146219,31192,29385,87178,34880,59486,26935,46877,60016,42042,59503,30113
37071,"Gaston County, North Carolina",48711,82982,31239,60853,71538,39167,52269,30578,51809,56974,34520,56697,30111
