GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
19013,"Black Hawk County, Iowa",51920,53386,26617,-,N,31809,56180,27455,58151,64496,47195,70736,29605
19049,"Dallas County, Iowa",83990,35492,N,-,92113,90888,82249,39348,98569,101038,51477,108149,43658
19061,"Dubuque County, Iowa",60225,38501,40668,-,N,61414,61919,31555,65108,73799,44943,74511,32451
19103,"Johnson County, Iowa",63035,60868,28656,-,64112,37292,72614,21455,78915,90785,66966,95326,36078
19113,"Linn County, Iowa",64103,91747,31531,-,50957,50464,67321,46250,66743,83819,45427,86145,39092
19153,"Polk County, Iowa",68291,189546,44665,47314,68380,60056,72259,37306,77614,82691,44365,85553,42935
19155,"Pottawattamie County, Iowa",55376,36635,27863,-,N,55070,56738,31444,63525,68333,39973,68818,30955
19163,"Scott County, Iowa",58175,66905,29180,N,51544,33794,63509,47821,59794,71933,45275,77917,36162
19169,"Story County, Iowa",54586,37290,32481,-,42330,66050,59198,13295,67402,81099,53876,81703,29568
19193,"Woodbury County, Iowa",61516,39253,33486,60613,N,59656,66269,49894,61024,86286,44593,69161,32021
20015,"Butler County, Kansas",64898,24692,-,83146,-,44521,65708,40670,79821,75680,35738,77920,33946
20045,"Douglas County, Kansas",54668,48907,28771,51910,51383,41837,61441,21565,60667,81567,50354,80818,30630
20091,"Johnson County, Kansas",86746,231184,56086,70947,96097,57544,90803,41121,91386,105947,58086,106286,50583
20103,"Leavenworth County, Kansas",71071,26654,24898,-,N,31982,80221,11702,61031,99942,55975,89862,30518
20161,"Riley County, Kansas",44697,26617,28620,N,N,30060,51032,23954,44700,66428,67469,72875,29090
20173,"Sedgwick County, Kansas",55882,198024,28874,30917,71850,44069,62163,34142,60675,68611,41754,71433,33822
20177,"Shawnee County, Kansas",52104,72788,30187,36748,N,47842,58293,29430,62339,69578,42669,73299,31796
20209,"Wyandotte County, Kansas",47285,60708,39928,73391,43277,44386,51997,37382,52174,47420,39849,56863,28837
21015,"Boone County, Kentucky",77429,47684,61023,-,N,45703,83512,50153,81258,89598,58170,91687,47931
21029,"Bullitt County, Kentucky",58119,29789,N,-,-,70549,58325,70410,85381,56822,43175,71850,34403
21037,"Campbell County, Kentucky",59524,36992,19392,-,N,78538,63077,25104,76004,75794,38048,81550,33031
21047,"Christian County, Kentucky",38448,26114,30751,-,N,38887,50262,31954,39720,37439,40975,49422,25376
21059,"Daviess County, Kentucky",50934,39590,22433,-,N,45591,51999,31120,53786,61047,38405,61041,30452
21067,"Fayette County, Kentucky",54896,131067,38184,-,72518,44023,62645,27100,61247,63862,51536,73455,36825
21093,"Hardin County, Kentucky",50981,41625,40738,-,N,43293,52258,29468,52396,59551,46009,60736,29534
21111,"Jefferson County, Kentucky",55851,311263,35500,36708,64293,43855,63194,35654,57463,65400,44992,69552,37130
21117,"Kenton County, Kentucky",64441,64611,32217,62210,81737,31746,68245,36802,71143,77699,49420,79678,43443
21145,"McCracken County, Kentucky",47764,27650,18203,N,-,N,51103,23616,52308,60030,33742,60868,26636
21151,"Madison County, Kentucky",52047,33396,47557,-,150348,43183,53861,28754,57340,68662,40919,63872,30414
21185,"Oldham County, Kentucky",102033,21237,93011,-,184781,N,102465,16773,114253,116100,63750,115409,40182
21227,"Warren County, Kentucky",53601,48843,44671,-,N,50012,58593,21961,56932,65938,44587,67149,32243
22005,"Ascension Parish, Louisiana",79495,45102,49965,-,88816,N,92821,62144,75656,103466,41449,91138,35962
22015,"Bossier Parish, Louisiana",55922,50099,42147,-,N,65166,60974,35105,70083,59774,48416,70788,35383
22017,"Caddo Parish, Louisiana",39077,94778,28369,58205,57196,50662,53801,28788,35132,50085,38313,53816,25424
22019,"Calcasieu Parish, Louisiana",49113,78351,35122,118808,37899,27036,61546,34520,53107,65729,38353,65642,30601
22033,"East Baton Rouge Parish, Louisiana",52947,163274,37627,-,50737,61208,76751,24481,56974,61728,51068,73334,35117
22045,"Iberia Parish, Louisiana",42994,25386,28960,-,75430,90388,49201,46190,36211,56719,33213,54151,28006
22051,"Jefferson Parish, Louisiana",50766,167596,35890,75867,65104,39712,61645,41107,49467,61596,41957,64527,33412
22055,"Lafayette Parish, Louisiana",60071,94002,37397,-,86301,40926,66847,22776,66870,64819,42056,72014,33780
22057,"Lafourche Parish, Louisiana",50296,35838,30801,N,-,36257,57940,21413,77879,53774,29754,70391,25651
22063,"Livingston Parish, Louisiana",64067,49084,N,-,N,45521,66037,57285,94050,62880,36526,74360,41236
22071,"Orleans Parish, Louisiana",38423,155104,24813,N,55616,38487,69852,12496,42305,41554,29641,60826,26223
22073,"Ouachita Parish, Louisiana",44059,55599,27968,-,37270,N,59670,21190,45813,51745,32506,60008,25225
22079,"Rapides Parish, Louisiana",49175,48915,26056,82527,76819,84465,64359,32670,61531,59167,34434,61751,24765
22097,"St. Landry Parish, Louisiana",32867,29965,19274,-,-,34004,44496,14808,26176,47586,27714,40932,14375
22103,"St. Tammany Parish, Louisiana",65392,93589,47917,37258,N,47480,70762,53988,68300,85266,45975,79500,35371
22105,"Tangipahoa Parish, Louisiana",48205,47401,23658,N,40396,N,55605,23174,49131,59484,36689,57832,25811
22109,"Terrebonne Parish, Louisiana",52820,37911,31854,32003,-,32014,62102,32302,66113,65360,37372,61633,30594
23001,"Androscoggin County, Maine",49697,44897,38997,-,39552,33477,50212,39147,59323,65271,32517,68125,32642
23003,"Aroostook County, Maine",38233,29931,-,N,-,N,38535,37612,47957,49667,26091,52478,20603
23005,"Cumberland County, Maine",72452,123485,49511,-,89549,62730,72682,26067,74909,92972,51713,94622,45883
23011,"Kennebec County, Maine",51653,54299,-,-,N,102776,51948,24693,61219,58633,41368,65715,32109
23019,"Penobscot County, Maine",47217,61765,-,N,N,57891,47397,32178,54939,57891,34521,62967,24405
23031,"York County, Maine",66614,88416,N,-,N,60294,67479,54676,82415,76874,44620,86265,37993
24001,"Allegany County, Maryland",42068,27190,N,-,N,42955,42424,14457,51639,51878,33272,56142,26022
24003,"Anne Arundel County, Maryland",97814,212687,78888,N,82804,72304,103360,72574,98083,125146,71379,114547,63469
24005,"Baltimore County, Maryland",76182,313259,62887,N,81653,63276,83194,32188,81336,91736,54651,93684,46397
24009,"Calvert County, Maryland",107884,32145,70054,-,109434,129130,111673,40307,106859,128758,84541,122392,57647
24013,"Carroll County, Maryland",97430,60371,91458,-,N,68923,98598,64505,100306,121002,57145,113018,40929
24015,"Cecil County, Maryland",74452,36620,55337,-,61447,N,76503,72922,74504,86405,56362,82417,44908
24017,"Charles County, Maryland",94368,56947,85338,124733,100471,84760,103305,21250,86145,117698,68245,100768,66163
24021,"Frederick County, Maryland",95850,95903,92627,-,102321,56769,101083,51274,100472,114311,64362,113048,55325
24025,"Harford County, Maryland",88603,94802,75970,N,100347,85639,91111,62520,97927,112879,51451,104880,43721
24027,"Howard County, Maryland",116984,116903,90515,-,117124,87890,135360,88238,111508,154880,83410,146269,62120
24031,"Montgomery County, Maryland",108188,368334,80484,72224,115387,76805,131533,50600,101415,130515,90160,127733,70363
24033,"Prince George's County, Maryland",83034,315759,84196,70768,94793,66572,93329,37590,76148,95766,71135,96929,57418
24037,"St. Mary's County, Maryland",92250,41239,51205,-,85827,39110,105972,51144,111033,110942,50902,111412,51224
24043,"Washington County, Maryland",63126,56306,62074,-,N,41264,63673,37199,64347,76536,49541,73849,36730
24045,"Wicomico County, Maryland",57249,38084,48708,-,69852,29291,61317,22179,62264,78926,40131,67398,29653
24510,"Baltimore city, Maryland",51000,237204,40770,N,60833,55643,76602,30396,61213,54642,35242,65702,38052
25001,"Barnstable County, Massachusetts",68902,86671,59381,51037,81684,56818,69594,71649,72138,81210,57059,85439,42359
25003,"Berkshire County, Massachusetts",60476,55212,N,65754,N,N,61720,20457,66619,74026,43191,81506,31626
25005,"Bristol County, Massachusetts",66205,215132,41934,69409,51869,46361,70402,42418,70802,84962,44422,82958,36737
25009,"Essex County, Massachusetts",76604,295481,49338,48581,142966,43799,85257,36016,82263,99719,50803,96887,40022
25011,"Franklin County, Massachusetts",59248,30391,-,-,60376,39321,60275,55924,69671,64111,47292,79280,37494
25013,"Hampden County, Massachusetts",52372,178678,40682,N,58998,25527,66830,36225,52194,69006,41090,70824,30074
25015,"Hampshire County, Massachusetts",76966,58902,61790,-,85252,67738,77707,36824,86009,90127,62458,104534,40586
25017,"Middlesex County, Massachusetts",100517,612224,62583,N,113071,56275,104027,61928,115355,117703,58160,124281,60586
25021,"Norfolk County, Massachusetts",100356,267880,80918,N,112173,116404,101077,55364,117372,122689,56954,129723,55034
25023,"Plymouth County, Massachusetts",90484,189304,76664,-,100243,54428,92955,50259,108034,114268,54355,113033,40281
25025,"Suffolk County, Massachusetts",69985,315049,46298,59604,50240,47957,98542,29576,89647,78972,34767,82961,53871
25027,"Worcester County, Massachusetts",71853,308831,53261,N,100219,43889,76400,41588,80984,93483,43702,95247,39477
26005,"Allegan County, Michigan",61353,43992,66531,-,122913,50597,62794,42026,67199,74583,41390,70349,29136
26017,"Bay County, Michigan",50606,44469,48219,85307,-,42052,50805,27823,55891,58302,42623,60716,34239
26021,"Berrien County, Michigan",51262,64783,22728,74314,58414,51823,58148,22331,58458,61402,40021,65900,30778
26025,"Calhoun County, Michigan",47204,53914,31328,N,70613,42416,50927,24319,45239,59760,40536,58378,30851
26037,"Clinton County, Michigan",69522,29783,N,-,"2,500-",44015,71081,21122,79672,79488,47445,80707,35092
26045,"Eaton County, Michigan",67195,44879,39462,-,77247,46667,70123,31793,62639,80652,58669,76550,39524
26049,"Genesee County, Michigan",48127,169469,30563,17875,69561,47383,55440,30439,49062,55917,43177,62776,30465
26055,"Grand Traverse County, Michigan",66163,36782,N,37188,-,87241,65108,21419,71513,69242,59911,85764,42113
26065,"Ingham County, Michigan",52691,112170,34496,N,55610,42009,55762,21076,59802,65094,45961,72843,33112
26073,"Isabella County, Michigan",46198,25367,25734,72535,N,N,44879,22673,53154,63036,38059,60193,27459
26075,"Jackson County, Michigan",51031,62598,23654,55250,N,26779,52703,36245,53696,60554,40598,62006,30179
26077,"Kalamazoo County, Michigan",55416,104234,34374,85905,103523,38663,58770,30873,64057,76237,40641,77558,33473
26081,"Kent County, Michigan",61537,244046,33002,58209,55525,49266,67584,39790,67480,77003,42680,76497,36003
26087,"Lapeer County, Michigan",65561,33560,-,-,-,46364,66473,55547,71648,76759,45597,76437,33222
26091,"Lenawee County, Michigan",55378,38388,N,-,N,42321,57570,45062,68446,63611,37496,64293,27484
26093,"Livingston County, Michigan",82884,72676,N,86369,170573,74935,83074,73638,91534,100761,55791,95451,45031
26099,"Macomb County, Michigan",62107,347508,46475,37250,77365,65340,63935,40160,67931,77116,41915,76333,37142
26103,"Marquette County, Michigan",54779,26328,-,N,-,73571,54403,18333,66708,70439,44684,69705,34811
26111,"Midland County, Michigan",56091,34091,-,-,N,35523,55882,33750,65238,74159,42670,68950,34427
26115,"Monroe County, Michigan",61916,61586,46954,-,-,59675,62551,45344,74466,80842,42669,75217,35068
26121,"Muskegon County, Michigan",50080,67196,28640,N,67621,64488,55534,32645,51824,61668,40414,61206,30479
26125,"Oakland County, Michigan",80193,503645,50644,53026,108024,58412,83976,45434,88595,97169,54006,102407,44482
26139,"Ottawa County, Michigan",69952,103438,28922,73048,66194,73686,70114,29571,83250,87437,46234,83341,37462
26145,"Saginaw County, Michigan",48990,78740,27050,N,158673,64068,52635,31775,51682,58993,40637,61125,27235
26147,"St. Clair County, Michigan",56441,65751,27783,N,N,45639,57743,50360,61947,69704,42805,72635,31448
26155,"Shiawassee County, Michigan",54456,28218,-,-,-,N,55150,37692,61696,65448,40475,64974,33756
26159,"Van Buren County, Michigan",59295,28607,42332,64115,-,40114,61827,37776,60817,72152,40028,66636,27390
26161,"Washtenaw County, Michigan",71860,143072,40527,"250,000+",71375,52565,78130,24303,74601,100599,60875,101935,40330
26163,"Wayne County, Michigan",46390,687546,31656,47315,84561,48131,61145,29062,49863,54504,37563,60108,30213
27003,"Anoka County, Minnesota",82492,128140,59228,80564,92034,78370,85544,51031,90435,97735,52453,95062,46682
27013,"Blue Earth County, Minnesota",58616,26362,22853,-,N,24341,61250,32817,67693,76066,49474,76297,34088
27019,"Carver County, Minnesota",100324,36925,N,-,173089,N,101238,43988,122755,119534,48313,120281,46681
27037,"Dakota County, Minnesota",86302,162496,55718,135921,107077,59447,89527,45127,96404,104695,53539,102589,46479
27053,"Hennepin County, Minnesota",76052,508964,33800,41110,92975,48272,86643,36171,88503,92117,51717,104086,48978
27109,"Olmsted County, Minnesota",75327,63462,31391,-,52065,62030,81248,40589,81646,96136,47576,95796,42362
27123,"Ramsey County, Minnesota",62919,209287,34993,14760,60080,43890,73409,31921,65556,76911,52040,87154,42047
27131,"Rice County, Minnesota",65839,23358,N,70556,N,40136,71331,58352,73015,81211,39992,86298,34799
27137,"St. Louis County, Minnesota",53550,84370,N,37209,N,50313,55196,26886,62079,68430,41127,74523,31315
27139,"Scott County, Minnesota",100963,50040,48787,"250,000+",98072,41886,105833,43698,101215,123646,50589,110787,50592
27141,"Sherburne County, Minnesota",80643,32033,N,-,31511,101875,81208,60344,96184,87849,49296,88681,46939
27145,"Stearns County, Minnesota",60669,58510,31616,-,91258,39362,62456,29950,69843,82568,40217,75969,34584
27163,"Washington County, Minnesota",95124,96387,65061,N,132240,71527,94168,74017,104432,118151,60874,114877,51817
27171,"Wright County, Minnesota",88359,48863,-,-,67479,83421,88210,65854,100299,100567,45324,99120,47794
28033,"DeSoto County, Mississippi",68385,63075,59411,-,81101,61867,73050,22105,75160,79926,45235,78888,40557
28035,"Forrest County, Mississippi",38837,27248,24990,-,"2,500-",N,46924,17130,50958,30254,38034,47123,25952
28047,"Harrison County, Mississippi",45042,82375,26110,N,39625,52083,53497,33220,43683,54276,43061,57842,27189
28049,"Hinds County, Mississippi",45459,85483,38736,-,37460,67395,72206,28408,44282,48375,45901,59783,28131
28059,"Jackson County, Mississippi",50546,51659,27738,-,74555,65476,55172,13683,53246,56553,41961,61281,33540
28067,"Jones County, Mississippi",49393,25098,31724,-,-,N,59818,20072,57504,56692,32192,61429,29172
28075,"Lauderdale County, Mississippi",37971,29993,18358,-,N,N,50359,12705,43096,39145,26543,46684,15058
28081,"Lee County, Mississippi",53062,32527,30305,-,78246,N,62676,36250,69064,51654,40252,68757,24770
28089,"Madison County, Mississippi",75992,40229,52212,-,131376,50118,96848,39728,71740,102283,50241,90490,51255
28121,"Rankin County, Mississippi",66480,55483,61916,-,79917,51918,67329,62440,70643,78285,50145,78317,40603
29019,"Boone County, Missouri",54356,72217,25255,N,57446,28380,57686,22006,60131,76131,49620,78831,33763
29021,"Buchanan County, Missouri",55020,33621,47010,-,-,55063,55369,30810,57010,66499,47264,64623,34441
29031,"Cape Girardeau County, Missouri",49844,28675,35485,-,N,24316,53003,27487,62998,58406,36354,61275,26383
29037,"Cass County, Missouri",71114,40197,90242,-,-,N,70861,39972,73662,91747,44677,81615,37787
29043,"Christian County, Missouri",56717,31421,-,N,N,N,56589,26842,69275,61679,41016,68460,24935
29047,"Clay County, Missouri",68269,91901,43104,N,84839,55349,73663,28750,75384,83534,48622,84916,42214
29051,"Cole County, Missouri",63568,29593,50798,-,-,N,64856,48746,60471,82523,57029,74729,41822
29071,"Franklin County, Missouri",58209,40387,28256,-,-,46515,59709,55135,75260,69944,38368,71266,34915
29077,"Greene County, Missouri",43771,128691,32231,32287,54367,32213,44124,27180,53548,53170,31468,60221,26021
29095,"Jackson County, Missouri",55929,288752,36509,43293,47098,47917,66302,36996,61093,66586,43533,71506,36593
29097,"Jasper County, Missouri",46617,47846,26239,51635,N,48528,47079,33039,52896,51741,34112,56633,27462
29099,"Jefferson County, Missouri",65246,85892,-,N,50867,N,65612,49655,73626,72958,46369,75335,37382
29165,"Platte County, Missouri",80468,40086,42295,82195,83611,58403,85289,36258,88107,87654,61150,96013,42013
29183,"St. Charles County, Missouri",81663,149951,57333,N,111563,70625,82490,40554,92363,97604,51593,99140,44063
29187,"St. Francois County, Missouri",46796,25670,N,-,-,-,46792,42646,52696,48844,39961,60172,21718
29189,"St. Louis County, Missouri",66778,408117,42176,N,92532,56274,78005,35268,72830,83799,50736,86824,40752
29510,"St. Louis city, Missouri",43889,144295,27488,24051,53340,57126,60922,29211,52298,45585,31545,60075,33844
30013,"Cascade County, Montana",49948,35558,41373,N,N,39346,52546,36268,57300,61283,39344,62102,31739
30029,"Flathead County, Montana",53193,38372,-,11669,N,42204,55098,41456,51428,60613,46514,67114,34503
30031,"Gallatin County, Montana",68266,44423,-,41071,67409,55803,69242,31182,72793,84294,59375,85066,42609
30049,"Lewis and Clark County, Montana",65241,27842,-,40081,93750,75781,66513,60135,74520,68628,51645,85124,46195
30063,"Missoula County, Montana",56598,50401,-,78395,45099,55322,57169,29738,59217,76233,43706,67826,33247
30111,"Yellowstone County, Montana",60079,66805,60436,68310,N,68664,60081,28385,67669,66969,39613,76679,31488
31055,"Douglas County, Nebraska",64390,220858,32717,49967,72203,53532,71887,32766,70739,79413,44437,82869,37648
31109,"Lancaster County, Nebraska",57650,125917,45375,N,65711,54409,60644,31791,61503,79032,49126,78916,38226
31153,"Sarpy County, Nebraska",77941,66273,69758,-,N,50372,84006,40707,81920,101329,50495,96408,42889
32003,"Clark County, Nevada",57076,808605,40321,38560,67491,48627,67279,32652,60072,67479,44806,69298,37885
32031,"Washoe County, Nevada",63310,185709,44241,61453,64559,56836,67114,36896,70034,73451,52743,80059,42476
33005,"Cheshire County, New Hampshire",59186,30208,-,57752,73251,73718,58883,37802,72082,68846,46890,80355,34212
33009,"Grafton County, New Hampshire",66358,35394,58854,-,70273,57708,66728,41940,71860,77235,55311,83644,44628
33011,"Hillsborough County, New Hampshire",78978,161649,33533,-,95190,40211,82283,47896,78997,99354,50623,97488,43448
33013,"Merrimack County, New Hampshire",75088,58521,63973,N,N,49583,75477,55556,85409,90190,45560,92519,38750
33015,"Rockingham County, New Hampshire",95160,119467,81221,-,N,92126,95894,58088,105090,117788,57413,112027,45759
33017,"Strafford County, New Hampshire",71528,48393,-,-,N,81815,73065,35814,79869,84718,51067,90960,39060
34001,"Atlantic County, New Jersey",61212,96981,46433,61220,57005,47650,75140,47125,61793,70945,53520,79450,38174
34003,"Bergen County, New Jersey",100361,339953,66532,64173,109427,72129,109105,55662,110642,115512,60163,122539,50975
34005,"Burlington County, New Jersey",84889,166698,71447,-,127854,75334,88778,47701,91465,101682,56670,101266,50545
34007,"Camden County, New Jersey",67523,188840,45519,-,97572,35574,82034,30040,70952,82352,48470,85873,36088
34009,"Cape May County, New Jersey",67007,39208,18658,-,N,61352,69352,25506,61664,90669,54050,81232,41235
34011,"Cumberland County, New Jersey",52795,50034,37369,N,N,37397,66797,31582,56710,65331,36350,64509,24513
34013,"Essex County, New Jersey",63368,289921,45104,66096,136892,49663,115144,40915,62137,74789,49746,81747,35248
34015,"Gloucester County, New Jersey",81849,101414,44242,-,125576,81372,85078,24068,99834,95366,49393,101726,41398
34017,"Hudson County, New Jersey",74414,263924,53739,45406,115419,48922,99630,55307,93203,75299,34845,80997,59543
34019,"Hunterdon County, New Jersey",111269,47733,N,-,166906,103619,110941,61316,113920,140175,71856,140899,55374
34021,"Mercer County, New Jersey",80632,132980,50013,-,146936,50952,100214,28622,81893,101808,58989,102129,40931
34023,"Middlesex County, New Jersey",88217,285480,80621,144773,119221,64789,84917,38213,98290,106179,57013,104584,50675
34025,"Monmouth County, New Jersey",99642,236327,52490,86489,121178,58879,103787,56983,111883,121173,64848,123066,52359
34027,"Morris County, New Jersey",112288,181738,70945,N,142880,84569,118292,42162,120591,138947,73007,140781,60721
34029,"Ocean County, New Jersey",68551,228622,67922,-,67022,70682,68686,35505,81137,93509,46380,86114,39119
34031,"Passaic County, New Jersey",75259,169521,57571,N,105526,57680,91335,50695,77322,90653,49998,84553,41009
34033,"Salem County, New Jersey",65733,23952,40132,26067,-,N,76690,11307,66712,78191,60583,81399,35088
34035,"Somerset County, New Jersey",121378,118729,87983,-,156776,74420,129574,26657,124013,152424,67178,141588,55322
34037,"Sussex County, New Jersey",92818,53749,85682,-,139375,94391,92770,56123,93512,110382,67165,110557,55077
34039,"Union County, New Jersey",82186,192021,68022,140625,129729,60185,108024,51006,90935,96998,48821,98341,43828
34041,"Warren County, New Jersey",77452,41742,N,-,118358,62661,78175,29801,90560,95016,39408,106182,40919
35001,"Bernalillo County, New Mexico",51208,270655,40441,51518,64057,42628,61500,30417,51876,61067,44441,65701,32271
35005,"Chaves County, New Mexico",43941,22616,13649,N,-,42981,52577,36853,51245,44501,33984,51155,24369
35013,"Doña Ana County, New Mexico",35262,80409,24581,N,87145,30142,56899,19263,36906,42719,36765,47815,22144
35025,"Lea County, New Mexico",50871,23215,N,95393,-,48473,56720,41488,71260,52177,31787,58952,31893
35031,"McKinley County, New Mexico",34080,21449,72992,29152,111250,29348,80844,19076,36082,33796,34031,37837,20484
35035,"Otero County, New Mexico",42591,23747,N,28247,41017,40101,50363,40750,47340,39640,39711,52029,28405
35043,"Sandoval County, New Mexico",54338,53996,N,28004,35880,50559,62987,21369,51888,65404,47922,65536,36846
35045,"San Juan County, New Mexico",44841,43707,N,35065,36837,40351,57390,11745,52888,49111,38127,51806,30354
35049,"Santa Fe County, New Mexico",60193,62707,82791,56250,138558,47890,73106,43717,51649,68345,57495,69809,45027
35061,"Valencia County, New Mexico",46493,28379,N,N,-,37117,54933,16715,54941,48973,33879,57424,23721
36001,"Albany County, New York",64435,126578,34160,58418,102936,36864,74534,33055,65832,86053,52994,91290,40760
36005,"Bronx County, New York",38467,507370,40575,19079,56597,33646,58898,23102,44747,41548,27351,46815,23109
36007,"Broome County, New York",51125,75539,37958,N,N,51929,52362,21747,55649,61922,42493,66517,29902
36009,"Cattaraugus County, New York",48179,32079,-,40739,96075,44063,49216,26826,47904,59066,38669,57886,27339
36011,"Cayuga County, New York",52376,30083,27083,-,100847,35131,53831,49560,56617,71472,39176,74075,35189
36013,"Chautauqua County, New York",45479,53429,N,N,-,23828,47258,21468,44354,58068,34639,62799,26044
36015,"Chemung County, New York",53005,34325,28084,-,113044,N,55719,29723,61912,62776,40295,64644,29719
36019,"Clinton County, New York",56704,31392,32360,-,55671,67580,57052,37255,56940,71865,41069,68710,34931
36027,"Dutchess County, New York",80227,108071,53901,N,148832,52256,84517,30903,87124,97728,59005,99301,39619
36029,"Erie County, New York",56369,390341,33728,16273,52083,28462,63482,24438,63348,70514,41643,75761,35103
36045,"Jefferson County, New York",53146,44657,50505,-,N,54167,53168,27474,60240,62211,39128,62103,31650
36047,"Kings County, New York",61220,969317,47515,55395,68714,45842,83910,41693,80149,64461,32386,71054,42345
36051,"Livingston County, New York",61609,23746,66033,-,-,36641,62330,12470,70406,69925,48765,76427,32442
36053,"Madison County, New York",59678,26127,-,-,112423,87825,59047,47807,68413,70612,42102,71219,35673
36055,"Monroe County, New York",60222,301668,31796,30125,70431,27282,68322,30653,64749,74167,42241,80944,34799
36059,"Nassau County, New York",116304,447123,109705,110151,135834,81187,122458,40604,132544,140619,72205,133326,54638
36061,"New York County, New York",85066,752258,39639,35487,82107,39704,126091,50341,115846,87477,42404,107493,72804
36063,"Niagara County, New York",55306,89765,26718,38578,77865,28444,57769,28191,63986,67427,37743,74285,31771
36065,"Oneida County, New York",54593,88871,28534,-,54186,38877,57750,30511,56007,68791,40400,67161,32127
36067,"Onondaga County, New York",59883,185046,32506,37966,52125,32735,67589,31202,69408,76528,43021,78918,36823
36069,"Ontario County, New York",62522,44079,61396,N,N,N,64024,60223,71198,83537,46449,82194,38188
36071,"Orange County, New York",75825,128259,65093,58221,101339,66938,80826,33704,76701,94099,49589,93743,35365
36075,"Oswego County, New York",54264,46270,N,N,59154,57664,54020,30571,59158,71746,37428,70374,29751
36079,"Putnam County, New York",102525,35425,156431,-,96371,80998,104365,94119,108112,118740,64787,114383,58117
36081,"Queens County, New York",69320,788110,68205,52978,65665,61080,80552,49233,79346,77130,42468,75797,48292
36083,"Rensselaer County, New York",71648,64614,45828,-,70670,36491,74860,39787,75520,78871,59098,83266,46585
36085,"Richmond County, New York",82166,167441,56859,N,90358,62716,90754,40390,85817,101713,50738,102436,42793
36087,"Rockland County, New York",89812,99502,83668,-,117572,78969,88442,20948,86238,121246,71840,108053,40630
36089,"St. Lawrence County, New York",49681,41680,88566,N,N,57170,49223,17426,62961,64803,33354,63087,26528
36091,"Saratoga County, New York",83765,94156,123275,-,104526,113409,81937,41176,98351,99007,57710,103182,49591
36093,"Schenectady County, New York",64847,55262,38483,61597,66533,N,71606,29219,73283,76864,44250,84579,40238
36101,"Steuben County, New York",55569,40578,N,36563,46761,58663,55484,32732,62467,59517,42400,68538,28491
36103,"Suffolk County, New York",100468,496784,77970,98732,103739,85622,104030,48036,104892,122004,63326,116089,51066
36105,"Sullivan County, New York",52274,28900,27308,-,97061,60597,56378,40144,63524,59396,44047,68170,30557
36109,"Tompkins County, New York",57276,40250,41024,-,36451,53404,64089,13560,60418,85393,51306,85745,37154
36111,"Ulster County, New York",63889,69154,40970,-,53236,39423,69405,27114,78549,78295,50562,86208,38808
36113,"Warren County, New York",56482,28007,N,-,N,N,56243,36284,55533,68002,49860,80079,35490
36117,"Wayne County, New York",61515,35927,N,-,76589,N,62564,31446,64310,74470,43581,76792,30138
36119,"Westchester County, New York",94811,352498,60653,N,126519,63466,117798,36905,100751,115464,63919,121990,47297
37001,"Alamance County, North Carolina",49979,64700,39733,34267,N,43115,58293,28969,50510,61598,38522,65163,29444
37019,"Brunswick County, North Carolina",60496,56752,35683,98125,N,N,62224,27073,69702,66590,53228,73557,28633
37021,"Buncombe County, North Carolina",53980,108411,30837,76502,143426,37392,56129,36296,60490,61523,43866,72958,33962
37023,"Burke County, North Carolina",43663,36157,37452,-,53228,31335,46195,28639,43327,59394,37438,57276,27121
37025,"Cabarrus County, North Carolina",69679,73751,43235,-,133397,60243,74685,37060,81020,82280,41506,81038,39413
37027,"Caldwell County, North Carolina",42257,31544,17222,-,-,41132,43766,30957,41548,60158,32203,52565,22913
37031,"Carteret County, North Carolina",54833,28720,44855,-,43935,N,55393,44314,68812,54346,47978,68145,31008
37035,"Catawba County, North Carolina",53454,62861,43310,-,50939,33298,57022,38026,55685,61350,39714,62855,29039
37037,"Chatham County, North Carolina",74959,28343,50258,-,194854,47042,84255,67597,59880,97245,64834,84795,36639
37045,"Cleveland County, North Carolina",40690,34574,27191,-,N,N,44831,28239,42389,53532,29942,52444,24649
37049,"Craven County, North Carolina",50509,40412,34860,-,N,73939,53395,35691,51942,65631,34723,60991,25912
37051,"Cumberland County, North Carolina",46716,127911,40053,22596,44234,40384,56435,30957,46821,56839,40785,56991,32448
37057,"Davidson County, North Carolina",45320,68761,33363,-,60263,36645,49783,25938,50479,52396,34303,54962,27405
