GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
37081,"Guilford County, North Carolina",44069,198860,32282,43847,55000,32944,56762,20121,43387,57857,35418,57683,28662
37085,"Harnett County, North Carolina",44880,44153,33700,35292,81038,41080,49509,26375,50591,47751,32956,49639,26560
37089,"Henderson County, North Carolina",47335,45597,34537,-,N,25706,49681,27023,49935,53831,37280,57273,25995
37097,"Iredell County, North Carolina",54384,61911,35309,56274,95859,37614,56746,39963,57463,59580,44830,63546,32244
37101,"Johnston County, North Carolina",48851,63831,37831,N,N,27330,58092,31267,58409,57030,35247,61372,24806
37109,"Lincoln County, North Carolina",48131,30327,32067,-,-,21630,51322,22194,60547,52939,32039,51932,31552
37119,"Mecklenburg County, North Carolina",58841,389047,41250,62873,71861,39040,76834,30880,61125,71083,39671,72204,40355
37125,"Moore County, North Carolina",51328,37179,20652,-,"2,500-",22230,59664,37623,58381,52391,48255,63554,31301
37127,"Nash County, North Carolina",43209,36957,38584,N,22925,32035,47720,12900,47814,49531,27273,50849,20958
37129,"New Hanover County, North Carolina",49982,90106,27842,-,111787,35994,54046,15843,46081,62643,48049,66098,31386
37133,"Onslow County, North Carolina",47581,61873,38801,80031,34167,36296,50391,34631,53926,52245,43723,53785,32777
37135,"Orange County, North Carolina",59658,51325,43679,N,60143,43610,64924,21951,63423,75052,51458,82624,38101
37147,"Pitt County, North Carolina",41632,68412,30963,-,N,26457,52404,13999,43373,52354,36331,52501,25132
37151,"Randolph County, North Carolina",41107,53711,35508,42680,33554,27379,44105,25536,46229,49036,32611,49371,25975
37155,"Robeson County, North Carolina",29889,46484,21832,30355,N,27308,38410,9143,29763,35014,24536,34660,18638
37157,"Rockingham County, North Carolina",38878,36879,28847,N,-,19926,42903,21790,37658,46413,33193,47046,22008
37159,"Rowan County, North Carolina",45978,52294,25292,-,N,44277,49909,21776,47616,52685,35532,54531,24756
37161,"Rutherford County, North Carolina",34347,25805,24979,-,-,N,34646,27051,47619,39184,29615,43681,20802
37171,"Surry County, North Carolina",36511,27632,25597,-,-,39714,36955,52742,40134,40925,28804,45179,21168
37179,"Union County, North Carolina",62898,71569,45207,N,126202,39468,68089,26795,68915,72657,38400,71554,31452
37183,"Wake County, North Carolina",66634,370061,43254,30603,98467,40169,80119,23761,68610,81687,51138,84021,40993
37191,"Wayne County, North Carolina",35966,46281,30828,-,36548,27923,42103,30273,34804,42546,31994,43625,25770
37193,"Wilkes County, North Carolina",30743,27257,46512,-,-,25333,30358,26354,48678,30929,22074,43644,16246
37195,"Wilson County, North Carolina",38774,32691,29624,-,122589,30268,51246,34567,34132,48631,32961,45095,24922
38015,"Burleigh County, North Dakota",68339,38892,-,N,-,61294,71445,35440,77897,80985,46075,80453,38969
38017,"Cass County, North Dakota",52604,69621,N,N,40025,27197,56681,27513,62292,77140,36105,73149,32657
38035,"Grand Forks County, North Dakota",49532,29217,N,13317,100230,60335,51389,21881,50687,64602,42119,62316,25004
38101,"Ward County, North Dakota",66570,26091,N,N,100701,40581,69759,31289,72078,87542,42555,81410,37624
39003,"Allen County, Ohio",42701,39412,17908,41662,"250,000+",N,49566,17992,48440,53668,33109,54697,20955
39007,"Ashtabula County, Ohio",39079,38891,30077,-,-,33893,40463,13424,39383,51499,26390,50140,21153
39013,"Belmont County, Ohio",42079,27205,20398,-,N,14257,44402,11644,54816,44935,32081,56126,21197
39017,"Butler County, Ohio",58730,134613,39767,N,88111,45790,60453,18043,60981,73123,42364,75373,31146
39023,"Clark County, Ohio",41729,55199,27887,-,N,25691,43894,18994,43124,53730,35707,52795,21824
39025,"Clermont County, Ohio",62554,75561,N,N,54858,75329,62585,25010,70665,71725,41897,75242,27866
39029,"Columbiana County, Ohio",42640,42107,33822,-,-,N,42687,19956,46862,48537,32450,52034,23730
39035,"Cuyahoga County, Ohio",44016,535295,25352,41406,62661,30404,55251,20426,48723,52072,33748,59679,27359
39041,"Delaware County, Ohio",96949,66615,53731,-,154690,N,96189,33690,105707,110172,55310,115758,42412
39043,"Erie County, Ohio",48734,31492,31766,-,-,42719,51846,24795,55906,60915,37938,63969,32629
39045,"Fairfield County, Ohio",59933,55316,68065,-,N,67759,59879,38307,67889,75487,38472,73532,27962
39049,"Franklin County, Ohio",53180,486877,32382,19027,60006,37603,62479,25336,56571,63258,40012,67147,36850
39055,"Geauga County, Ohio",72001,35450,-,-,N,60077,72310,49803,71234,91716,58319,80416,41669
39057,"Greene County, Ohio",58396,64527,30634,-,77857,N,61647,20493,56303,81337,46444,79420,34053
39061,"Hamilton County, Ohio",48770,335137,23236,20817,71020,50144,61398,20237,54142,58411,36892,66703,29667
39063,"Hancock County, Ohio",50898,31747,N,-,60174,29262,51111,28371,54670,63432,40069,60584,29130
39081,"Jefferson County, Ohio",40293,27447,21551,-,-,-,41691,21261,50544,46375,30559,49500,20990
39085,"Lake County, Ohio",58721,95116,33866,36111,83604,50326,59955,39029,61250,74689,40515,71199,36346
39089,"Licking County, Ohio",57654,65290,107669,-,41074,66757,56707,30793,61095,74057,41572,71872,30533
39093,"Lorain County, Ohio",52082,116551,21175,28364,80185,41644,55570,22066,60069,67594,35355,65795,29443
39095,"Lucas County, Ohio",42132,176302,22147,27205,47716,34161,48751,17318,41979,56650,33118,55850,26318
39099,"Mahoning County, Ohio",41134,96868,20095,27461,53301,31619,45164,24689,40996,55196,33100,52355,24748
39101,"Marion County, Ohio",39233,24346,N,-,N,N,39429,14887,46102,43291,36126,49260,26275
39103,"Medina County, Ohio",67969,66081,N,-,81145,93154,68657,46227,75691,83319,43799,79470,37722
39109,"Miami County, Ohio",51087,41339,26053,-,115196,N,51778,29115,54674,58836,37810,60756,31020
39113,"Montgomery County, Ohio",42644,221744,27252,20625,102758,44969,48491,18680,43031,50724,37479,57461,28429
39119,"Muskingum County, Ohio",41230,33921,31735,-,-,8459,42547,18615,51148,49990,26965,53549,21732
39133,"Portage County, Ohio",51275,61796,N,39277,N,42306,53167,21933,54514,70815,40998,70171,29091
39139,"Richland County, Ohio",41548,47378,27574,-,N,56287,41816,45365,49780,54011,29978,53667,23141
39141,"Ross County, Ohio",40764,27569,40375,-,N,-,40981,12846,39712,57713,29676,52520,23754
39145,"Scioto County, Ohio",38233,30790,46609,N,N,38144,38289,16375,38297,51806,30137,53872,19373
39151,"Stark County, Ohio",47713,149011,23934,-,N,42121,49928,28479,53892,57027,35707,58842,26590
39153,"Summit County, Ohio",50365,221568,28518,N,54441,45285,54793,28132,55555,60081,38822,62227,30816
39155,"Trumbull County, Ohio",43039,86855,24954,-,49137,46743,44957,24450,48354,47188,36762,53436,26355
39157,"Tuscarawas County, Ohio",46253,37516,N,-,N,41160,46513,29563,55771,53315,32825,56598,23168
39165,"Warren County, Ohio",71731,79096,N,-,142239,55972,70879,43036,77197,90479,46011,85329,40020
39169,"Wayne County, Ohio",49988,42830,N,-,91362,N,50096,37780,50656,61460,37701,55864,26293
39173,"Wood County, Ohio",54402,50731,N,N,N,51228,55045,18448,64314,65388,41332,72452,26466
40017,"Canadian County, Oklahoma",68552,44093,49414,38204,75929,56570,70145,38242,71352,75720,50542,75803,43378
40027,"Cleveland County, Oklahoma",58286,100767,36902,47621,59559,46294,61274,24418,63646,74832,43337,72535,31929
40031,"Comanche County, Oklahoma",47235,41156,36214,38633,78813,68422,47792,30154,51147,57025,37191,56954,31665
40037,"Creek County, Oklahoma",47286,26529,40143,47301,-,51439,47862,44444,55831,54525,28836,54937,25351
40101,"Muskogee County, Oklahoma",42756,26016,33166,38450,-,48996,44626,24301,42147,49624,36326,48967,26234
40109,"Oklahoma County, Oklahoma",48183,293079,31366,42463,46046,32223,56970,28178,50393,56238,42189,59634,31694
40119,"Payne County, Oklahoma",38642,29934,"2,500-",19345,N,27769,41573,18471,45733,50283,33409,54838,20946
40125,"Pottawatomie County, Oklahoma",46839,25733,27750,37351,-,44071,48924,20543,46996,55887,38763,54169,25329
40131,"Rogers County, Oklahoma",55626,33586,50458,55201,53307,60000,56059,30383,65308,64879,38492,64911,26613
40143,"Tulsa County, Oklahoma",50460,248907,26958,50625,49389,42064,56877,30896,53071,58006,42039,62238,33355
40145,"Wagoner County, Oklahoma",59170,27368,37750,49196,118542,62500,60171,51277,64851,64644,45157,66406,33077
41003,"Benton County, Oregon",52486,33904,N,93278,N,36461,57234,14843,52682,77524,52510,84773,25293
41005,"Clackamas County, Oregon",65316,149910,53750,N,91335,46969,66511,39353,69188,82569,45570,80175,37396
41017,"Deschutes County, Oregon",52006,66218,-,-,21612,31774,53474,33440,54525,63419,38048,62050,27797
41019,"Douglas County, Oregon",42000,43290,-,41607,109259,N,43186,11331,51716,47761,37550,53260,22184
41029,"Jackson County, Oregon",44918,83131,-,N,35124,32156,47286,25261,45215,53092,38703,51974,28298
41033,"Josephine County, Oregon",36870,33486,-,-,-,40853,36489,25367,32704,43860,36973,45058,25020
41035,"Klamath County, Oregon",39148,26377,-,45031,105118,44561,38721,19708,45450,46790,33123,47248,26709
41039,"Lane County, Oregon",44877,145732,26780,48143,61686,41088,45876,21487,47936,55575,38890,57152,27236
41043,"Linn County, Oregon",43428,45907,-,25894,80272,48546,44287,15434,51121,49341,39205,53401,27672
41047,"Marion County, Oregon",48620,114484,N,52788,56185,38629,52948,29895,49327,56648,38228,54357,29698
41051,"Multnomah County, Oregon",53660,313812,26184,45227,54649,40621,59118,25461,56112,63733,37480,68732,36237
41053,"Polk County, Oregon",51893,27487,"2,500-",43153,N,43281,56100,22356,61395,63332,46567,68559,25532
41059,"Umatilla County, Oregon",44402,26895,-,55232,-,35846,46407,29628,37975,62805,32813,56335,25727
41067,"Washington County, Oregon",66136,209426,68495,46602,83880,39307,69803,31285,71341,79011,46411,77054,42949
41071,"Yamhill County, Oregon",52255,34072,-,20841,73150,46575,53966,23580,56309,59484,43639,63098,35732
42001,"Adams County, Pennsylvania",61543,38748,N,-,-,28599,63040,42632,69338,66094,45969,71646,30693
42003,"Allegheny County, Pennsylvania",52400,530977,26918,20525,58383,33214,57452,22079,61684,65895,35335,72947,31240
42005,"Armstrong County, Pennsylvania",44946,28351,40032,-,-,-,45998,52747,62283,57443,29915,58431,27354
42007,"Beaver County, Pennsylvania",51222,68555,16187,N,N,38033,53746,30142,57688,68531,35262,66227,26478
42011,"Berks County, Pennsylvania",56059,152908,24657,31129,61716,31467,61746,32957,61026,68735,37652,66774,29509
42013,"Blair County, Pennsylvania",44019,49678,N,-,-,26349,44327,26310,48612,59773,29389,60810,24175
42017,"Bucks County, Pennsylvania",77917,232629,46312,N,99113,48121,80287,49622,86506,98175,47970,95626,40799
42019,"Butler County, Pennsylvania",60782,76410,N,-,111256,78113,60228,21209,76933,71765,36837,77071,30339
42021,"Cambria County, Pennsylvania",43224,57004,13843,-,N,N,44078,22244,54444,56160,30437,58447,21549
42025,"Carbon County, Pennsylvania",50023,26015,-,-,-,48142,50141,-,60925,55234,37557,56248,31025
42027,"Centre County, Pennsylvania",51367,57583,42861,-,25995,43778,53596,10932,59645,74987,41752,72661,25303
42029,"Chester County, Pennsylvania",85373,186144,51299,-,146832,50302,89675,35756,93649,105647,52880,106766,46924
42033,"Clearfield County, Pennsylvania",39592,31784,-,-,N,158077,39650,36268,43766,44539,27288,51184,21647
42037,"Columbia County, Pennsylvania",48540,26261,N,-,N,57521,48775,6212,58991,61683,32613,59218,24260
42039,"Crawford County, Pennsylvania",44598,34834,N,-,N,28547,45288,20551,49551,52269,35332,51671,27298
42041,"Cumberland County, Pennsylvania",62759,96906,37018,-,97627,36909,64553,38083,67128,77497,44646,79675,38783
42043,"Dauphin County, Pennsylvania",52975,111364,32608,-,57767,31360,62061,29463,54199,62666,37726,67661,33351
42045,"Delaware County, Pennsylvania",62993,204574,39610,43225,69351,40188,73380,23498,71106,75525,44044,78625,35911
42049,"Erie County, Pennsylvania",45560,108655,27108,26071,36821,27930,48039,30461,48540,56018,34258,56305,26175
42051,"Fayette County, Pennsylvania",36562,53900,12885,-,-,25945,37703,24065,43077,46160,30626,52171,21131
42055,"Franklin County, Pennsylvania",49487,58565,19719,-,-,44508,51184,23727,59636,55293,39407,61779,32511
42063,"Indiana County, Pennsylvania",42431,34536,41196,113103,-,26306,42921,9741,46162,55704,35257,55166,21901
42069,"Lackawanna County, Pennsylvania",45265,84280,31836,N,25112,37092,46587,26193,50720,52661,32652,56825,26424
42071,"Lancaster County, Pennsylvania",57403,194764,40497,59408,75269,33915,60621,39837,62046,72833,38747,68907,32575
42073,"Lawrence County, Pennsylvania",45356,35935,14799,-,-,41394,47054,42664,56422,53288,30291,58082,20354
42075,"Lebanon County, Pennsylvania",54068,51234,36136,-,N,41323,57554,42090,61716,67129,41268,63329,34489
42077,"Lehigh County, Pennsylvania",58603,134442,36777,N,97934,38491,65553,40531,61006,73224,36274,71534,34466
42079,"Luzerne County, Pennsylvania",44311,125235,26971,N,N,37528,45385,20402,51148,56962,31716,57650,25903
42081,"Lycoming County, Pennsylvania",45161,45742,26301,-,-,50362,45857,14471,47274,57528,32136,58673,25143
42085,"Mercer County, Pennsylvania",43574,45074,18440,-,65208,55313,44449,14961,49214,52650,33834,57721,24862
42089,"Monroe County, Pennsylvania",63118,54404,75147,94753,106039,66688,59791,32701,75088,71237,38424,72632,31979
42091,"Montgomery County, Pennsylvania",79495,308912,54057,N,92642,55129,82778,35329,86302,96720,49408,97078,41240
42095,"Northampton County, Pennsylvania",61879,113312,52205,N,63699,41598,64101,29556,69036,76044,39074,74635,32436
42097,"Northumberland County, Pennsylvania",39778,38712,N,-,-,33091,39820,38501,50594,45581,29441,50657,27305
42101,"Philadelphia County, Pennsylvania",39043,577862,30236,29760,44011,28264,54422,20450,44474,42289,27423,46989,28817
42107,"Schuylkill County, Pennsylvania",43044,58061,N,-,53657,52810,42636,25923,53460,52471,30076,56923,24258
42111,"Somerset County, Pennsylvania",46217,29481,-,-,N,N,46434,26681,59471,57210,28796,55933,24969
42125,"Washington County, Pennsylvania",56047,82396,37774,-,N,N,56955,27438,74086,70896,36185,73247,31961
42129,"Westmoreland County, Pennsylvania",53844,151362,38358,N,64541,N,54916,25722,62524,69699,34353,67683,26897
42133,"York County, Pennsylvania",58587,169212,46387,-,68583,30394,61322,33276,61743,73178,36807,68668,30637
44003,"Kent County, Rhode Island",62261,67432,N,N,101426,50223,63727,34291,70231,76449,42646,82968,32657
44005,"Newport County, Rhode Island",71799,35825,N,8799,74032,21313,75402,30653,71277,91996,56421,90872,45087
44007,"Providence County, Rhode Island",47481,237787,35544,N,55629,30359,55356,22240,53051,56371,33691,59453,29056
44009,"Washington County, Rhode Island",71229,48898,98565,N,78795,N,71834,15090,84621,83904,48013,89363,36095
45003,"Aiken County, South Carolina",48882,63518,28925,N,N,32089,56961,14465,51339,60144,38321,61104,29320
45007,"Anderson County, South Carolina",42837,74333,25706,-,-,34370,46150,18948,47397,51304,31645,51457,22513
45013,"Beaufort County, South Carolina",54996,66191,27428,-,36208,52204,64365,35537,52181,61528,58022,68127,35058
45015,"Berkeley County, South Carolina",52427,69821,39251,46377,71133,30478,58734,34280,54517,59277,38393,58255,30084
45019,"Charleston County, South Carolina",53308,153179,29855,N,39919,41039,69723,21100,56353,68658,43252,71885,34856
45031,"Darlington County, South Carolina",34651,25099,25563,N,N,67153,43696,9829,36036,44002,27613,45765,16998
45035,"Dorchester County, South Carolina",56277,53509,32180,N,68421,43493,65118,29402,62735,65997,39056,67443,27943
45041,"Florence County, South Carolina",43148,52716,29335,N,98721,45087,62048,25605,45512,56087,28541,56066,20821
45045,"Greenville County, South Carolina",49268,181092,30968,97027,48513,28730,57196,26723,52165,57663,34655,61098,27477
45047,"Greenwood County, South Carolina",37831,27151,25909,-,-,25207,45455,9732,38602,51923,35585,50540,21377
45051,"Horry County, South Carolina",43001,125157,32277,76027,N,32425,45305,30649,43630,46767,41229,50543,29637
45057,"Lancaster County, South Carolina",44412,28903,29359,-,67875,N,53772,16935,41694,50114,41460,55952,30601
45059,"Laurens County, South Carolina",37638,24998,31511,-,N,31242,40596,32901,40991,37023,36960,44738,21068
45063,"Lexington County, South Carolina",53980,107408,40426,53044,65932,41637,58832,31493,57633,64691,39216,67137,34339
45073,"Oconee County, South Carolina",35159,32113,29719,-,76062,34516,35540,14085,36754,36829,34251,50526,20000
45075,"Orangeburg County, South Carolina",28680,31350,25196,7199,N,N,35036,25087,20647,31884,28585,37676,16674
45077,"Pickens County, South Carolina",40136,43859,25014,N,21577,25819,42163,12270,48599,50819,28112,53262,20959
45079,"Richland County, South Carolina",50028,146458,37481,33313,48725,46491,61063,27441,51558,60769,43944,65696,31819
45083,"Spartanburg County, South Carolina",43688,110179,28231,29352,53806,34799,48467,22530,42486,54126,36061,51096,27457
45085,"Sumter County, South Carolina",36633,39936,26644,N,N,36731,45379,26462,40625,40919,29297,45302,21639
45091,"York County, South Carolina",52565,91868,30957,13745,57065,34332,61560,21725,56542,62233,38946,65811,31849
46099,"Minnehaha County, South Dakota",54829,71099,31705,16506,62074,50560,57427,33131,61718,62331,39854,72306,32722
46103,"Pennington County, South Dakota",47838,42161,N,22292,59326,38268,49025,23404,55583,59443,35774,61669,30903
47001,"Anderson County, Tennessee",47821,30183,N,-,90801,23352,48625,34736,52998,61667,32417,65576,24728
47009,"Blount County, Tennessee",46819,47871,24197,-,43941,N,48044,26276,46717,59151,37611,60478,24636
47011,"Bradley County, Tennessee",42563,37741,33849,-,N,27839,45524,28713,45724,58702,31333,54164,27753
47037,"Davidson County, Tennessee",47993,267952,31610,N,60777,36917,58274,23534,48155,53522,42417,59453,37479
47059,"Greene County, Tennessee",36694,27296,41349,-,-,60323,36065,23371,46837,36524,31987,45008,22248
47065,"Hamilton County, Tennessee",48379,136427,29106,N,68233,36011,55627,23503,48936,58122,40454,61483,29743
47093,"Knox County, Tennessee",46860,177479,21728,46944,65634,35565,51378,23049,54036,57426,34785,64085,27387
47113,"Madison County, Tennessee",42412,38009,29618,-,64048,N,55675,15268,40156,50181,37374,52936,24647
47119,"Maury County, Tennessee",53990,31472,47081,-,N,25716,56329,16750,63302,62885,38946,64527,22439
47125,"Montgomery County, Tennessee",50941,65474,39208,44836,51770,53287,53099,34369,51914,59271,45564,57832,32227
47141,"Putnam County, Tennessee",35516,29705,19111,-,-,57801,35073,8628,47884,44845,28798,49218,19809
47147,"Robertson County, Tennessee",51883,24867,36389,N,-,56297,55151,21422,57225,58272,39322,60547,30880
47149,"Rutherford County, Tennessee",52502,103456,40565,-,55327,44710,55653,30238,56795,61543,37072,61992,35435
47155,"Sevier County, Tennessee",39175,35072,79256,-,40538,50728,38572,26361,41419,40980,36347,50985,21935
47157,"Shelby County, Tennessee",43938,347377,31038,73146,74790,34318,68003,20654,42084,54066,37256,56219,29229
47163,"Sullivan County, Tennessee",38251,66956,29620,-,N,N,38783,22085,37983,48772,31994,53550,23668
47165,"Sumner County, Tennessee",58316,62455,43670,N,92789,45700,60128,36182,61423,69903,37901,66203,34659
47179,"Washington County, Tennessee",42950,52788,32741,-,N,N,43824,9690,48009,49744,38082,53398,25477
47187,"Williamson County, Tennessee",93337,71407,N,-,101686,35429,96417,45383,112733,100989,56298,105192,43530
47189,"Wilson County, Tennessee",59685,46768,48816,31446,N,32261,60473,33715,66580,67251,42027,69193,31667
48005,"Angelina County, Texas",42156,30344,33368,-,-,39091,44555,16082,45413,49786,32015,47356,22390
48021,"Bastrop County, Texas",53631,25974,53426,-,-,40595,60834,42215,57335,62745,41872,67270,29773
48027,"Bell County, Texas",51221,114953,42785,51227,50453,45085,57401,38171,51686,63174,41462,58179,35267
48029,"Bexar County, Texas",50760,625260,42318,35872,59380,41668,66597,26267,54009,55977,41248,59392,32629
48037,"Bowie County, Texas",40493,32915,26633,35855,-,25236,51220,25980,40930,51733,36095,51814,25714
48039,"Brazoria County, Texas",74799,114265,77995,26433,106793,63188,79419,34224,83798,87303,39989,83029,43709
48041,"Brazos County, Texas",40973,77806,26659,-,31627,37082,50542,17246,47644,57115,43020,57381,27623
48061,"Cameron County, Texas",32093,121009,61488,N,128061,29395,50256,21324,32241,38643,24874,36749,17531
48085,"Collin County, Texas",86040,312298,64077,100995,104082,57284,93823,37416,87529,105621,53261,102774,48523
48091,"Comal County, Texas",62389,44382,88545,-,-,48060,70283,34182,71902,79857,49882,78585,40914
48099,"Coryell County, Texas",47042,22380,44583,73177,N,33393,49974,24612,45594,60995,34740,53543,29737
48113,"Dallas County, Texas",50076,891554,37348,33567,67424,40680,68604,32459,50358,58146,39026,55794,37244
48121,"Denton County, Texas",74196,265729,52184,62036,102254,48463,85418,26938,74943,93568,50358,91027,41006
48135,"Ector County, Texas",58701,50724,42289,N,N,51379,71989,36258,65946,72382,32297,70158,36950
48139,"Ellis County, Texas",60294,53454,55689,35953,N,40614,67379,45670,60946,73750,42769,70012,36551
48141,"El Paso County, Texas",40170,255736,49990,45143,80583,36230,55982,29932,43316,46935,28925,43913,26409
48157,"Fort Bend County, Texas",87973,214215,71587,137904,115684,65481,102995,41741,91638,100363,54397,98927,53834
48167,"Galveston County, Texas",57991,117452,27255,N,57372,47138,70429,40088,65710,63776,42341,75053,30593
48181,"Grayson County, Texas",52058,46621,19375,91645,70592,40328,54886,32337,59503,66321,36953,64681,26364
48183,"Gregg County, Texas",50917,46314,23704,100994,N,46268,62603,30500,52596,62096,45023,60743,24655
48187,"Guadalupe County, Texas",61538,50383,61912,55083,47478,55220,65684,32516,70074,73990,46073,70991,35119
48201,"Harris County, Texas",54178,1538072,39855,54838,72165,42087,80861,30450,54715,65079,40458,62639,37454
48203,"Harrison County, Texas",49490,22997,43479,23393,-,31708,61071,42135,62411,63953,33399,63565,22352
48209,"Hays County, Texas",59085,63497,58188,N,N,40199,69832,14062,72938,71996,49900,78082,24001
48213,"Henderson County, Texas",41112,30422,35952,-,58083,27135,44713,35668,41695,44210,38657,48219,21441
48215,"Hidalgo County, Texas",34801,226000,N,54311,84223,32038,49049,15739,34554,42668,25410,39083,17000
48231,"Hunt County, Texas",42038,30698,32410,15127,-,34330,48435,25426,39205,60803,33768,61255,20700
48245,"Jefferson County, Texas",40652,94400,29660,-,79388,41552,51007,22483,49490,46587,30908,51180,25358
48251,"Johnson County, Texas",55739,55458,55098,N,N,42663,58980,36392,56384,70013,42380,62709,30581
48257,"Kaufman County, Texas",56098,35725,44657,-,109745,38568,62069,41498,60988,62210,41709,67312,32955
48291,"Liberty County, Texas",44188,24886,29300,-,N,30755,46571,43036,52261,55803,27595,54325,20095
48303,"Lubbock County, Texas",46076,110867,32151,61995,24804,37947,51887,22256,50136,55023,40731,57096,30693
48309,"McLennan County, Texas",43609,87345,23252,34988,31555,35487,52736,14186,50180,52747,42465,56376,21522
48329,"Midland County, Texas",77711,53655,32416,N,N,65748,89305,37449,93190,78045,43395,88819,43598
48339,"Montgomery County, Texas",70243,179867,63596,89638,80910,41253,76543,29226,71240,83648,47279,80743,35939
48347,"Nacogdoches County, Texas",39326,24734,22278,N,35805,33955,48287,17481,47949,48085,34799,49815,19028
48355,"Nueces County, Texas",51817,129264,42303,N,63750,46623,62155,22423,57233,60256,36558,61186,30530
48361,"Orange County, Texas",46809,32952,21755,N,58478,46393,51956,21964,54184,54963,30902,54510,21499
48367,"Parker County, Texas",68882,42629,78046,N,-,N,70508,22541,77775,86962,43159,81483,36092
48375,"Potter County, Texas",38324,42467,24463,N,37788,37191,43119,29455,42724,40550,33621,47010,25452
48381,"Randall County, Texas",65749,49310,47778,N,67273,53073,69069,31301,76121,76147,42386,77502,32325
48397,"Rockwall County, Texas",80407,29401,74995,-,N,45129,86285,20854,91152,85585,49271,85352,47167
48409,"San Patricio County, Texas",53877,23156,N,N,60316,47140,65519,53081,55755,70923,41348,61004,34426
48423,"Smith County, Texas",43958,77469,27247,66186,52392,40246,52014,16423,49772,49160,36164,56232,25099
48439,"Tarrant County, Texas",58099,681915,40229,45007,64236,45527,70775,29497,57778,70321,42745,69379,36666
48441,"Taylor County, Texas",45907,48997,30000,46521,N,40591,49546,26189,51796,57126,42335,55892,28710
48451,"Tom Green County, Texas",44959,42501,N,-,N,41075,51259,38596,52895,54645,33819,58903,25973
48453,"Travis County, Texas",61787,437375,44966,48540,79909,45035,73557,22164,62369,72775,53718,78221,44608
48469,"Victoria County, Texas",50245,32572,26472,-,N,36621,68619,22551,52483,69483,38497,61911,31539
48471,"Walker County, Texas",38483,20097,21264,-,31432,32158,40907,5833,42234,65479,37550,65463,17322
48479,"Webb County, Texas",38312,70418,183359,N,N,37508,69556,20488,42249,42047,23336,41457,17285
48485,"Wichita County, Texas",42996,46671,29599,52465,108436,31340,47680,28911,53971,46680,36349,55808,30356
48491,"Williamson County, Texas",72453,164805,52753,106182,126875,60342,75098,31250,79587,79781,55803,85591,41297
49005,"Cache County, Utah",51556,35895,-,N,N,43863,52934,25093,51855,67777,44850,58465,26429
49011,"Davis County, Utah",70440,99117,58987,N,65011,46951,71838,37274,71226,85929,50372,77643,38050
49035,"Salt Lake County, Utah",62672,358269,36388,48769,70263,43902,68035,37328,65771,75259,47154,73087,37061
49049,"Utah County, Utah",60944,151010,43828,52905,78207,46706,62494,26814,65128,77661,51598,67206,31492
49053,"Washington County, Utah",49981,49468,50712,N,N,35048,52940,31314,53210,62059,41630,57185,27463
49057,"Weber County, Utah",59604,80956,N,N,59903,40285,62704,35569,61587,69698,43311,68721,31919
50007,"Chittenden County, Vermont",62004,63887,57567,N,78008,N,62438,39163,68496,82876,43418,83314,43765
51003,"Albemarle County, Virginia",64722,39568,40910,-,65705,67325,66862,46353,65446,71497,60189,78828,41231
51013,"Arlington County, Virginia",109266,100732,57598,-,80456,62464,129426,61211,110453,126382,72316,137337,95661
51015,"Augusta County, Virginia",58322,28533,N,-,-,66475,58573,30805,61259,58938,48201,67112,30240
51019,"Bedford County, Virginia",56996,30259,46011,-,48904,N,59399,37297,61326,70108,46050,70442,31061
51041,"Chesterfield County, Virginia",72878,119732,57980,N,80307,51477,82050,36052,71327,83769,57412,86645,42205
51059,"Fairfax County, Virginia",110674,391479,81845,86182,104858,71900,128685,70092,104594,132357,85662,130071,77409
51061,"Fauquier County, Virginia",91987,23334,39224,-,170054,63240,99636,39898,95000,108133,69933,104274,50046
51069,"Frederick County, Virginia",66167,29505,64573,-,N,35555,68143,62685,65586,90081,48216,81114,38954
51085,"Hanover County, Virginia",83756,37481,75231,-,79375,68318,85136,30498,91424,101092,53714,96746,40090
51087,"Henrico County, Virginia",62460,124447,45106,N,92257,61044,68482,40982,63104,75834,46562,76609,41128
51095,"James City County, Virginia",72622,29312,37083,-,N,N,78175,10439,56890,86121,74283,82128,45215
51107,"Loudoun County, Virginia",122294,117946,133900,N,130874,69275,130601,41301,119660,141304,72752,135045,76891
51121,"Montgomery County, Virginia",42052,34549,40719,N,"2,500-",N,44638,9196,55743,52865,42172,71960,24462
