GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
28081,"Lee County, Mississippi",49715,30378,41130,-,N,80465,55111,43468,59210,56014,31235,58511,31237
28089,"Madison County, Mississippi",68171,40046,41027,-,69079,75341,95997,35559,66303,90280,44864,89325,37793
28121,"Rankin County, Mississippi",67012,57011,62446,-,60366,N,69152,17205,69547,75204,55578,77155,38567
29019,"Boone County, Missouri",57013,70721,39188,-,N,53583,62052,19967,70491,75510,53818,79184,36167
29021,"Buchanan County, Missouri",46922,33984,18191,N,"250,000+",21059,53001,26480,56144,55840,36447,59975,23871
29031,"Cape Girardeau County, Missouri",57908,31335,26664,-,111312,50742,59925,20404,68051,70467,45810,73110,32110
29037,"Cass County, Missouri",72819,40544,51184,32899,-,95546,76511,45952,80681,99672,53376,85345,37643
29043,"Christian County, Missouri",62765,33227,81307,-,-,36670,62890,28565,72165,80082,44440,71477,32034
29047,"Clay County, Missouri",70253,93066,44688,38264,101060,62034,73994,40331,73141,85571,47406,86181,42959
29051,"Cole County, Missouri",61371,31437,46815,-,N,43578,65736,49194,71245,70672,48331,76697,33578
29071,"Franklin County, Missouri",60953,42161,N,-,-,-,61199,55904,78559,67577,44967,75647,35587
29077,"Greene County, Missouri",43752,133900,25000,N,89721,34712,44701,26258,50503,56335,37381,61831,27054
29095,"Jackson County, Missouri",57936,292571,38885,60986,42183,47260,68024,35977,63588,66166,43421,75666,35556
29097,"Jasper County, Missouri",45010,45019,29040,26494,63375,31424,46894,19841,51551,49217,37170,54013,30943
29099,"Jefferson County, Missouri",69009,83841,43931,-,179359,45882,70051,34340,82767,75479,43899,80184,35040
29165,"Platte County, Missouri",81712,40332,60306,-,85570,99952,83425,54306,78563,101303,64019,103254,46236
29183,"St. Charles County, Missouri",89146,150668,88236,131186,97751,75753,89516,42705,97858,110124,57336,104321,50400
29187,"St. Francois County, Missouri",42390,24021,-,-,-,-,42379,32382,42857,61306,36244,52529,22583
29189,"St. Louis County, Missouri",70022,410842,42142,N,97631,61269,81597,29387,73581,90608,52845,94569,40708
29510,"St. Louis city, Missouri",47176,146779,31288,11825,46560,56889,61034,28697,57853,48221,31363,65317,34287
30013,"Cascade County, Montana",51227,32816,N,N,-,56181,52628,23799,61635,51912,45901,65397,28811
30029,"Flathead County, Montana",62588,40681,-,N,-,36444,63998,55026,67095,69988,47083,72205,37175
30031,"Gallatin County, Montana",75418,46990,-,107894,N,N,75565,25767,85718,86545,62433,94184,50229
30049,"Lewis and Clark County, Montana",67616,27405,-,27376,N,N,68721,16974,68174,85501,50379,92122,37380
30063,"Missoula County, Montana",57347,50853,-,N,45349,78657,57203,19963,65657,73154,55128,72141,31680
30111,"Yellowstone County, Montana",61186,69989,41242,22460,74038,46009,64776,41813,66698,72977,48268,76959,38046
31055,"Douglas County, Nebraska",67133,222819,37700,60330,57799,43765,76788,36176,73753,79121,50774,84843,43875
31109,"Lancaster County, Nebraska",61175,128385,33068,65078,44597,51518,64623,34369,66114,76281,57883,81522,37272
31153,"Sarpy County, Nebraska",83720,68947,50221,72886,87125,66710,86485,48958,91119,101158,66492,98846,43740
32003,"Clark County, Nevada",62107,813607,43102,63507,70171,54195,71170,41255,63704,72245,50191,73527,40884
32031,"Washoe County, Nevada",71881,191091,44612,53468,76455,55914,78243,41435,77136,85303,59511,86724,45425
33005,"Cheshire County, New Hampshire",66088,29698,33636,-,-,N,64705,45060,75339,87479,48735,80149,42097
33009,"Grafton County, New Hampshire",60588,35780,113244,30682,38984,113699,60034,24448,69394,73619,45057,81439,34820
33011,"Hillsborough County, New Hampshire",83626,162588,97500,142358,120500,57060,86074,67923,92875,100317,58932,102960,52179
33013,"Merrimack County, New Hampshire",76218,60017,81361,N,173984,42761,75538,75786,81103,85992,52287,95135,42520
33015,"Rockingham County, New Hampshire",91249,124212,N,-,N,70531,91619,62892,101766,117642,60567,117014,51139
33017,"Strafford County, New Hampshire",71765,50584,62785,-,N,118331,71844,31250,76538,91969,47061,94455,48355
34001,"Atlantic County, New Jersey",63389,101975,32179,38397,60685,47350,77471,17961,65106,80149,49792,75722,40755
34003,"Bergen County, New Jersey",108827,343733,70672,184617,131639,83506,114582,62495,119900,131228,75350,131230,61554
34005,"Burlington County, New Jersey",88797,170074,73305,149386,91552,75371,94538,50079,91000,108501,65569,106539,51821
34007,"Camden County, New Jersey",73672,187780,49515,59304,82129,44697,93293,36765,78282,88436,55038,92232,40236
34009,"Cape May County, New Jersey",69980,40939,35957,-,N,65008,77292,36723,80289,82853,61800,90719,36513
34011,"Cumberland County, New Jersey",54587,51360,39772,36924,66277,41918,69827,42218,51751,72218,48186,65022,34773
34013,"Essex County, New Jersey",64626,295976,49566,73603,144104,55037,108873,38270,64570,76992,50437,81147,39067
34015,"Gloucester County, New Jersey",89447,106705,67115,-,113046,71755,91133,36693,101800,110341,50418,107579,46060
34017,"Hudson County, New Jersey",78808,266664,49370,59028,120248,54658,102880,66604,99357,74354,33485,84407,63618
34019,"Hunterdon County, New Jersey",116155,47901,N,N,130603,61878,118450,85250,119555,150968,78289,146511,55971
34021,"Mercer County, New Jersey",79492,130851,48350,-,155293,62145,94565,26695,81632,100199,61678,107209,39162
34023,"Middlesex County, New Jersey",93418,285906,75871,N,130480,69311,91917,47354,101357,113235,60116,115220,49841
34025,"Monmouth County, New Jersey",102870,240377,57096,-,135403,81092,108816,43918,114190,130963,71304,129380,53369
34027,"Morris County, New Jersey",116283,184885,73208,-,146364,70832,125264,58628,116973,146888,78065,146040,66248
34029,"Ocean County, New Jersey",76093,226725,59954,-,89070,73201,76977,39496,87623,95302,55236,95783,43648
34031,"Passaic County, New Jersey",77040,168059,50068,52153,87010,57492,96590,62937,82704,87232,56263,87135,46763
34033,"Salem County, New Jersey",68531,24404,34893,-,75558,N,72875,80602,56370,84872,63584,81122,34522
34035,"Somerset County, New Jersey",111587,122606,86440,-,156089,73985,115713,16839,107939,150608,77109,135129,64260
34037,"Sussex County, New Jersey",101130,54099,"250,000+",-,92636,76628,102127,28208,113723,116898,70608,116343,54717
34039,"Union County, New Jersey",80339,192848,60385,-,119144,60369,107571,42008,75582,96284,56020,94087,41419
34041,"Warren County, New Jersey",84479,42397,66666,-,133160,91250,84329,37813,86705,101995,55687,106434,46966
35001,"Bernalillo County, New Mexico",56115,271307,58845,42016,62172,48933,65910,26213,57452,68579,45717,68003,38829
35005,"Chaves County, New Mexico",42003,24671,N,127991,77725,38799,49176,45597,57572,41477,35835,49955,25131
35013,"Doña Ana County, New Mexico",43038,79094,58643,N,N,35424,56633,28719,43844,54634,36408,51114,23631
35025,"Lea County, New Mexico",68457,24478,N,-,69974,62336,74127,60326,79340,74966,32894,78086,29949
35031,"McKinley County, New Mexico",37153,21719,-,34177,73526,42710,56541,22309,47611,35745,37237,42213,29155
35035,"Otero County, New Mexico",39371,24133,45501,26466,41595,29966,43854,46396,45467,35410,34615,46804,29174
35043,"Sandoval County, New Mexico",71997,53251,40112,47313,44891,73857,77387,41685,71234,83212,61350,79432,42805
35045,"San Juan County, New Mexico",44321,42561,31129,35576,64281,38350,51759,20783,47779,50626,36556,48713,28668
35049,"Santa Fe County, New Mexico",61298,62182,N,48927,67456,46910,77695,17227,59355,61853,63336,72542,42764
35061,"Valencia County, New Mexico",60601,24829,-,57601,-,53865,62417,28430,53701,76882,38788,60480,35245
36001,"Albany County, New York",69953,128284,36667,-,74962,49717,77026,32339,76335,93022,55514,98162,43294
36005,"Bronx County, New York",41432,513890,41343,22464,64059,36720,65994,26675,45917,46880,28334,50835,24294
36007,"Broome County, New York",52010,79309,31426,45847,43902,45915,56356,18613,58566,62217,42263,67649,33244
36009,"Cattaraugus County, New York",50912,33056,N,21767,N,58989,52154,33884,57552,60110,36920,62243,28057
36011,"Cayuga County, New York",58665,31489,41228,-,N,43131,60480,39935,63924,64397,46771,75578,39353
36013,"Chautauqua County, New York",50272,55345,25952,N,N,21055,51558,21358,58630,60572,38764,69181,24628
36015,"Chemung County, New York",60782,33490,N,-,N,57822,61254,21969,62273,69864,47341,70078,32029
36019,"Clinton County, New York",60198,31422,-,-,N,85276,59880,16468,61581,70611,55049,78004,35514
36027,"Dutchess County, New York",85901,110529,61222,-,123490,81597,88244,22402,82180,111700,59964,107176,45494
36029,"Erie County, New York",60652,398326,34715,40703,44094,36228,66999,37283,64670,75197,45503,79188,37517
36045,"Jefferson County, New York",53917,41214,57987,-,60943,45680,54826,52848,58907,58929,40926,65378,34631
36047,"Kings County, New York",66937,978091,51899,20570,71803,49928,90577,47084,85399,70532,33488,74422,50372
36051,"Livingston County, New York",59173,23409,25179,-,"250,000+",N,60091,30784,55249,75488,45919,75126,35200
36053,"Madison County, New York",62918,25986,N,46316,N,N,63839,42470,76771,80142,45660,82327,32759
36055,"Monroe County, New York",62103,305284,35427,26761,69926,40634,71212,35011,66584,80132,48854,84034,37777
36059,"Nassau County, New York",118453,449798,96701,123200,141801,101094,127041,58805,132190,144852,80123,140640,55246
36061,"New York County, New York",93651,768203,41106,37147,101183,41052,132362,70393,126028,93361,50128,126690,77491
36063,"Niagara County, New York",56304,90625,24054,5993,69321,75919,60071,21150,69170,70564,42384,77774,31644
36065,"Oneida County, New York",57391,90273,44409,48469,39821,49746,61972,45545,68049,67665,43719,74515,36410
36067,"Onondaga County, New York",61577,183218,35221,73925,53864,44076,67655,24086,66479,75948,46536,84681,39731
36069,"Ontario County, New York",66568,46025,24688,-,161189,29883,68005,23397,71269,79506,56889,84200,41049
36071,"Orange County, New York",84458,131421,66012,N,106036,85518,86232,45081,86712,104776,57072,100230,46856
36075,"Oswego County, New York",58459,46640,-,-,72727,21629,59203,26481,69564,68722,45721,71749,35841
36079,"Putnam County, New York",106204,34470,83817,-,131485,97332,106705,-,108640,123476,81811,121505,61784
36081,"Queens County, New York",73696,784552,73646,80969,70849,65137,83541,55615,86728,84124,46960,82534,49538
36083,"Rensselaer County, New York",71574,65790,32575,-,100114,35448,75282,33114,77874,90241,51400,85996,42814
36085,"Richmond County, New York",89821,166297,51171,60718,74787,52308,104240,24740,101668,103961,60427,105438,44796
36087,"Rockland County, New York",100916,101424,95189,N,151224,80628,101546,25938,92069,127107,74486,116404,51571
36089,"St. Lawrence County, New York",52108,42832,53855,-,N,N,52460,26092,56603,63688,40821,65685,28101
36091,"Saratoga County, New York",89932,93547,N,-,120804,101519,87713,45982,96311,105615,60410,111280,49185
36093,"Schenectady County, New York",65773,62534,38437,-,54456,35422,78851,32252,64870,80567,57762,85160,47057
36101,"Steuben County, New York",52951,39283,57222,-,131029,N,52730,17333,59879,60987,43291,71759,31569
36103,"Suffolk County, New York",106228,499744,96643,87833,106959,94922,109817,51563,115700,129724,70517,125309,57312
36105,"Sullivan County, New York",60137,28960,N,-,N,60338,61496,31571,62110,68106,48400,68127,41003
36109,"Tompkins County, New York",58626,40322,N,-,43343,40472,63165,21828,65091,66675,64652,90192,35496
36111,"Ulster County, New York",64087,69376,58504,N,106096,57401,64898,25291,75736,81298,49249,86335,36586
36113,"Warren County, New York",64985,29593,212794,-,39216,N,64072,34918,70568,69598,57555,90063,37114
36117,"Wayne County, New York",61730,36634,N,-,48111,57086,64299,28787,80270,68730,41766,81192,30464
36119,"Westchester County, New York",101908,355136,64662,N,150456,75820,126202,34782,107216,126133,67172,131023,50815
37001,"Alamance County, North Carolina",58490,64316,40456,49105,N,46258,66482,25588,64795,71109,42508,70332,33459
37019,"Brunswick County, North Carolina",63668,58385,56449,-,66381,N,64530,26461,58590,71711,64729,77959,35327
37021,"Buncombe County, North Carolina",54970,106741,42902,75429,51730,34142,59677,34043,59981,64641,42567,69181,36470
37023,"Burke County, North Carolina",47361,36634,34943,-,102351,24657,50947,26033,44462,55527,47540,60227,26503
37025,"Cabarrus County, North Carolina",72333,68798,42308,-,126302,65081,77163,38369,83852,82304,47015,85805,36855
37027,"Caldwell County, North Carolina",48737,32513,29452,-,-,63311,49631,52766,58008,52298,35533,61547,30602
37031,"Carteret County, North Carolina",60186,28962,41297,89784,N,N,61677,30946,75383,67219,46292,76840,31771
37035,"Catawba County, North Carolina",52436,62417,32101,111825,106327,48621,53695,30873,56738,68605,35648,66741,30416
37037,"Chatham County, North Carolina",66857,30674,45327,-,67386,46866,85055,17267,51250,94757,62288,82689,28310
37045,"Cleveland County, North Carolina",44987,30599,32584,-,-,44008,47841,36267,43072,51753,41070,53571,26313
37049,"Craven County, North Carolina",52832,42221,47895,-,N,30723,61583,27272,58016,61206,43308,67467,30713
37051,"Cumberland County, North Carolina",46292,128135,40003,36679,61295,44169,53358,34659,46335,54040,40634,55078,31629
37057,"Davidson County, North Carolina",53473,69938,32201,-,N,57727,56186,56259,54431,65567,39375,64056,30648
37063,"Durham County, North Carolina",65317,131140,46230,N,95932,48529,80906,31600,70894,74329,56052,81056,45286
37067,"Forsyth County, North Carolina",52017,148151,29509,67132,86143,38183,67773,27257,51386,64894,43291,70148,30873
37069,"Franklin County, North Carolina",57099,26720,44164,55601,-,52956,74347,-,59488,61399,48637,63804,36639
37071,"Gaston County, North Carolina",56595,85705,41387,N,107580,46585,61433,41126,63733,63847,36041,70537,29959
37081,"Guilford County, North Carolina",55328,206950,40305,N,77453,54067,69609,30057,51768,66913,48172,69273,36464
37085,"Harnett County, North Carolina",55753,46416,33823,N,78784,44929,64055,30864,66264,55843,33808,66600,26646
37089,"Henderson County, North Carolina",62131,51115,71875,-,N,45582,63014,46292,57580,73641,52196,73823,36250
37097,"Iredell County, North Carolina",68660,68145,54481,N,100212,52402,72677,29755,72438,84240,42480,81610,33287
37101,"Johnston County, North Carolina",60951,73567,42063,-,104206,41034,70243,33938,80146,66345,40248,76439,34583
37109,"Lincoln County, North Carolina",71514,34418,38426,-,N,41708,73171,28035,98308,72967,47663,80649,31444
37119,"Mecklenburg County, North Carolina",69072,426313,48288,N,90360,51057,91976,40710,71133,80295,49961,86834,48198
37125,"Moore County, North Carolina",62469,41530,36578,N,N,48882,68927,31047,68555,82869,52522,78517,34853
37127,"Nash County, North Carolina",50656,37574,42648,-,-,70179,61552,23757,47911,54540,45903,58908,26306
37129,"New Hanover County, North Carolina",56382,100189,36827,N,N,44533,63232,33694,56995,77598,51544,81497,35492
37133,"Onslow County, North Carolina",49544,63604,53798,34944,46395,52597,49303,31026,51736,63180,39274,54021,33897
37135,"Orange County, North Carolina",74299,55259,38777,-,70534,60417,86846,30525,53561,104092,72428,118498,38051
37147,"Pitt County, North Carolina",53401,70926,36095,-,207525,41440,63366,33464,57010,58938,42315,64962,38658
37151,"Randolph County, North Carolina",49742,56117,37831,-,106002,37102,51353,40120,50658,56569,36702,58172,27111
37155,"Robeson County, North Carolina",35035,46272,27988,31074,63458,24120,43812,23304,32369,45590,26376,43698,17539
37157,"Rockingham County, North Carolina",43230,38462,36613,-,-,38086,45597,45718,54495,44722,30301,49962,25569
37159,"Rowan County, North Carolina",51927,55241,37643,N,50571,32606,56764,51222,59719,63121,35451,62894,28619
37161,"Rutherford County, North Carolina",44361,27970,38716,-,-,N,45278,54483,44089,51352,39490,50846,23407
37171,"Surry County, North Carolina",49250,28408,66182,8832,-,52437,50064,68219,51971,57565,33693,66882,20581
37179,"Union County, North Carolina",85985,77954,61114,N,167772,66109,89884,31901,86615,102466,56878,100737,40023
37183,"Wake County, North Carolina",84215,419361,51375,64359,117049,61442,97394,43699,88251,102046,58243,104821,49448
37191,"Wayne County, North Carolina",44596,48482,34961,N,N,35136,53361,46246,44143,52193,34514,53190,33865
37193,"Wilkes County, North Carolina",43290,28376,N,-,-,N,42991,35348,45972,66732,30488,60153,24592
37195,"Wilson County, North Carolina",38830,32384,23611,-,-,N,69533,22123,29888,52053,32434,65768,19967
38015,"Burleigh County, North Dakota",72494,38438,36755,34135,N,20452,75631,30035,91910,86982,49707,95152,40910
38017,"Cass County, North Dakota",62218,78736,28026,37301,N,32462,69858,40005,65518,78029,53450,94182,38473
38035,"Grand Forks County, North Dakota",56622,31506,57095,31457,28673,56197,58895,27341,61718,74074,46636,81451,32355
38101,"Ward County, North Dakota",71415,28908,34590,-,-,59232,75610,39253,76509,89081,44488,92439,39313
39003,"Allen County, Ohio",60429,40460,50729,-,-,50884,63651,38702,60871,67950,47160,69534,34339
39007,"Ashtabula County, Ohio",44580,39490,28473,-,-,31586,48104,30523,56792,55727,33687,58802,28314
39009,"Athens County, Ohio",41851,22659,N,-,N,73750,42004,18350,50574,53242,39762,66601,19550
39013,"Belmont County, Ohio",49780,25651,N,-,-,-,49050,27039,68367,51627,36541,60823,34081
39017,"Butler County, Ohio",68584,140141,42364,-,90600,51629,73786,32510,73518,86494,51417,85417,37880
39023,"Clark County, Ohio",50128,54406,32205,-,"250,000+",47147,53959,29684,55320,62398,41886,62358,27513
39025,"Clermont County, Ohio",67744,80041,57544,-,181238,99618,67763,31420,70856,88662,47291,91940,41407
39029,"Columbiana County, Ohio",53542,40560,-,-,143024,N,53255,30288,71590,61710,40602,67973,31675
39035,"Cuyahoga County, Ohio",52423,549471,33574,N,71430,31056,64642,34020,58812,60345,41234,70517,34356
39041,"Delaware County, Ohio",107854,73290,46169,-,151033,66059,105920,50741,121938,130251,59758,129811,42353
39043,"Erie County, Ohio",60653,30308,26991,-,-,56481,63754,30614,67271,66328,47217,75004,36228
39045,"Fairfield County, Ohio",71469,59031,77126,-,93341,N,71882,66034,76212,90056,44965,85139,36749
39049,"Franklin County, Ohio",64713,522383,39858,50000,80547,51240,74709,31482,68131,73920,48866,82042,44628
39055,"Geauga County, Ohio",77391,35439,-,-,-,126133,77036,58631,77239,97835,52280,97233,35836
39057,"Greene County, Ohio",67394,66154,51609,N,73818,56813,70216,38024,70464,93173,52047,89205,40866
39061,"Hamilton County, Ohio",60198,347235,32662,91273,77830,51123,75797,27378,62054,78013,48572,82274,38431
39063,"Hancock County, Ohio",60944,32490,N,-,73838,41317,61064,29264,67328,71296,49281,80560,33357
39081,"Jefferson County, Ohio",47445,27515,42738,-,N,N,49103,36889,46541,61274,39744,59820,30085
39085,"Lake County, Ohio",64076,96967,45609,-,N,52901,65411,55792,68121,78170,50643,81149,42281
39089,"Licking County, Ohio",66013,66604,91862,-,69778,85306,65998,11881,78014,82095,48641,79737,32982
39093,"Lorain County, Ohio",58686,120299,24712,68630,46211,29820,67699,25857,65767,75437,43523,77160,33248
39095,"Lucas County, Ohio",49448,182105,27474,N,60185,49021,58136,26393,52296,60812,42941,65250,30195
39099,"Mahoning County, Ohio",47170,100057,26078,52975,42173,36815,52698,21784,51849,55934,39484,61545,28259
39101,"Marion County, Ohio",50608,25013,-,-,-,N,51789,52910,50199,65955,40687,61916,32158
39103,"Medina County, Ohio",76468,70450,49705,N,72257,68456,77049,57580,77414,96339,52304,95589,43892
39109,"Miami County, Ohio",62451,41273,68586,-,N,N,62852,39625,75802,83885,40459,81582,35687
39113,"Montgomery County, Ohio",54537,224831,34824,21071,107247,35226,61302,30217,56199,64406,44432,71636,34222
39119,"Muskingum County, Ohio",51844,33342,38634,-,-,-,53256,58668,61549,60892,38427,65352,29844
39133,"Portage County, Ohio",56679,61018,32188,-,23365,39084,59543,20208,61558,70858,48523,75019,34708
39139,"Richland County, Ohio",51783,49812,36354,-,N,16194,54683,27161,57251,62957,36921,63585,29735
39141,"Ross County, Ohio",55717,28365,N,-,-,-,57578,61438,63903,61841,38444,68173,28669
39145,"Scioto County, Ohio",45571,29319,N,-,-,46621,46401,22485,47459,59095,37848,60373,28479
39151,"Stark County, Ohio",55499,154280,29650,-,103194,40133,59407,43847,56026,70935,43019,68688,31545
39153,"Summit County, Ohio",57364,224629,32877,52224,69705,37445,62941,27261,58729,68228,44851,73428,34409
39155,"Trumbull County, Ohio",47087,84159,22456,-,-,58345,49502,26822,52172,51154,40345,56455,28960
39157,"Tuscarawas County, Ohio",53616,36788,-,-,N,66142,53324,29741,64942,63604,37181,64420,31303
39165,"Warren County, Ohio",90837,84460,89333,-,120157,96898,88840,38670,95118,110699,60287,109570,53109
39169,"Wayne County, Ohio",57458,44589,53493,-,130675,N,57109,60227,68097,70517,41299,72339,30674
39173,"Wood County, Ohio",63791,51353,N,-,105699,46635,64680,27430,70109,77223,53308,82348,35551
40017,"Canadian County, Oklahoma",73635,46005,33036,62352,77940,60254,76033,49947,78771,84307,50758,85180,40635
40027,"Cleveland County, Oklahoma",64290,108673,42413,40487,53606,51700,68087,22435,75087,81205,58242,83305,36837
40031,"Comanche County, Oklahoma",51300,41843,42562,54112,48686,55842,53682,38646,52618,57324,46992,60433,36614
40037,"Creek County, Oklahoma",54969,26561,42815,52500,-,42183,56438,48186,60736,66460,43458,66194,28085
40101,"Muskogee County, Oklahoma",42450,26842,32757,57391,-,32802,41912,35788,44127,46541,34983,53239,26440
40109,"Oklahoma County, Oklahoma",56235,305493,37113,53257,54846,45615,67089,37042,58970,61127,51193,71408,38127
40119,"Payne County, Oklahoma",41272,31788,16531,23387,22817,30647,46795,13806,46782,58599,45269,58928,18102
40125,"Pottawatomie County, Oklahoma",53511,25655,46287,37632,-,N,56445,28548,62425,57703,40561,67204,24391
40131,"Rogers County, Oklahoma",66132,35531,78410,59323,64476,50926,67170,41019,62147,83909,48122,77005,40371
40143,"Tulsa County, Oklahoma",57483,255352,34518,59623,60448,47500,64422,34580,60885,69311,47731,74319,35481
40145,"Wagoner County, Oklahoma",64319,29837,50643,61679,91250,82904,64741,40641,71991,76699,52976,79402,35110
41003,"Benton County, Oregon",70835,37378,-,N,33397,58168,73608,32462,71300,102525,64558,100075,37542
41005,"Clackamas County, Oregon",80294,161295,66438,121996,95639,73161,79687,48544,90937,99866,59279,97635,46982
41017,"Deschutes County, Oregon",71643,76528,-,150282,N,57474,74905,29324,80852,81531,60207,87855,41253
41019,"Douglas County, Oregon",48585,46186,-,N,N,45479,48912,33611,49962,53549,41589,54865,31947
41029,"Jackson County, Oregon",56450,87800,N,35020,145182,44737,56692,40326,65875,73290,41737,73249,32346
41033,"Josephine County, Oregon",47573,35206,21918,N,N,31664,48365,56864,41988,59224,42365,54646,33453
41035,"Klamath County, Oregon",56348,29357,-,92586,-,N,56339,55839,65123,65959,36822,62361,27676
41039,"Lane County, Oregon",57325,155696,48801,N,39407,56994,58966,23631,67499,66864,46163,75523,33049
41043,"Linn County, Oregon",61488,49407,-,32151,N,60648,62106,61212,62443,80674,46250,76343,37279
41047,"Marion County, Oregon",64306,121061,N,75291,56704,58835,65695,36289,67917,72367,49776,74731,37955
41051,"Multnomah County, Oregon",72900,337903,45606,53438,70117,53662,80227,30910,79695,83057,55156,93528,53101
41053,"Polk County, Oregon",72914,31224,-,52829,120012,75581,75273,53048,86657,103466,50516,99494,35970
41059,"Umatilla County, Oregon",60425,27538,-,40114,-,48931,62952,41302,63427,76603,48644,75064,36818
41067,"Washington County, Oregon",85734,222877,62763,46466,110504,72451,86750,55692,92130,99834,59788,104149,55183
41071,"Yamhill County, Oregon",72904,36323,-,N,97626,73141,71166,46606,76052,82786,53828,82426,46047
42001,"Adams County, Pennsylvania",67715,38703,N,N,-,70729,67894,53293,82762,81138,43137,81210,38218
42003,"Allegheny County, Pennsylvania",64871,553858,36842,38040,83945,65818,69935,28190,77467,78667,45941,90891,40156
42005,"Armstrong County, Pennsylvania",57636,29095,38316,-,-,-,58204,45296,76092,62166,36177,68733,32290
42007,"Beaver County, Pennsylvania",60672,70745,35872,-,120203,31572,63595,30619,73734,73482,42258,79450,35330
42011,"Berks County, Pennsylvania",67708,154696,49402,28561,86286,48352,72839,39448,73375,86853,47065,81575,38557
42013,"Blair County, Pennsylvania",51004,52497,28611,-,-,45089,52075,42265,56273,64238,41253,65157,29644
42017,"Bucks County, Pennsylvania",93767,240491,57671,180491,122850,71339,95209,58815,102093,111704,62709,112006,49565
42019,"Butler County, Pennsylvania",72262,77920,N,-,N,N,73029,28625,89451,92015,53944,96134,37006
42021,"Cambria County, Pennsylvania",49076,56490,17606,-,-,16012,51175,25288,67278,57852,36709,66461,24591
42025,"Carbon County, Pennsylvania",61111,27107,N,-,53898,32897,62456,87631,75067,81005,38400,72639,36259
42027,"Centre County, Pennsylvania",60706,58963,90149,-,45250,42097,61696,16466,71056,80767,46958,87538,32748
42029,"Chester County, Pennsylvania",102016,193234,51284,-,131039,78718,106873,55636,109728,134697,68821,129511,52711
42033,"Clearfield County, Pennsylvania",45643,31990,-,-,62976,N,45730,41400,57977,55389,33031,60907,30154
42037,"Columbia County, Pennsylvania",54570,26219,-,-,165142,34419,53577,11875,73213,71878,38448,66546,33668
42039,"Crawford County, Pennsylvania",49428,35387,N,-,N,N,49075,45976,57061,57913,39180,62100,29161
42041,"Cumberland County, Pennsylvania",75391,101823,41250,-,128083,75545,75619,41553,77053,93269,53726,93456,41854
42043,"Dauphin County, Pennsylvania",60733,113905,39223,-,74519,39904,67463,24558,69850,75871,42447,77445,38686
42045,"Delaware County, Pennsylvania",77339,209502,53338,N,90867,50724,87566,32300,83947,87248,59555,101865,40944
42049,"Erie County, Pennsylvania",51818,110128,22756,N,66781,30144,55501,30513,60614,62454,42838,67505,31495
42051,"Fayette County, Pennsylvania",48509,54955,N,-,121489,108403,49180,65437,62185,55887,36390,64528,31810
42055,"Franklin County, Pennsylvania",62484,60260,46041,-,42133,56270,64479,48071,76124,73949,48229,77162,37244
42063,"Indiana County, Pennsylvania",51914,30704,N,-,-,48591,53099,30833,60247,73278,39602,71780,30145
42069,"Lackawanna County, Pennsylvania",53826,88154,42315,N,93380,32263,56348,18948,60121,63045,42907,67313,33186
42071,"Lancaster County, Pennsylvania",67376,204701,35528,-,73347,56706,70810,44693,74243,81773,49325,81132,37976
42073,"Lawrence County, Pennsylvania",50547,37282,N,-,-,N,51199,35034,61950,64640,34481,65807,28003
42075,"Lebanon County, Pennsylvania",61204,53861,N,-,69691,30809,67718,45410,63748,76721,49552,76965,33102
42077,"Lehigh County, Pennsylvania",65667,137847,38087,75470,77696,42314,76736,33307,65556,81562,48730,77262,38904
42079,"Luzerne County, Pennsylvania",53972,130890,32514,18909,91944,38100,56126,26447,59931,64278,40678,65644,33063
42081,"Lycoming County, Pennsylvania",53881,44842,N,-,N,31123,54684,36774,61519,62279,44022,70079,30451
42085,"Mercer County, Pennsylvania",54543,46427,19177,-,N,N,56273,55614,60419,70354,42302,70402,34023
42089,"Monroe County, Pennsylvania",62413,56274,54009,115784,N,50885,67846,41807,80819,72058,46610,77039,34695
42091,"Montgomery County, Pennsylvania",92302,321373,63205,N,100374,79796,96440,47755,100573,117155,62072,115533,51418
42095,"Northampton County, Pennsylvania",74328,114950,57068,-,84290,55953,75899,40505,81037,93090,51596,87976,42146
42097,"Northumberland County, Pennsylvania",47349,38592,35449,-,-,N,48190,45534,55319,58254,34012,59477,29047
42101,"Philadelphia County, Pennsylvania",47474,619505,36601,44500,49278,32425,70034,32218,53687,52655,34241,54978,35626
