GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
19049,"Dallas County, Iowa",88561,34197,81667,-,126235,32627,90535,54556,108100,106466,50063,111842,54541
19061,"Dubuque County, Iowa",61497,37785,N,-,56284,N,63965,41630,70514,73121,45112,78083,35818
19103,"Johnson County, Iowa",61011,59190,34975,-,25250,43016,64930,17472,65159,100078,54119,95339,36474
19113,"Linn County, Iowa",63149,89183,44591,N,97531,54857,65114,35551,65806,80673,45777,80215,38332
19153,"Polk County, Iowa",65995,186777,35735,24921,63410,50551,71270,41497,73974,79894,42957,80783,44486
19155,"Pottawattamie County, Iowa",58633,36662,N,-,-,44702,60113,38066,71807,65646,38890,77943,33237
19163,"Scott County, Iowa",58129,64251,28341,-,71682,51340,61124,48125,62490,71685,43599,76832,37066
19169,"Story County, Iowa",60351,37689,N,-,92014,56916,57031,22249,72004,95415,61838,98224,29906
19193,"Woodbury County, Iowa",55273,39020,N,35466,57665,45948,57959,43750,60723,61397,40278,67894,32049
20015,"Butler County, Kansas",64149,24385,N,N,N,N,67560,48281,85373,78047,40154,79912,31313
20045,"Douglas County, Kansas",55646,47643,N,27377,37509,N,62512,26958,54384,82020,51760,83655,32331
20091,"Johnson County, Kansas",82855,229030,54843,63766,94177,47958,87853,42320,89400,101395,55118,103813,46483
20103,"Leavenworth County, Kansas",70920,27350,51294,-,37809,N,74328,32114,74818,75062,54492,81621,37446
20161,"Riley County, Kansas",50067,27067,22280,N,39780,42509,52462,30501,51462,73243,53580,65210,37467
20173,"Sedgwick County, Kansas",53923,196053,30856,24226,73153,42394,58168,25994,59023,63946,41505,67079,31870
20177,"Shawnee County, Kansas",57095,73724,28060,N,95599,56388,60234,28595,65643,67372,46694,74554,34117
20209,"Wyandotte County, Kansas",46310,60737,29315,44485,N,49478,54759,25979,50274,50151,35716,56234,26822
21015,"Boone County, Kentucky",78415,46388,40449,-,N,41477,81242,41055,85165,98353,46763,90477,38114
21029,"Bullitt County, Kentucky",62319,29715,-,-,-,N,62778,45849,72689,70566,34048,69804,31529
21037,"Campbell County, Kentucky",61379,35740,29234,-,89875,45156,62873,33187,75619,78656,35628,81942,31333
21047,"Christian County, Kentucky",43940,25584,34809,-,N,55203,47563,30612,50140,46548,40667,49884,31959
21059,"Daviess County, Kentucky",49507,40920,40563,-,-,35918,52135,30826,54781,67770,34585,59518,30090
21067,"Fayette County, Kentucky",56137,129140,28904,-,51690,37715,64170,20381,61193,67873,49214,75756,35303
21093,"Hardin County, Kentucky",51167,42911,48879,-,36024,35864,53597,34345,50868,63623,41882,66344,31920
21111,"Jefferson County, Kentucky",55044,312747,37122,17454,68750,46658,61913,32962,57362,69125,42576,72502,35026
21117,"Kenton County, Kentucky",58595,63679,32339,N,93870,44858,60501,31712,65231,67421,45052,80196,33199
21145,"McCracken County, Kentucky",49436,26803,30808,-,-,91436,50961,31676,61242,58971,40336,75325,26411
21151,"Madison County, Kentucky",50893,33104,N,-,-,31034,52256,19431,54883,65852,40771,66485,27817
21185,"Oldham County, Kentucky",96576,20840,N,-,123322,56875,100157,75561,114426,106647,67984,108986,40132
21227,"Warren County, Kentucky",48962,47996,40680,-,41406,50491,52119,27185,49549,62598,38718,61594,30512
22005,"Ascension Parish, Louisiana",70561,44319,32976,-,N,60402,83920,38658,80540,82219,42012,81971,37089
22015,"Bossier Parish, Louisiana",49038,49615,35130,N,77688,34981,53226,28881,53547,56560,47256,59257,34610
22017,"Caddo Parish, Louisiana",36165,95793,24106,36109,56753,54663,53967,24747,35189,47544,34632,48709,21456
22019,"Calcasieu Parish, Louisiana",52319,78305,36698,122849,41444,32528,61199,20523,52464,66622,42887,66334,31181
22033,"East Baton Rouge Parish, Louisiana",55326,162627,35828,71343,69875,43477,76802,12340,53884,71110,44816,75868,31547
22045,"Iberia Parish, Louisiana",40019,26345,24984,-,49890,25970,51682,19027,39494,41817,36479,51598,27205
22051,"Jefferson Parish, Louisiana",51494,168031,37279,44443,67826,42802,61246,39702,53991,59881,40799,63483,33330
22055,"Lafayette Parish, Louisiana",52265,89465,26408,N,N,44360,62373,27581,58820,60916,30268,68599,29279
22057,"Lafourche Parish, Louisiana",52283,36420,29432,N,N,66541,59601,26376,70664,54803,34964,68323,25640
22063,"Livingston Parish, Louisiana",60471,47992,24952,-,-,N,62747,59556,79119,60664,33933,67005,24870
22071,"Orleans Parish, Louisiana",36999,154560,24418,N,49768,37120,67075,19767,41808,40737,28924,55138,25921
22073,"Ouachita Parish, Louisiana",40161,58232,24668,-,93369,35403,52313,35938,35883,48578,30663,52612,25754
22079,"Rapides Parish, Louisiana",41646,48473,28291,N,N,25801,46274,33230,43560,47785,36605,55968,23282
22097,"St. Landry Parish, Louisiana",34462,30136,26106,-,-,38647,41159,37557,34518,41953,23401,41253,21124
22103,"St. Tammany Parish, Louisiana",67396,94499,46208,N,138130,46642,70735,48434,74563,80716,46091,82090,33398
22105,"Tangipahoa Parish, Louisiana",44861,49272,27132,-,N,N,51555,26882,55057,50211,29061,50929,24674
22109,"Terrebonne Parish, Louisiana",42857,40882,22912,21720,N,32981,54995,21361,61190,49451,25012,58332,20543
23001,"Androscoggin County, Maine",48286,45979,N,N,N,71250,49168,30755,62484,59189,35614,71436,29752
23003,"Aroostook County, Maine",43015,28921,48477,38509,"2,500-",34125,42974,40799,51739,56718,27279,51806,21113
23005,"Cumberland County, Maine",71975,117844,23109,100858,N,55629,74563,35640,81120,87061,47585,95665,41977
23011,"Kennebec County, Maine",53073,49616,18964,27180,60935,58344,53262,30523,60439,63760,36976,73179,27217
23019,"Penobscot County, Maine",50349,60620,38212,N,N,N,51463,21994,58101,58940,35269,60627,28551
23031,"York County, Maine",66391,82970,11547,58135,49326,27937,67209,39763,75212,80461,43919,79438,39538
24001,"Allegany County, Maryland",42019,27177,N,-,-,41213,42295,41901,55177,46417,33526,58342,23156
24003,"Anne Arundel County, Maryland",97085,207950,79105,N,107650,73405,102080,51111,101277,113353,68184,111132,59257
24005,"Baltimore County, Maryland",73805,317106,64379,68877,67013,61936,80796,34471,81226,91493,49543,92863,46603
24009,"Calvert County, Maryland",100590,31253,61363,-,210383,155612,106378,32345,98558,120882,61778,118614,55935
24013,"Carroll County, Maryland",93676,61212,83146,-,92056,52265,95022,37339,106739,105476,54002,105997,46924
24015,"Cecil County, Maryland",74912,36397,47748,-,N,N,79712,54505,82225,92282,47101,92790,40074
24017,"Charles County, Maryland",97986,56608,95217,85752,107198,112892,92274,75273,98908,116193,63892,113916,52480
24021,"Frederick County, Maryland",92495,92329,84365,N,105917,75168,95147,37405,97805,110748,56208,104885,52047
24025,"Harford County, Maryland",80476,93705,60063,-,117412,45644,85908,47285,96903,95703,50331,100316,45250
24027,"Howard County, Maryland",111473,115289,83781,N,112137,86998,130137,56437,106100,145905,77517,133203,72443
24031,"Montgomery County, Maryland",103235,373219,76138,100559,110219,75576,126199,50633,98381,125027,83251,121856,69617
24033,"Prince George's County, Maryland",81240,310730,82147,93943,96585,65258,93762,39251,73632,96116,65916,94069,58752
24037,"St. Mary's County, Maryland",81495,40820,35373,-,105847,N,91042,66436,76370,106956,62818,97523,55585
24043,"Washington County, Maryland",60385,56663,40758,-,130440,61667,60845,35625,70178,71452,42497,75177,31966
24045,"Wicomico County, Maryland",54080,37665,35730,-,53862,61084,59401,46849,56979,59964,43402,63552,37292
24510,"Baltimore city, Maryland",47131,240280,36648,30486,63623,57028,75496,22338,57847,48608,32280,58613,35393
25001,"Barnstable County, Massachusetts",71235,92148,32072,-,106530,96395,72320,75051,70407,91141,59231,91002,42432
25003,"Berkshire County, Massachusetts",57054,54193,N,-,N,46609,58381,31923,54530,69688,46297,83642,34516
25005,"Bristol County, Massachusetts",67842,218570,45090,-,116698,31395,71241,45276,76335,84123,40017,83003,36020
25009,"Essex County, Massachusetts",75480,294092,51781,N,100237,44254,83821,40360,80286,92224,45127,93406,40020
25011,"Franklin County, Massachusetts",58824,29239,-,-,44230,40619,60932,34951,66593,64158,45474,76449,39891
25013,"Hampden County, Massachusetts",51726,180933,33820,40551,83214,27561,60930,36438,52618,65946,37716,67374,32079
25015,"Hampshire County, Massachusetts",67989,57848,46086,-,46279,61660,72677,22932,67372,94263,49600,87374,39565
25017,"Middlesex County, Massachusetts",98555,599499,55599,62333,106412,65971,103040,51733,110973,122219,53736,124265,54066
25021,"Norfolk County, Massachusetts",100829,263862,77324,N,103480,86529,102185,71676,114787,119358,60153,122752,53448
25023,"Plymouth County, Massachusetts",86910,187608,62362,N,68841,45723,92929,41425,91182,108739,55776,105518,41586
25025,"Suffolk County, Massachusetts",66459,308889,38411,N,47347,39243,91715,39051,83999,72369,32057,76094,51683
25027,"Worcester County, Massachusetts",70402,308533,42803,45651,91974,36807,76008,34385,80206,91600,40725,91427,38503
26005,"Allegan County, Michigan",62853,44766,N,N,-,50038,63472,26130,73323,70681,43142,74070,33964
26017,"Bay County, Michigan",44770,44907,N,N,N,36362,45953,21911,47717,51358,36557,56067,26358
26021,"Berrien County, Michigan",48629,64166,20120,N,71670,44756,51800,35778,49423,62740,40020,57453,28598
26025,"Calhoun County, Michigan",45386,54556,21918,N,74529,27028,50617,21195,41619,56056,40594,57553,28226
26037,"Clinton County, Michigan",62175,29959,N,-,N,35227,65583,21103,81685,74939,46172,82392,35803
26045,"Eaton County, Michigan",64522,44329,70764,138896,47890,62375,64415,33079,67926,78165,55530,76929,39897
26049,"Genesee County, Michigan",46298,165719,31113,37118,35217,50639,51588,27053,49394,53908,41160,58791,26597
26055,"Grand Traverse County, Michigan",60601,38211,-,100688,-,35342,61271,29520,64106,67724,49841,76319,32503
26065,"Ingham County, Michigan",50896,111915,30187,26176,49281,41983,56367,25044,54476,67430,42080,71803,35290
26073,"Isabella County, Michigan",44100,25000,81394,63177,63539,21204,44988,17404,50294,55556,51524,62376,23803
26075,"Jackson County, Michigan",50258,62220,25985,N,N,31538,52600,26368,54422,58884,41300,62507,30646
26077,"Kalamazoo County, Michigan",56025,104075,29708,N,78841,40172,61118,28206,62503,75160,44657,77610,34635
26081,"Kent County, Michigan",61125,240678,33112,N,56250,47156,66709,36186,64389,76025,42829,75488,35383
26087,"Lapeer County, Michigan",55866,34271,-,N,-,39729,56248,42962,57659,70301,46300,66605,38632
26091,"Lenawee County, Michigan",56515,38559,80934,118287,133639,48776,56987,40926,61094,69467,42931,66187,31845
26093,"Livingston County, Michigan",80733,72726,N,N,56322,68779,81131,43727,90981,102356,48365,95733,41907
26099,"Macomb County, Michigan",60380,346457,43123,67827,73331,65119,62827,42081,64862,75274,42468,71900,37712
26103,"Marquette County, Michigan",49008,25725,-,53906,-,33750,48754,27753,53733,58763,41654,59650,31256
26111,"Midland County, Michigan",61624,34096,23663,N,87910,72097,61346,37037,65718,78010,43098,77361,30178
26115,"Monroe County, Michigan",59290,59528,28510,91480,76706,43775,60613,31735,60955,81069,42416,75879,30783
26121,"Muskegon County, Michigan",49229,64581,29593,N,N,42229,52225,27030,54487,56582,36271,59268,28074
26125,"Oakland County, Michigan",77475,504944,55054,58273,100858,63200,81068,41526,84929,95112,52639,98722,45934
26139,"Ottawa County, Michigan",68543,104281,N,73175,78958,68025,68546,31331,72356,87106,43961,78722,35523
26145,"Saginaw County, Michigan",45331,80958,26219,N,122702,36845,50725,26228,44706,52427,41179,59266,26112
26147,"St. Clair County, Michigan",57362,65117,26837,-,N,56784,58908,30302,62305,72414,42591,69156,33009
26155,"Shiawassee County, Michigan",53361,27277,-,N,-,62689,53629,31448,61944,68112,38019,66947,27283
26159,"Van Buren County, Michigan",52971,29037,25769,45913,-,53656,53879,33857,52832,64581,42401,65823,29995
26161,"Washtenaw County, Michigan",70286,140729,42070,36716,74017,59321,75948,37095,77259,91197,57808,95604,45590
26163,"Wayne County, Michigan",45135,683986,31737,35248,74419,37186,57408,28034,46358,52693,37628,57229,28896
27003,"Anoka County, Minnesota",79169,127305,56892,80880,72922,53888,81231,56726,84995,91674,49772,91035,44046
27013,"Blue Earth County, Minnesota",56716,26098,N,-,41084,29631,61867,26854,73839,76041,55469,78817,30000
27019,"Carver County, Minnesota",101271,35721,133206,N,118572,91204,101654,61325,110573,115060,54341,116941,53974
27037,"Dakota County, Minnesota",80832,160590,48125,N,97262,50690,86378,49416,81828,100055,50149,98242,44944
27053,"Hennepin County, Minnesota",74592,507728,32445,33785,85627,58172,83517,40814,82221,88935,50368,101224,48241
27109,"Olmsted County, Minnesota",77270,61873,31285,-,92270,62159,79834,45410,82445,98187,55038,98580,43891
27123,"Ramsey County, Minnesota",61962,211123,34044,37256,51341,49856,71583,38307,67638,73928,46309,81585,41471
27131,"Rice County, Minnesota",64014,23130,21657,-,33427,21863,68237,48223,64671,85467,45000,77576,35263
27137,"St. Louis County, Minnesota",52890,85213,N,21527,N,30697,54262,26727,63256,63501,41432,72469,29948
27139,"Scott County, Minnesota",98538,50018,86412,101195,119237,70455,98726,46971,111080,110191,54154,114873,52771
27141,"Sherburne County, Minnesota",87756,31869,54638,-,N,86400,89377,21406,94666,100441,43660,97399,42474
27145,"Stearns County, Minnesota",63271,59708,38362,-,155323,44621,65041,36951,77134,75235,43220,79098,35569
27163,"Washington County, Minnesota",91866,92337,52076,"2,500-",83309,86084,94406,54424,97285,114067,59569,106696,53125
27171,"Wright County, Minnesota",79931,47868,116505,-,46782,71611,79931,54630,86057,100634,43206,93970,40240
28033,"DeSoto County, Mississippi",66440,61764,56507,-,N,40637,71941,56036,73721,77573,43909,76932,41190
28035,"Forrest County, Mississippi",42389,28066,29818,-,N,17440,51191,16017,44804,49382,30992,51473,22393
28047,"Harrison County, Mississippi",47365,78449,28246,31836,45950,49332,52171,38488,44379,58148,39648,56779,30180
28049,"Hinds County, Mississippi",45658,89570,38813,-,N,35933,71072,22526,46300,52320,39234,56141,28744
28059,"Jackson County, Mississippi",48284,52318,37168,-,60597,48373,55898,39593,55921,58345,36808,65101,32460
28067,"Jones County, Mississippi",39310,23950,22022,-,-,N,42970,29042,38733,46587,32347,45545,22622
28075,"Lauderdale County, Mississippi",46983,30019,25013,-,-,77966,61295,11929,49518,55909,31497,59539,27388
28081,"Lee County, Mississippi",55886,30844,39363,-,62355,51300,61254,35676,58999,69534,39130,67596,27324
28089,"Madison County, Mississippi",68336,40539,45077,-,97143,74762,88285,18539,76738,86340,44857,89027,36661
28121,"Rankin County, Mississippi",66054,54699,48870,-,81841,37219,71252,37533,71520,71561,46455,73328,37556
29019,"Boone County, Missouri",51340,70355,34750,N,65149,N,53161,23455,52103,74457,43509,73376,32344
29021,"Buchanan County, Missouri",46052,33716,33555,29097,"250,000+",58835,47160,28474,51842,55386,37104,57161,26184
29031,"Cape Girardeau County, Missouri",51140,29245,28590,-,"2,500-",N,55558,31279,61544,59706,38619,66786,27625
29037,"Cass County, Missouri",64595,40545,73134,N,57753,N,65202,35560,69811,81427,47824,77034,41587
29043,"Christian County, Missouri",59161,32009,-,-,-,N,58545,41352,67543,69468,50626,70080,40167
29047,"Clay County, Missouri",66938,92020,43714,78361,51694,49632,70907,46468,77629,77949,47091,80929,41822
29051,"Cole County, Missouri",52609,29726,20378,-,N,51760,59490,19447,52284,72460,48898,72857,30152
29071,"Franklin County, Missouri",55290,40256,10190,-,-,26584,56537,22279,63312,68170,42291,72399,26463
29077,"Greene County, Missouri",45117,120498,25549,N,30594,40502,46740,23847,52212,54072,38598,60335,26170
29095,"Jackson County, Missouri",52552,285887,32553,53371,43563,43176,63432,32784,59934,57317,41674,69373,35238
29097,"Jasper County, Missouri",47981,46784,N,39385,-,53333,48306,36676,57318,58717,33250,59202,28634
29099,"Jefferson County, Missouri",62228,84301,N,N,153704,55473,62957,40703,71204,69491,46517,70705,39664
29165,"Platte County, Missouri",74646,39407,58983,122886,N,103149,76692,37442,82300,88086,52434,94809,46881
29183,"St. Charles County, Missouri",81594,145332,70442,73681,91844,45097,83453,37993,91233,96027,52903,96157,42626
29187,"St. Francois County, Missouri",39288,22504,-,-,43856,-,39443,82713,37413,45837,37785,56676,22495
29189,"St. Louis County, Missouri",64784,406823,42568,36763,81297,60947,74349,32881,69408,77464,51064,80749,40688
29510,"St. Louis city, Missouri",41441,138513,25189,67482,40926,47235,61080,21988,51671,42348,30899,56652,30273
30013,"Cascade County, Montana",47713,33346,N,N,-,24526,51276,30954,63307,47649,35785,63486,29559
30029,"Flathead County, Montana",59735,37236,-,57283,103147,118391,58422,56672,66984,65304,43150,69481,34213
30031,"Gallatin County, Montana",60901,44315,-,N,100759,44512,61348,26307,67657,85859,53914,85125,37404
30049,"Lewis and Clark County, Montana",60404,28250,-,N,N,47518,61403,42047,56696,76630,45763,78867,40154
30063,"Missoula County, Montana",54311,48806,-,19518,-,N,55777,19943,64494,65250,44392,79364,28561
30111,"Yellowstone County, Montana",58156,65962,42313,41495,N,60613,58826,31015,62922,69467,38318,71992,31887
31055,"Douglas County, Nebraska",61531,218390,33039,48773,57214,45137,69973,34748,66603,75878,45329,78201,39318
31109,"Lancaster County, Nebraska",59306,122954,31950,58508,71440,40225,61577,29845,66269,75501,46087,77293,36329
31153,"Sarpy County, Nebraska",80694,65715,66910,N,54846,55595,85894,43004,84581,98014,60192,95281,46537
32003,"Clark County, Nevada",57189,781796,39941,48048,64279,50973,64250,35649,60460,65040,45304,66673,37391
32031,"Washoe County, Nevada",61498,180851,41537,34104,60667,53698,66922,37140,66380,71247,49177,75268,41637
33005,"Cheshire County, New Hampshire",61257,29385,-,-,N,57120,61544,21945,70309,73977,45088,81457,38743
33009,"Grafton County, New Hampshire",64420,33672,-,-,N,85210,65089,27301,65270,76235,48010,87242,36235
33011,"Hillsborough County, New Hampshire",78769,161414,70307,42707,105991,63415,80605,38787,82217,100627,50641,98910,48187
33013,"Merrimack County, New Hampshire",70764,58220,N,-,91641,56477,71307,50120,83232,77488,51662,84012,40716
33015,"Rockingham County, New Hampshire",89451,120096,105111,N,99077,60434,90180,62226,100998,106128,53814,107652,48272
33017,"Strafford County, New Hampshire",71057,48988,-,-,33221,65073,73566,45827,80968,80619,51053,83088,46865
34001,"Atlantic County, New Jersey",61777,97618,31439,N,80053,38719,74827,33806,65295,74352,45378,79374,31481
34003,"Bergen County, New Jersey",94107,338516,73380,92719,109067,77560,100668,52017,102075,113971,58601,114132,51923
34005,"Burlington County, New Jersey",87673,164248,76004,102581,110642,74458,91760,45959,90978,103206,62908,99891,51120
34007,"Camden County, New Jersey",66196,190616,46962,N,93387,36566,80731,26274,68991,83061,45655,83831,35151
34009,"Cape May County, New Jersey",66953,39526,80022,-,65637,39468,70626,4167,70217,80166,57284,80795,39207
34011,"Cumberland County, New Jersey",52627,50696,32291,28500,N,41092,65351,30367,51318,70682,43213,63730,29470
34013,"Essex County, New Jersey",60430,284928,42083,188641,136764,45581,104806,30758,60846,71880,44734,77448,35839
34015,"Gloucester County, New Jersey",86496,105236,43860,-,117516,56012,91073,30871,101685,98686,50332,103008,40736
34017,"Hudson County, New Jersey",67154,251906,46024,62941,104239,44511,92887,44621,89230,68915,30878,72406,51113
34019,"Hunterdon County, New Jersey",112038,45967,N,-,122161,101284,112649,75848,111589,151273,65968,140115,56470
34021,"Mercer County, New Jersey",79173,128757,41118,-,154978,49375,96639,33068,77219,96042,56435,102390,41743
34023,"Middlesex County, New Jersey",85337,285446,67366,128061,120608,58673,86425,37118,97703,101355,53122,101054,48713
34025,"Monmouth County, New Jersey",98270,235727,55261,N,168745,72973,102500,59690,104832,122164,62000,123628,52694
34027,"Morris County, New Jersey",114732,180854,90828,75853,135180,82605,120188,58677,130936,136638,74282,137268,61543
34029,"Ocean County, New Jersey",71081,225847,56379,N,78597,71480,71488,45065,83308,91558,48173,89352,34993
34031,"Passaic County, New Jersey",64233,168397,47909,102628,95196,45408,84282,25152,60544,80494,48926,72935,36981
34033,"Salem County, New Jersey",61250,24801,31284,-,54389,22340,75137,17468,59250,77139,48755,80051,33265
34035,"Somerset County, New Jersey",112153,114812,71742,-,161994,75935,111745,37668,121601,141709,60868,133822,60840
34037,"Sussex County, New Jersey",90026,53396,N,-,N,94480,89258,30497,93949,104018,62754,102129,47906
34039,"Union County, New Jersey",77326,190138,53773,32855,120542,58924,104049,32580,80630,93855,49077,90297,42140
34041,"Warren County, New Jersey",80657,41366,58487,-,117600,44877,82594,34287,93548,92949,48879,92111,47500
35001,"Bernalillo County, New Mexico",51005,264827,39825,44753,75356,43772,59677,25899,50275,60397,46937,67388,31932
35005,"Chaves County, New Mexico",44899,23002,N,-,-,38092,54777,38889,47663,47959,42579,53662,24941
35013,"Doña Ana County, New Mexico",37144,75441,N,42153,40143,31906,50834,23840,43085,42104,37252,49072,21740
35025,"Lea County, New Mexico",55952,22222,N,65081,-,51046,62215,41890,60061,66682,32026,60561,26126
35031,"McKinley County, New Mexico",31565,21083,N,30610,43477,42478,35076,34286,30365,36501,26017,34451,21953
35035,"Otero County, New Mexico",43887,23007,33943,41685,48551,40963,49843,34551,42381,51105,38903,53869,29892
35043,"Sandoval County, New Mexico",54296,50873,55650,36796,86508,47000,60270,21715,60282,66432,44202,66851,30565
35045,"San Juan County, New Mexico",45942,41071,-,31730,43454,37285,61612,35292,52080,51501,34535,51465,29965
35049,"Santa Fe County, New Mexico",58821,60904,121129,31840,67465,52340,65050,32569,52719,62315,58836,71607,42060
35061,"Valencia County, New Mexico",47409,26359,33306,N,116121,43000,56366,55593,50902,51388,41110,50377,35065
36001,"Albany County, New York",66204,124144,32711,22791,77814,41031,75035,37667,71909,72562,55421,92909,41581
36005,"Bronx County, New York",37397,503985,37491,29001,48016,32911,63929,22504,38195,44692,26710,43629,21457
36007,"Broome County, New York",47758,78604,22410,-,35279,23346,51283,11848,58104,62717,37943,67956,28576
36009,"Cattaraugus County, New York",48484,32360,N,25693,"2,500-",27225,50007,20036,51996,59360,37161,61899,25679
36011,"Cayuga County, New York",56599,30870,35488,-,98682,26276,57324,31581,60850,71738,41117,66973,31470
36013,"Chautauqua County, New York",46079,51985,N,-,N,19730,47554,21416,52188,53098,35970,55144,25235
36015,"Chemung County, New York",51194,32247,24753,-,158427,N,52064,25115,55453,62487,41120,69289,28810
36019,"Clinton County, New York",58234,31493,61687,N,N,55818,58491,25789,58267,70544,49300,72326,31942
36027,"Dutchess County, New York",77915,106043,48339,-,120627,74764,82468,41413,82674,97863,55309,99224,42826
36029,"Erie County, New York",55604,386396,30285,30868,46757,30337,62519,25143,59247,68249,41559,73720,32255
36045,"Jefferson County, New York",47101,41548,45338,N,N,40900,49102,29696,51418,55297,39086,56013,28477
36047,"Kings County, New York",56942,956223,45355,52815,59425,40165,81162,40730,72223,60811,32641,65679,39231
36051,"Livingston County, New York",55931,24725,N,-,87733,N,56895,29219,58974,63168,44960,67793,27313
36053,"Madison County, New York",57069,26024,-,N,88900,158102,55444,30250,62158,70049,40622,71590,31780
36055,"Monroe County, New York",57561,301619,29636,N,66957,32018,66748,30508,59358,70669,43354,74357,33487
36059,"Nassau County, New York",108133,446978,82494,N,130804,85764,116614,40159,124079,130155,69711,126990,50938
36061,"New York County, New York",85071,764218,37747,N,76766,38841,126173,45531,111577,87043,41559,101126,71861
36063,"Niagara County, New York",54743,88659,26643,39607,25813,32298,58771,32026,62567,67574,40292,70340,32106
36065,"Oneida County, New York",53902,88790,32192,N,28489,37690,56790,28361,56229,64948,43527,69320,30912
36067,"Onondaga County, New York",57652,185709,30446,13834,40540,30965,65359,32406,60175,71218,43987,73503,35895
36069,"Ontario County, New York",66004,44414,N,N,-,43153,68386,45444,72683,78841,41673,82767,36772
36071,"Orange County, New York",79311,127517,70313,N,76826,76341,82494,38624,75965,100574,55136,92367,41377
36075,"Oswego County, New York",53406,45971,N,58688,"250,000+",N,54487,34834,56883,61649,41506,61153,35794
36079,"Putnam County, New York",99479,34549,72357,-,118447,80621,106452,24481,112809,115575,62780,121992,50135
36081,"Queens County, New York",64509,769258,65295,65444,61242,58413,72423,40827,71066,74546,42221,73258,43952
36083,"Rensselaer County, New York",64050,66127,24355,N,70392,50496,67290,37656,66267,76991,43800,88526,42219
36085,"Richmond County, New York",79201,165990,41663,70389,78811,65876,89425,21898,86993,97307,49226,95395,37301
36087,"Rockland County, New York",88726,100167,79973,111149,140163,60036,94213,22470,78576,108020,72060,105420,46296
36089,"St. Lawrence County, New York",50325,41008,-,56193,85208,N,50343,28224,55540,59873,39289,56945,33028
36091,"Saratoga County, New York",83726,97021,N,N,101696,64906,83397,88368,87850,102499,49798,101999,47123
36093,"Schenectady County, New York",62514,49022,27937,-,60602,41430,71285,20994,61330,79029,51560,87182,36163
36101,"Steuben County, New York",50930,38382,38537,-,N,132879,50670,37993,57955,54873,39595,60875,31302
36103,"Suffolk County, New York",94750,482099,69872,N,100437,82633,99259,41193,101804,114315,59820,112432,46762
36105,"Sullivan County, New York",55309,25916,42178,60565,125813,39712,60411,38971,56084,66592,39105,71086,29980
36109,"Tompkins County, New York",56672,40230,N,-,31088,N,62664,11450,53994,71554,61872,80570,32872
36111,"Ulster County, New York",63621,68822,71154,N,80000,71423,64140,41035,65539,70824,57100,78823,40432
36113,"Warren County, New York",60541,27595,-,-,N,47301,60399,45113,72989,63940,48940,76344,41106
36117,"Wayne County, New York",51326,36715,N,-,"250,000+",N,52111,33276,51344,61010,35270,60466,29089
36119,"Westchester County, New York",90578,350919,55844,45076,140465,58264,116004,34395,99672,115220,60952,118454,47867
37001,"Alamance County, North Carolina",45150,64371,31872,N,65795,46181,50732,21077,53948,50267,36293,60488,28077
37019,"Brunswick County, North Carolina",56181,56399,41613,-,-,53631,58293,38995,51701,62062,54507,67383,33380
37021,"Buncombe County, North Carolina",50040,107752,36552,"250,000+",66599,38216,51187,35325,54480,56775,39099,68554,31947
37023,"Burke County, North Carolina",40274,33682,23125,-,N,29991,45356,31357,39673,50015,34145,52452,21654
37025,"Cabarrus County, North Carolina",61490,75188,54418,-,130957,47852,65151,32510,66379,82173,43141,78326,33115
37027,"Caldwell County, North Carolina",45033,32245,38053,-,-,17188,46939,16740,61520,47110,34784,51469,22121
37031,"Carteret County, North Carolina",52807,29944,22925,-,N,24684,54762,45540,50192,66598,41923,64859,31018
37035,"Catawba County, North Carolina",53539,61828,29559,-,58878,36090,56337,26489,56248,64928,35069,64390,24961
37037,"Chatham County, North Carolina",57770,28929,28913,-,N,30283,71217,80131,57419,77730,51227,83635,29796
37045,"Cleveland County, North Carolina",37205,39609,26492,-,-,42841,40589,33505,41425,44224,29698,49255,23073
37049,"Craven County, North Carolina",51789,39866,24429,-,-,42235,63047,43545,54498,57614,46094,62386,27846
37051,"Cumberland County, North Carolina",43759,127702,37877,23174,54844,38246,51099,30176,43211,53579,41026,54572,29277
37057,"Davidson County, North Carolina",46802,66295,25229,N,-,22020,50738,31250,52037,56118,34476,55812,25249
37063,"Durham County, North Carolina",59891,126123,39325,N,98075,40121,80403,25637,61034,76779,50019,82508,40476
