GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
37027,"Caldwell County, North Carolina",51592,33429,77157,-,-,N,51730,21594,51439,66231,43679,62000,36080
37031,"Carteret County, North Carolina",66799,31294,24503,-,-,N,68721,45380,76426,87341,50969,88832,38511
37035,"Catawba County, North Carolina",62981,67237,34978,-,58525,44961,69448,42987,68702,78344,47270,75942,33984
37037,"Chatham County, North Carolina",77906,34020,62360,-,175327,55499,95631,110719,75242,105569,66260,97675,48600
37045,"Cleveland County, North Carolina",51470,38712,36594,-,N,48993,60728,17330,54771,63023,35906,64334,24247
37049,"Craven County, North Carolina",63964,42575,45364,-,49965,57747,72226,54376,74430,64755,58477,82266,40584
37051,"Cumberland County, North Carolina",58110,132366,52555,36731,78380,55382,67031,47242,60706,68820,47063,65598,43481
37057,"Davidson County, North Carolina",63741,68813,55039,-,N,81984,65958,66394,77913,71940,41131,77056,36166
37063,"Durham County, North Carolina",80089,140637,67656,N,91206,66645,101584,64534,87163,86325,67209,91356,60790
37067,"Forsyth County, North Carolina",62319,156738,42491,N,87203,56814,76119,45733,65366,75988,50475,79000,40863
37069,"Franklin County, North Carolina",73182,27803,51606,32939,N,46886,85241,52790,85326,81656,48069,85449,39519
37071,"Gaston County, North Carolina",65615,95687,50724,66548,109617,46528,71973,45317,73332,82702,43849,78828,40493
37081,"Guilford County, North Carolina",63475,220704,47454,25171,102973,56420,77266,37500,63849,75547,54234,80605,40068
37085,"Harnett County, North Carolina",65778,50584,44993,59012,N,59115,72058,55860,74101,72398,44297,77586,36310
37089,"Henderson County, North Carolina",63552,52076,N,-,N,41313,66539,41605,64472,79972,52478,80179,32102
37097,"Iredell County, North Carolina",71943,74346,43389,139060,95043,74739,79757,42848,83214,92943,52256,89856,37557
37101,"Johnston County, North Carolina",81725,85906,69075,N,N,63038,88177,57361,90178,103861,46013,98930,42024
37105,"Lee County, North Carolina",56540,25234,37596,-,-,50737,70660,55412,70379,60743,50642,62305,36452
37109,"Lincoln County, North Carolina",79003,37830,47547,-,-,N,82885,40273,97553,86299,50043,92096,40672
37119,"Mecklenburg County, North Carolina",80365,472427,55689,55108,112610,61029,104436,48256,86099,97086,54865,103956,57025
37125,"Moore County, North Carolina",85382,44625,61419,44688,84369,80193,90706,69024,92771,93519,75043,100924,45408
37127,"Nash County, North Carolina",54175,38214,52455,N,-,44065,57738,33304,58603,80456,41344,66791,32344
37129,"New Hanover County, North Carolina",70485,103978,50340,N,58517,73542,74659,44836,78335,98255,55291,95212,49390
37133,"Onslow County, North Carolina",62460,75898,51875,86586,36427,57265,66272,43508,72183,83552,47291,71786,39791
37135,"Orange County, North Carolina",89291,58048,61867,"2,500-",107856,72138,99418,28240,88907,112285,86516,122122,48469
37141,"Pender County, North Carolina",76922,26039,75911,61492,-,113958,76754,-,100405,76580,61701,97585,48192
37147,"Pitt County, North Carolina",57049,74938,48990,51032,N,56528,68018,28450,70773,69749,43802,79753,36671
37151,"Randolph County, North Carolina",55671,58218,36614,21348,N,67660,55320,46174,68520,66659,40977,69529,32182
37155,"Robeson County, North Carolina",38610,43716,26551,33911,N,42386,53444,21291,41733,47399,28781,48848,18020
37157,"Rockingham County, North Carolina",51310,39830,37014,108380,-,71701,52204,118431,55952,58837,35624,60548,32262
37159,"Rowan County, North Carolina",61311,58190,43571,-,N,44770,63802,50201,81741,72142,42020,75628,36465
37171,"Surry County, North Carolina",44485,31038,N,-,-,36604,49333,37465,49726,53770,34622,63309,22564
37179,"Union County, North Carolina",94168,84214,91753,N,188679,80130,90718,73385,102592,122561,58666,107196,46043
37183,"Wake County, North Carolina",96806,445464,62352,101528,141657,64469,109180,49684,105290,116119,68609,124110,54907
37191,"Wayne County, North Carolina",55588,47283,43110,-,N,60683,66511,55998,52965,72343,40663,66581,29112
37193,"Wilkes County, North Carolina",45508,26947,N,-,-,83009,45412,50050,42228,51794,38687,52359,30499
37195,"Wilson County, North Carolina",50267,33587,39750,-,N,37350,65440,43359,55838,63071,37821,67417,36519
38015,"Burleigh County, North Dakota",81893,41761,-,N,71760,N,85273,48442,99490,97001,57439,106291,47559
38017,"Cass County, North Dakota",66747,82870,39191,49132,60757,55909,74381,35000,69783,91064,59245,98959,44186
38035,"Grand Forks County, North Dakota",61972,30068,57920,N,N,80509,65804,30921,78073,97805,54400,97479,40333
38101,"Ward County, North Dakota",73787,29301,40177,N,-,102250,76418,51000,89386,77724,61566,103881,45492
39003,"Allen County, Ohio",59880,41028,54652,-,-,N,61172,51902,79810,69299,39576,79769,37063
39007,"Ashtabula County, Ohio",51737,38898,N,N,-,28869,53782,42693,53939,71670,38508,65795,30843
39013,"Belmont County, Ohio",56422,26781,N,-,N,N,57862,37500,51605,67022,46209,69259,28618
39017,"Butler County, Ohio",74581,148259,58051,-,92212,56641,78960,35053,80972,91146,55563,94532,41600
39023,"Clark County, Ohio",56132,56033,30983,-,N,61752,57280,43593,62480,61604,44255,66560,40099
39025,"Clermont County, Ohio",78010,84660,74564,N,154320,N,78479,48291,89605,100552,58150,98249,40516
39029,"Columbiana County, Ohio",53095,40326,N,-,-,N,53382,42009,66941,58430,46130,68759,31048
39035,"Cuyahoga County, Ohio",60736,554982,38709,N,85472,52831,74493,31331,66077,71909,47049,83527,38763
39041,"Delaware County, Ohio",119030,82755,101531,N,160793,59795,117788,48131,129534,150931,80353,140466,56758
39043,"Erie County, Ohio",69296,33454,N,-,-,55286,70071,17474,74970,84861,49784,88944,41686
39045,"Fairfield County, Ohio",82486,60387,108547,-,73766,40207,83407,38301,92462,103016,62564,99561,46905
39049,"Franklin County, Ohio",69681,550153,47951,38822,73543,56993,81186,38874,74221,86342,54001,91172,50282
39055,"Geauga County, Ohio",102350,35775,48930,-,-,192569,98412,65247,123464,125236,61884,123633,56768
39057,"Greene County, Ohio",82602,66598,60741,85765,146250,85172,86859,40774,85327,104993,65178,108326,44168
39061,"Hamilton County, Ohio",66878,355784,36496,27605,90049,48891,81639,33463,76439,78734,54657,92480,40679
39063,"Hancock County, Ohio",71377,32136,110106,-,-,55561,72563,35459,88109,83050,49500,89868,41789
39085,"Lake County, Ohio",75615,100923,43681,52658,95022,61042,77742,25577,96082,92188,52509,100223,42536
39089,"Licking County, Ohio",76654,70064,93664,-,71646,78431,75239,44224,86834,96307,49919,91855,41932
39093,"Lorain County, Ohio",66330,126500,31800,75747,116250,49694,72230,29689,79637,78862,51076,89754,38808
39095,"Lucas County, Ohio",57736,187290,37770,N,53272,53425,65279,30381,60330,74233,45166,75161,38761
39099,"Mahoning County, Ohio",54473,99004,28511,25478,N,50793,59314,24808,63722,70352,43924,71386,35269
39101,"Marion County, Ohio",56707,24930,60347,-,-,N,55783,27561,77805,55497,39105,70837,27430
39103,"Medina County, Ohio",87796,73250,52177,-,N,121031,88549,51244,100508,106879,56063,108565,44873
39109,"Miami County, Ohio",71457,45891,28881,-,210464,125439,71071,40745,81032,91077,50657,87022,40832
39113,"Montgomery County, Ohio",62728,235545,44734,N,67196,54970,69369,37156,70123,78147,46944,82152,40725
39119,"Muskingum County, Ohio",58326,35912,45931,-,74112,N,59313,44876,75029,67021,36007,72166,35201
39133,"Portage County, Ohio",72964,64437,N,-,N,N,80127,41058,66628,96858,56697,95440,40874
39139,"Richland County, Ohio",53047,50248,43734,-,41269,N,53722,32178,64272,63138,42626,71554,34467
39141,"Ross County, Ohio",60157,29399,110227,-,-,31719,60346,59173,69806,61397,48926,77418,37744
39145,"Scioto County, Ohio",46606,29715,N,-,-,-,46604,23013,53813,54981,36528,64266,21439
39151,"Stark County, Ohio",64582,155070,42710,89069,N,62599,68073,42188,76046,81294,49581,80534,36258
39153,"Summit County, Ohio",65763,230471,41805,25974,71167,75106,71286,33499,73304,88225,47750,87927,39294
39155,"Trumbull County, Ohio",53220,84721,44315,N,87021,100478,54158,39073,59213,62390,46335,66094,32677
39157,"Tuscarawas County, Ohio",58588,38476,-,-,-,N,58715,41578,69735,76634,40547,72824,33236
39159,"Union County, Ohio",104195,24987,31310,-,146500,121754,103887,65160,110970,126166,64238,120555,49145
39165,"Warren County, Ohio",104066,93817,99455,-,152199,129821,99863,103481,111197,129720,57671,123226,56149
39169,"Wayne County, Ohio",69876,44042,68241,-,81612,77873,68768,44198,76697,81762,46341,82192,34370
39173,"Wood County, Ohio",65458,55064,29117,71170,76499,66604,65933,28952,70915,92225,56475,94074,38942
40017,"Canadian County, Oklahoma",80904,59025,80176,70014,75518,67558,82736,36424,83461,93450,60368,94579,43705
40027,"Cleveland County, Oklahoma",70422,117629,64989,73360,69444,60533,74631,32364,78915,83111,58366,91180,38473
40031,"Comanche County, Oklahoma",55285,45966,46772,39878,N,53977,59715,42821,59801,62496,44875,67016,36856
40037,"Creek County, Oklahoma",56756,27921,58750,58214,-,70884,54793,45513,72916,70252,36845,75509,28455
40101,"Muskogee County, Oklahoma",54070,25751,39719,55628,22661,51240,56248,54319,53911,66741,42124,68170,25179
40109,"Oklahoma County, Oklahoma",61446,324396,39236,57115,80596,51629,72973,34115,64217,79971,51242,80875,40171
40119,"Payne County, Oklahoma",45684,33781,35620,N,26936,35278,53509,25599,55000,73176,37951,72753,25365
40125,"Pottawatomie County, Oklahoma",50583,26887,N,44667,66311,67197,53068,35833,54463,63867,37375,64364,28027
40131,"Rogers County, Oklahoma",71817,36894,41219,65000,72462,73737,73231,55188,79227,85238,54755,92687,43096
40143,"Tulsa County, Oklahoma",63332,273687,42513,62116,66769,53802,70805,39420,65635,75963,55092,81350,42078
40145,"Wagoner County, Oklahoma",73199,31805,64069,79167,N,50547,75944,61821,83198,94375,50240,85617,38333
41003,"Benton County, Oregon",68524,38831,-,N,57590,47021,71026,21954,69025,101040,70059,103388,38611
41005,"Clackamas County, Oregon",97419,163805,121157,87947,119339,88407,96170,49156,113356,118100,68038,115135,59471
41017,"Deschutes County, Oregon",82052,85108,-,-,139471,62741,83912,63211,95801,93170,67168,98976,59159
41019,"Douglas County, Oregon",54387,47263,-,N,N,36070,54069,46952,69075,52370,47388,69068,35332
41029,"Jackson County, Oregon",69152,92554,N,N,86014,62120,69581,43391,79249,76846,59011,82651,43672
41033,"Josephine County, Oregon",53838,36633,46754,53854,N,46415,54186,41297,68664,54093,46344,71560,30492
41035,"Klamath County, Oregon",53923,28643,-,35313,-,62255,55913,32625,62826,51716,48365,70839,25496
41039,"Lane County, Oregon",64069,160316,N,N,41769,50551,66188,30443,72237,77190,51931,83913,40465
41043,"Linn County, Oregon",67009,51267,N,N,106161,49828,72399,75172,80144,79251,53676,79995,37460
41047,"Marion County, Oregon",71022,128254,71875,103456,102799,58182,76761,59645,82860,83864,53718,86434,45642
41051,"Multnomah County, Oregon",79909,346491,47286,54302,79119,68555,86719,45595,89939,94716,51901,109106,56931
41053,"Polk County, Oregon",77368,33130,N,N,74301,78792,77235,74703,80505,88472,63121,85005,42717
41059,"Umatilla County, Oregon",77006,30083,-,39868,-,84030,77081,61793,90817,85936,47879,91431,37543
41067,"Washington County, Oregon",98906,237319,65540,69889,142155,71559,100445,55350,108536,114247,68247,118171,65166
41071,"Yamhill County, Oregon",77267,38601,-,56295,109330,66436,78099,36281,98248,85490,60437,98211,43469
42001,"Adams County, Pennsylvania",76727,40676,-,-,N,76201,77353,44808,87245,95113,50855,91305,44485
42003,"Allegheny County, Pennsylvania",72031,539000,39327,N,97198,66520,77858,34756,84414,88613,50219,100244,44158
42005,"Armstrong County, Pennsylvania",57500,27720,N,-,N,-,57685,41615,94444,63873,43645,74830,33536
42007,"Beaver County, Pennsylvania",67350,72129,26810,-,77062,N,70589,39102,83349,82470,50928,84999,39933
42011,"Berks County, Pennsylvania",72070,162183,59061,44854,108953,49539,80586,31280,81229,89195,53694,88259,41449
42013,"Blair County, Pennsylvania",58022,52260,49698,-,N,40022,59988,38671,69998,78059,41572,81825,32847
42017,"Bucks County, Pennsylvania",105398,250774,73776,N,149816,79815,105728,66104,116660,134496,69722,129489,55241
42019,"Butler County, Pennsylvania",81353,80941,N,145302,105702,77327,80967,35100,100991,99326,53955,101256,45244
42021,"Cambria County, Pennsylvania",54905,55225,N,-,140354,22655,56298,23201,61458,67609,41513,72086,29016
42025,"Carbon County, Pennsylvania",64456,27966,56590,-,N,61688,66303,37476,74426,82031,44583,71494,46448
42027,"Centre County, Pennsylvania",66602,60457,34306,118521,46576,110823,67312,20046,70840,96839,62146,101947,35223
42029,"Chester County, Pennsylvania",117232,204309,61911,-,180768,87073,121800,60788,126397,148842,73405,143026,62268
42033,"Clearfield County, Pennsylvania",60228,32709,-,-,118093,21527,61509,52542,73415,70021,38565,71012,32095
42039,"Crawford County, Pennsylvania",54497,34905,-,-,N,N,54980,35331,60004,70483,40600,68219,30868
42041,"Cumberland County, Pennsylvania",80926,106531,41100,-,155163,64292,79726,52002,90891,92038,59095,102347,52342
42043,"Dauphin County, Pennsylvania",67424,122403,53023,98933,103371,55325,74006,49342,75794,77127,55582,85073,44255
42045,"Delaware County, Pennsylvania",83960,216679,52773,98224,108327,60011,97599,44345,87147,102638,66361,108416,48060
42049,"Erie County, Pennsylvania",56094,111286,45126,-,N,50512,58983,23815,66115,72708,43215,75806,31232
42051,"Fayette County, Pennsylvania",51776,55657,N,145921,156042,N,52587,40684,68758,60875,39458,72916,27944
42055,"Franklin County, Pennsylvania",74002,64960,74788,-,N,64274,73342,55298,88060,86072,50693,87350,45045
42063,"Indiana County, Pennsylvania",52361,32060,15288,-,N,N,53022,29698,63434,73726,37907,75693,30019
42069,"Lackawanna County, Pennsylvania",61372,89262,26090,101207,58603,45390,64023,38576,77037,74608,42306,85393,37166
42071,"Lancaster County, Pennsylvania",82691,212016,52305,57175,99740,62923,87367,43887,95772,105990,54986,100506,46570
42073,"Lawrence County, Pennsylvania",58908,35694,27803,-,N,35677,60696,56034,75182,70294,41906,77451,29776
42075,"Lebanon County, Pennsylvania",68467,55245,64603,-,N,67288,70124,73411,83139,84925,47604,83877,41714
42077,"Lehigh County, Pennsylvania",72530,142990,70511,-,139303,51610,82397,29464,75898,92166,52047,92989,46456
42079,"Luzerne County, Pennsylvania",59603,134858,45116,-,80564,37400,63070,35833,61874,75041,47627,75379,35829
42081,"Lycoming County, Pennsylvania",62516,46774,39306,N,86659,60226,65426,51401,82289,70751,48612,81578,40703
42085,"Mercer County, Pennsylvania",57618,45960,31925,-,N,N,60184,37364,73604,72468,43721,74263,31762
42089,"Monroe County, Pennsylvania",81580,58034,94641,99129,N,84399,77424,30101,82091,106703,55063,97497,40680
42091,"Montgomery County, Pennsylvania",106811,335219,71263,N,122990,81350,110174,39370,117323,136162,74374,136304,57742
42095,"Northampton County, Pennsylvania",74696,121651,47447,-,99716,53019,79103,58071,86127,102806,48718,98757,44109
42097,"Northumberland County, Pennsylvania",58987,38451,N,-,-,N,60322,42746,78814,69362,38965,77745,28455
42101,"Philadelphia County, Pennsylvania",56517,695320,42747,45698,61985,42654,81968,35535,70454,59058,36212,68701,41080
42107,"Schuylkill County, Pennsylvania",64160,58222,N,53940,-,65716,64327,55033,76769,75641,46607,75005,39511
42111,"Somerset County, Pennsylvania",48438,29464,-,-,53673,76295,48025,44565,72027,56422,34142,69458,27777
42125,"Washington County, Pennsylvania",70303,89735,26344,-,104213,115584,71129,40667,91588,87147,48851,95473,40254
42129,"Westmoreland County, Pennsylvania",71363,156132,39904,110901,72369,59871,71604,43645,85851,93909,50688,93262,39277
42133,"York County, Pennsylvania",80130,184019,41215,140828,110520,63264,82031,54615,88315,99525,53084,98972,43346
44003,"Kent County, Rhode Island",85395,73272,88913,-,104682,97817,81837,59308,99322,101265,53166,106784,44500
44005,"Newport County, Rhode Island",93334,37165,87012,-,N,89600,94965,34908,95150,124514,79922,123027,63071
44007,"Providence County, Rhode Island",75293,263501,71665,98769,96512,54012,81008,43321,85972,88644,43920,95453,45587
44009,"Washington County, Rhode Island",100459,53138,N,-,N,N,103962,54827,112137,122216,73320,128896,56045
45003,"Aiken County, South Carolina",68473,71391,50602,N,N,38736,77259,69515,73947,82868,49379,80446,38758
45007,"Anderson County, South Carolina",62720,85096,40204,-,83017,75625,68320,30710,72923,75342,43637,75216,25820
45013,"Beaufort County, South Carolina",83323,80670,40038,-,N,76058,94926,43579,84988,100700,75402,100205,56273
45015,"Berkeley County, South Carolina",80185,94287,64315,55335,103462,87235,83662,76057,89988,91303,58117,92105,52830
45019,"Charleston County, South Carolina",80401,179597,47162,64304,52266,75699,98444,41312,83583,97255,61321,112499,57847
45035,"Dorchester County, South Carolina",73791,64183,49545,N,81779,73221,82310,62928,79230,97156,59925,88982,40074
45041,"Florence County, South Carolina",49527,53185,35540,-,200657,40319,70883,26366,53547,66491,38497,73583,30182
45045,"Greenville County, South Carolina",71728,222007,51010,68620,80745,68090,78699,50040,78549,82039,54554,86505,45816
45047,"Greenwood County, South Carolina",47052,27177,30892,-,-,N,55907,12240,42795,72685,36246,56635,25584
45051,"Horry County, South Carolina",61063,162136,39945,N,87186,49057,64233,43881,72165,68119,52425,75083,39056
45055,"Kershaw County, South Carolina",58684,26752,58389,-,-,22160,63976,29204,66627,76055,42192,77014,36290
45057,"Lancaster County, South Carolina",68108,40910,34111,-,218205,54125,78631,42339,92952,72901,50443,80452,39320
45059,"Laurens County, South Carolina",54334,26848,35323,-,-,52259,63050,41765,53107,69778,41763,66319,25371
45063,"Lexington County, South Carolina",72801,122936,53086,208765,91101,56159,80301,32436,74863,87998,57611,85775,44530
45073,"Oconee County, South Carolina",55195,37516,38036,-,11729,N,62373,37766,60378,73011,50360,69787,31127
45075,"Orangeburg County, South Carolina",40016,33632,32846,N,78519,31652,52614,11603,42989,54754,27383,55055,17490
45077,"Pickens County, South Carolina",53022,53210,45464,45705,66330,33976,56121,33263,73580,58788,41568,69409,32796
45079,"Richland County, South Carolina",60442,168877,50466,39522,87197,59899,74443,21156,60577,74948,54250,80188,39478
45083,"Spartanburg County, South Carolina",57755,133018,46163,33300,51951,50845,63489,45397,63994,67408,41798,68276,36025
45085,"Sumter County, South Carolina",57775,40388,49704,N,68158,36369,64140,47343,60964,60935,50348,66439,34983
45091,"York County, South Carolina",83613,114312,62723,N,133938,75384,90762,65275,99230,98642,57506,106085,42986
46083,"Lincoln County, South Dakota",90600,27815,N,-,168519,42940,93092,57505,105262,95494,54771,103355,57401
46099,"Minnehaha County, South Dakota",74253,85576,82960,68219,54480,61509,75408,53019,79482,91997,62733,101656,45724
46103,"Pennington County, South Dakota",65801,47370,N,18943,N,87959,68394,45924,74228,74871,50313,81705,42547
47001,"Anderson County, Tennessee",67746,32158,N,-,53902,140880,68068,68198,74192,80013,44171,80061,37884
47009,"Blount County, Tennessee",69756,56211,N,-,-,39191,71551,53239,71697,84583,57106,80499,38896
47011,"Bradley County, Tennessee",63659,42035,33849,-,N,64222,67034,44556,61435,76532,52947,76437,32830
47037,"Davidson County, Tennessee",72473,327791,52066,56726,74858,54527,83642,38518,80134,82688,58102,95250,52658
47059,"Greene County, Tennessee",48918,29065,10497,-,-,N,49991,12465,50911,60383,38502,54445,30726
47063,"Hamblen County, Tennessee",59418,26994,N,-,-,36358,63419,31390,62121,84484,38993,76119,28370
47065,"Hamilton County, Tennessee",76219,152851,47137,N,120168,58040,86302,52585,84597,94576,55068,98379,47924
47093,"Knox County, Tennessee",69999,201193,49470,N,89668,48455,73557,31379,74549,90464,53675,90456,40607
47113,"Madison County, Tennessee",55666,38590,41036,-,N,46037,69863,60070,47207,68656,52895,76094,30982
47119,"Maury County, Tennessee",68157,42343,50511,-,92071,87270,64925,65634,77330,81103,52796,83108,41551
47125,"Montgomery County, Tennessee",67264,89176,60134,-,65804,56573,72939,48966,64205,86768,55687,80797,44352
47141,"Putnam County, Tennessee",54373,34678,N,-,N,N,56587,28408,51711,76690,44136,68791,28557
47147,"Robertson County, Tennessee",79171,28955,85132,-,-,66689,79496,39822,94094,86837,50669,90298,53560
47149,"Rutherford County, Tennessee",76857,132945,63218,N,82627,80509,78843,46419,76913,95216,58609,85392,53315
47155,"Sevier County, Tennessee",59315,42814,111137,-,N,63353,59406,69673,70334,60276,50211,72231,30159
47157,"Shelby County, Tennessee",61516,362643,47562,N,97390,63752,90605,34642,61497,77428,49427,76555,41816
47163,"Sullivan County, Tennessee",53585,69704,14205,-,157826,61209,53892,38697,70159,64892,43792,65841,32984
47165,"Sumner County, Tennessee",88764,79326,66195,-,169207,85902,90750,53485,95157,106597,57328,104066,47770
47179,"Washington County, Tennessee",64899,56081,43762,-,N,68809,66610,35357,67594,89747,49818,84497,36426
47187,"Williamson County, Tennessee",129275,93752,92104,-,180023,76913,130114,-,122068,158126,88168,144989,61581
47189,"Wilson County, Tennessee",87003,60788,97379,-,104123,78649,86074,80744,100476,106861,56089,100838,52568
48005,"Angelina County, Texas",58180,34276,36805,68224,N,57500,65198,36904,67509,64726,41923,70592,27118
48021,"Bastrop County, Texas",72663,37278,N,-,N,62059,74637,55359,74305,80795,56192,83838,45046
48027,"Bell County, Texas",62137,143361,52367,47765,66737,57929,69360,50263,63056,70842,54874,70904,44230
48029,"Bexar County, Texas",65854,754632,52773,68930,83391,58675,85929,38046,68334,80492,53432,79476,43748
48037,"Bowie County, Texas",49771,35469,31238,63557,59647,51289,57782,44124,55816,67031,40783,67208,30145
48039,"Brazoria County, Texas",86083,133871,86990,N,124297,68239,92626,51448,93210,110707,46750,100118,55445
48041,"Brazos County, Texas",60393,93580,40500,21541,54979,61490,65567,26040,69338,94783,53633,90019,31415
48061,"Cameron County, Texas",50649,137982,16532,31544,63951,48097,64689,32237,57826,60122,31716,56862,28094
48085,"Collin County, Texas",113305,414601,82828,64658,146894,88299,116607,52305,115758,144460,71192,138276,61838
48091,"Comal County, Texas",91171,70544,99636,-,59164,84287,92255,32386,88039,117351,82594,108684,48282
48099,"Coryell County, Texas",65846,27660,60185,-,42324,59419,67384,51100,80873,82917,48919,70669,41523
48113,"Dallas County, Texas",70852,992995,51176,64566,108105,64021,94500,38638,75894,81371,52472,81482,53197
48121,"Denton County, Texas",102428,361770,71147,47414,122562,80785,113719,40543,101111,134578,77760,124784,54957
48135,"Ector County, Texas",68071,63738,53880,N,132657,68619,73461,40943,62477,96218,32418,77227,43599
48139,"Ellis County, Texas",89856,73227,100703,N,N,71614,92908,65742,86715,111366,62560,97888,56519
48141,"El Paso County, Texas",53424,300636,49041,52357,53743,51324,67575,34076,58703,62275,36259,59508,34573
48157,"Fort Bend County, Texas",105205,295091,89213,91952,128996,82342,119028,59081,105153,134130,72535,119260,52739
48167,"Galveston County, Texas",75565,143725,53118,71146,92177,68611,86480,22628,83678,94097,51409,92394,43801
48181,"Grayson County, Texas",66106,54309,51331,45179,46250,52359,69841,51637,76725,85669,51847,86773,38438
48183,"Gregg County, Texas",61496,47877,43556,N,41988,46630,74412,38632,67134,72632,46220,73685,37457
48187,"Guadalupe County, Texas",87030,66711,87117,130714,144226,82762,96189,42099,97332,95557,54908,97239,46518
48201,"Harris County, Texas",68706,1779980,52313,63048,95530,59384,95441,35942,70886,82868,53131,79481,50152
48203,"Harrison County, Texas",69212,26795,55601,N,-,60821,74431,24910,73351,90896,47130,83636,35407
48209,"Hays County, Texas",88617,101449,71955,85846,127000,85288,93005,34291,103863,109496,75614,109251,42335
48213,"Henderson County, Texas",65283,33671,60047,N,-,68531,65158,47865,69695,77003,60205,77447,37045
48215,"Hidalgo County, Texas",49142,270891,56102,115102,102611,47586,61183,22709,54488,56004,32594,53968,26507
48221,"Hood County, Texas",69462,25700,N,26509,70909,79434,68411,46942,80372,91756,55956,83173,36745
48231,"Hunt County, Texas",69253,38072,47629,100444,133806,69274,74361,51453,82235,85554,49323,85571,46577
48245,"Jefferson County, Texas",54797,96171,34991,N,82667,59619,80739,21957,58452,66371,50350,69472,31823
48251,"Johnson County, Texas",76320,66686,N,N,128487,65617,80090,30132,87246,91810,50588,89100,36321
48257,"Kaufman County, Texas",94868,50855,91788,152639,54941,90542,99583,76514,95735,110642,61756,101539,56241
48291,"Liberty County, Texas",61525,32223,N,-,-,56195,67178,83333,66612,61216,57415,65489,38457
48303,"Lubbock County, Texas",59161,127879,45261,N,112756,48412,69438,26978,67076,88031,47139,80950,35987
48309,"McLennan County, Texas",64320,94725,45116,N,N,52961,76357,38730,66395,89072,57726,78922,35911
48329,"Midland County, Texas",76332,69398,54287,45165,N,67315,103426,54868,84033,107315,59086,86488,45486
48339,"Montgomery County, Texas",94972,249534,62415,101924,107310,78771,103267,32301,98062,121169,63779,115161,51720
48355,"Nueces County, Texas",60361,131989,56394,55591,86802,52787,80185,50676,60310,76615,45539,70646,40361
48361,"Orange County, Texas",64601,33580,35398,-,-,46344,71867,30551,76435,75338,56357,84318,30219
48367,"Parker County, Texas",96017,55761,151490,-,N,93574,95950,66853,103906,128174,63983,108807,53217
48375,"Potter County, Texas",50661,42366,24837,-,72962,42504,56519,43063,62599,60332,35439,62629,31491
48381,"Randall County, Texas",76744,55187,63618,56038,100861,83250,75371,25787,87008,87039,56166,98835,47995
48397,"Rockwall County, Texas",123767,41956,140992,N,119478,114708,123961,76526,134107,155189,76397,137965,64387
48409,"San Patricio County, Texas",64741,24376,N,-,-,61865,74834,64749,79845,64633,41064,73569,29797
48423,"Smith County, Texas",68192,80889,53181,43827,133229,75997,72300,32324,74123,86014,56227,82226,40570
48427,"Starr County, Texas",33871,19082,-,-,-,33545,-,28073,39446,37755,23384,40426,12056
48439,"Tarrant County, Texas",76210,787083,58500,91317,99608,64941,90604,41759,79182,96185,53897,95629,46268
48441,"Taylor County, Texas",62107,53907,39470,61916,87500,56702,66227,48686,71096,90897,42425,82501,34606
48451,"Tom Green County, Texas",59853,46843,101647,38144,61621,50712,63529,33395,63918,77151,46116,73551,39298
48453,"Travis County, Texas",95259,586136,72211,70509,124553,73976,107902,41293,104952,109140,69870,126702,67061
48469,"Victoria County, Texas",71192,34188,36198,-,N,74257,73379,80357,83527,71194,52098,83438,36630
48471,"Walker County, Texas",51528,26918,38745,-,N,44014,54549,11904,42393,75974,52248,71686,28223
48479,"Webb County, Texas",59603,82519,N,205862,N,57922,98427,39183,64504,74244,31195,63757,26519
48485,"Wichita County, Texas",56944,50211,38133,N,N,53260,60042,33818,61515,67059,41282,74311,34664
48491,"Williamson County, Texas",101323,258095,81219,112713,140889,90465,103480,51904,112243,117335,69474,122295,65606
48497,"Wise County, Texas",80305,25430,67727,N,164811,78408,80280,38783,110050,93977,49529,92967,44914
49005,"Cache County, Utah",76457,45099,49288,51639,60688,52677,81522,41118,82386,103720,65942,90979,42377
49011,"Davis County, Utah",103563,116709,74057,103600,91037,75968,106658,69514,106728,135089,68047,111559,54317
49035,"Salt Lake County, Utah",91924,424300,64400,75167,97497,73944,97464,59913,96027,112149,65400,108819,56010
49045,"Tooele County, Utah",91386,23872,-,N,N,77606,101132,68332,101000,109176,51286,108243,47175
