GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
37089,"Henderson County, North Carolina",44036,47447,N,61500,N,32965,45302,43139,46571,44757,41063,51059,28730
37097,"Iredell County, North Carolina",49488,58106,34549,-,78606,N,51369,28516,58892,57723,33520,60891,28687
37101,"Johnston County, North Carolina",50492,61412,35768,33134,35397,34053,56945,33314,53200,63803,35256,56828,32625
37109,"Lincoln County, North Carolina",49079,30124,N,-,-,43216,50428,24990,62011,59720,32288,61952,26795
37119,"Mecklenburg County, North Carolina",54278,377213,37531,46211,75222,36717,70382,26869,56623,63053,40374,66312,39779
37125,"Moore County, North Carolina",49959,36502,28564,-,N,57210,53647,40444,66863,51597,44370,59016,28049
37127,"Nash County, North Carolina",40057,37913,31162,45757,58662,40779,50653,28315,45321,44052,28092,51636,22876
37129,"New Hanover County, North Carolina",48688,87148,29198,N,40512,29717,53599,20576,56591,53221,43894,63455,34225
37133,"Onslow County, North Carolina",44673,60764,27694,50239,65310,37362,49201,34145,47806,53316,31852,49859,27529
37135,"Orange County, North Carolina",59409,51867,44333,10179,80540,45433,63822,18762,59365,80612,57232,79582,36997
37147,"Pitt County, North Carolina",40639,67573,24617,72618,63020,21425,51464,17032,43156,56870,35751,57733,24222
37151,"Randolph County, North Carolina",40109,52337,32320,49598,36995,36659,41606,28165,45093,42475,34289,47419,21098
37155,"Robeson County, North Carolina",29542,45641,27218,26092,47935,32665,33348,16934,29489,33758,26786,37888,16607
37157,"Rockingham County, North Carolina",41335,37261,23688,N,14028,22584,46974,17757,42047,56289,29455,50990,20115
37159,"Rowan County, North Carolina",41154,50249,23652,-,N,32106,44771,33367,45889,46579,28404,51322,20053
37161,"Rutherford County, North Carolina",34993,26213,20594,-,-,20442,37152,21205,40315,34343,31542,38661,18992
37171,"Surry County, North Carolina",35579,30156,34412,-,-,31093,35842,26535,38223,44171,24360,42949,22095
37179,"Union County, North Carolina",63355,69841,47050,44975,89195,44404,67161,46011,65950,75041,38428,73459,32184
37183,"Wake County, North Carolina",65160,364717,45629,40938,85525,41043,76944,27863,65481,81181,47901,81545,42207
37191,"Wayne County, North Carolina",42193,46834,24907,-,N,31743,53897,30321,38056,51938,36268,51797,28040
37193,"Wilkes County, North Carolina",31135,27557,31103,-,-,16886,32261,20581,37224,33541,23901,36211,15822
37195,"Wilson County, North Carolina",41095,31657,32400,-,N,30857,51520,15390,39971,46452,36937,47157,26733
38015,"Burleigh County, North Dakota",64388,36812,-,25199,201902,N,66186,32408,69533,84000,44772,87424,35481
38017,"Cass County, North Dakota",52015,68282,24771,43563,28426,24190,54541,27448,64905,65411,38219,71587,31677
38035,"Grand Forks County, North Dakota",49248,28233,N,23548,21120,N,53480,11756,62828,72444,37992,70431,23384
38101,"Ward County, North Dakota",57679,26680,66848,21013,-,42031,59877,51609,61491,65421,33528,71320,36681
39003,"Allen County, Ohio",43030,40359,30389,-,N,32659,46392,22888,46331,54355,31039,59510,23395
39007,"Ashtabula County, Ohio",40839,39393,40471,-,-,N,41285,31155,42399,50350,31400,46379,24397
39013,"Belmont County, Ohio",38224,28002,N,-,-,23319,38822,20272,46984,45866,27677,53428,19899
39017,"Butler County, Ohio",55958,134073,40757,-,79176,41445,60103,30478,61908,70792,42301,68138,31352
39023,"Clark County, Ohio",43742,54372,30422,-,"250,000+",36261,47159,19825,47369,53095,38070,55638,23333
39025,"Clermont County, Ohio",61702,73238,N,N,106404,N,61831,28699,64451,70615,44795,73940,32139
39029,"Columbiana County, Ohio",42100,40274,N,-,-,N,42243,17282,40800,49406,32149,50219,21832
39035,"Cuyahoga County, Ohio",43501,535088,26077,53361,60847,37994,54471,16541,49333,54301,32918,59578,28139
39041,"Delaware County, Ohio",84159,65807,82894,-,120063,44987,86088,32382,94300,102117,49119,100610,42331
39043,"Erie County, Ohio",46073,33168,11657,-,-,36311,49375,25696,43613,57487,37733,52473,30542
39045,"Fairfield County, Ohio",56286,54886,49345,-,83542,N,57150,30737,57379,74746,40458,70384,30969
39049,"Franklin County, Ohio",51460,476532,31474,N,72929,36655,57734,23251,54410,61228,38817,64742,35565
39055,"Geauga County, Ohio",66428,34280,107554,-,-,-,66469,34955,73417,81101,45377,81956,35519
39057,"Greene County, Ohio",59872,62236,42216,-,52955,73716,61404,24099,64181,79724,46492,76621,36775
39061,"Hamilton County, Ohio",46967,334957,26641,N,61525,41561,57188,19916,49994,58139,36798,62740,30408
39063,"Hancock County, Ohio",46382,31732,-,-,57188,45239,46993,25150,57350,52926,28550,67816,25446
39081,"Jefferson County, Ohio",37012,27814,9778,-,34056,21056,38905,10761,38250,46861,31781,46332,22755
39085,"Lake County, Ohio",54906,92428,35642,-,69052,50259,56428,29587,58870,72742,34150,71521,30690
39089,"Licking County, Ohio",54875,63267,65874,-,55536,N,54483,21757,61172,67879,37370,66622,27712
39093,"Lorain County, Ohio",52687,116671,31512,19495,N,34001,56649,33419,61024,65121,37482,63839,31010
39095,"Lucas County, Ohio",40245,177064,21556,20728,67784,31197,47129,18349,42819,51211,32990,53671,25378
39099,"Mahoning County, Ohio",40843,97861,22367,43273,61707,22931,44984,16439,44198,51967,29275,52619,22970
39101,"Marion County, Ohio",41849,24084,N,-,-,N,42457,16284,50885,55392,32055,54329,20458
39103,"Medina County, Ohio",66477,65961,N,54186,189312,63539,66388,41598,72330,79552,39978,77273,35330
39109,"Miami County, Ohio",51581,40970,-,-,100347,49509,51631,29926,51749,72327,35611,62646,30704
39113,"Montgomery County, Ohio",42776,220684,27857,30161,71827,31146,49052,21655,45101,52653,34197,53694,28117
39119,"Muskingum County, Ohio",39212,34207,N,61318,-,-,39547,27114,52967,40202,31413,48364,22903
39133,"Portage County, Ohio",52337,61623,38773,-,N,23972,54801,16596,57484,61111,41321,68270,32604
39139,"Richland County, Ohio",39455,47847,32510,-,N,27667,40437,29044,42717,47107,29183,49245,25779
39141,"Ross County, Ohio",40493,28189,N,-,-,N,41234,19380,41636,46372,32967,47266,24941
39145,"Scioto County, Ohio",37351,29356,N,-,N,N,36950,12052,44848,48986,28296,53726,20885
39151,"Stark County, Ohio",44979,149919,31121,34884,109360,39762,47053,23356,46858,58573,33899,59831,23613
39153,"Summit County, Ohio",49232,219701,26892,N,71151,59133,52485,22432,52834,60438,35754,63788,30080
39155,"Trumbull County, Ohio",41798,85623,19381,-,N,21387,43792,22637,42507,50337,36205,52448,25915
39157,"Tuscarawas County, Ohio",44130,34949,16453,-,53712,-,44527,32813,58548,50562,33202,50918,22379
39165,"Warren County, Ohio",73432,77173,62324,-,121175,N,72709,16764,90738,94116,39910,88804,39874
39169,"Wayne County, Ohio",49849,43848,N,-,82287,N,49790,27124,52747,60362,36282,60205,28451
39173,"Wood County, Ohio",51680,49396,N,-,110310,27020,52874,14798,61292,72764,39057,70921,29335
40017,"Canadian County, Oklahoma",63549,41819,41470,61223,65108,52481,64727,47759,64628,69133,53095,73742,40279
40027,"Cleveland County, Oklahoma",54340,100126,46923,48665,52935,42551,56887,23978,53905,70749,47944,67228,34377
40031,"Comanche County, Oklahoma",41488,43506,33669,32602,60027,57567,45087,31918,39326,52618,34675,55111,27428
40037,"Creek County, Oklahoma",44469,25430,19167,31404,58889,45875,47223,35148,52282,56619,31581,56582,21128
40101,"Muskogee County, Oklahoma",39130,26529,25924,32182,N,26537,47135,22568,45599,52415,31431,50298,24099
40109,"Oklahoma County, Oklahoma",45810,290073,33146,39703,60308,35629,52065,25288,47346,55179,38889,58419,31200
40119,"Payne County, Oklahoma",36087,30026,72083,34460,N,34970,35672,12291,38880,53515,50610,56823,19104
40125,"Pottawatomie County, Oklahoma",45012,25894,20893,38608,105159,43036,47124,20997,48449,52066,37715,52175,22393
40131,"Rogers County, Oklahoma",54425,33316,66304,43898,48483,67963,55674,30020,65072,67423,34727,63664,29758
40143,"Tulsa County, Oklahoma",47949,244173,25910,41695,53218,39222,54876,24882,49356,59587,36642,60012,30212
40145,"Wagoner County, Oklahoma",52108,27553,57998,49041,N,51397,54170,36595,60913,57797,39180,60475,32862
41003,"Benton County, Oregon",47808,33609,43328,N,N,N,51360,13887,50037,67137,49789,74566,25267
41005,"Clackamas County, Oregon",66758,150382,N,55992,72923,45464,67993,36540,70578,76714,49753,77915,41778
41017,"Deschutes County, Oregon",46791,65065,-,9217,70650,25745,48429,37963,53866,50649,39254,58201,27363
41019,"Douglas County, Oregon",40605,43389,83971,42000,N,30033,41467,15992,40342,47364,35016,49442,26758
41029,"Jackson County, Oregon",43363,82983,N,N,N,32391,45017,25267,42406,52522,36081,51943,26477
41033,"Josephine County, Oregon",38298,34517,-,11131,-,43491,38197,28978,42492,42494,29887,46542,21978
41035,"Klamath County, Oregon",36885,25746,-,N,-,32970,37137,13854,36148,48611,34522,47818,19925
41039,"Lane County, Oregon",43459,144166,N,42638,23603,37346,45293,18178,49634,53469,36434,57398,24699
41043,"Linn County, Oregon",45130,43911,-,N,N,27043,46866,20443,50117,54067,38125,52201,26670
41047,"Marion County, Oregon",46873,114077,N,41213,60427,40236,51463,20286,47755,56245,39657,54080,29828
41051,"Multnomah County, Oregon",54024,309552,27518,N,51571,34494,60527,24194,61176,60870,37361,68828,36813
41053,"Polk County, Oregon",49781,28097,N,N,42521,46087,51615,4711,44724,70951,42352,58759,27302
41059,"Umatilla County, Oregon",48514,26943,-,47292,-,51691,44979,27886,51897,56139,35877,56818,30891
41067,"Washington County, Oregon",63238,203665,47078,36298,90580,43194,65559,33956,67142,80320,41153,75736,41418
41071,"Yamhill County, Oregon",58612,35454,N,38261,N,46493,60348,27669,62270,65966,39983,60699,37268
42001,"Adams County, Pennsylvania",59029,37242,85833,63221,N,40201,60593,42366,62121,69369,44220,66761,34237
42003,"Allegheny County, Pennsylvania",51424,530213,27309,34777,64469,56689,55741,22185,61168,63430,33004,72237,31419
42005,"Armstrong County, Pennsylvania",43191,28289,88690,-,-,-,43158,25074,51527,54795,27105,54614,21504
42007,"Beaver County, Pennsylvania",49937,70865,34855,-,N,N,51185,15865,59972,66212,31487,66176,25259
42011,"Berks County, Pennsylvania",56043,153271,42622,58065,83638,25736,61481,25845,61599,72972,35904,69156,30972
42013,"Blair County, Pennsylvania",42164,51284,33607,-,N,N,42214,12300,53824,52551,33639,56111,23979
42017,"Bucks County, Pennsylvania",73594,231765,41128,N,97883,44956,75628,38873,78119,94805,45249,91073,40168
42019,"Butler County, Pennsylvania",58233,73955,61002,-,N,N,58085,22431,74421,71396,38808,75292,26618
42021,"Cambria County, Pennsylvania",41423,57407,20162,-,-,52440,41989,13980,48977,56494,28836,54668,20439
42025,"Carbon County, Pennsylvania",44017,25658,-,-,-,31049,44755,19478,52578,62931,32913,50168,24177
42027,"Centre County, Pennsylvania",53207,56729,26527,-,N,38428,55700,18194,57875,76604,44452,71732,27544
42029,"Chester County, Pennsylvania",83633,186430,48723,-,134545,50020,86859,27195,87269,106979,51797,102236,43682
42033,"Clearfield County, Pennsylvania",39236,30922,-,-,190966,4303,39219,33620,47902,47344,28949,50575,20634
42037,"Columbia County, Pennsylvania",46530,26432,N,-,N,N,47532,11804,51732,64841,28518,58030,21107
42039,"Crawford County, Pennsylvania",44575,33971,29022,-,-,N,45198,17901,55233,51574,32060,55050,22339
42041,"Cumberland County, Pennsylvania",60088,96667,30489,-,52244,61550,60873,23308,64321,76525,45254,74999,35464
42043,"Dauphin County, Pennsylvania",53816,110215,34564,43254,72277,33275,59625,31612,55001,63241,42079,67660,36788
42045,"Delaware County, Pennsylvania",64822,199685,40021,N,59833,36701,73687,23977,66681,82610,40004,82585,36102
42049,"Erie County, Pennsylvania",44292,110733,20374,N,26481,18111,46455,18042,45843,56577,31720,56370,25078
42051,"Fayette County, Pennsylvania",38903,52557,26619,-,-,N,39996,20411,43780,49993,27948,51304,20192
42055,"Franklin County, Pennsylvania",54303,59145,45923,-,N,27374,55174,25578,60240,64117,41518,68085,35922
42063,"Indiana County, Pennsylvania",45266,33516,18430,-,"250,000+",N,46037,10688,52214,60355,29244,56617,23450
42069,"Lackawanna County, Pennsylvania",45295,83709,N,N,44466,25655,46436,11413,51114,54526,28894,58136,25899
42071,"Lancaster County, Pennsylvania",56922,194493,38132,N,62663,32545,59952,32301,61501,70582,37543,67556,31024
42073,"Lawrence County, Pennsylvania",43425,36354,22893,-,-,55451,45586,18439,60286,48601,31105,56372,23330
42075,"Lebanon County, Pennsylvania",55973,51901,29770,-,36969,37093,57212,38308,60932,66294,36594,63488,30727
42077,"Lehigh County, Pennsylvania",54244,133602,31600,N,70567,35995,59390,25605,60364,65851,36697,65544,32625
42079,"Luzerne County, Pennsylvania",45190,128597,18449,29175,58629,26731,47630,19530,47838,60614,30071,58873,23773
42081,"Lycoming County, Pennsylvania",47373,44961,N,N,N,8899,49470,24160,59485,55479,30690,56611,25011
42085,"Mercer County, Pennsylvania",44222,45590,30625,-,N,26077,45487,20588,46990,55292,36257,57450,25254
42089,"Monroe County, Pennsylvania",55536,58496,53654,-,65842,69918,54969,42679,63182,60484,40927,62254,31967
42091,"Montgomery County, Pennsylvania",76919,305815,55700,-,79110,58968,80486,32649,85896,95124,46565,99020,42282
42095,"Northampton County, Pennsylvania",60482,112096,50993,29336,74513,33983,64229,28235,70577,74505,38365,74737,31429
42097,"Northumberland County, Pennsylvania",41011,39428,30625,-,-,39853,41295,24176,44844,52821,28631,52582,25349
42101,"Philadelphia County, Pennsylvania",36836,582528,30010,34635,37306,25925,51411,16791,41537,40779,25959,44584,26967
42107,"Schuylkill County, Pennsylvania",41114,58467,N,-,N,29474,41808,27969,54234,51508,29135,57152,23139
42111,"Somerset County, Pennsylvania",43429,30066,-,-,-,26019,43767,36350,53240,53772,30475,55695,23651
42125,"Washington County, Pennsylvania",55124,82956,26414,-,197037,N,55088,31206,64554,65957,34864,69946,30559
42129,"Westmoreland County, Pennsylvania",51531,149271,22692,N,101400,47088,51744,19509,61273,66494,34130,66403,25553
42133,"York County, Pennsylvania",57065,164937,40010,-,78299,27389,59339,32006,61437,68043,37134,68495,32864
44003,"Kent County, Rhode Island",65631,68798,28384,-,91017,59079,66944,26062,73238,78485,42338,84612,37151
44005,"Newport County, Rhode Island",70299,34617,N,7852,105679,N,71868,61220,69750,87028,50698,83301,49530
44007,"Providence County, Rhode Island",48159,235598,33081,22253,45391,27232,56366,22017,47684,62293,30714,60357,29058
44009,"Washington County, Rhode Island",70433,49115,-,N,24870,N,71061,22516,63797,87815,62117,86988,41647
45003,"Aiken County, South Carolina",42259,62984,27271,-,49529,N,50296,15759,41050,52072,36101,57814,22552
45007,"Anderson County, South Carolina",41135,75087,30557,-,N,37324,44308,40015,42500,51857,33449,50020,21254
45013,"Beaufort County, South Carolina",57122,65306,36550,126860,N,31719,64888,37575,49856,64574,65380,65382,41314
45015,"Berkeley County, South Carolina",50475,67998,33991,-,56658,57796,57766,35323,60986,54760,38658,59637,36140
45019,"Charleston County, South Carolina",51694,148013,25934,N,N,36284,67069,22428,59009,57824,44780,73112,35990
45031,"Darlington County, South Carolina",31674,26494,25599,-,-,36607,46063,24595,37026,33667,25640,39711,22925
45035,"Dorchester County, South Carolina",54582,51992,35175,46169,110405,35382,62465,27710,53810,66213,40649,65411,31164
45041,"Florence County, South Carolina",41331,51056,30279,112146,N,43459,47961,20099,43053,47859,30027,52080,24540
45045,"Greenville County, South Carolina",49330,176116,29242,32355,61807,28968,57191,22436,52749,60979,34478,62355,28901
45047,"Greenwood County, South Carolina",34029,27598,20682,-,N,14514,45779,15837,30083,50863,32719,44340,25119
45051,"Horry County, South Carolina",42075,114103,27314,45021,38706,33583,45222,22253,43661,47660,38046,49639,27159
45057,"Lancaster County, South Carolina",38500,28400,19856,-,N,50806,45585,15429,45086,42530,33711,48679,24484
45059,"Laurens County, South Carolina",35406,25658,27696,-,-,35147,38939,20240,32711,45206,31266,43401,19617
45063,"Lexington County, South Carolina",53990,104608,42100,N,76694,40881,58290,34464,54615,63489,39277,65477,31987
45073,"Oconee County, South Carolina",40565,29866,N,-,-,26995,41414,25528,40858,46336,34192,49497,21946
45075,"Orangeburg County, South Carolina",31230,32915,26655,N,-,21099,40141,21506,28600,40502,25209,40341,19110
45077,"Pickens County, South Carolina",41800,43767,31850,-,58138,31705,43704,18216,47128,53366,33977,58884,21853
45079,"Richland County, South Carolina",47491,145321,36948,N,50593,45988,61711,16703,48113,60408,39889,62323,33132
45083,"Spartanburg County, South Carolina",42103,108045,30711,N,43750,36509,47486,17076,43740,57067,32680,51569,23113
45085,"Sumter County, South Carolina",39780,39739,26925,-,87869,39884,51581,37623,41002,47179,33606,49992,23126
45091,"York County, South Carolina",54439,87640,34913,43457,76879,60124,60472,9201,60066,67009,34716,66410,28144
46099,"Minnehaha County, South Dakota",52117,70929,31938,26887,45536,37881,54333,35686,54275,62790,36659,64788,31356
46103,"Pennington County, South Dakota",48906,41646,N,20911,N,26737,52416,21840,49502,58589,44416,62180,33965
47001,"Anderson County, Tennessee",40907,29503,24496,-,N,N,41883,31402,45260,46306,37965,52160,23147
47009,"Blount County, Tennessee",44351,49650,27333,N,-,N,45178,30883,49613,50801,33730,52955,23324
47011,"Bradley County, Tennessee",42722,38003,23154,-,97321,30433,44961,27083,48501,51242,30341,50633,25142
47037,"Davidson County, Tennessee",47150,261571,36106,39034,66975,31581,55803,30006,48558,51691,42638,59324,36072
47059,"Greene County, Tennessee",35981,27104,42871,-,-,N,36241,21399,37097,41507,30414,45102,21655
47065,"Hamilton County, Tennessee",47415,136188,27807,-,70828,46250,54268,24986,47537,60545,39055,60849,26586
47093,"Knox County, Tennessee",49165,180231,29977,61028,87605,22463,51915,18998,57151,60026,36444,65228,29055
47113,"Madison County, Tennessee",39523,35602,30813,-,N,N,51187,20465,38483,44360,38243,53544,22029
47119,"Maury County, Tennessee",45712,32913,30889,-,-,N,48719,35703,44083,55855,32728,56453,27775
47125,"Montgomery County, Tennessee",51017,66218,38900,65075,58872,52769,54702,32153,52033,57477,38047,56024,34083
47141,"Putnam County, Tennessee",31448,30254,N,-,-,14640,32466,9922,37037,43667,26382,41308,17666
47147,"Robertson County, Tennessee",50510,24309,28783,-,68914,47676,52674,33078,60859,51658,29996,57540,27592
47149,"Rutherford County, Tennessee",57174,100942,46190,-,65716,44498,60813,28526,66199,67996,39629,68247,36203
47155,"Sevier County, Tennessee",40715,36836,-,-,-,33799,41075,24960,42754,41859,39855,50269,20759
47157,"Shelby County, Tennessee",45226,347320,31845,N,62394,31405,67232,20946,42048,54912,39150,56408,30686
47163,"Sullivan County, Tennessee",40148,64876,N,-,31901,30973,40911,21361,41586,51484,31531,51204,22710
47165,"Sumner County, Tennessee",55917,62785,62603,N,64016,47008,55799,31941,60252,67928,39437,64436,32376
47179,"Washington County, Tennessee",41349,51574,N,-,N,42341,41431,14580,42846,48674,31973,51369,23914
47187,"Williamson County, Tennessee",88759,69191,70640,-,126798,72376,88389,22117,95215,104751,43181,103772,41096
47189,"Wilson County, Tennessee",56278,44197,33307,-,N,N,58750,21556,62432,62098,41986,65728,31924
48005,"Angelina County, Texas",42750,30103,23921,-,N,38561,46897,28010,44540,50329,34926,49204,19692
48021,"Bastrop County, Texas",48652,25447,37702,-,-,33873,58916,58097,47351,57988,42297,54465,29519
48027,"Bell County, Texas",50656,102934,45764,49295,51849,45472,56281,36192,52347,60723,37296,57736,31251
48029,"Bexar County, Texas",49769,620467,40151,50473,67698,41445,64006,23682,50640,57765,40090,57327,32353
48037,"Bowie County, Texas",41142,32199,21504,83285,N,27017,48950,26912,41015,51185,36301,51176,21362
48039,"Brazoria County, Texas",66250,111436,62155,80396,121389,56503,69377,28166,71114,84090,37234,80564,31902
48041,"Brazos County, Texas",37913,72072,30757,N,27779,33322,46775,13342,46376,65998,43199,59365,21845
48061,"Cameron County, Texas",34374,118546,18183,N,79965,31392,51137,16726,37096,41644,23749,37186,18298
48085,"Collin County, Texas",80273,307499,60763,112605,102229,52689,85170,36598,81182,99153,51673,96184,46464
48091,"Comal County, Texas",72759,43517,81917,-,-,56162,76277,28888,65983,86253,56817,82026,36694
48099,"Coryell County, Texas",51217,22083,50071,-,111175,38162,52919,31777,52081,62689,42645,58049,29382
48113,"Dallas County, Texas",47810,880444,36371,30993,69119,37797,67088,28211,47330,56885,37994,52425,37496
48121,"Denton County, Texas",74981,256391,50983,57238,84847,52142,83075,26456,74940,92159,51478,90550,42215
48135,"Ector County, Texas",55710,51962,58125,58385,49128,50685,63019,44384,61475,64582,38219,59390,38151
48139,"Ellis County, Texas",57880,52978,45195,70516,168017,44949,62465,22104,56541,75493,42403,71175,33918
48141,"El Paso County, Texas",39945,258587,45741,47521,50609,35671,51624,28420,43612,47407,25925,44186,22316
48157,"Fort Bend County, Texas",88023,205137,71118,N,115140,54786,105024,28449,86955,104597,54780,102157,45767
48167,"Galveston County, Texas",60869,111038,32039,N,91669,36982,75548,28075,60815,76609,42354,74246,33977
48181,"Grayson County, Texas",44378,46311,27013,51190,22092,41575,46731,22306,49900,52994,33803,54787,25454
48183,"Gregg County, Texas",45461,46896,28156,-,141835,34331,51300,16341,50548,54623,33241,52961,24428
48187,"Guadalupe County, Texas",58270,48922,69500,122644,68942,49568,61206,32005,60409,72241,43785,69831,33250
48201,"Harris County, Texas",52489,1497363,37025,43048,69895,41712,76060,27424,52818,62222,40236,60020,38236
48203,"Harrison County, Texas",39701,23148,22752,-,-,40815,42055,40185,42393,42646,28768,46230,22350
48209,"Hays County, Texas",58987,60739,62508,-,50151,41035,68767,21032,62968,81401,51233,73650,29949
48213,"Henderson County, Texas",38493,28070,12703,69162,-,30968,40474,17931,35654,44366,36089,44948,24495
48215,"Hidalgo County, Texas",35098,223367,36904,N,67194,32136,46299,14216,37250,42333,24727,37764,19133
48231,"Hunt County, Texas",44303,30727,45734,71146,"2,500-",41388,44548,21019,55440,51647,27444,57115,21010
48245,"Jefferson County, Texas",41838,91431,26173,"2,500-",55094,40669,55437,23084,45945,50650,30828,52874,24213
48251,"Johnson County, Texas",56253,53393,27623,158293,N,46885,60004,33624,63274,66677,39214,65486,28187
48257,"Kaufman County, Texas",65258,34532,41063,-,113977,44052,71369,26963,69926,75164,33729,72199,29466
48291,"Liberty County, Texas",41711,25316,18471,-,-,32986,50216,24836,46006,47135,27427,51193,19571
48303,"Lubbock County, Texas",47309,105838,30008,N,69761,43064,51631,19507,54352,59114,40667,59038,28244
48309,"McLennan County, Texas",40633,87845,30455,47626,21065,33827,48678,19375,41588,53016,34572,49690,23656
48329,"Midland County, Texas",72050,52655,22847,-,62476,57263,86249,51497,80289,76970,46557,85272,46949
48339,"Montgomery County, Texas",68428,170066,39738,47554,102189,45447,76032,31719,67594,82388,45445,81137,39344
48347,"Nacogdoches County, Texas",35587,22687,25369,-,-,22094,48050,25021,47100,46260,30117,49919,18362
48355,"Nueces County, Texas",49338,127788,32180,20419,77642,43806,61221,36396,56974,58419,34417,56866,30362
48361,"Orange County, Texas",52728,32004,34246,-,55910,54203,53550,20814,53585,56681,39163,63574,29552
48367,"Parker County, Texas",60454,43524,78203,111190,N,31195,61724,31575,70838,73106,41318,66016,32249
48375,"Potter County, Texas",37823,43194,18367,N,33276,35830,43719,22365,41054,45831,30313,42855,23984
48381,"Randall County, Texas",60801,49024,35595,N,51638,43989,67671,24263,69506,77743,46607,77807,35978
48397,"Rockwall County, Texas",93054,27818,59276,-,96420,65553,97251,13922,94100,103446,62860,95392,35644
48409,"San Patricio County, Texas",46425,22725,-,-,N,43534,53021,36800,53763,56513,29446,55214,27736
48423,"Smith County, Texas",47745,79043,29788,N,64915,43081,54513,23040,54602,60149,35767,62354,25109
48439,"Tarrant County, Texas",56895,673785,41190,42731,61062,44476,68893,29723,58217,68499,42798,68044,35718
48441,"Taylor County, Texas",44447,49880,36276,-,52465,34399,48293,20146,53003,61544,33926,57481,22395
48451,"Tom Green County, Texas",45968,43376,29793,-,56563,41402,50598,32002,58639,46187,36355,58009,31758
48453,"Travis County, Texas",60464,428889,41725,83000,72617,42883,71402,22627,61408,72292,54145,75071,42586
48469,"Victoria County, Texas",52304,32512,40376,-,-,44642,59806,43240,57571,55865,42818,56979,35846
48471,"Walker County, Texas",38369,20440,14382,-,-,34461,43642,18986,57785,56667,32962,57440,22782
48479,"Webb County, Texas",39991,68696,99762,N,62016,38077,61507,17659,41000,47813,24595,42773,20899
48485,"Wichita County, Texas",43525,49809,28490,N,63435,33544,48840,22322,51407,51972,31829,54100,24534
48491,"Williamson County, Texas",70911,161887,45420,47060,109623,51000,76490,36885,73908,80579,55096,83716,42228
49005,"Cache County, Utah",48587,35232,53694,N,36410,40352,49897,27823,48095,70671,47209,56918,25569
49011,"Davis County, Utah",70335,96480,36914,98966,65649,56124,72171,38370,70621,87971,50244,76409,40184
49035,"Salt Lake County, Utah",61775,348179,31632,66594,60983,41861,66633,36100,62434,76617,45819,71919,38203
49049,"Utah County, Utah",60172,146644,N,52991,19933,42074,62547,27741,62734,77061,47587,66223,32015
49053,"Washington County, Utah",51063,49394,N,-,N,37974,54489,21125,52367,62857,42489,58024,33695
49057,"Weber County, Utah",53809,79829,26366,42511,56432,39961,56832,40249,53976,66913,43140,61701,29761
50007,"Chittenden County, Vermont",64958,62927,39325,N,80358,41366,67325,19424,71434,85496,39168,87235,33046
51003,"Albemarle County, Virginia",70312,39022,36624,-,71743,39310,74592,35316,71310,85071,56113,88631,42262
51013,"Arlington County, Virginia",102501,98973,61949,N,103961,67688,117174,65771,104836,123639,78291,142161,88241
51015,"Augusta County, Virginia",55284,26961,57648,-,-,121059,54758,35586,62120,60952,47933,63141,35004
51019,"Bedford County, Virginia",57000,27955,49368,-,-,-,56789,53005,74581,64521,35592,66389,26487
51041,"Chesterfield County, Virginia",66881,115675,62797,N,98491,36644,71448,33104,67068,78054,48595,80083,40507
51059,"Fairfax County, Virginia",111079,391784,80537,51529,109837,71457,126074,60080,105432,130336,90642,128066,77054
51061,"Fauquier County, Virginia",82823,23219,43929,-,89221,47608,86676,42222,100006,101015,60000,100276,52850
51069,"Frederick County, Virginia",69332,29643,47091,73720,65066,71154,69691,28601,74749,80300,37366,76173,37053
51085,"Hanover County, Virginia",77424,37791,51369,-,N,N,80570,71543,81989,99916,43112,90264,41243
51087,"Henrico County, Virginia",59944,123334,41659,-,92965,32256,69327,31181,63725,69508,44416,73288,40599
51095,"James City County, Virginia",73632,27484,42453,-,141268,70127,79059,25759,65398,89751,64243,84720,47842
51107,"Loudoun County, Virginia",116848,112749,84137,92750,126522,81656,123396,49459,118624,130186,67563,129630,73193
51121,"Montgomery County, Virginia",45679,34883,20172,-,34676,11753,48937,13419,55924,54850,44796,62339,27986
51153,"Prince William County, Virginia",95268,137636,84722,111330,84677,69714,112127,48029,86560,119568,67136,106139,62112
51161,"Roanoke County, Virginia",56400,38224,40685,-,91673,44457,56081,27531,73321,62184,42770,74410,31493
