GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
37045,"Cleveland County, North Carolina",47150,40296,35354,-,-,57618,50729,43629,55885,51627,32876,60898,28583
37049,"Craven County, North Carolina",57359,42139,33058,N,N,73427,64358,36867,77742,61732,48398,68717,31729
37051,"Cumberland County, North Carolina",52372,129898,41597,52135,70417,51945,61255,37759,57843,58457,40700,63800,33786
37057,"Davidson County, North Carolina",52205,66245,36021,168828,61689,39033,56279,30903,68448,56292,40610,63018,28300
37063,"Durham County, North Carolina",71403,138497,45922,N,102669,52338,96860,29087,77964,86338,50253,93997,50649
37067,"Forsyth County, North Carolina",59879,155985,37530,59001,104317,62951,72046,30130,61971,75159,49227,76616,35780
37069,"Franklin County, North Carolina",64064,26689,56534,76176,N,71170,65365,35909,65081,82550,40397,73773,38972
37071,"Gaston County, North Carolina",54734,93913,47195,N,54225,46333,58024,36909,64534,62268,38530,70160,36033
37081,"Guilford County, North Carolina",60734,212574,46471,38305,81994,46800,74978,29231,65477,71815,46402,76738,38462
37085,"Harnett County, North Carolina",62478,49555,54043,44391,N,67615,62347,22768,75015,66448,35189,73711,35181
37089,"Henderson County, North Carolina",59669,50136,N,-,"250,000+",37717,61535,4525,64605,68715,51475,73434,38348
37097,"Iredell County, North Carolina",69410,73434,49829,11237,82176,57962,72432,34013,79041,83931,45077,85201,39068
37101,"Johnston County, North Carolina",69394,82113,47665,92660,N,58855,76588,47074,75258,81961,42396,85821,36039
37109,"Lincoln County, North Carolina",74201,36361,N,-,-,70097,74855,98507,81497,83292,51615,83404,39278
37119,"Mecklenburg County, North Carolina",74890,458344,51746,44373,102738,61113,99777,45568,79949,87080,52288,94556,52770
37125,"Moore County, North Carolina",67160,43554,40440,108684,N,41274,73777,29027,82263,82188,45116,88172,33693
37127,"Nash County, North Carolina",56560,38029,46468,75777,105469,71910,61974,53946,57768,69895,41907,74070,33326
37129,"New Hanover County, North Carolina",66097,103762,41127,N,46853,46566,72545,31450,68803,90104,59038,91861,42391
37133,"Onslow County, North Carolina",55534,73121,37891,31655,213181,56864,56730,40963,57533,71537,45759,63820,40965
37135,"Orange County, North Carolina",80294,56263,39838,-,94229,76122,86314,16294,84264,113916,65219,120179,39289
37147,"Pitt County, North Carolina",44450,75578,31699,40621,40640,49375,65052,23298,57652,54807,39005,69182,30930
37151,"Randolph County, North Carolina",57367,55948,30271,40853,-,43896,59236,12249,61968,66309,37554,66107,31503
37155,"Robeson County, North Carolina",37008,43529,31515,34385,N,45745,46794,30196,41625,45851,28302,48738,20723
37157,"Rockingham County, North Carolina",42901,38481,36667,20716,-,N,52658,57942,45851,56793,30938,62689,22619
37159,"Rowan County, North Carolina",56408,57024,43240,N,61951,33515,60815,28042,62634,68551,36716,68412,34726
37171,"Surry County, North Carolina",51950,30317,48669,-,-,45400,53710,51174,52760,62490,33787,60854,28780
37179,"Union County, North Carolina",86606,83407,61716,N,184076,62500,93474,58487,87763,112414,60681,98242,41541
37183,"Wake County, North Carolina",91299,439911,51425,54803,137443,63090,102907,35718,96898,107766,62093,114236,50561
37191,"Wayne County, North Carolina",47595,46932,36538,-,81711,40406,57093,31427,57979,51497,44275,64760,27370
37193,"Wilkes County, North Carolina",43933,26770,32658,-,-,32595,45390,35562,49984,51406,31571,56479,24516
37195,"Wilson County, North Carolina",47201,32868,39075,-,N,50355,51474,46648,46906,53784,37608,52198,24871
38015,"Burleigh County, North Dakota",68424,39295,100230,N,122917,102987,67783,44091,80823,80635,53248,99898,43018
38017,"Cass County, North Dakota",66009,83761,47159,67823,98180,31316,66509,29242,72745,97519,51415,91697,37312
38035,"Grand Forks County, North Dakota",65184,31152,N,23067,N,51227,68861,30478,81085,84857,56162,88455,38712
38101,"Ward County, North Dakota",71061,28795,50245,N,30526,72679,72495,38672,85381,86101,55823,83341,46002
39003,"Allen County, Ohio",51497,41021,41851,-,181250,23848,56385,40243,61469,61883,40282,67398,33150
39007,"Ashtabula County, Ohio",46771,39915,N,-,N,33029,48790,32246,55703,55243,43098,62622,31747
39013,"Belmont County, Ohio",50993,26949,36412,-,50777,N,51356,66786,54726,57215,42706,70645,30968
39017,"Butler County, Ohio",72820,146057,73271,N,84142,37179,75512,37666,80521,87747,54811,89994,39964
39023,"Clark County, Ohio",59431,57013,28631,-,N,60647,62631,48192,67733,82484,40251,75345,32797
39025,"Clermont County, Ohio",69489,84219,72574,-,N,80149,69142,50690,78047,85499,49637,87705,42628
39029,"Columbiana County, Ohio",49265,41047,38773,-,-,35257,48726,55581,67229,51097,36061,67892,27792
39035,"Cuyahoga County, Ohio",55132,557572,36390,36427,72295,40535,69590,32631,61233,66620,42723,76640,36810
39041,"Delaware County, Ohio",117224,80640,113362,-,121600,109602,119000,62173,123268,142240,83060,134543,52569
39043,"Erie County, Ohio",58403,32926,46438,-,N,60881,60721,35383,64646,78823,42075,77241,28485
39045,"Fairfield County, Ohio",81226,59818,70938,-,N,51872,85944,27606,99828,89492,56730,95076,39763
39049,"Franklin County, Ohio",65988,549475,44740,60652,75684,60084,76016,39349,70729,77454,50684,83118,48132
39055,"Geauga County, Ohio",91305,35431,N,-,87832,N,90879,72662,114484,112340,66108,106250,44778
39057,"Greene County, Ohio",79271,67822,69285,N,102500,105813,82510,29439,87018,97071,55221,99950,46460
39061,"Hamilton County, Ohio",64065,353674,34027,79370,91961,49118,78534,28911,71870,75222,50004,90439,38433
39063,"Hancock County, Ohio",64024,31951,50734,-,N,114419,63864,59219,64832,87161,45664,79804,41534
39085,"Lake County, Ohio",74273,99990,42038,74534,84480,81567,75432,58864,81612,97678,46314,96819,45640
39089,"Licking County, Ohio",73325,67761,61684,-,90944,105039,72823,31066,87548,88348,52110,88686,44758
39093,"Lorain County, Ohio",62448,124879,34276,43417,35962,52837,66976,27034,76133,73236,47604,82185,36992
39095,"Lucas County, Ohio",52687,184315,31339,N,85955,36151,63105,32086,56767,67785,44344,76615,34074
39099,"Mahoning County, Ohio",49520,98924,25542,-,N,35985,56871,40523,56308,58062,40381,67629,29412
39101,"Marion County, Ohio",48919,24692,40253,-,9065,N,50346,37415,65934,63021,37480,62148,33594
39103,"Medina County, Ohio",86646,72233,N,-,89317,96346,85935,41118,104105,104283,56320,104688,45934
39109,"Miami County, Ohio",64345,43896,58608,-,N,70445,64115,52392,78745,75130,43436,86754,37853
39113,"Montgomery County, Ohio",56471,226787,38664,N,63444,46590,64478,37793,62075,70425,45208,76739,36734
39119,"Muskingum County, Ohio",51173,33876,26026,-,-,N,51517,58729,50543,62084,33914,67003,27257
39133,"Portage County, Ohio",64471,63096,25831,-,75863,N,67776,32976,69148,79310,51482,84753,34090
39139,"Richland County, Ohio",51158,49536,31347,80882,81153,95976,51809,51250,60637,60684,35922,66856,27103
39141,"Ross County, Ohio",50395,30550,N,N,-,-,51011,22700,52404,84414,33125,76340,27035
39145,"Scioto County, Ohio",40522,27496,16394,-,-,N,40313,15428,45401,43194,36529,54133,20721
39151,"Stark County, Ohio",59127,156111,41155,82143,N,37294,63063,37025,66523,71570,46123,75308,35236
39153,"Summit County, Ohio",63117,229060,33632,N,84575,76341,67390,40372,69341,77855,48709,85321,35848
39155,"Trumbull County, Ohio",51057,84911,29063,-,100901,63872,53371,27900,57088,59369,43764,69799,29466
39157,"Tuscarawas County, Ohio",58060,38684,N,-,-,-,57987,34901,73783,67198,41944,70477,31814
39165,"Warren County, Ohio",95817,89396,36012,-,129367,96083,95797,47204,90097,126131,61953,109607,62050
39169,"Wayne County, Ohio",59666,44215,N,-,N,28770,61585,41198,66033,72563,44858,73808,29914
39173,"Wood County, Ohio",63620,54012,50585,N,104863,66218,63634,27849,87120,84484,49043,87159,35679
40017,"Canadian County, Oklahoma",74768,57753,71250,73702,131731,57776,77312,55192,88735,84428,50570,78598,53783
40027,"Cleveland County, Oklahoma",67172,116142,62992,65310,73002,68922,68204,36720,75423,76241,51748,84388,37992
40031,"Comanche County, Oklahoma",49325,44822,35380,36913,69882,50757,53383,35554,54100,53633,44747,63142,32935
40037,"Creek County, Oklahoma",52818,28339,48630,41528,N,35219,54826,43750,63684,58182,37923,63170,30787
40101,"Muskogee County, Oklahoma",43437,25965,37625,59571,39112,45343,45320,25906,49637,51317,38235,51697,33133
40109,"Oklahoma County, Oklahoma",57764,324819,39853,56065,64018,49914,66526,31354,60212,69051,50645,71548,37426
40119,"Payne County, Oklahoma",49348,31537,40955,N,38438,25280,52277,11407,50615,58314,55897,64636,26356
40125,"Pottawatomie County, Oklahoma",51451,26650,30607,55197,-,50366,51219,31890,71040,56299,37883,66235,31365
40131,"Rogers County, Oklahoma",68777,35815,N,68960,80505,55393,71178,43118,74788,86357,50851,83185,41029
40143,"Tulsa County, Oklahoma",58954,270263,36781,55088,73336,51273,65925,34198,63320,69938,45858,76707,36606
40145,"Wagoner County, Oklahoma",70313,30502,68977,51687,93931,44759,73100,49981,72341,85306,55464,80871,41877
41003,"Benton County, Oregon",64163,39350,N,-,N,52017,67247,24388,72461,93336,73076,87564,34783
41005,"Clackamas County, Oregon",91329,161945,100255,N,100999,84729,94224,36673,103240,111523,65640,106759,47257
41017,"Deschutes County, Oregon",79796,83763,N,N,97575,56927,82501,54584,86633,98049,63329,93036,53113
41019,"Douglas County, Oregon",51166,45981,-,N,74957,49752,51193,72667,58299,56985,42406,70467,30030
41029,"Jackson County, Oregon",64249,90817,-,64865,N,44640,67760,28051,75031,75311,51093,77334,39922
41033,"Josephine County, Oregon",48785,36755,-,-,-,29069,48754,66643,56770,49117,42494,57319,29100
41035,"Klamath County, Oregon",46721,28888,-,N,N,60791,46976,19626,61899,49767,36279,64960,29856
41039,"Lane County, Oregon",61712,160158,60397,80200,49366,68684,61800,34201,67574,79017,52516,79398,38567
41043,"Linn County, Oregon",65196,51347,87594,N,N,75122,64081,38240,83287,64593,43765,77786,36736
41047,"Marion County, Oregon",64406,124719,75589,49667,70262,61657,65649,43605,67489,77170,50292,76726,39226
41051,"Multnomah County, Oregon",78319,348216,50388,60471,90827,67003,82595,36646,87034,83741,58640,100210,54639
41053,"Polk County, Oregon",71532,33425,-,26157,N,51902,72493,43417,81086,115112,56660,91420,42679
41059,"Umatilla County, Oregon",58329,27247,-,78873,-,52272,61307,42421,74002,64512,52200,65644,33570
41067,"Washington County, Oregon",92147,233615,78253,83978,131623,67418,95245,42100,99553,115123,59322,113816,56668
41071,"Yamhill County, Oregon",77256,38988,-,73985,N,70999,77764,52172,79970,91781,53132,89724,38066
42001,"Adams County, Pennsylvania",72985,39986,N,-,-,44592,73138,75741,80179,84298,53435,89569,43027
42003,"Allegheny County, Pennsylvania",69091,545892,36317,79254,82589,75987,75314,33260,84325,83375,47937,95816,40858
42005,"Armstrong County, Pennsylvania",54039,27796,52069,-,N,26210,55506,34247,60943,74389,37972,73623,28401
42007,"Beaver County, Pennsylvania",65003,71450,32877,-,91000,47880,66247,28569,79036,84391,45600,85326,32490
42011,"Berks County, Pennsylvania",68658,164312,57935,47041,74985,46185,74870,43159,74408,86955,50093,84983,41489
42013,"Blair County, Pennsylvania",57361,49795,N,-,175583,N,57477,41191,64475,74386,38575,72300,32431
42017,"Bucks County, Pennsylvania",100144,248122,55717,N,128750,63441,102671,41642,111191,122182,68732,123970,51825
42019,"Butler County, Pennsylvania",78146,81220,53942,-,102114,95486,79515,28153,105412,90724,51212,99362,34563
42021,"Cambria County, Pennsylvania",52995,55283,16222,N,N,N,54542,34066,66163,68643,39440,72144,29591
42025,"Carbon County, Pennsylvania",57262,26810,-,-,-,74151,58244,20049,55238,83413,42942,71927,31240
42027,"Centre County, Pennsylvania",66789,57518,N,48125,51545,56040,67845,11776,82522,90755,59058,102997,35165
42029,"Chester County, Pennsylvania",109601,204047,59376,N,161962,73726,111371,33928,114327,134602,70586,130144,59808
42033,"Clearfield County, Pennsylvania",55193,31570,-,-,61357,N,55824,40827,59499,68103,43108,70321,33971
42039,"Crawford County, Pennsylvania",55593,32896,25978,-,N,41042,56136,49475,66570,61007,44779,66661,33989
42041,"Cumberland County, Pennsylvania",82691,104768,67538,-,115056,64532,82378,51201,86863,102300,58896,99972,49555
42043,"Dauphin County, Pennsylvania",66454,120423,50166,N,68594,46117,75465,35097,71008,84353,50485,84656,44122
42045,"Delaware County, Pennsylvania",78220,218280,47193,-,76846,83683,94423,35759,81076,99468,59655,106291,45436
42049,"Erie County, Pennsylvania",56851,110561,27405,N,57361,48585,59442,18377,60407,71321,42937,73191,34918
42051,"Fayette County, Pennsylvania",47981,55986,60729,-,84357,N,49089,25007,65210,58658,40885,70173,26381
42055,"Franklin County, Pennsylvania",66715,62081,N,140026,N,37279,67735,39427,74594,82404,48411,82151,38947
42063,"Indiana County, Pennsylvania",52023,32956,N,-,N,26554,52269,26840,58407,65625,40044,70242,29301
42069,"Lackawanna County, Pennsylvania",62136,88294,32768,-,73197,36751,65491,41804,65048,78299,46197,81106,33238
42071,"Lancaster County, Pennsylvania",75688,210063,47352,N,79246,58197,78111,47043,80939,91007,54697,87405,41661
42073,"Lawrence County, Pennsylvania",59536,36286,40480,-,N,N,62645,43068,72549,74208,42900,76903,28283
42075,"Lebanon County, Pennsylvania",72732,54906,N,-,77569,62066,74231,37473,85922,85293,55565,86680,41857
42077,"Lehigh County, Pennsylvania",68738,141505,35433,141703,131204,53554,76728,41346,75982,82081,47873,84410,38133
42079,"Luzerne County, Pennsylvania",60020,134132,30954,-,84019,52607,62296,35801,66786,75792,42292,76016,35002
42081,"Lycoming County, Pennsylvania",60494,47022,N,-,108205,36032,62855,30127,69828,71931,42648,70150,39801
42085,"Mercer County, Pennsylvania",54067,46701,35476,-,-,N,55518,21256,63459,68903,42008,67917,31177
42089,"Monroe County, Pennsylvania",78575,65907,83481,-,71654,66810,79680,56162,89709,86136,52155,89110,39407
42091,"Montgomery County, Pennsylvania",102896,335248,60670,150098,117603,78326,108026,54336,115503,128287,67165,127399,56752
42095,"Northampton County, Pennsylvania",79578,122615,66958,-,165900,61301,81854,49946,84476,102128,55986,95581,48064
42097,"Northumberland County, Pennsylvania",50751,37823,48029,-,-,N,50761,46782,62740,60794,37268,64726,31051
42101,"Philadelphia County, Pennsylvania",52899,660921,38289,N,55712,44795,78885,31079,66165,57231,33894,61775,37802
42107,"Schuylkill County, Pennsylvania",58614,58212,N,-,"250,000+",67824,58222,44483,68755,71010,42146,71031,37182
42111,"Somerset County, Pennsylvania",54352,29115,-,-,-,43068,54931,42875,75036,63394,38820,68807,27317
42125,"Washington County, Pennsylvania",68408,88544,28172,-,N,85662,70579,31397,86673,88926,46416,92468,40104
42129,"Westmoreland County, Pennsylvania",63064,154810,27475,60584,94416,53507,64772,33086,80023,79758,44376,85078,33454
42133,"York County, Pennsylvania",72949,178898,47387,98572,133800,54975,75556,57699,83472,93341,48684,86998,41945
44003,"Kent County, Rhode Island",73159,73182,80605,-,84206,73628,71664,24856,84587,86866,51412,103414,41079
44005,"Newport County, Rhode Island",88090,38311,N,-,-,95194,87247,51878,95812,118586,66960,122141,48809
44007,"Providence County, Rhode Island",67368,254178,56172,N,93935,46996,79693,40256,72900,83746,46753,84670,41424
44009,"Washington County, Rhode Island",90427,54044,N,-,N,71595,92298,23651,92302,107649,80281,110109,51133
45003,"Aiken County, South Carolina",55138,67224,38422,-,60694,53789,61248,47204,50962,70808,47928,67673,33317
45007,"Anderson County, South Carolina",59037,82203,37423,N,83214,35669,61625,31826,63818,66803,45021,67002,33148
45013,"Beaufort County, South Carolina",70501,76249,31160,-,N,65980,80759,26872,61849,74526,75429,99204,45921
45015,"Berkeley County, South Carolina",75004,88092,63629,N,104990,91364,77361,59487,77412,94070,63607,89359,52628
45019,"Charleston County, South Carolina",72147,169851,42442,13653,88848,44079,88544,18985,82263,84053,58327,92482,47789
45035,"Dorchester County, South Carolina",70009,58435,42250,N,N,78851,80689,24944,57300,87259,65385,86208,36037
45041,"Florence County, South Carolina",51860,51484,36384,18821,75793,40563,68309,17758,61472,61883,31853,69946,25003
45045,"Greenville County, South Carolina",68540,212333,41765,41567,109885,49270,76814,41740,72384,83243,49834,82734,41901
45047,"Greenwood County, South Carolina",52636,26577,42477,-,-,47083,54726,45079,62076,63633,40834,70267,27879
45051,"Horry County, South Carolina",55819,145335,40225,N,33121,49178,60038,57864,61040,55322,53805,65660,38018
45055,"Kershaw County, South Carolina",47995,25412,40252,-,-,56213,51046,24965,53785,51257,44996,67327,23981
45057,"Lancaster County, South Carolina",69796,38570,44400,-,N,N,75114,19398,85967,93229,56720,88250,43805
45059,"Laurens County, South Carolina",56624,26580,51246,-,-,N,64244,78775,56250,67903,47860,73365,26184
45063,"Lexington County, South Carolina",64800,120968,47225,147690,77757,67237,67957,57817,64589,75257,52267,77699,40502
45073,"Oconee County, South Carolina",50393,34023,43990,13727,-,N,50686,33259,44326,55687,44559,61355,31464
45075,"Orangeburg County, South Carolina",34685,32017,30698,31563,-,N,39389,7078,39055,43305,26162,46542,19836
45077,"Pickens County, South Carolina",48489,51996,23138,115396,24056,N,52916,19557,57983,52916,38728,65430,22075
45079,"Richland County, South Carolina",56439,166515,46285,-,72235,58955,70980,20265,56568,66555,53469,77761,38049
45083,"Spartanburg County, South Carolina",60472,128437,40067,51646,94130,48642,67553,48669,71286,67854,42988,71490,35327
45085,"Sumter County, South Carolina",46003,43191,34558,-,N,56454,60487,27634,55291,47767,33828,61269,19682
45091,"York County, South Carolina",72772,113195,47269,44088,110433,62387,76601,46555,84342,83461,46850,92866,40952
46083,"Lincoln County, South Dakota",82898,26565,-,-,"250,000+",N,83118,83251,83217,112867,73953,99934,70722
46099,"Minnehaha County, South Dakota",72748,82289,52237,N,N,61319,75923,34972,75063,89690,44450,89264,42531
46103,"Pennington County, South Dakota",64057,46296,N,20693,N,N,67430,39366,67890,75464,48838,80005,38269
47001,"Anderson County, Tennessee",60364,31735,25758,-,-,122749,61231,41530,60040,79863,48217,77754,32096
47009,"Blount County, Tennessee",62102,55446,54971,-,-,48871,64137,42284,63702,77224,48378,76382,39852
47011,"Bradley County, Tennessee",56139,43025,56292,42718,N,51548,56784,29086,66719,67503,41010,71620,34006
47037,"Davidson County, Tennessee",65348,316273,48929,83643,60670,65650,75684,35390,72297,72994,52482,83222,51782
47059,"Greene County, Tennessee",56488,28585,N,-,-,26710,57382,43982,66693,66749,40472,67454,25987
47065,"Hamilton County, Tennessee",66096,151676,39708,38119,63083,61461,75491,32694,77032,83005,44456,88958,35761
47093,"Knox County, Tennessee",64894,198914,40468,N,103403,52806,67108,29889,72924,76825,46758,85358,35023
47113,"Madison County, Tennessee",53720,39730,35555,-,N,71581,64095,36074,55613,61998,44391,70083,30440
47119,"Maury County, Tennessee",68840,41309,51085,59861,91346,42458,77243,49504,69306,83863,57091,78671,45464
47125,"Montgomery County, Tennessee",63331,84145,49205,122521,84204,61879,66406,51034,63104,79045,49424,68191,40328
47141,"Putnam County, Tennessee",52278,33652,16462,-,N,83603,55296,29540,68801,67914,42399,74513,33268
47147,"Robertson County, Tennessee",65139,27233,48948,-,-,58330,69201,85345,77357,80050,38765,77286,37722
47149,"Rutherford County, Tennessee",78201,121944,78757,38631,63776,64291,81352,39256,77233,99381,60787,88580,44988
47155,"Sevier County, Tennessee",50239,36670,-,-,N,42293,51097,43761,50161,58455,46081,66465,29456
47157,"Shelby County, Tennessee",54841,366593,41543,37738,94471,45102,82594,27149,51982,68149,47803,69009,37340
47163,"Sullivan County, Tennessee",48063,68804,46846,N,83486,51585,47132,16639,61552,60927,35653,68530,26573
47165,"Sumner County, Tennessee",70092,77760,49859,49101,N,45113,73327,26776,81037,76539,51778,86091,39299
47179,"Washington County, Tennessee",56009,56752,43383,-,N,36319,57766,31368,66620,68576,49627,77224,36188
47187,"Williamson County, Tennessee",117927,91406,88944,-,142172,92288,119398,45515,126839,151430,71595,141064,55378
47189,"Wilson County, Tennessee",80960,55047,39969,-,106649,63215,83727,51465,92829,103120,53836,100358,41036
48005,"Angelina County, Texas",50045,32538,37435,57108,N,40750,56712,27355,65740,51076,39723,64565,26905
48021,"Bastrop County, Texas",80423,36341,N,34260,-,78157,82777,58773,72984,118648,79683,102567,37315
48027,"Bell County, Texas",58542,139582,51307,61546,46398,50550,65134,40809,62142,63644,47503,67742,37203
48029,"Bexar County, Texas",63057,742836,51237,54169,86571,54598,79603,35391,65546,76180,49831,74204,40528
48037,"Bowie County, Texas",54154,34038,35507,N,86541,36081,60620,39180,56324,66478,34843,63670,27082
48039,"Brazoria County, Texas",82460,130734,92529,93563,157592,67288,84796,50449,93786,98676,63071,99335,50809
48041,"Brazos County, Texas",49362,86154,24003,125035,50911,47613,59012,19301,52483,66226,53423,72402,30307
48061,"Cameron County, Texas",48115,135734,N,40769,88054,44908,60205,30218,56742,56088,31958,55290,22233
48085,"Collin County, Texas",101494,399810,75363,140846,133353,74472,106651,42498,101671,128652,70194,122418,63459
48091,"Comal County, Texas",93829,67392,93621,152965,138650,93781,93266,62964,105556,110820,73136,105199,45428
48099,"Coryell County, Texas",62737,26980,63077,-,71546,41004,67379,50176,64973,66809,60589,67757,41795
48113,"Dallas County, Texas",63494,975062,48375,57424,86848,56804,86462,43527,66363,72076,50674,73711,46663
48121,"Denton County, Texas",97671,350081,65636,83707,126238,74824,103111,34714,100942,116802,70738,117561,51352
48135,"Ector County, Texas",57473,64169,47572,102565,-,51871,72288,53472,66542,67022,34378,62407,32278
48139,"Ellis County, Texas",89799,69223,118388,51264,113205,56542,98176,75417,97374,108577,61652,97997,46097
48141,"El Paso County, Texas",51044,298059,54083,67239,81119,48875,69442,32337,57240,59631,32448,56199,30659
48157,"Fort Bend County, Texas",96468,283446,76817,71533,115214,72267,118335,58551,106282,109201,55950,104002,60362
48167,"Galveston County, Texas",78336,144182,40675,N,80310,71468,89633,56033,83904,90484,62770,96073,42434
48181,"Grayson County, Texas",62919,56005,49690,61218,16721,53352,65426,44686,73672,71906,50241,73440,36358
48183,"Gregg County, Texas",59869,46766,50179,21172,N,45388,67139,28819,71006,65980,46506,72102,30897
48187,"Guadalupe County, Texas",80464,61414,68658,-,38761,61684,92157,45324,93337,88595,52929,88076,52160
48201,"Harris County, Texas",63498,1735020,45154,52471,80968,54241,94568,36208,65835,77119,49795,75870,42355
48203,"Harrison County, Texas",59405,25866,40293,-,-,70508,63758,24585,78523,65062,40464,70224,24871
48209,"Hays County, Texas",76842,94205,22427,N,N,62714,88513,22617,94459,99153,55514,97914,34664
48213,"Henderson County, Texas",49830,32576,43089,-,113397,46988,53665,16851,60483,59863,38233,64146,24554
48215,"Hidalgo County, Texas",44818,268598,N,70769,93874,43028,55787,28885,50310,53957,28625,50227,24784
48231,"Hunt County, Texas",56761,37206,34309,N,N,60817,57399,30585,72945,72977,43740,70733,28548
48245,"Jefferson County, Texas",56904,94828,39288,74493,49911,57379,83149,23854,58323,70858,50362,68979,41463
48251,"Johnson County, Texas",77933,64338,93042,116516,84837,72264,79419,51456,93158,88037,55909,87024,37443
48257,"Kaufman County, Texas",72175,50212,57895,-,140143,69887,82299,53495,85621,77165,47458,84896,45999
48291,"Liberty County, Texas",55697,29290,45508,-,-,47211,67903,95300,64019,65252,39802,62009,38100
48303,"Lubbock County, Texas",57798,124689,31571,73253,78039,51710,68275,25153,66400,75574,46882,76059,32336
48309,"McLennan County, Texas",60437,97065,39303,101696,68151,46871,70603,22664,72336,70945,48732,75050,31802
48329,"Midland County, Texas",82248,66052,88960,89536,140629,70713,94592,45029,89966,110699,45078,94853,46701
48339,"Montgomery County, Texas",86903,232095,68559,160930,174050,67742,95097,51751,95814,104293,65597,103232,46215
48355,"Nueces County, Texas",59983,127624,36149,N,89680,53138,72714,41036,71414,66456,42209,70134,37093
48361,"Orange County, Texas",71022,31323,43183,"250,000+",-,80091,75350,37898,88715,81507,55225,90809,34084
48367,"Parker County, Texas",85641,55525,N,N,N,68498,87122,34566,99242,99674,60270,100298,39625
48375,"Potter County, Texas",44721,44472,36333,40658,N,43377,48766,26850,52150,49681,34022,54830,30047
48381,"Randall County, Texas",70322,56509,68000,N,88893,54237,73129,35330,71007,106021,49281,90787,40484
48397,"Rockwall County, Texas",121568,39329,N,-,123530,123239,118884,-,126489,133946,73644,130330,48671
48409,"San Patricio County, Texas",59276,25495,N,-,N,45004,87931,7306,70292,76989,38612,66041,39576
48423,"Smith County, Texas",63115,81175,34724,N,27022,57736,75939,40746,62279,80818,46004,76279,35074
48427,"Starr County, Texas",33367,19460,-,-,-,32591,-,22908,52325,31184,16703,42703,10858
48439,"Tarrant County, Texas",71346,771657,50411,69030,91814,58895,84613,39526,69519,86996,57030,85765,45951
48441,"Taylor County, Texas",53315,55974,44178,36065,26894,46053,59706,37927,60400,57484,50871,63912,37669
48451,"Tom Green County, Texas",61649,45516,N,39914,N,53018,63863,26771,71081,66702,41662,71754,30609
48453,"Travis County, Texas",84531,567627,55466,N,110651,68332,97447,35487,90949,102603,64716,112192,57475
48469,"Victoria County, Texas",54596,36753,42712,-,141838,51007,60702,31895,67991,54680,42518,62329,31955
48471,"Walker County, Texas",41470,24704,N,-,71215,40918,46425,7785,41362,72762,43015,59219,25286
48479,"Webb County, Texas",51867,78730,-,125600,N,51087,54680,31045,50656,70127,30923,55469,26330
48485,"Wichita County, Texas",53465,49071,33795,N,99750,44648,61029,29045,58210,59855,45498,72879,30263
48491,"Williamson County, Texas",96073,241836,58542,72128,134051,84138,101798,52059,109580,110130,61350,112236,55116
48497,"Wise County, Texas",81400,24449,-,N,-,51331,82212,55637,109250,82602,54200,84971,31637
49005,"Cache County, Utah",69154,43099,-,66452,61295,67114,71250,34500,72804,101091,65722,78089,43769
49011,"Davis County, Utah",93182,114119,88843,N,89106,73477,95410,46473,95962,123565,57309,106845,49311
49035,"Salt Lake County, Utah",80712,420303,51719,56809,86509,67037,85560,46098,86988,92387,62406,94520,50370
49045,"Tooele County, Utah",93908,23495,-,-,-,68086,94322,90691,102512,102310,60339,97382,48831
49049,"Utah County, Utah",86781,194258,N,91317,69006,74288,90709,50535,86170,118500,72265,95407,50251
49053,"Washington County, Utah",61186,68090,N,N,"2,500-",47550,62483,32867,78637,88722,52008,81401,29476
49057,"Weber County, Utah",72087,92869,53236,60714,95840,67460,74252,44036,70811,99351,52734,84084,39892
50007,"Chittenden County, Vermont",85213,70730,56902,-,87263,87406,85941,29775,93736,102546,64982,114892,48388
51003,"Albemarle County, Virginia",92568,45195,50311,-,118344,79850,100029,35348,90725,125157,77083,125384,51303
51013,"Arlington County, Virginia",125651,108396,64918,N,113568,100320,144544,67822,133997,149098,94354,172122,101159
51015,"Augusta County, Virginia",68584,30186,80868,-,-,-,71232,27770,59004,106956,45750,83049,31884
51019,"Bedford County, Virginia",66415,33397,73479,-,N,N,67638,51634,71516,76208,55212,78442,43806
51041,"Chesterfield County, Virginia",85796,136070,74610,66632,134329,60289,94188,27463,91601,102435,59091,103088,43810
