GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
29183,"St. Charles County, Missouri",8.2,40.5,46.2,33.1,25.0
29187,"St. Francois County, Missouri",2.3,9.7,23.0,13.2,11.6
29189,"St. Louis County, Missouri",13.4,48.5,50.4,43.1,32.5
29510,"St. Louis city, Missouri",10.7,46.9,32.2,26.0,20.1
30013,"Cascade County, Montana",5.5,29.6,34.2,29.8,18.7
30029,"Flathead County, Montana",3.0,28.1,23.6,29.0,27.6
30031,"Gallatin County, Montana",7.0,52.5,50.2,42.5,44.4
30049,"Lewis and Clark County, Montana",3.7,34.0,40.1,35.8,36.4
30063,"Missoula County, Montana",13.9,41.6,42.8,38.0,44.0
30111,"Yellowstone County, Montana",5.6,26.1,31.1,29.8,23.1
31055,"Douglas County, Nebraska",15.3,43.8,38.7,34.9,26.0
31109,"Lancaster County, Nebraska",13.1,40.8,40.3,35.5,27.1
31153,"Sarpy County, Nebraska",9.4,48.7,42.0,40.9,27.6
32003,"Clark County, Nevada",5.2,22.2,22.7,22.8,23.4
32031,"Washoe County, Nevada",7.9,28.2,29.9,29.1,28.9
33005,"Cheshire County, New Hampshire",5.4,32.0,35.3,30.9,23.3
33009,"Grafton County, New Hampshire",9.3,50.7,41.4,32.6,37.8
33011,"Hillsborough County, New Hampshire",13.2,35.0,40.9,35.5,29.1
33013,"Merrimack County, New Hampshire",12.7,27.7,37.3,37.6,32.2
33015,"Rockingham County, New Hampshire",18.4,39.4,47.4,36.7,31.8
33017,"Strafford County, New Hampshire",10.6,40.9,42.2,35.8,28.5
34001,"Atlantic County, New Jersey",8.3,26.6,25.3,24.5,23.5
34003,"Bergen County, New Jersey",16.5,52.7,53.7,47.6,32.4
34005,"Burlington County, New Jersey",13.6,43.6,43.7,36.5,27.4
34007,"Camden County, New Jersey",12.3,35.7,36.3,31.0,23.0
34009,"Cape May County, New Jersey",8.7,24.8,20.4,31.3,22.8
34011,"Cumberland County, New Jersey",4.7,12.9,10.4,12.3,14.6
34013,"Essex County, New Jersey",10.5,32.9,35.2,33.7,27.3
34015,"Gloucester County, New Jersey",11.7,37.9,37.3,28.5,19.1
34017,"Hudson County, New Jersey",16.9,55.0,44.0,28.5,18.4
34019,"Hunterdon County, New Jersey",13.6,44.4,58.3,54.5,37.3
34021,"Mercer County, New Jersey",14.3,38.8,43.3,43.2,36.1
34023,"Middlesex County, New Jersey",15.4,51.7,48.6,37.8,28.5
34025,"Monmouth County, New Jersey",18.8,41.3,53.8,45.9,33.0
34027,"Morris County, New Jersey",24.2,57.7,62.9,54.9,37.8
34029,"Ocean County, New Jersey",12.1,35.4,34.3,27.5,23.7
34031,"Passaic County, New Jersey",13.0,33.3,28.7,29.1,22.6
34033,"Salem County, New Jersey",6.6,20.6,33.0,18.6,10.8
34035,"Somerset County, New Jersey",18.4,56.9,57.9,57.5,38.3
34037,"Sussex County, New Jersey",13.8,34.3,38.7,31.1,27.3
34039,"Union County, New Jersey",14.2,33.5,37.2,35.1,23.7
34041,"Warren County, New Jersey",9.5,34.5,36.7,28.9,19.2
35001,"Bernalillo County, New Mexico",7.7,29.2,35.9,33.2,32.6
35005,"Chaves County, New Mexico",1.4,11.9,11.6,21.0,20.4
35013,"Doña Ana County, New Mexico",5.6,29.7,31.0,28.8,33.7
35025,"Lea County, New Mexico",1.2,9.5,8.6,12.4,13.8
35031,"McKinley County, New Mexico",2.4,9.1,8.6,13.7,7.2
35035,"Otero County, New Mexico",3.7,22.0,13.5,19.0,25.7
35043,"Sandoval County, New Mexico",1.3,17.4,32.9,31.5,32.0
35045,"San Juan County, New Mexico",2.7,12.2,16.5,17.2,17.4
35049,"Santa Fe County, New Mexico",10.1,24.6,24.9,45.9,46.2
35061,"Valencia County, New Mexico",1.1,6.0,11.1,21.0,17.6
36001,"Albany County, New York",15.8,47.8,43.2,37.4,30.0
36005,"Bronx County, New York",6.9,23.1,20.5,18.9,13.5
36007,"Broome County, New York",15.6,36.6,32.1,25.2,20.3
36009,"Cattaraugus County, New York",6.0,19.8,31.4,18.9,18.3
36011,"Cayuga County, New York",6.1,28.5,20.2,20.3,17.3
36013,"Chautauqua County, New York",5.1,17.5,25.7,21.6,22.0
36015,"Chemung County, New York",3.8,25.6,22.2,27.0,24.0
36019,"Clinton County, New York",11.2,28.3,24.8,22.7,18.8
36027,"Dutchess County, New York",10.0,32.9,38.4,36.3,29.9
36029,"Erie County, New York",16.8,39.7,37.6,29.4,23.4
36045,"Jefferson County, New York",6.8,25.6,26.7,20.7,15.1
36047,"Kings County, New York",18.1,47.1,40.5,27.9,20.4
36051,"Livingston County, New York",7.9,18.5,24.4,22.1,18.8
36053,"Madison County, New York",6.6,33.3,24.4,28.4,22.4
36055,"Monroe County, New York",11.7,40.8,40.3,36.6,27.2
36059,"Nassau County, New York",20.4,52.3,49.7,43.8,31.2
36061,"New York County, New York",32.9,76.2,65.0,49.6,45.9
36063,"Niagara County, New York",8.9,27.7,28.5,22.5,15.7
36065,"Oneida County, New York",11.0,24.7,26.1,23.1,19.8
36067,"Onondaga County, New York",14.2,39.8,36.9,34.9,27.0
36069,"Ontario County, New York",11.2,29.8,37.2,28.7,26.5
36071,"Orange County, New York",8.2,28.8,32.6,29.7,21.4
36075,"Oswego County, New York",4.7,22.6,20.4,21.1,11.8
36079,"Putnam County, New York",21.3,45.3,42.8,41.1,27.6
36081,"Queens County, New York",15.3,40.8,34.1,25.4,20.5
36083,"Rensselaer County, New York",12.1,36.4,24.7,25.3,23.1
36085,"Richmond County, New York",15.8,42.6,34.0,30.1,20.0
36087,"Rockland County, New York",16.3,34.0,41.4,45.4,37.4
36089,"St. Lawrence County, New York",6.6,24.7,33.7,23.5,16.8
36091,"Saratoga County, New York",15.2,44.8,49.4,40.8,32.6
36093,"Schenectady County, New York",11.3,36.8,34.2,31.9,27.2
36101,"Steuben County, New York",9.1,25.6,28.2,20.0,21.7
36103,"Suffolk County, New York",15.0,37.5,39.5,34.3,26.4
36105,"Sullivan County, New York",6.0,18.5,19.8,22.1,20.2
36109,"Tompkins County, New York",14.8,67.2,53.3,47.9,42.1
36111,"Ulster County, New York",11.9,29.5,40.1,29.4,27.5
36113,"Warren County, New York",3.9,35.0,31.3,22.7,24.8
36117,"Wayne County, New York",8.5,23.1,34.9,21.9,15.0
36119,"Westchester County, New York",16.0,46.7,51.3,51.3,36.2
37001,"Alamance County, North Carolina",7.9,23.0,19.0,19.9,20.7
37019,"Brunswick County, North Carolina",2.5,24.4,21.9,25.2,30.9
37021,"Buncombe County, North Carolina",11.4,39.0,42.1,34.8,35.6
37023,"Burke County, North Carolina",6.6,11.7,13.3,22.3,17.0
37025,"Cabarrus County, North Carolina",5.5,29.1,37.0,27.6,17.6
37027,"Caldwell County, North Carolina",2.9,21.2,19.4,15.4,17.1
37031,"Carteret County, North Carolina",9.3,26.2,29.6,22.2,29.3
37035,"Catawba County, North Carolina",8.2,20.2,21.1,19.8,15.1
37037,"Chatham County, North Carolina",7.6,19.5,38.1,39.5,40.2
37045,"Cleveland County, North Carolina",9.2,8.3,24.2,17.5,16.9
37049,"Craven County, North Carolina",6.8,23.7,27.9,17.7,24.6
37051,"Cumberland County, North Carolina",5.8,22.2,23.8,24.9,18.1
37057,"Davidson County, North Carolina",4.2,25.9,20.1,17.7,14.1
37063,"Durham County, North Carolina",21.4,55.0,45.3,42.8,43.0
37067,"Forsyth County, North Carolina",14.5,33.1,35.9,31.6,27.1
37071,"Gaston County, North Carolina",5.9,20.4,27.6,20.4,13.9
37081,"Guilford County, North Carolina",12.4,35.7,35.5,34.6,26.1
37085,"Harnett County, North Carolina",3.3,24.4,23.1,15.0,12.7
37089,"Henderson County, North Carolina",5.6,31.2,28.2,26.3,31.2
37097,"Iredell County, North Carolina",4.7,27.9,26.9,26.4,20.3
37101,"Johnston County, North Carolina",6.1,16.6,25.2,20.3,13.9
37109,"Lincoln County, North Carolina",7.8,20.9,24.0,19.1,11.1
37119,"Mecklenburg County, North Carolina",17.0,45.4,49.5,41.5,33.1
37125,"Moore County, North Carolina",14.3,28.0,32.8,34.9,41.7
37127,"Nash County, North Carolina",9.1,24.5,19.0,18.1,11.4
37129,"New Hanover County, North Carolina",8.3,37.8,44.5,38.5,35.2
37133,"Onslow County, North Carolina",5.1,19.7,20.7,18.4,18.3
37135,"Orange County, North Carolina",12.0,55.4,54.5,57.7,48.7
37147,"Pitt County, North Carolina",12.3,32.7,30.9,29.3,22.2
37151,"Randolph County, North Carolina",3.6,21.2,18.5,12.8,11.5
37155,"Robeson County, North Carolina",2.4,14.6,12.4,13.7,9.9
37157,"Rockingham County, North Carolina",5.3,13.2,15.8,14.1,12.1
37159,"Rowan County, North Carolina",2.0,18.2,17.4,19.8,18.1
37161,"Rutherford County, North Carolina",9.6,6.9,21.7,14.0,18.9
37171,"Surry County, North Carolina",7.9,13.0,19.2,12.4,10.1
37179,"Union County, North Carolina",5.1,26.9,42.6,36.1,24.1
37183,"Wake County, North Carolina",16.5,53.2,55.8,47.7,37.0
37191,"Wayne County, North Carolina",4.8,23.0,23.9,19.9,15.4
37193,"Wilkes County, North Carolina",1.0,16.8,19.4,14.0,10.2
37195,"Wilson County, North Carolina",5.0,18.2,17.4,20.2,22.2
38015,"Burleigh County, North Dakota",11.5,37.9,46.3,32.2,29.0
38017,"Cass County, North Dakota",18.4,41.3,43.0,36.2,27.9
38035,"Grand Forks County, North Dakota",12.2,39.0,29.9,32.8,22.5
38101,"Ward County, North Dakota",11.4,31.1,30.5,17.1,18.3
39003,"Allen County, Ohio",8.7,10.5,17.8,15.8,11.6
39007,"Ashtabula County, Ohio",1.9,14.4,16.8,12.5,10.2
39013,"Belmont County, Ohio",4.3,21.8,18.2,14.1,14.5
39017,"Butler County, Ohio",7.4,33.3,32.9,30.5,22.2
39023,"Clark County, Ohio",8.0,16.4,16.8,17.4,14.9
39025,"Clermont County, Ohio",12.1,32.2,34.0,26.2,19.3
39029,"Columbiana County, Ohio",3.7,13.5,19.1,16.0,10.8
39035,"Cuyahoga County, Ohio",14.0,37.3,34.7,31.3,23.0
39041,"Delaware County, Ohio",8.4,52.2,62.6,52.9,35.7
39043,"Erie County, Ohio",7.0,27.9,29.6,19.8,18.7
39045,"Fairfield County, Ohio",4.5,34.3,30.4,26.1,21.2
39049,"Franklin County, Ohio",14.7,44.7,42.3,35.1,28.0
39055,"Geauga County, Ohio",10.4,35.6,35.3,39.3,32.3
39057,"Greene County, Ohio",9.9,41.9,40.0,38.0,31.1
39061,"Hamilton County, Ohio",14.2,43.9,38.2,33.5,29.2
39063,"Hancock County, Ohio",8.2,36.5,27.6,25.1,14.6
39081,"Jefferson County, Ohio",4.5,21.1,18.2,15.6,10.6
39085,"Lake County, Ohio",9.6,33.9,34.0,26.0,19.6
39089,"Licking County, Ohio",5.3,31.3,33.3,25.0,21.9
39093,"Lorain County, Ohio",6.0,20.8,26.3,22.3,17.9
39095,"Lucas County, Ohio",8.3,25.7,30.2,28.2,20.7
39099,"Mahoning County, Ohio",10.5,28.5,30.9,23.4,15.6
39101,"Marion County, Ohio",3.2,16.6,14.0,17.2,13.1
39103,"Medina County, Ohio",11.8,43.9,38.3,30.1,18.6
39109,"Miami County, Ohio",6.0,27.8,25.4,14.9,18.9
39113,"Montgomery County, Ohio",6.8,25.3,30.3,27.0,20.8
39119,"Muskingum County, Ohio",3.2,31.3,17.2,13.6,13.5
39133,"Portage County, Ohio",8.5,30.5,38.9,28.1,19.0
39139,"Richland County, Ohio",5.7,19.1,18.0,16.6,16.0
39141,"Ross County, Ohio",6.7,17.5,24.6,18.3,12.4
39145,"Scioto County, Ohio",5.7,22.0,15.8,13.4,15.9
39151,"Stark County, Ohio",9.9,30.0,25.4,23.0,13.4
39153,"Summit County, Ohio",10.5,36.1,34.3,30.0,23.5
39155,"Trumbull County, Ohio",5.4,22.6,18.4,16.8,12.2
39157,"Tuscarawas County, Ohio",2.7,13.0,14.1,13.4,9.4
39165,"Warren County, Ohio",16.6,45.5,48.3,39.4,29.8
39169,"Wayne County, Ohio",5.7,25.4,21.1,19.5,16.5
39173,"Wood County, Ohio",9.1,42.3,41.6,31.7,24.5
40017,"Canadian County, Oklahoma",6.8,22.9,30.5,24.3,21.4
40027,"Cleveland County, Oklahoma",6.0,30.6,35.0,26.9,28.3
40031,"Comanche County, Oklahoma",4.7,20.9,22.5,22.7,19.6
40037,"Creek County, Oklahoma",3.9,17.9,17.0,15.8,8.2
40101,"Muskogee County, Oklahoma",1.0,14.0,13.8,19.0,20.8
40109,"Oklahoma County, Oklahoma",10.3,32.4,30.4,29.7,30.2
40119,"Payne County, Oklahoma",8.9,42.0,48.6,30.2,24.9
40125,"Pottawatomie County, Oklahoma",4.4,20.4,21.0,17.4,19.6
40131,"Rogers County, Oklahoma",9.8,20.8,30.5,23.7,13.2
40143,"Tulsa County, Oklahoma",10.0,32.4,32.9,30.8,26.3
40145,"Wagoner County, Oklahoma",5.6,27.0,30.0,19.5,15.2
41003,"Benton County, Oregon",9.7,52.9,55.2,56.2,48.6
41005,"Clackamas County, Oregon",6.4,29.6,36.5,34.8,30.4
41017,"Deschutes County, Oregon",6.4,26.1,30.0,29.9,34.6
41019,"Douglas County, Oregon",6.8,17.5,20.0,14.3,14.3
41029,"Jackson County, Oregon",6.2,19.1,26.7,26.3,32.2
41033,"Josephine County, Oregon",1.0,19.4,22.9,14.7,16.6
41035,"Klamath County, Oregon",2.0,16.4,22.2,17.0,15.5
41039,"Lane County, Oregon",4.6,25.8,32.9,28.0,30.1
41043,"Linn County, Oregon",1.1,23.1,32.9,16.0,17.2
41047,"Marion County, Oregon",3.6,21.3,23.8,20.8,26.2
41051,"Multnomah County, Oregon",13.4,45.6,49.8,37.9,31.9
41053,"Polk County, Oregon",4.0,20.3,19.4,34.1,29.2
41059,"Umatilla County, Oregon",5.5,11.8,10.3,22.5,16.2
41067,"Washington County, Oregon",13.4,40.5,42.0,38.2,38.7
41071,"Yamhill County, Oregon",3.9,27.5,24.7,22.6,28.5
42001,"Adams County, Pennsylvania",7.8,17.8,29.5,22.7,20.8
42003,"Allegheny County, Pennsylvania",20.6,52.6,44.1,35.2,24.9
42005,"Armstrong County, Pennsylvania",9.6,21.1,20.2,11.3,8.0
42007,"Beaver County, Pennsylvania",11.8,31.5,30.9,20.7,15.0
42011,"Berks County, Pennsylvania",9.3,28.6,25.6,23.5,16.7
42013,"Blair County, Pennsylvania",9.0,26.7,23.8,17.7,17.2
42017,"Bucks County, Pennsylvania",17.9,42.6,48.3,38.5,25.5
42019,"Butler County, Pennsylvania",11.5,42.0,45.4,35.6,16.9
42021,"Cambria County, Pennsylvania",9.3,28.6,25.4,21.6,11.2
42025,"Carbon County, Pennsylvania",4.5,12.0,20.1,15.6,8.0
42027,"Centre County, Pennsylvania",13.1,45.9,47.4,38.1,31.5
42029,"Chester County, Pennsylvania",14.3,48.8,56.9,52.0,37.4
42033,"Clearfield County, Pennsylvania",11.2,12.8,11.0,12.0,8.6
42037,"Columbia County, Pennsylvania",6.2,31.3,29.7,19.6,14.2
42039,"Crawford County, Pennsylvania",2.5,30.0,22.7,19.7,14.2
42041,"Cumberland County, Pennsylvania",9.1,38.6,38.3,36.0,24.7
42043,"Dauphin County, Pennsylvania",15.8,33.7,29.9,29.0,22.0
42045,"Delaware County, Pennsylvania",15.1,41.0,43.4,36.5,26.4
42049,"Erie County, Pennsylvania",9.8,33.3,34.8,27.0,20.5
42051,"Fayette County, Pennsylvania",8.1,14.8,16.5,12.9,11.2
42055,"Franklin County, Pennsylvania",4.6,23.9,18.5,14.6,17.9
42063,"Indiana County, Pennsylvania",6.3,33.2,30.5,19.3,20.2
42069,"Lackawanna County, Pennsylvania",11.6,33.5,32.0,24.6,19.0
42071,"Lancaster County, Pennsylvania",5.9,29.7,30.3,25.6,20.7
42073,"Lawrence County, Pennsylvania",14.1,31.4,28.6,14.6,12.0
42075,"Lebanon County, Pennsylvania",7.1,23.5,23.2,21.4,16.0
42077,"Lehigh County, Pennsylvania",9.4,29.8,31.7,28.6,19.9
42079,"Luzerne County, Pennsylvania",12.0,27.8,27.7,23.2,15.6
42081,"Lycoming County, Pennsylvania",7.7,29.8,22.6,21.3,14.6
42085,"Mercer County, Pennsylvania",8.1,29.6,29.1,19.6,15.0
42089,"Monroe County, Pennsylvania",7.8,25.7,23.9,22.5,23.9
42091,"Montgomery County, Pennsylvania",19.4,55.6,56.8,47.1,34.1
42095,"Northampton County, Pennsylvania",9.5,34.3,33.3,27.1,18.6
42097,"Northumberland County, Pennsylvania",7.1,19.6,22.9,13.9,7.5
42101,"Philadelphia County, Pennsylvania",12.0,39.2,27.8,20.1,16.2
42107,"Schuylkill County, Pennsylvania",7.7,25.7,17.8,15.0,9.3
42111,"Somerset County, Pennsylvania",6.2,19.4,15.4,15.4,11.0
42125,"Washington County, Pennsylvania",10.1,39.9,33.8,26.7,18.9
42129,"Westmoreland County, Pennsylvania",13.7,35.6,38.0,26.3,17.7
42133,"York County, Pennsylvania",10.3,31.1,28.4,23.5,14.9
44003,"Kent County, Rhode Island",14.4,35.9,32.2,24.8,28.3
44005,"Newport County, Rhode Island",12.2,61.8,51.1,44.9,39.6
44007,"Providence County, Rhode Island",12.0,29.1,29.8,24.4,18.8
44009,"Washington County, Rhode Island",10.3,48.3,46.5,41.1,35.6
45003,"Aiken County, South Carolina",4.0,22.9,29.8,26.9,36.0
45007,"Anderson County, South Carolina",5.7,18.2,20.3,21.0,16.1
45013,"Beaufort County, South Carolina",5.3,26.1,27.4,34.6,49.8
45015,"Berkeley County, South Carolina",8.4,22.6,27.2,22.5,16.1
45019,"Charleston County, South Carolina",13.1,44.6,43.2,40.4,34.7
45031,"Darlington County, South Carolina",6.1,13.6,13.9,15.0,13.2
45035,"Dorchester County, South Carolina",6.4,31.2,31.0,23.6,21.3
45041,"Florence County, South Carolina",10.3,17.5,28.2,23.9,18.6
45045,"Greenville County, South Carolina",17.6,35.8,36.8,33.0,24.5
45047,"Greenwood County, South Carolina",4.8,24.4,23.5,27.6,17.1
45051,"Horry County, South Carolina",7.5,28.8,23.4,23.7,18.9
45057,"Lancaster County, South Carolina",2.2,27.5,19.1,21.2,27.2
45059,"Laurens County, South Carolina",3.5,12.9,16.3,13.6,15.1
45063,"Lexington County, South Carolina",6.4,29.4,34.3,29.3,25.2
45073,"Oconee County, South Carolina",3.8,18.2,22.7,16.9,30.3
45075,"Orangeburg County, South Carolina",5.0,16.6,20.4,18.0,12.1
45077,"Pickens County, South Carolina",3.6,26.4,24.7,20.1,22.0
45079,"Richland County, South Carolina",12.5,37.6,48.3,34.3,33.1
45083,"Spartanburg County, South Carolina",6.8,20.0,25.4,23.5,20.9
45085,"Sumter County, South Carolina",6.7,15.9,18.2,17.4,14.8
45091,"York County, South Carolina",7.9,29.2,34.9,28.7,21.2
46099,"Minnehaha County, South Dakota",10.5,36.7,33.7,28.1,21.1
46103,"Pennington County, South Dakota",4.7,23.3,31.1,30.3,23.9
47001,"Anderson County, Tennessee",8.0,20.4,23.8,24.3,23.1
47009,"Blount County, Tennessee",7.9,21.4,32.0,28.1,16.5
47011,"Bradley County, Tennessee",5.4,20.2,28.3,19.1,20.1
47037,"Davidson County, Tennessee",17.8,48.6,37.7,32.2,28.2
47059,"Greene County, Tennessee",8.3,9.2,10.2,16.5,11.1
47065,"Hamilton County, Tennessee",7.2,37.2,29.9,30.9,26.2
47093,"Knox County, Tennessee",12.2,35.7,41.7,35.4,27.7
47113,"Madison County, Tennessee",5.4,27.3,31.2,23.2,26.5
47119,"Maury County, Tennessee",4.8,22.7,27.2,14.1,19.9
47125,"Montgomery County, Tennessee",6.4,21.8,28.5,24.7,16.8
47141,"Putnam County, Tennessee",7.0,29.2,24.4,19.5,24.0
47147,"Robertson County, Tennessee",3.1,18.0,15.9,14.0,12.3
47149,"Rutherford County, Tennessee",9.8,31.1,38.4,28.2,16.9
47155,"Sevier County, Tennessee",9.1,13.8,26.0,15.3,16.2
47157,"Shelby County, Tennessee",10.3,30.1,33.1,30.4,25.0
47163,"Sullivan County, Tennessee",10.1,27.5,19.5,22.6,20.4
47165,"Sumner County, Tennessee",10.4,23.4,26.6,27.9,21.1
47179,"Washington County, Tennessee",14.4,45.3,34.2,28.9,28.0
47187,"Williamson County, Tennessee",17.0,61.7,64.2,56.2,40.4
47189,"Wilson County, Tennessee",6.9,32.5,30.8,28.4,18.5
48005,"Angelina County, Texas",3.3,16.0,13.7,14.8,15.9
48021,"Bastrop County, Texas",2.4,19.4,17.9,20.8,18.4
48027,"Bell County, Texas",5.0,22.4,23.2,24.6,21.8
48029,"Bexar County, Texas",7.1,27.4,28.3,25.2,24.8
48037,"Bowie County, Texas",1.4,12.9,18.4,19.0,17.9
48039,"Brazoria County, Texas",9.1,32.5,39.8,26.2,18.2
48041,"Brazos County, Texas",10.8,42.0,35.9,34.4,33.2
48061,"Cameron County, Texas",4.4,19.3,17.4,18.2,14.1
48085,"Collin County, Texas",14.8,48.7,55.3,51.3,39.4
48091,"Comal County, Texas",7.0,35.2,34.6,32.4,31.9
48099,"Coryell County, Texas",0.3,14.3,12.2,14.6,19.2
48113,"Dallas County, Texas",10.6,31.0,26.9,29.3,28.4
48121,"Denton County, Texas",11.7,40.3,47.6,41.4,32.9
48135,"Ector County, Texas",5.9,15.8,18.2,17.9,13.8
48139,"Ellis County, Texas",7.2,15.1,20.7,20.5,20.6
48141,"El Paso County, Texas",5.4,23.8,26.0,20.3,13.7
48157,"Fort Bend County, Texas",8.9,43.4,49.1,43.5,38.2
48167,"Galveston County, Texas",6.4,23.5,32.3,28.4,26.0
48181,"Grayson County, Texas",1.8,22.0,21.6,22.5,22.2
48183,"Gregg County, Texas",4.2,16.4,17.0,23.9,23.2
48187,"Guadalupe County, Texas",6.2,31.4,23.6,27.2,23.7
48201,"Harris County, Texas",8.7,31.6,30.0,29.1,27.6
48203,"Harrison County, Texas",0.0,25.5,17.8,24.2,19.8
48209,"Hays County, Texas",9.5,35.7,40.5,31.2,36.2
48213,"Henderson County, Texas",0.8,13.5,22.1,16.4,22.6
48215,"Hidalgo County, Texas",7.0,19.7,21.2,18.2,11.0
48231,"Hunt County, Texas",10.0,14.5,20.4,14.5,14.1
48245,"Jefferson County, Texas",5.8,21.8,18.1,19.2,13.4
48251,"Johnson County, Texas",2.1,14.5,15.2,16.7,17.7
48257,"Kaufman County, Texas",4.3,19.5,26.7,15.7,17.4
48291,"Liberty County, Texas",2.0,11.7,14.1,9.3,3.1
48303,"Lubbock County, Texas",9.2,28.8,27.8,27.9,24.5
48309,"McLennan County, Texas",6.5,24.4,18.0,22.3,22.9
48329,"Midland County, Texas",8.2,32.0,24.9,22.1,24.1
48339,"Montgomery County, Texas",7.4,29.9,38.9,35.7,29.7
48347,"Nacogdoches County, Texas",6.3,28.6,23.4,25.9,21.7
48355,"Nueces County, Texas",10.5,22.4,20.6,21.6,21.0
48361,"Orange County, Texas",0.2,15.1,13.8,13.4,17.6
48367,"Parker County, Texas",6.8,23.9,30.4,29.6,21.0
48375,"Potter County, Texas",4.2,10.1,16.2,11.6,18.0
48381,"Randall County, Texas",5.1,26.6,35.1,31.1,32.6
48397,"Rockwall County, Texas",3.9,42.7,36.3,34.0,30.4
48409,"San Patricio County, Texas",5.0,8.9,13.8,12.8,15.3
48423,"Smith County, Texas",7.4,23.9,25.9,26.3,26.3
48439,"Tarrant County, Texas",9.9,30.6,30.6,30.2,28.1
48441,"Taylor County, Texas",9.4,25.9,23.5,23.3,26.6
48451,"Tom Green County, Texas",5.6,22.3,23.0,19.0,22.9
48453,"Travis County, Texas",13.1,46.6,48.5,43.7,43.3
48469,"Victoria County, Texas",7.8,21.7,15.4,22.1,16.4
48471,"Walker County, Texas",6.7,14.9,18.2,19.1,15.8
48479,"Webb County, Texas",2.6,19.0,18.2,18.8,10.4
48485,"Wichita County, Texas",5.6,19.1,29.7,23.3,19.4
48491,"Williamson County, Texas",9.0,35.5,46.6,39.2,34.4
49005,"Cache County, Utah",8.3,30.8,40.8,32.5,38.6
49011,"Davis County, Utah",5.3,37.1,41.1,33.3,30.1
49035,"Salt Lake County, Utah",6.3,29.4,34.5,32.5,31.1
49049,"Utah County, Utah",8.4,36.3,38.4,37.3,38.7
49053,"Washington County, Utah",3.2,21.6,23.8,25.9,28.1
49057,"Weber County, Utah",5.3,23.7,22.1,23.9,26.6
50007,"Chittenden County, Vermont",17.8,56.5,55.0,45.8,40.1
51003,"Albemarle County, Virginia",11.8,53.5,56.0,51.6,42.7
51013,"Arlington County, Virginia",53.7,80.2,72.9,66.3,55.3
51015,"Augusta County, Virginia",4.2,27.1,26.5,21.5,20.3
51019,"Bedford County, Virginia",13.3,36.9,26.2,32.0,25.4
51041,"Chesterfield County, Virginia",8.4,35.8,42.1,38.2,31.3
51059,"Fairfax County, Virginia",22.9,58.8,64.2,61.5,54.4
51061,"Fauquier County, Virginia",9.1,36.8,46.7,32.7,28.4
51069,"Frederick County, Virginia",7.4,31.4,28.8,27.1,23.1
51085,"Hanover County, Virginia",11.0,38.8,46.5,37.1,20.8
51087,"Henrico County, Virginia",14.5,40.9,50.3,39.9,29.9
51095,"James City County, Virginia",12.3,34.1,45.1,44.4,56.2
51107,"Loudoun County, Virginia",22.7,55.4,67.5,58.5,44.8
51121,"Montgomery County, Virginia",10.3,58.6,51.8,37.6,39.0
51153,"Prince William County, Virginia",11.7,36.2,41.8,40.3,36.1
51161,"Roanoke County, Virginia",11.5,41.1,42.1,36.3,23.8
51165,"Rockingham County, Virginia",9.4,29.4,33.7,24.0,17.0
51177,"Spotsylvania County, Virginia",9.4,25.9,35.6,30.7,28.2
51179,"Stafford County, Virginia",15.9,35.7,43.4,40.7,29.3
51199,"York County, Virginia",11.5,35.5,40.6,44.0,35.8
51510,"Alexandria city, Virginia",20.4,68.9,70.5,55.2,53.1
51550,"Chesapeake city, Virginia",10.4,32.6,34.4,30.7,16.5
51650,"Hampton city, Virginia",6.6,27.8,28.5,25.9,20.4
51680,"Lynchburg city, Virginia",8.5,45.9,32.3,25.2,33.8
51700,"Newport News city, Virginia",7.7,23.4,26.5,22.5,20.2
51710,"Norfolk city, Virginia",5.1,27.7,24.9,24.7,24.0
51740,"Portsmouth city, Virginia",3.1,16.9,18.5,18.2,21.6
51760,"Richmond city, Virginia",14.1,46.9,38.5,30.4,27.8
51770,"Roanoke city, Virginia",6.5,29.2,26.6,23.7,17.2
51800,"Suffolk city, Virginia",3.7,27.8,27.7,23.8,21.7
51810,"Virginia Beach city, Virginia",10.1,29.3,41.3,35.5,33.3
53005,"Benton County, Washington",4.0,25.4,27.9,31.3,28.5
53007,"Chelan County, Washington",6.4,38.7,22.4,26.4,25.6
53009,"Clallam County, Washington",7.2,10.6,13.6,24.3,30.1
53011,"Clark County, Washington",8.1,21.2,29.5,27.7,28.0
53015,"Cowlitz County, Washington",5.6,9.7,18.8,15.3,13.9
53021,"Franklin County, Washington",1.2,18.6,12.8,16.3,15.5
53025,"Grant County, Washington",1.2,7.7,12.7,20.6,16.9
53027,"Grays Harbor County, Washington",1.5,11.3,21.4,14.4,15.4
53029,"Island County, Washington",4.6,17.1,32.9,28.8,40.2
53033,"King County, Washington",21.0,53.6,53.3,46.5,40.7
53035,"Kitsap County, Washington",5.8,21.8,37.7,32.9,34.9
53041,"Lewis County, Washington",2.2,12.6,14.9,14.0,13.7
53053,"Pierce County, Washington",8.1,23.0,28.5,23.2,25.1
53057,"Skagit County, Washington",5.1,19.5,30.4,26.4,32.0
