GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
06039,"Madera County, California",3.4,14.4,12.7,12.1,18.2
06041,"Marin County, California",16.7,52.5,61.2,62.1,58.3
06045,"Mendocino County, California",3.1,29.8,16.3,16.5,31.8
06047,"Merced County, California",3.7,15.0,16.0,11.9,16.5
06053,"Monterey County, California",5.4,22.5,19.3,26.1,34.4
06055,"Napa County, California",7.2,33.4,34.9,37.2,37.4
06057,"Nevada County, California",3.8,28.4,38.5,36.5,36.7
06059,"Orange County, California",14.2,45.5,46.0,38.6,36.9
06061,"Placer County, California",13.7,42.7,49.8,42.1,35.9
06065,"Riverside County, California",6.6,21.8,23.9,22.2,26.9
06067,"Sacramento County, California",9.3,33.4,31.5,30.7,29.6
06071,"San Bernardino County, California",7.3,24.2,25.0,21.0,20.4
06073,"San Diego County, California",11.3,40.9,45.1,38.0,37.1
06075,"San Francisco County, California",34.0,79.8,65.4,48.6,39.3
06077,"San Joaquin County, California",5.5,18.1,22.4,19.9,19.7
06079,"San Luis Obispo County, California",11.1,33.9,36.8,35.3,41.3
06081,"San Mateo County, California",25.8,59.5,63.1,49.9,40.4
06083,"Santa Barbara County, California",10.6,35.9,29.5,33.0,39.1
06085,"Santa Clara County, California",21.1,63.1,59.7,49.9,43.4
06087,"Santa Cruz County, California",14.1,42.9,41.3,43.7,46.4
06089,"Shasta County, California",9.2,21.0,28.2,20.7,20.1
06095,"Solano County, California",7.0,26.8,28.2,28.6,32.0
06097,"Sonoma County, California",10.2,31.7,32.5,38.0,43.1
06099,"Stanislaus County, California",4.0,16.7,19.4,16.2,18.0
06101,"Sutter County, California",7.2,16.2,24.0,22.4,20.5
06103,"Tehama County, California",4.6,13.6,18.1,16.2,16.7
06107,"Tulare County, California",2.9,12.0,14.0,13.5,15.6
06111,"Ventura County, California",9.2,29.0,34.7,36.5,37.1
06113,"Yolo County, California",14.8,44.0,39.0,36.0,42.5
06115,"Yuba County, California",6.1,19.4,21.2,16.3,15.7
08001,"Adams County, Colorado",8.1,28.0,31.0,21.1,23.0
08005,"Arapahoe County, Colorado",17.1,43.1,45.7,43.0,44.0
08013,"Boulder County, Colorado",16.6,64.3,74.7,63.9,58.4
08014,"Broomfield County, Colorado",17.5,61.0,59.1,57.7,48.3
08031,"Denver County, Colorado",23.6,62.0,54.9,46.7,44.4
08035,"Douglas County, Colorado",15.8,54.1,63.2,60.6,50.0
08041,"El Paso County, Colorado",8.9,34.2,41.4,41.3,38.8
08059,"Jefferson County, Colorado",15.4,52.3,55.5,46.4,38.8
08069,"Larimer County, Colorado",18.0,49.5,49.2,50.0,47.0
08077,"Mesa County, Colorado",6.4,27.9,28.1,29.9,31.9
08101,"Pueblo County, Colorado",5.6,20.6,22.0,25.1,24.1
08123,"Weld County, Colorado",7.5,31.8,31.0,29.2,27.6
09001,"Fairfield County, Connecticut",20.9,52.3,52.4,51.4,40.2
09003,"Hartford County, Connecticut",19.5,44.3,46.3,38.1,31.0
09005,"Litchfield County, Connecticut",14.3,46.7,35.2,33.7,34.4
09007,"Middlesex County, Connecticut",24.9,48.1,55.1,36.5,42.8
09009,"New Haven County, Connecticut",12.7,41.3,40.9,31.7,31.9
09011,"New London County, Connecticut",14.1,33.9,31.1,34.6,32.2
09013,"Tolland County, Connecticut",8.1,47.7,52.3,39.0,32.1
09015,"Windham County, Connecticut",7.6,25.4,28.7,20.8,24.1
10001,"Kent County, Delaware",10.5,25.8,36.9,22.6,18.0
10003,"New Castle County, Delaware",9.9,37.4,39.4,38.0,32.1
10005,"Sussex County, Delaware",9.8,24.1,33.6,32.2,32.1
11001,"District of Columbia, District of Columbia",23.1,73.4,66.0,47.8,45.5
12001,"Alachua County, Florida",18.4,48.2,51.4,46.3,38.6
12005,"Bay County, Florida",15.0,27.7,35.3,23.4,24.2
12009,"Brevard County, Florida",6.4,30.3,33.6,30.8,28.5
12011,"Broward County, Florida",10.3,34.0,35.7,33.8,28.7
12015,"Charlotte County, Florida",7.7,14.9,16.7,23.3,23.7
12017,"Citrus County, Florida",2.0,12.6,24.4,22.5,24.5
12019,"Clay County, Florida",5.1,27.4,27.7,29.3,29.1
12021,"Collier County, Florida",8.7,23.9,30.2,31.4,43.9
12023,"Columbia County, Florida",2.3,12.0,26.2,11.9,16.1
12031,"Duval County, Florida",8.0,29.6,34.3,30.2,29.0
12033,"Escambia County, Florida",16.8,27.3,23.9,21.3,24.8
12035,"Flagler County, Florida",5.9,25.3,21.4,27.6,27.6
12053,"Hernando County, Florida",5.5,16.9,21.9,19.9,19.8
12055,"Highlands County, Florida",5.9,12.1,21.9,12.9,18.9
12057,"Hillsborough County, Florida",12.0,38.7,39.2,34.0,27.7
12061,"Indian River County, Florida",7.0,25.8,26.4,30.2,35.0
12069,"Lake County, Florida",8.0,23.9,33.6,22.0,25.7
12071,"Lee County, Florida",8.9,25.7,25.5,27.9,32.4
12073,"Leon County, Florida",14.4,51.4,54.1,41.5,44.7
12081,"Manatee County, Florida",8.1,26.2,31.3,27.1,35.4
12083,"Marion County, Florida",3.5,14.5,22.1,21.2,21.8
12085,"Martin County, Florida",8.8,20.9,43.8,38.3,35.3
12086,"Miami-Dade County, Florida",11.6,35.8,36.1,30.5,22.0
12087,"Monroe County, Florida",6.4,34.7,33.5,31.1,39.3
12089,"Nassau County, Florida",14.1,18.8,27.2,28.1,38.1
12091,"Okaloosa County, Florida",17.6,30.4,30.8,31.5,33.5
12095,"Orange County, Florida",12.9,38.3,38.4,34.6,28.5
12097,"Osceola County, Florida",8.4,26.6,27.0,23.4,20.5
12099,"Palm Beach County, Florida",14.5,32.2,40.9,38.1,38.4
12101,"Pasco County, Florida",9.4,22.8,35.5,26.1,20.2
12103,"Pinellas County, Florida",9.1,36.5,37.6,33.8,28.4
12105,"Polk County, Florida",6.5,17.3,21.5,20.1,23.3
12107,"Putnam County, Florida",1.0,8.2,5.6,12.4,17.2
12109,"St. Johns County, Florida",12.4,35.9,55.8,44.7,45.5
12111,"St. Lucie County, Florida",5.5,23.9,24.1,18.3,22.5
12113,"Santa Rosa County, Florida",14.9,21.3,33.6,26.3,26.7
12115,"Sarasota County, Florida",7.4,26.0,34.1,33.4,41.3
12117,"Seminole County, Florida",16.3,43.1,44.9,41.2,36.3
12119,"Sumter County, Florida",8.5,8.7,20.9,26.8,38.4
12127,"Volusia County, Florida",8.2,20.9,24.1,24.1,25.5
12131,"Walton County, Florida",6.5,25.5,34.5,27.7,32.5
13013,"Barrow County, Georgia",10.9,23.2,30.0,21.9,17.0
13015,"Bartow County, Georgia",5.3,20.8,18.9,19.7,10.6
13021,"Bibb County, Georgia",5.2,26.0,24.1,24.7,24.9
13031,"Bulloch County, Georgia",4.3,26.2,24.8,31.5,20.4
13045,"Carroll County, Georgia",1.4,21.1,11.3,23.0,17.8
13047,"Catoosa County, Georgia",2.7,9.3,29.7,31.1,17.2
13051,"Chatham County, Georgia",18.4,37.5,39.3,31.5,30.2
13057,"Cherokee County, Georgia",12.2,39.9,43.0,40.9,27.1
13059,"Clarke County, Georgia",10.8,54.9,52.5,38.6,51.5
13063,"Clayton County, Georgia",5.8,21.8,19.1,18.2,15.2
13067,"Cobb County, Georgia",15.7,49.0,51.4,49.3,40.4
13073,"Columbia County, Georgia",11.8,41.6,29.9,48.9,37.1
13077,"Coweta County, Georgia",12.8,26.1,36.8,25.5,20.9
13089,"DeKalb County, Georgia",18.1,48.1,49.2,43.0,39.7
13095,"Dougherty County, Georgia",4.8,23.5,18.2,20.5,19.6
13097,"Douglas County, Georgia",8.7,44.6,37.2,31.0,16.1
13113,"Fayette County, Georgia",13.8,33.2,55.8,50.7,35.0
13115,"Floyd County, Georgia",6.2,20.4,32.8,17.6,26.5
13117,"Forsyth County, Georgia",12.1,55.7,64.2,57.5,42.2
13121,"Fulton County, Georgia",19.8,62.4,63.0,56.5,46.4
13127,"Glynn County, Georgia",3.8,18.8,29.0,28.8,32.6
13135,"Gwinnett County, Georgia",10.5,42.0,38.2,41.3,31.6
13139,"Hall County, Georgia",8.9,22.3,22.7,25.0,30.6
13151,"Henry County, Georgia",12.1,31.9,28.6,26.5,17.1
13153,"Houston County, Georgia",5.0,30.0,29.1,27.5,25.1
13157,"Jackson County, Georgia",5.9,27.9,24.3,23.7,24.8
13185,"Lowndes County, Georgia",12.8,17.8,31.7,29.7,21.9
13215,"Muscogee County, Georgia",5.6,25.0,23.1,25.1,25.2
13217,"Newton County, Georgia",5.6,15.4,19.2,21.5,12.2
13223,"Paulding County, Georgia",6.8,26.7,26.0,21.6,12.7
13245,"Richmond County, Georgia",4.4,22.9,25.3,17.3,16.7
13247,"Rockdale County, Georgia",11.6,21.5,24.1,25.4,21.6
13255,"Spalding County, Georgia",2.7,11.9,16.8,18.0,21.6
13285,"Troup County, Georgia",0.4,14.4,20.1,22.3,21.2
13295,"Walker County, Georgia",3.8,15.7,25.4,13.1,16.4
13297,"Walton County, Georgia",4.5,23.8,32.7,23.5,16.4
13313,"Whitfield County, Georgia",2.7,17.4,12.3,13.4,25.5
15001,"Hawaii County, Hawaii",6.0,23.3,32.2,27.7,34.7
15003,"Honolulu County, Hawaii",8.7,36.5,42.9,35.6,30.7
15007,"Kauai County, Hawaii",2.3,25.2,26.8,31.0,28.7
15009,"Maui County, Hawaii",9.6,24.2,25.1,25.5,34.8
16001,"Ada County, Idaho",11.8,37.9,44.3,40.2,36.3
16005,"Bannock County, Idaho",5.9,30.6,39.2,23.7,29.0
16019,"Bonneville County, Idaho",9.7,36.0,40.6,27.4,30.4
16027,"Canyon County, Idaho",7.5,15.4,26.7,19.7,21.0
16055,"Kootenai County, Idaho",2.5,17.6,18.1,26.7,30.2
16083,"Twin Falls County, Idaho",1.2,19.3,23.9,20.1,22.8
17001,"Adams County, Illinois",30.3,25.8,34.3,21.3,19.6
17019,"Champaign County, Illinois",22.8,56.1,50.3,42.7,38.0
17031,"Cook County, Illinois",18.2,51.8,46.6,36.3,29.8
17037,"DeKalb County, Illinois",13.4,46.8,36.2,34.6,28.2
17043,"DuPage County, Illinois",21.5,54.2,55.5,51.8,42.2
17089,"Kane County, Illinois",12.0,36.2,35.4,32.4,29.9
17091,"Kankakee County, Illinois",6.7,28.1,20.7,18.2,15.1
17093,"Kendall County, Illinois",12.3,38.8,52.0,38.3,26.8
17097,"Lake County, Illinois",11.9,38.8,50.0,47.4,41.1
17099,"LaSalle County, Illinois",5.9,13.4,22.8,15.7,14.7
17111,"McHenry County, Illinois",12.2,37.6,38.6,36.7,26.4
17113,"McLean County, Illinois",10.0,49.5,56.5,44.2,35.2
17115,"Macon County, Illinois",4.9,24.3,20.4,21.4,20.6
17119,"Madison County, Illinois",8.4,32.7,44.3,29.0,20.7
17143,"Peoria County, Illinois",12.6,39.5,41.9,30.5,23.4
17161,"Rock Island County, Illinois",9.1,23.9,26.3,22.8,24.0
17163,"St. Clair County, Illinois",7.7,22.9,34.5,30.1,21.9
17167,"Sangamon County, Illinois",10.8,33.2,40.2,33.1,32.2
17179,"Tazewell County, Illinois",12.0,33.0,31.3,25.4,24.1
17183,"Vermilion County, Illinois",2.7,11.9,11.9,11.7,13.0
17197,"Will County, Illinois",14.8,35.5,42.3,36.0,26.2
17199,"Williamson County, Illinois",6.4,31.1,35.3,29.6,23.8
17201,"Winnebago County, Illinois",8.4,24.8,27.5,23.0,25.5
18003,"Allen County, Indiana",12.9,32.6,32.0,28.1,24.2
18005,"Bartholomew County, Indiana",18.9,49.8,44.5,31.5,25.3
18011,"Boone County, Indiana",33.5,42.5,47.3,52.4,37.7
18019,"Clark County, Indiana",5.0,28.3,19.1,24.7,16.8
18035,"Delaware County, Indiana",6.2,24.2,20.6,21.4,24.3
18039,"Elkhart County, Indiana",10.8,16.2,24.6,19.0,21.0
18043,"Floyd County, Indiana",20.6,35.2,31.5,29.6,19.9
18053,"Grant County, Indiana",7.9,23.4,21.7,26.2,12.9
18057,"Hamilton County, Indiana",26.4,68.9,71.0,64.0,47.3
18059,"Hancock County, Indiana",0.5,29.7,46.8,31.7,13.0
18063,"Hendricks County, Indiana",12.9,33.3,47.8,38.4,27.3
18067,"Howard County, Indiana",5.3,12.3,18.9,17.1,23.2
18081,"Johnson County, Indiana",11.0,34.6,43.0,29.5,21.0
18085,"Kosciusko County, Indiana",8.3,36.6,26.2,22.6,27.0
18089,"Lake County, Indiana",9.9,22.4,26.8,22.5,19.8
18091,"LaPorte County, Indiana",6.7,19.5,19.2,15.9,19.2
18095,"Madison County, Indiana",9.4,21.2,23.8,16.6,16.4
18097,"Marion County, Indiana",14.0,37.3,33.6,28.2,25.2
18105,"Monroe County, Indiana",11.6,49.1,60.3,39.7,41.7
18109,"Morgan County, Indiana",6.5,10.4,14.4,21.0,17.9
18127,"Porter County, Indiana",8.4,25.7,31.9,29.9,22.3
18141,"St. Joseph County, Indiana",12.7,35.7,38.1,26.0,26.4
18157,"Tippecanoe County, Indiana",11.2,48.0,40.9,35.7,33.3
18163,"Vanderburgh County, Indiana",9.7,31.4,32.7,27.1,21.6
18167,"Vigo County, Indiana",7.6,24.7,30.2,22.8,28.0
18177,"Wayne County, Indiana",3.7,19.4,19.7,17.2,16.4
19013,"Black Hawk County, Iowa",6.6,35.7,47.6,20.7,27.0
19049,"Dallas County, Iowa",18.9,65.3,66.0,46.7,37.5
19061,"Dubuque County, Iowa",11.9,46.6,39.3,28.7,24.9
19103,"Johnson County, Iowa",18.2,63.4,56.6,48.6,48.5
19113,"Linn County, Iowa",12.1,37.2,36.3,34.4,24.7
19153,"Polk County, Iowa",13.7,46.5,40.3,33.2,32.2
19155,"Pottawattamie County, Iowa",4.2,24.4,28.9,23.2,18.6
19163,"Scott County, Iowa",11.8,34.1,38.5,30.5,27.1
19169,"Story County, Iowa",6.7,57.9,58.2,48.6,41.9
19193,"Woodbury County, Iowa",7.6,16.8,21.5,25.7,20.4
20015,"Butler County, Kansas",8.1,38.6,35.5,30.1,23.0
20045,"Douglas County, Kansas",16.1,47.7,51.5,47.7,41.6
20091,"Johnson County, Kansas",19.4,58.5,60.7,57.9,46.2
20103,"Leavenworth County, Kansas",1.7,22.2,46.2,28.0,33.0
20161,"Riley County, Kansas",7.9,49.7,52.4,33.8,46.7
20173,"Sedgwick County, Kansas",7.9,34.3,33.4,30.0,29.0
20177,"Shawnee County, Kansas",14.1,33.5,29.3,30.5,32.3
20209,"Wyandotte County, Kansas",14.7,28.8,18.7,16.6,15.9
21015,"Boone County, Kentucky",12.2,34.9,42.1,28.5,25.5
21029,"Bullitt County, Kentucky",2.3,23.4,25.1,12.8,6.3
21037,"Campbell County, Kentucky",17.6,59.2,41.0,36.4,28.6
21047,"Christian County, Kentucky",2.7,16.5,25.1,16.1,30.5
21059,"Daviess County, Kentucky",10.3,30.6,33.9,20.1,20.3
21067,"Fayette County, Kentucky",18.0,48.3,48.4,43.3,40.6
21093,"Hardin County, Kentucky",5.3,22.3,29.4,23.2,21.3
21111,"Jefferson County, Kentucky",15.5,45.9,38.4,31.7,28.2
21117,"Kenton County, Kentucky",16.0,40.6,39.4,29.5,24.8
21145,"McCracken County, Kentucky",4.8,18.0,36.0,27.4,17.5
21151,"Madison County, Kentucky",9.3,43.9,37.6,28.7,25.8
21185,"Oldham County, Kentucky",11.9,36.9,45.8,41.9,39.0
21227,"Warren County, Kentucky",10.6,39.9,28.1,36.5,35.9
22005,"Ascension Parish, Louisiana",6.8,27.2,30.0,27.8,15.3
22015,"Bossier Parish, Louisiana",5.7,19.0,22.9,26.0,18.8
22017,"Caddo Parish, Louisiana",10.8,21.8,22.3,22.8,27.4
22019,"Calcasieu Parish, Louisiana",4.8,16.9,27.6,24.4,22.4
22033,"East Baton Rouge Parish, Louisiana",13.0,41.3,37.3,31.8,31.0
22045,"Iberia Parish, Louisiana",1.6,18.1,19.8,14.8,13.8
22051,"Jefferson Parish, Louisiana",13.7,32.6,31.0,25.9,24.8
22055,"Lafayette Parish, Louisiana",11.5,45.3,35.5,30.7,29.4
22057,"Lafourche Parish, Louisiana",2.6,23.3,16.7,14.9,13.5
22063,"Livingston Parish, Louisiana",9.5,27.8,30.7,16.9,12.3
22071,"Orleans Parish, Louisiana",10.0,47.1,43.7,35.1,35.0
22073,"Ouachita Parish, Louisiana",13.2,29.1,29.0,21.4,27.6
22079,"Rapides Parish, Louisiana",3.2,17.5,19.9,17.6,22.9
22097,"St. Landry Parish, Louisiana",2.9,8.9,14.3,12.7,10.4
22103,"St. Tammany Parish, Louisiana",7.3,42.3,45.2,32.2,31.3
22105,"Tangipahoa Parish, Louisiana",4.0,21.5,31.4,21.5,27.1
22109,"Terrebonne Parish, Louisiana",20.7,23.8,11.7,16.8,9.7
23001,"Androscoggin County, Maine",16.2,25.8,30.5,25.1,21.0
23003,"Aroostook County, Maine",2.6,20.9,21.1,21.7,14.0
23005,"Cumberland County, Maine",24.3,55.6,58.2,49.4,42.0
23011,"Kennebec County, Maine",11.2,30.8,32.3,28.4,26.4
23019,"Penobscot County, Maine",7.6,38.6,31.3,27.2,25.2
23031,"York County, Maine",9.9,29.3,36.0,29.6,36.9
24001,"Allegany County, Maryland",2.4,21.1,22.8,22.7,18.2
24003,"Anne Arundel County, Maryland",18.6,45.2,50.4,44.7,35.5
24005,"Baltimore County, Maryland",12.9,41.6,47.5,41.4,34.5
24009,"Calvert County, Maryland",21.0,21.9,45.0,31.4,28.3
24013,"Carroll County, Maryland",18.4,37.0,55.1,35.8,28.0
24015,"Cecil County, Maryland",5.3,30.7,36.6,20.0,21.4
24017,"Charles County, Maryland",12.4,28.8,32.5,28.8,24.4
24021,"Frederick County, Maryland",14.1,46.6,47.3,41.7,33.2
24025,"Harford County, Maryland",14.8,40.4,46.1,35.2,30.5
24027,"Howard County, Maryland",25.6,66.6,67.1,65.3,58.1
24031,"Montgomery County, Maryland",26.7,53.4,58.2,59.6,57.7
24033,"Prince George's County, Maryland",11.5,38.0,34.0,33.7,28.3
24037,"St. Mary's County, Maryland",12.9,34.2,30.0,33.2,22.8
24043,"Washington County, Maryland",9.2,27.5,25.4,21.9,17.5
24045,"Wicomico County, Maryland",6.9,33.2,30.0,30.3,28.2
24510,"Baltimore city, Maryland",17.1,47.5,38.0,25.3,23.7
25001,"Barnstable County, Massachusetts",18.0,39.6,44.0,47.0,50.3
25003,"Berkshire County, Massachusetts",6.1,35.3,42.8,30.6,33.2
25005,"Bristol County, Massachusetts",14.0,38.5,33.0,30.1,21.6
25009,"Essex County, Massachusetts",16.7,40.5,45.8,43.9,35.0
25011,"Franklin County, Massachusetts",11.0,44.2,40.6,30.9,40.0
25013,"Hampden County, Massachusetts",9.8,29.1,31.6,30.0,21.2
25015,"Hampshire County, Massachusetts",7.9,62.4,58.4,51.5,45.9
25017,"Middlesex County, Massachusetts",27.2,67.4,66.0,54.7,43.9
25021,"Norfolk County, Massachusetts",28.9,66.8,64.5,54.8,39.9
25023,"Plymouth County, Massachusetts",13.4,38.9,45.0,38.0,33.9
25025,"Suffolk County, Massachusetts",24.1,66.7,52.1,35.9,30.1
25027,"Worcester County, Massachusetts",14.0,42.8,41.7,36.9,28.7
26005,"Allegan County, Michigan",8.0,27.2,23.2,24.1,20.9
26017,"Bay County, Michigan",10.8,23.9,28.4,17.1,22.5
26021,"Berrien County, Michigan",5.4,26.3,27.1,25.1,29.9
26025,"Calhoun County, Michigan",6.6,21.8,21.9,20.8,17.3
26037,"Clinton County, Michigan",8.6,37.7,44.7,33.6,24.3
26045,"Eaton County, Michigan",8.9,35.3,30.3,30.2,23.9
26049,"Genesee County, Michigan",7.0,22.5,24.2,22.8,17.2
26055,"Grand Traverse County, Michigan",14.8,46.1,38.4,36.5,38.6
26065,"Ingham County, Michigan",10.5,44.7,44.5,36.4,39.0
26073,"Isabella County, Michigan",7.0,26.8,30.2,26.2,26.7
26075,"Jackson County, Michigan",2.5,29.8,24.3,19.5,22.5
26077,"Kalamazoo County, Michigan",14.8,41.0,43.5,36.3,34.5
26081,"Kent County, Michigan",14.4,41.9,38.9,34.1,31.3
26087,"Lapeer County, Michigan",4.0,22.5,23.3,19.1,15.1
26091,"Lenawee County, Michigan",4.0,14.8,25.9,21.0,22.4
26093,"Livingston County, Michigan",13.5,38.1,49.0,35.1,26.5
26099,"Macomb County, Michigan",13.0,30.4,29.3,25.5,18.3
26103,"Marquette County, Michigan",12.2,41.8,39.4,30.8,34.3
26111,"Midland County, Michigan",18.8,47.3,41.7,36.5,25.3
26115,"Monroe County, Michigan",6.7,24.0,29.7,26.6,18.6
26121,"Muskegon County, Michigan",5.3,17.8,25.3,19.7,21.9
26125,"Oakland County, Michigan",19.0,56.4,57.9,47.5,38.8
26139,"Ottawa County, Michigan",9.8,41.8,38.3,36.4,27.6
26145,"Saginaw County, Michigan",6.7,24.4,32.8,19.7,17.0
26147,"St. Clair County, Michigan",9.0,23.6,31.0,17.8,21.3
26155,"Shiawassee County, Michigan",3.3,19.5,28.5,16.7,12.7
26159,"Van Buren County, Michigan",5.4,24.5,26.3,21.6,22.4
26161,"Washtenaw County, Michigan",21.2,62.6,59.0,53.8,49.8
26163,"Wayne County, Michigan",10.7,26.6,28.2,25.2,21.0
27003,"Anoka County, Minnesota",11.7,39.1,37.7,32.6,20.1
27013,"Blue Earth County, Minnesota",9.7,39.1,48.9,32.6,29.9
27019,"Carver County, Minnesota",15.1,53.9,59.7,53.4,37.7
27035,"Crow Wing County, Minnesota",7.3,24.0,28.5,24.5,25.5
27037,"Dakota County, Minnesota",16.0,44.3,47.5,42.6,36.7
27053,"Hennepin County, Minnesota",25.2,58.3,56.7,47.1,42.6
27109,"Olmsted County, Minnesota",19.7,56.6,62.7,41.0,35.8
27123,"Ramsey County, Minnesota",15.6,47.9,46.2,41.2,38.0
27131,"Rice County, Minnesota",4.7,30.7,30.5,32.1,32.4
27137,"St. Louis County, Minnesota",16.9,33.7,34.5,28.8,26.6
27139,"Scott County, Minnesota",22.6,35.5,51.7,44.4,27.1
27141,"Sherburne County, Minnesota",6.2,20.2,28.6,27.9,28.5
27145,"Stearns County, Minnesota",8.4,31.3,30.8,27.9,20.5
27163,"Washington County, Minnesota",17.9,45.5,52.2,47.1,37.8
27171,"Wright County, Minnesota",14.0,38.9,46.2,30.1,23.3
28033,"DeSoto County, Mississippi",6.2,30.9,33.3,27.9,20.4
28035,"Forrest County, Mississippi",7.1,25.2,18.6,26.9,27.2
28047,"Harrison County, Mississippi",6.0,22.9,18.2,26.5,22.9
28049,"Hinds County, Mississippi",8.0,34.8,28.5,25.5,29.1
28059,"Jackson County, Mississippi",9.3,23.0,25.4,22.1,25.9
28067,"Jones County, Mississippi",8.5,12.8,17.5,22.7,18.8
28075,"Lauderdale County, Mississippi",3.4,26.8,16.4,17.9,15.3
28081,"Lee County, Mississippi",9.7,29.3,34.2,19.4,23.4
28089,"Madison County, Mississippi",14.8,54.3,47.6,49.3,44.0
28121,"Rankin County, Mississippi",17.0,21.5,37.4,30.9,30.5
29019,"Boone County, Missouri",10.5,50.3,49.1,45.1,43.8
29021,"Buchanan County, Missouri",12.2,19.5,22.7,21.2,14.5
29031,"Cape Girardeau County, Missouri",8.9,39.0,43.3,32.0,28.4
29037,"Cass County, Missouri",9.1,28.8,26.2,25.8,23.0
29043,"Christian County, Missouri",8.6,27.6,36.3,33.7,17.1
29047,"Clay County, Missouri",8.2,35.0,35.8,32.3,26.0
29051,"Cole County, Missouri",29.4,32.6,34.9,34.9,28.7
