GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
12086,"Miami-Dade County, Florida",9.2,30.0,30.1,28.3,20.2
12087,"Monroe County, Florida",1.6,23.6,28.3,27.8,38.3
12089,"Nassau County, Florida",2.5,10.4,19.2,20.6,22.1
12091,"Okaloosa County, Florida",9.0,23.6,27.3,30.8,29.0
12095,"Orange County, Florida",9.8,34.0,33.4,29.2,21.8
12097,"Osceola County, Florida",6.2,19.4,18.5,18.7,13.8
12099,"Palm Beach County, Florida",9.9,28.6,35.5,33.7,32.8
12101,"Pasco County, Florida",6.2,24.4,29.1,22.5,18.1
12103,"Pinellas County, Florida",7.4,29.5,33.3,28.5,25.0
12105,"Polk County, Florida",4.7,20.2,20.4,19.5,17.4
12107,"Putnam County, Florida",1.7,9.3,17.7,14.1,11.2
12109,"St. Johns County, Florida",9.2,37.6,53.7,42.9,38.7
12111,"St. Lucie County, Florida",2.0,18.3,23.3,22.1,24.3
12113,"Santa Rosa County, Florida",12.1,23.7,29.2,30.6,22.6
12115,"Sarasota County, Florida",8.3,21.2,27.1,30.7,36.4
12117,"Seminole County, Florida",8.2,34.9,34.4,34.7,26.6
12119,"Sumter County, Florida",1.2,8.3,13.4,26.8,29.4
12127,"Volusia County, Florida",6.9,20.3,20.8,19.4,23.6
13013,"Barrow County, Georgia",2.4,21.1,17.6,16.5,10.5
13015,"Bartow County, Georgia",2.9,18.3,18.8,14.4,6.4
13021,"Bibb County, Georgia",5.3,26.9,16.3,22.5,20.3
13031,"Bulloch County, Georgia",4.8,25.8,42.8,23.9,20.6
13045,"Carroll County, Georgia",6.1,15.4,16.6,18.6,14.2
13047,"Catoosa County, Georgia",0.0,12.4,22.3,13.2,12.1
13051,"Chatham County, Georgia",9.8,32.3,34.0,29.8,31.2
13057,"Cherokee County, Georgia",4.9,31.2,49.8,33.8,29.9
13059,"Clarke County, Georgia",10.9,47.5,40.6,35.6,37.9
13063,"Clayton County, Georgia",6.3,10.9,20.7,17.5,11.2
13067,"Cobb County, Georgia",13.3,41.1,49.2,45.6,35.5
13073,"Columbia County, Georgia",11.0,34.2,46.4,37.5,29.2
13077,"Coweta County, Georgia",2.0,24.4,29.3,29.5,18.7
13089,"DeKalb County, Georgia",9.1,41.6,42.2,40.3,32.9
13095,"Dougherty County, Georgia",2.1,16.0,20.1,22.7,21.2
13097,"Douglas County, Georgia",3.4,26.5,33.0,22.6,13.6
13113,"Fayette County, Georgia",9.9,48.5,44.6,41.5,43.0
13115,"Floyd County, Georgia",7.9,21.5,16.8,18.2,16.8
13117,"Forsyth County, Georgia",6.1,52.0,57.0,46.9,26.7
13121,"Fulton County, Georgia",14.6,49.8,54.7,50.2,38.1
13127,"Glynn County, Georgia",8.2,29.0,17.7,27.9,29.0
13135,"Gwinnett County, Georgia",8.8,26.6,36.9,38.4,23.3
13139,"Hall County, Georgia",5.6,16.6,20.4,23.5,24.1
13151,"Henry County, Georgia",4.1,24.3,27.7,26.4,13.0
13153,"Houston County, Georgia",8.6,19.5,30.8,26.9,18.7
13179,"Liberty County, Georgia",4.0,14.0,19.9,21.1,16.5
13185,"Lowndes County, Georgia",4.4,23.5,23.0,23.4,20.4
13215,"Muscogee County, Georgia",5.9,23.5,26.0,21.7,20.8
13217,"Newton County, Georgia",0.7,17.5,24.5,20.0,11.9
13223,"Paulding County, Georgia",1.9,29.1,34.3,19.8,10.9
13245,"Richmond County, Georgia",6.1,19.9,20.1,21.0,19.0
13247,"Rockdale County, Georgia",5.7,13.4,32.2,26.7,21.1
13285,"Troup County, Georgia",0.9,11.6,35.7,25.5,14.6
13295,"Walker County, Georgia",9.2,13.4,12.6,13.7,13.0
13297,"Walton County, Georgia",3.3,25.4,23.9,18.0,10.2
13313,"Whitfield County, Georgia",7.3,12.5,9.2,13.9,9.4
15001,"Hawaii County, Hawaii",5.7,17.1,22.5,29.9,26.5
15003,"Honolulu County, Hawaii",9.6,32.4,35.9,34.0,25.8
15007,"Kauai County, Hawaii",4.8,20.3,17.8,30.5,32.0
15009,"Maui County, Hawaii",7.1,24.4,22.7,25.2,22.0
16001,"Ada County, Idaho",13.4,32.4,37.0,37.9,30.8
16005,"Bannock County, Idaho",5.2,26.9,30.5,27.3,28.8
16019,"Bonneville County, Idaho",6.8,24.7,23.3,25.1,26.4
16027,"Canyon County, Idaho",3.7,22.2,25.5,16.7,15.1
16055,"Kootenai County, Idaho",4.5,20.3,23.2,24.4,25.4
16083,"Twin Falls County, Idaho",0.0,10.1,15.5,16.2,17.8
17001,"Adams County, Illinois",7.7,31.8,29.8,20.8,9.9
17019,"Champaign County, Illinois",14.3,56.3,45.9,39.8,28.8
17031,"Cook County, Illinois",15.4,44.3,38.8,32.4,23.4
17037,"DeKalb County, Illinois",9.2,33.9,25.8,29.5,24.7
17043,"DuPage County, Illinois",14.6,49.2,51.9,48.0,34.1
17089,"Kane County, Illinois",5.1,30.1,32.9,35.2,23.2
17091,"Kankakee County, Illinois",11.1,14.6,18.3,16.1,16.2
17093,"Kendall County, Illinois",3.8,40.4,39.1,25.8,19.4
17097,"Lake County, Illinois",11.2,36.9,46.6,46.1,34.3
17099,"LaSalle County, Illinois",5.6,14.1,17.5,15.9,10.7
17111,"McHenry County, Illinois",8.6,35.3,40.8,33.5,20.1
17113,"McLean County, Illinois",9.6,47.4,51.9,42.8,31.2
17115,"Macon County, Illinois",5.2,31.9,20.0,25.0,16.9
17119,"Madison County, Illinois",14.8,30.7,33.0,23.1,17.6
17143,"Peoria County, Illinois",12.7,33.0,31.5,27.1,17.3
17161,"Rock Island County, Illinois",9.8,26.3,21.2,20.2,15.5
17163,"St. Clair County, Illinois",5.7,26.4,30.0,25.4,18.6
17167,"Sangamon County, Illinois",14.3,39.1,36.2,35.9,23.1
17179,"Tazewell County, Illinois",7.4,34.9,29.6,22.7,15.2
17183,"Vermilion County, Illinois",1.9,15.0,15.3,14.1,11.9
17197,"Will County, Illinois",10.5,38.0,39.4,31.1,21.1
17199,"Williamson County, Illinois",5.6,30.6,27.1,20.0,16.1
17201,"Winnebago County, Illinois",7.0,23.4,25.9,19.9,19.6
18003,"Allen County, Indiana",8.2,29.6,26.1,25.4,23.2
18005,"Bartholomew County, Indiana",11.0,38.2,29.0,26.7,13.5
18019,"Clark County, Indiana",1.6,20.4,23.1,21.9,17.0
18035,"Delaware County, Indiana",8.3,27.2,19.7,20.1,20.3
18039,"Elkhart County, Indiana",2.7,14.4,19.1,17.9,17.8
18043,"Floyd County, Indiana",7.7,33.5,29.0,21.2,16.4
18053,"Grant County, Indiana",5.2,24.4,21.0,21.7,13.1
18057,"Hamilton County, Indiana",21.3,62.7,63.4,51.8,36.9
18059,"Hancock County, Indiana",11.7,27.7,41.8,27.5,23.9
18063,"Hendricks County, Indiana",13.6,41.9,43.1,28.4,17.8
18067,"Howard County, Indiana",11.9,18.5,19.3,17.1,13.9
18081,"Johnson County, Indiana",15.1,31.7,34.7,22.4,16.5
18085,"Kosciusko County, Indiana",5.2,23.9,22.7,16.1,17.0
18089,"Lake County, Indiana",7.2,23.2,23.1,19.9,14.3
18091,"LaPorte County, Indiana",4.0,12.6,16.6,15.2,16.1
18095,"Madison County, Indiana",1.9,15.9,17.9,20.0,10.8
18097,"Marion County, Indiana",11.8,33.4,29.5,27.5,22.0
18105,"Monroe County, Indiana",11.9,49.1,45.0,37.7,39.1
18109,"Morgan County, Indiana",1.8,17.9,19.3,13.4,15.2
18127,"Porter County, Indiana",9.8,29.6,26.6,21.4,19.8
18141,"St. Joseph County, Indiana",8.6,38.3,28.8,27.5,21.4
18157,"Tippecanoe County, Indiana",11.4,40.8,35.8,33.4,21.4
18163,"Vanderburgh County, Indiana",8.3,21.5,26.5,25.7,18.5
18167,"Vigo County, Indiana",4.7,30.7,18.8,24.9,17.2
18177,"Wayne County, Indiana",1.2,17.7,22.0,12.9,14.2
19013,"Black Hawk County, Iowa",8.8,37.2,30.6,24.2,21.6
19049,"Dallas County, Iowa",22.3,54.7,56.6,33.7,22.3
19061,"Dubuque County, Iowa",11.8,42.1,35.1,27.6,16.6
19103,"Johnson County, Iowa",14.1,64.6,53.2,50.2,37.3
19113,"Linn County, Iowa",10.9,38.2,42.0,31.5,24.7
19153,"Polk County, Iowa",14.9,38.5,40.1,34.1,28.9
19155,"Pottawattamie County, Iowa",7.4,17.4,26.0,18.8,18.0
19163,"Scott County, Iowa",8.7,35.8,42.5,29.8,23.9
19169,"Story County, Iowa",13.7,59.3,61.1,42.8,44.0
19193,"Woodbury County, Iowa",8.5,23.9,24.0,16.0,13.9
20015,"Butler County, Kansas",6.9,35.2,32.5,35.0,14.4
20045,"Douglas County, Kansas",11.0,53.0,56.6,43.0,40.8
20091,"Johnson County, Kansas",16.2,55.0,57.6,51.9,39.6
20103,"Leavenworth County, Kansas",7.5,21.7,39.7,33.1,22.6
20161,"Riley County, Kansas",9.4,40.9,45.9,40.8,44.5
20173,"Sedgwick County, Kansas",7.0,30.4,29.3,29.2,23.5
20177,"Shawnee County, Kansas",6.9,28.2,31.4,28.8,24.9
20209,"Wyandotte County, Kansas",4.2,16.3,15.6,16.9,12.5
21015,"Boone County, Kentucky",4.5,34.7,37.5,27.5,20.3
21029,"Bullitt County, Kentucky",7.1,21.2,18.1,12.7,6.4
21037,"Campbell County, Kentucky",10.4,33.7,38.9,29.9,15.2
21047,"Christian County, Kentucky",2.9,17.8,18.1,16.4,11.8
21059,"Daviess County, Kentucky",1.1,23.7,22.3,21.2,14.6
21067,"Fayette County, Kentucky",14.7,46.9,47.4,39.9,30.2
21093,"Hardin County, Kentucky",4.6,21.2,25.4,22.7,8.0
21111,"Jefferson County, Kentucky",11.4,36.4,35.1,30.4,21.9
21117,"Kenton County, Kentucky",11.8,34.5,32.4,28.1,23.6
21145,"McCracken County, Kentucky",0.9,21.6,24.6,19.7,13.4
21151,"Madison County, Kentucky",6.3,29.9,34.5,21.1,20.6
21195,"Pike County, Kentucky",6.9,18.1,12.3,14.8,11.3
21227,"Warren County, Kentucky",10.4,25.8,30.2,21.9,25.8
22005,"Ascension Parish, Louisiana",1.7,24.9,31.1,15.9,20.2
22015,"Bossier Parish, Louisiana",7.6,31.4,26.4,23.5,18.6
22017,"Caddo Parish, Louisiana",11.0,22.2,24.0,26.2,19.8
22019,"Calcasieu Parish, Louisiana",7.6,14.0,26.2,19.6,18.2
22033,"East Baton Rouge Parish, Louisiana",12.6,38.0,31.8,36.3,30.1
22045,"Iberia Parish, Louisiana",4.0,14.5,25.8,15.0,15.9
22051,"Jefferson Parish, Louisiana",8.0,26.9,26.0,22.1,18.5
22055,"Lafayette Parish, Louisiana",10.6,29.7,32.3,23.9,23.4
22057,"Lafourche Parish, Louisiana",8.5,23.3,18.4,14.4,11.9
22063,"Livingston Parish, Louisiana",8.6,17.5,19.6,18.1,10.1
22071,"Orleans Parish, Louisiana",12.6,44.3,37.1,30.0,24.1
22073,"Ouachita Parish, Louisiana",5.0,20.4,28.5,23.8,24.8
22079,"Rapides Parish, Louisiana",3.5,22.0,18.1,19.3,22.1
22097,"St. Landry Parish, Louisiana",1.0,14.1,19.0,14.2,14.9
22103,"St. Tammany Parish, Louisiana",9.6,32.2,35.6,27.7,24.6
22105,"Tangipahoa Parish, Louisiana",7.4,16.9,22.4,18.9,15.6
22109,"Terrebonne Parish, Louisiana",1.9,21.5,23.4,10.3,8.8
23001,"Androscoggin County, Maine",10.6,22.6,17.3,19.0,14.6
23003,"Aroostook County, Maine",5.4,24.3,21.5,15.6,12.8
23005,"Cumberland County, Maine",12.3,44.4,42.5,45.6,35.7
23011,"Kennebec County, Maine",5.9,21.4,22.7,23.7,23.5
23019,"Penobscot County, Maine",12.0,25.3,25.0,23.7,17.9
23031,"York County, Maine",9.9,32.0,32.1,28.7,24.5
24001,"Allegany County, Maryland",3.6,19.5,15.4,17.8,10.5
24003,"Anne Arundel County, Maryland",12.6,40.5,45.5,37.5,27.8
24005,"Baltimore County, Maryland",11.7,38.7,45.0,35.3,26.0
24009,"Calvert County, Maryland",10.9,29.5,39.3,26.9,22.8
24013,"Carroll County, Maryland",13.1,37.7,44.3,32.4,19.4
24015,"Cecil County, Maryland",11.3,31.6,20.1,17.6,17.3
24017,"Charles County, Maryland",7.2,26.5,31.4,26.3,18.2
24021,"Frederick County, Maryland",13.1,42.9,44.8,38.1,26.0
24025,"Harford County, Maryland",9.7,35.0,41.8,32.6,23.4
24027,"Howard County, Maryland",19.5,64.6,64.6,60.5,49.8
24031,"Montgomery County, Maryland",20.0,54.0,57.5,59.6,53.3
24033,"Prince George's County, Maryland",8.3,31.8,31.7,30.5,25.7
24037,"St. Mary's County, Maryland",11.1,32.3,27.5,26.8,29.6
24043,"Washington County, Maryland",4.9,14.5,21.8,20.4,11.4
24045,"Wicomico County, Maryland",12.3,30.5,34.9,26.0,22.4
24510,"Baltimore city, Maryland",13.2,40.8,28.7,20.4,18.3
25001,"Barnstable County, Massachusetts",9.3,34.6,37.9,42.8,40.7
25003,"Berkshire County, Massachusetts",6.1,37.9,32.0,32.5,27.1
25005,"Bristol County, Massachusetts",10.6,27.1,30.8,26.5,17.6
25009,"Essex County, Massachusetts",13.1,37.0,40.8,39.0,26.0
25011,"Franklin County, Massachusetts",17.4,37.4,35.2,38.3,29.0
25013,"Hampden County, Massachusetts",7.0,29.3,28.0,27.2,17.2
25015,"Hampshire County, Massachusetts",4.6,53.9,52.4,42.5,32.1
25017,"Middlesex County, Massachusetts",20.7,62.8,58.3,48.3,33.6
25021,"Norfolk County, Massachusetts",21.2,60.1,60.1,46.2,31.2
25023,"Plymouth County, Massachusetts",11.1,32.5,37.5,35.2,26.9
25025,"Suffolk County, Massachusetts",18.6,58.0,38.6,30.8,23.1
25027,"Worcester County, Massachusetts",11.7,36.8,39.6,33.5,24.7
26005,"Allegan County, Michigan",3.0,14.8,21.6,18.2,20.3
26017,"Bay County, Michigan",8.7,20.0,25.4,16.1,11.2
26021,"Berrien County, Michigan",6.3,25.7,29.3,25.5,22.9
26025,"Calhoun County, Michigan",6.7,18.4,27.7,20.3,15.0
26037,"Clinton County, Michigan",9.5,43.5,37.8,25.7,19.5
26045,"Eaton County, Michigan",6.7,25.8,27.8,24.2,23.3
26049,"Genesee County, Michigan",6.4,21.2,26.2,18.8,13.4
26055,"Grand Traverse County, Michigan",5.8,18.5,35.4,29.0,32.4
26065,"Ingham County, Michigan",10.7,41.6,38.0,33.4,34.2
26073,"Isabella County, Michigan",3.9,27.1,26.6,29.5,22.3
26075,"Jackson County, Michigan",3.1,18.5,24.7,19.3,15.4
26077,"Kalamazoo County, Michigan",11.3,34.7,42.9,34.2,26.7
26081,"Kent County, Michigan",11.5,37.1,34.9,30.7,22.9
26087,"Lapeer County, Michigan",4.8,22.8,17.8,13.8,14.2
26091,"Lenawee County, Michigan",2.0,16.4,21.8,22.3,16.4
26093,"Livingston County, Michigan",7.9,37.9,38.9,34.9,25.8
26099,"Macomb County, Michigan",9.5,27.9,28.4,21.9,13.8
26103,"Marquette County, Michigan",3.9,38.6,34.9,23.0,22.3
26111,"Midland County, Michigan",12.8,33.9,38.5,34.1,24.2
26115,"Monroe County, Michigan",7.9,23.1,21.7,16.7,16.5
26121,"Muskegon County, Michigan",4.3,16.7,19.4,17.2,16.3
26125,"Oakland County, Michigan",13.7,48.2,49.7,43.5,33.8
26139,"Ottawa County, Michigan",9.6,30.7,33.6,28.2,23.2
26145,"Saginaw County, Michigan",5.2,21.4,26.0,19.0,12.7
26147,"St. Clair County, Michigan",3.0,17.9,19.6,16.4,10.3
26155,"Shiawassee County, Michigan",2.4,16.0,15.3,13.6,15.3
26159,"Van Buren County, Michigan",4.3,26.6,20.8,18.4,15.0
26161,"Washtenaw County, Michigan",16.5,55.3,53.7,49.0,39.8
26163,"Wayne County, Michigan",6.7,22.4,25.1,21.2,16.3
27003,"Anoka County, Minnesota",9.6,30.4,34.6,24.5,18.6
27013,"Blue Earth County, Minnesota",8.9,37.6,39.5,30.1,30.3
27019,"Carver County, Minnesota",11.2,49.3,59.0,39.4,24.5
27037,"Dakota County, Minnesota",14.7,41.9,46.0,38.2,28.4
27053,"Hennepin County, Minnesota",18.7,52.3,51.3,46.4,35.2
27109,"Olmsted County, Minnesota",10.9,48.7,43.4,40.5,24.3
27123,"Ramsey County, Minnesota",16.3,44.8,41.8,39.0,31.5
27137,"St. Louis County, Minnesota",10.3,31.0,27.8,27.4,23.0
27139,"Scott County, Minnesota",11.1,48.5,50.9,34.5,24.9
27141,"Sherburne County, Minnesota",6.6,26.9,25.4,20.0,22.8
27145,"Stearns County, Minnesota",6.5,26.2,37.3,24.1,17.1
27163,"Washington County, Minnesota",11.7,43.9,44.6,45.2,30.5
27171,"Wright County, Minnesota",14.4,28.0,35.4,22.8,19.0
28033,"DeSoto County, Mississippi",8.0,23.4,26.6,20.8,15.5
28035,"Forrest County, Mississippi",11.4,28.7,25.9,22.9,26.6
28047,"Harrison County, Mississippi",3.6,20.0,22.9,19.9,21.8
28049,"Hinds County, Mississippi",6.5,28.1,21.7,26.3,28.4
28059,"Jackson County, Mississippi",4.8,18.8,25.1,23.3,16.9
28067,"Jones County, Mississippi",5.6,16.0,22.2,22.5,14.9
28075,"Lauderdale County, Mississippi",5.9,15.6,20.3,21.7,15.2
28081,"Lee County, Mississippi",2.2,26.1,15.6,25.1,20.2
28089,"Madison County, Mississippi",17.0,55.1,55.0,48.1,34.6
28121,"Rankin County, Mississippi",1.7,32.3,49.4,25.6,21.9
29019,"Boone County, Missouri",18.0,53.6,57.6,48.1,35.3
29021,"Buchanan County, Missouri",7.4,24.3,24.5,20.4,18.3
29031,"Cape Girardeau County, Missouri",10.0,32.7,30.8,32.6,17.1
29037,"Cass County, Missouri",3.4,20.1,30.4,24.8,19.7
29043,"Christian County, Missouri",15.7,28.3,30.2,26.2,14.8
29047,"Clay County, Missouri",8.9,38.1,40.4,28.6,20.7
29051,"Cole County, Missouri",11.1,42.2,30.4,35.2,20.7
29071,"Franklin County, Missouri",4.3,20.8,19.7,15.2,13.2
29077,"Greene County, Missouri",5.1,27.7,28.9,30.2,23.8
29095,"Jackson County, Missouri",10.5,32.9,29.5,26.3,22.0
29097,"Jasper County, Missouri",7.6,24.6,23.9,21.4,14.3
29099,"Jefferson County, Missouri",3.6,20.1,25.8,16.2,7.5
29165,"Platte County, Missouri",14.9,41.0,49.0,38.6,27.0
29183,"St. Charles County, Missouri",9.3,37.8,42.2,33.4,22.8
