GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
13089,"DeKalb County, Georgia","722,161","343,249","378,912","50,264","120,110","107,925","98,991","44,191","38,521",35.3,"64,279","215,121","383,629","1,469","41,482",116,"306,967"
13095,"Dougherty County, Georgia","92,407","42,762","49,645","7,783","12,168","10,659","11,346","4,809","6,647",34.9,"2,411",N,N,N,N,N,"40,700"
13097,"Douglas County, Georgia","138,776","66,389","72,387","8,948","16,309","20,606","21,614","9,484","6,332",36.1,"12,359","62,149","60,166",372,"2,555",0,"51,856"
13113,"Fayette County, Georgia","109,664","53,274","56,390","7,194","8,882","11,910","18,716","8,967","7,204",43.9,"7,738","71,185","23,405",72,"5,021",953,"41,344"
13115,"Floyd County, Georgia","96,063","46,736","49,327","7,311","11,533","11,875","12,999","7,002","4,853",38.6,"9,895",N,N,N,N,N,"40,423"
13117,"Forsyth County, Georgia","204,302","100,519","103,783","9,242","20,242","34,154","33,947","10,416","10,177",37.7,"19,856","155,916","6,510",464,"18,691",0,"71,039"
13121,"Fulton County, Georgia","996,319","483,562","512,757","75,217","163,310","148,064","138,365","57,050","50,148",35.0,"75,649","402,495","432,518","1,922","64,401",558,"448,924"
13127,"Glynn County, Georgia","82,175","39,627","42,548","4,285","10,746","9,625","10,398","5,732","5,647",40.7,"5,338","52,673","20,617","1,018","1,242",0,"41,719"
13135,"Gwinnett County, Georgia","877,922","429,201","448,721","57,410","117,899","133,918","132,393","51,309","41,908",34.7,"179,772","355,046","219,819","1,543","98,792",341,"298,624"
13139,"Hall County, Georgia","190,761","95,046","95,715","13,268","24,880","24,992","25,589","11,100","9,636",35.8,"52,440","117,833","13,719",230,"3,202",40,"69,491"
13151,"Henry County, Georgia","213,869","101,621","112,248","12,604","24,800","33,952","32,825","11,455","11,680",36.9,"13,676","103,828","83,862",178,"6,659",0,"77,537"
13153,"Houston County, Georgia","149,111","71,967","77,144","9,407","22,351","20,309","20,263","9,152","7,953",34.9,"9,777","85,422","43,037",381,"3,767",0,"60,556"
13179,"Liberty County, Georgia","65,198","33,695","31,503","8,694","12,338","6,730","6,351","2,989","2,424",26.6,"7,883","27,479","25,590",223,"1,337",434,"27,193"
13185,"Lowndes County, Georgia","113,523","55,322","58,201","16,715","16,517","12,487","12,190","5,858","4,902",28.9,"6,194","62,253","41,412",62,"1,769",112,"45,662"
13215,"Muscogee County, Georgia","200,887","98,634","102,253","17,140","33,397","25,249","24,851","12,108","9,878",33.8,"15,018","84,078","88,511",796,"4,571",322,"83,872"
13217,"Newton County, Georgia","103,675","50,234","53,441","5,406","14,141","14,784","14,647","5,219","6,073",35.7,"5,116","51,806","43,514",62,900,0,"38,361"
13223,"Paulding County, Georgia","148,987","72,434","76,553","9,255","19,448","24,174","21,528","8,904","6,334",35.1,"8,447","109,858","26,696",753,"1,297",0,"53,110"
13245,"Richmond County, Georgia","201,368","96,610","104,758","17,676","31,883","22,168","24,815","12,374","12,261",33.4,"9,314","73,295","111,179",235,"3,681",0,"87,067"
13247,"Rockdale County, Georgia","87,754","42,233","45,521","5,177","9,305","12,855","12,372","6,194","5,084",37.1,"8,806","31,913","43,217",109,"1,793","1,089","33,290"
13285,"Troup County, Georgia","69,469","32,980","36,489","5,709","8,607","8,313","8,474","4,341","4,199",35.5,"2,573","40,132","23,608",10,"1,321",0,"28,246"
13295,"Walker County, Georgia","68,218","33,714","34,504","3,692","7,834","8,783","9,721","5,461","3,656",41.0,"1,352",N,N,N,N,N,"30,100"
13297,"Walton County, Georgia","87,615","42,679","44,936","5,737","10,326","11,766","12,666","5,977","4,399",37.7,689,N,N,N,N,N,"32,547"
13313,"Whitfield County, Georgia","103,542","50,589","52,953","7,787","12,732","13,993","13,605","7,006","4,182",35.1,"34,518","62,168","4,300",0,"1,570",0,"39,648"
15001,"Hawaii County, Hawaii","194,190","97,871","96,319","11,819","23,968","22,661","23,863","15,382","15,273",41.3,"23,964","59,392","1,415",408,"42,916","21,561","85,173"
15003,"Honolulu County, Hawaii","991,788","503,243","488,545","80,975","155,736","123,626","122,419","59,229","56,280",36.7,"93,824","193,659","24,766",856,"409,081","88,457","343,031"
15007,"Kauai County, Hawaii","70,475","34,530","35,945","3,319","9,734","8,098","9,493","5,010","5,553",40.8,"7,584","21,148",620,105,"21,294","5,925","30,350"
15009,"Maui County, Hawaii","163,046","81,617","81,429","8,075","21,351","21,863","23,142","12,404","11,388",41.2,"17,866","51,046","1,582",164,"45,025","16,777","71,469"
16001,"Ada County, Idaho","426,236","213,514","212,722","27,089","59,882","60,601","56,163","25,611","24,527",36.4,"32,987","363,801","5,754","1,904","12,970",93,"167,223"
16005,"Bannock County, Idaho","83,347","40,602","42,745","6,662","12,862","10,024","8,379","4,698","5,221",32.9,"6,666","70,839",422,"1,777",888,141,"33,369"
16019,"Bonneville County, Idaho","108,623","53,298","55,325","6,086","15,097","13,923","11,740","5,560","6,593",32.8,"13,629","90,931",533,432,"1,062",117,"40,710"
16027,"Canyon County, Idaho","203,143","100,276","102,867","13,637","27,248","26,006","23,518","10,474","10,314",32.5,"50,045","144,629",610,"1,837","1,318",223,"71,325"
16055,"Kootenai County, Idaho","147,326","73,522","73,804","8,673","17,795","17,288","19,673","10,110","10,248",40.7,"6,266","134,266",546,"1,357","1,195",375,"66,122"
16083,"Twin Falls County, Idaho","80,914","40,442","40,472","6,043","10,342","10,038","8,835","4,979","4,210",34.7,"12,302","65,261",508,887,517,112,"31,776"
17001,"Adams County, Illinois","66,988","32,827","34,161","4,243","8,352","7,270","8,960","4,486","4,602",40.2,516,"61,897","2,935",40,488,253,"29,970"
17019,"Champaign County, Illinois","207,133","103,104","104,029","34,091","30,879","21,630","21,122","11,651","10,569",29.7,"11,718","143,104","26,097",237,"19,705",0,"89,209"
17031,"Cook County, Illinois","5,246,456","2,542,524","2,703,932","365,438","855,146","714,337","688,600","337,235","290,538",36.1,"1,310,801","2,248,382","1,236,359","5,709","365,142","1,186","2,175,163"
17037,"DeKalb County, Illinois","105,462","51,900","53,562","14,999","14,833","11,252","12,699","5,657","5,041",30.2,"11,466","81,724","7,480",0,"3,138",0,"40,999"
17043,"DuPage County, Illinois","932,708","457,227","475,481","58,638","118,160","121,483","139,802","68,456","57,924",39.0,"131,700","634,190","41,808",272,"104,883",231,"357,477"
17089,"Kane County, Illinois","527,306","263,620","263,686","32,773","64,439","74,578","75,187","32,825","28,771",36.5,"165,309","304,796","28,186",623,"19,114",0,"184,048"
17091,"Kankakee County, Illinois","111,375","54,362","57,013","8,256","13,270","13,390","15,367","7,954","6,481",38.1,"10,980","80,533","16,433",66,"1,302",0,"45,153"
17093,"Kendall County, Illinois","121,350","61,067","60,283","6,722","14,952","21,786","16,596","7,392","5,699",35.3,"20,546","87,130","7,030",0,"4,106",0,"41,188"
17097,"Lake County, Illinois","705,186","351,652","353,534","48,581","77,397","91,815","108,411","52,485","38,389",38.0,"147,933","445,553","46,374",653,"48,693",866,"261,390"
17099,"LaSalle County, Illinois","111,241","54,656","56,585","6,859","13,710","12,418","15,729","7,774","8,634",41.7,"9,854","96,683","2,022",836,820,74,"49,867"
17111,"McHenry County, Illinois","307,283","154,050","153,233","17,879","33,780","41,337","51,505","24,442","16,502",40.1,"38,117","252,587","4,274",126,"7,681",56,"117,070"
17113,"McLean County, Illinois","174,061","84,735","89,326","22,877","22,543","22,214","20,236","10,690","8,533",32.5,"8,289","138,932","14,272",73,"8,358",0,"71,435"
17115,"Macon County, Illinois","108,350","51,675","56,675","8,013","12,306","12,587","13,656","8,305","7,262",41.2,"2,282","83,597","14,606",434,"1,488",0,"50,355"
17119,"Madison County, Illinois","266,560","129,293","137,267","17,429","34,102","33,131","37,574","20,036","15,992",40.5,"8,238","228,124","22,617",219,"2,457",296,"118,190"
17143,"Peoria County, Illinois","187,319","91,027","96,292","13,424","25,240","23,680","22,795","12,407","12,173",36.8,"8,567","132,268","32,448",501,"6,501",0,"83,571"
17161,"Rock Island County, Illinois","146,063","72,393","73,670","9,557","18,498","17,809","18,330","10,876","9,389",40.0,"18,164","107,155","12,883",19,"2,939",238,"65,766"
17163,"St. Clair County, Illinois","265,729","127,873","137,856","17,657","34,720","33,104","37,857","18,328","16,565",37.7,"10,222","166,162","78,877",99,"3,324",129,"118,327"
17167,"Sangamon County, Illinois","198,997","95,270","103,727","12,963","25,001","23,879","27,955","14,677","12,677",39.8,"4,348","160,444","25,121",244,"3,059",300,"90,529"
17179,"Tazewell County, Illinois","135,707","67,536","68,171","7,126","16,318","18,233","18,506","9,379","8,616",41.0,"3,032","127,849","1,801",277,"1,136",0,"58,064"
17183,"Vermilion County, Illinois","79,728","39,985","39,743","4,959","10,171","8,539","10,544","5,132","5,627",39.3,"3,733","63,188","11,868",484,164,0,"36,010"
17197,"Will County, Illinois","685,419","339,667","345,752","44,592","78,471","99,903","105,458","43,958","35,328",36.8,"113,470","446,196","74,346","1,016","36,038",82,"239,857"
17199,"Williamson County, Illinois","67,008","33,332","33,676","4,055","8,371","8,741","9,146","5,418","3,759",41.4,"1,602",N,N,N,N,N,"30,806"
17201,"Winnebago County, Illinois","288,542","140,684","147,858","18,188","34,722","35,433","40,834","21,083","17,524",39.6,"34,674","203,938","36,193",88,"6,834",415,"125,548"
18003,"Allen County, Indiana","365,918","178,802","187,116","24,808","48,735","46,746","46,981","25,222","19,780",35.8,"26,175","274,054","39,185",743,"13,220",23,"154,494"
18005,"Bartholomew County, Indiana","80,217","40,627","39,590","4,912","11,153","10,658","10,255","5,353","4,935",37.9,"5,134","67,485","1,802",50,"4,226",0,"33,547"
18019,"Clark County, Indiana","114,262","55,450","58,812","7,823","15,469","14,773","15,685","7,614","7,244",38.4,"5,975","96,026","8,239",0,582,131,"48,992"
18035,"Delaware County, Indiana","117,074","56,840","60,234","16,541","13,252","12,103","14,273","7,142","6,299",35.0,"2,503","102,299","8,744",0,"1,863",16,"52,517"
18039,"Elkhart County, Indiana","201,971","98,694","103,277","12,162","25,939","26,163","26,297","12,181","11,085",35.3,"30,475","152,221","10,189",159,"2,280",130,"77,937"
18043,"Floyd County, Indiana","76,179","36,867","39,312","4,697","9,252","9,665","11,473","5,514","5,176",40.0,"2,190","67,478","4,066",103,634,0,"32,305"
18053,"Grant County, Indiana","68,569","32,019","36,550","6,287","7,480","7,228","8,914","4,212","5,312",40.3,"2,762","58,708","5,369",53,547,0,"30,287"
18057,"Hamilton County, Indiana","302,623","147,608","155,015","14,369","37,912","47,162","45,548","19,094","13,940",36.5,"11,426","256,637","10,429",144,"17,259",0,"116,292"
18059,"Hancock County, Indiana","71,978","34,680","37,298","3,976","8,211","9,411","10,721","5,140","4,469",41.5,851,N,N,N,N,N,"28,893"
18063,"Hendricks County, Indiana","156,056","77,277","78,779","8,334","20,232","24,222","22,689","8,817","8,838",38.0,"5,525","134,480","7,854",245,"3,834",0,"58,327"
18067,"Howard County, Indiana","82,982","40,146","42,836","4,875","9,203","10,381","11,546","5,194","6,274",42.1,"2,585","71,364","6,064",218,362,0,"38,689"
18081,"Johnson County, Indiana","147,538","72,068","75,470","8,592","18,177","20,017","20,493","8,933","8,335",37.4,"5,079","133,963","2,982",0,"4,771",0,"58,739"
18085,"Kosciusko County, Indiana","78,564","39,538","39,026","5,508","9,906","9,307","10,108","5,186","5,184",36.9,"6,265","69,564",580,226,980,0,"37,562"
18089,"Lake County, Indiana","490,228","237,164","253,064","32,126","61,108","61,813","65,846","35,897","30,245",38.3,"88,511","267,782","118,944","1,021","6,240",89,"210,385"
18091,"LaPorte County, Indiana","111,444","57,680","53,764","7,050","14,918","13,962","15,961","8,239","7,292",40.8,"6,767","89,240","12,798",161,487,17,"48,758"
18095,"Madison County, Indiana","130,069","65,380","64,689","7,882","17,188","16,088","18,081","9,219","7,466",40.0,"4,776","111,229","10,645",214,681,0,"58,793"
18097,"Marion County, Indiana","934,243","450,313","483,930","69,646","152,958","120,342","121,090","60,458","49,298",34.2,"91,772","540,401","252,305","1,374","23,818",375,"419,369"
18105,"Monroe County, Indiana","143,339","70,728","72,611","28,032","20,780","13,759","14,447","7,582","6,608",27.9,"4,769","121,067","4,293",508,"9,171",0,"60,116"
18109,"Morgan County, Indiana","69,693","34,364","35,329","4,121","7,596","8,567","10,581","5,103","5,025",41.3,986,N,N,N,N,N,"27,950"
18127,"Porter County, Indiana","167,076","81,817","85,259","10,966","19,205","23,140","23,221","12,361","10,583",40.1,"15,824","140,513","6,194",263,"2,436",95,"67,052"
18141,"St. Joseph County, Indiana","267,618","129,993","137,625","20,891","34,035","32,849","33,563","17,999","16,839",36.5,"21,827","198,146","33,493",488,"5,009",225,"115,597"
18157,"Tippecanoe County, Indiana","183,074","91,835","91,239","32,514","25,009","20,001","18,396","9,920","7,321",27.7,"14,731","142,927","8,261",67,"13,592",38,"73,905"
18163,"Vanderburgh County, Indiana","182,006","87,705","94,301","14,999","25,568","20,983","23,698","12,642","11,511",38.1,"4,632","153,530","16,716",258,"2,525",193,"83,390"
18167,"Vigo County, Indiana","108,175","54,659","53,516","11,816","13,817","13,217","13,472","7,397","5,916",36.5,"2,776","92,758","6,990",392,"1,961",0,"46,442"
18177,"Wayne County, Indiana","67,671","32,641","35,030","4,520","7,748","8,066","9,027","5,029","3,955",40.6,"1,834","60,014","4,409",0,148,0,"31,148"
19013,"Black Hawk County, Iowa","132,897","64,531","68,366","13,155","19,046","14,084","14,851","8,693","7,992",34.3,"5,516","109,799","11,602",219,"2,785",84,"56,883"
19049,"Dallas County, Iowa","77,400","38,495","38,905","4,011","11,034","11,968","10,851","4,429","3,359",35.3,"4,865","67,138",945,9,"2,883",202,"29,888"
19061,"Dubuque County, Iowa","96,370","47,304","49,066","6,523","12,795","10,103","13,531","6,553","6,125",39.0,"2,143","88,494","2,459",109,"1,351",756,"40,349"
19103,"Johnson County, Iowa","142,287","71,269","71,018","20,597","22,093","17,261","15,885","7,268","7,868",30.5,"7,860","114,495","7,538",281,"8,499",0,"58,778"
19113,"Linn County, Iowa","217,751","108,025","109,726","14,085","29,792","28,751","29,769","14,110","12,588",37.1,"6,403","191,508","10,171",76,"5,169",0,"94,654"
19153,"Polk County, Iowa","459,862","226,363","233,499","30,570","72,338","62,342","61,258","28,463","24,615",35.1,"36,994","364,052","28,730",617,"18,808",381,"192,985"
19155,"Pottawattamie County, Iowa","93,128","45,736","47,392","5,777","11,804","10,447","13,133","7,034","5,790",39.2,"6,696","82,576","1,249",69,433,0,"39,573"
19163,"Scott County, Iowa","171,387","84,773","86,614","9,867","22,777","22,617","23,437","11,766","10,380",38.4,"10,734","139,395","12,879",765,"3,921",0,"73,037"
19169,"Story County, Iowa","94,073","49,041","45,032","17,707","12,976","9,001","8,371","4,607","4,383",26.9,"2,956","80,461","1,764",133,"5,479",104,"38,114"
19193,"Woodbury County, Iowa","102,271","49,479","52,792","7,432","13,277","12,660","12,690","6,355","6,199",35.9,"15,548","77,408","2,879","1,947","2,852",0,"41,508"
20015,"Butler County, Kansas","66,227","33,611","32,616","4,221","8,053","8,158","9,120","5,112","3,781",38.5,"2,982","59,408","1,476",499,767,0,"26,397"
20045,"Douglas County, Kansas","116,585","57,417","59,168","22,703","16,725","13,158","11,221","5,549","6,245",28.6,"6,767","92,857","4,411","2,706","6,127",0,"48,278"
20091,"Johnson County, Kansas","574,272","281,309","292,963","31,583","80,866","80,104","79,411","36,525","33,966",36.9,"42,592","463,160","25,423",853,"25,632",322,"233,179"
20103,"Leavenworth County, Kansas","78,797","42,143","36,654","4,532","10,443","12,202","10,608","5,185","4,908",37.7,"5,420","62,385","6,734",273,"1,043",15,"29,099"
20161,"Riley County, Kansas","75,194","40,688","34,506","17,204","13,072","6,501","5,860","3,735","1,973",24.9,"6,109","57,469","4,163",486,"3,091",676,"29,711"
20173,"Sedgwick County, Kansas","508,803","252,081","256,722","35,082","73,370","61,987","62,929","31,673","30,616",34.6,"70,742","350,197","45,791","3,569","22,108",75,"214,423"
20177,"Shawnee County, Kansas","178,406","86,656","91,750","9,792","23,731","21,043","22,262","13,699","10,915",38.2,"20,639","133,470","13,179",987,"1,599",0,"79,477"
20209,"Wyandotte County, Kansas","161,636","79,693","81,943","11,048","24,645","19,959","19,744","10,015","8,381",33.1,"44,076","68,734","37,341","1,069","5,739","1,048","67,349"
21015,"Boone County, Kentucky","126,413","61,842","64,571","7,422","16,241","18,500","18,121","7,897","7,198",36.2,"5,081","111,860","3,450",16,"2,751",0,"47,952"
21029,"Bullitt County, Kentucky","77,955","38,524","39,431","4,897","9,302","10,652","11,877","5,318","4,851",38.7,"1,330","73,907",119,75,571,118,"30,457"
21037,"Campbell County, Kentucky","91,833","45,751","46,082","6,804","13,784","10,684","12,495","6,337","5,955",36.8,"1,817","84,889","1,962",110,657,95,"39,812"
21047,"Christian County, Kentucky","74,250","38,844","35,406","8,563","12,809","7,420","7,436","3,419","3,193",28.6,"5,652","49,595","13,576",97,"1,131",229,"29,748"
21059,"Daviess County, Kentucky","98,275","48,038","50,237","6,007","12,879","11,714","13,125","7,635","5,343",39.0,"2,759","87,797","3,803",46,732,0,"42,546"
21067,"Fayette County, Kentucky","310,797","152,721","158,076","33,531","47,501","41,192","39,229","18,389","17,561",34.1,"21,315","224,546","44,585",645,"11,075",364,"138,832"
21093,"Hardin County, Kentucky","108,266","53,578","54,688","9,016","14,284","13,613","15,500","7,210","5,477",35.4,"6,128","82,485","12,478",216,"2,353",223,"45,740"
21111,"Jefferson County, Kentucky","760,026","367,196","392,830","50,221","109,443","96,541","102,971","57,009","44,193",37.7,"36,394","526,360","157,628","1,524","19,267",243,"341,499"
21117,"Kenton County, Kentucky","163,929","80,710","83,219","9,873","24,268","21,255","23,077","11,418","9,328",37.0,"4,792","146,099","7,077",98,"1,715",0,"69,555"
21145,"McCracken County, Kentucky","65,316","30,962","34,354","4,044","7,952","7,695","9,066","4,493","4,846",42.3,"1,540",N,N,N,N,N,"31,388"
21151,"Madison County, Kentucky","87,340","42,150","45,190","10,633","10,636","10,970","11,364","5,537","4,320",34.0,"2,010","78,596","4,955",203,662,0,"35,821"
21195,"Pike County, Kentucky","63,034","30,862","32,172","4,465","7,163","8,265","9,118","5,104","4,143",41.8,494,N,N,N,N,N,"30,311"
21227,"Warren County, Kentucky","120,460","58,789","61,671","12,583","17,016","15,186","14,712","7,564","6,008",33.3,"6,134","96,670","10,550",219,"3,891",900,"49,799"
22005,"Ascension Parish, Louisiana","117,029","57,145","59,884","7,604","15,611","17,146","16,516","8,112","5,021",35.1,"6,060","81,222","25,797",0,"1,477",0,"44,108"
22015,"Bossier Parish, Louisiana","125,064","62,154","62,910","9,417","19,496","16,378","15,458","6,648","7,341",34.5,"8,049","84,848","26,190",211,"1,758","1,414","54,048"
22017,"Caddo Parish, Louisiana","252,603","119,898","132,705","17,347","35,214","30,396","31,662","18,420","14,361",36.8,"6,992","116,728","121,290","1,313","2,734",126,"112,721"
22019,"Calcasieu Parish, Louisiana","197,204","96,383","100,821","14,721","27,790","23,002","25,511","12,951","12,494",36.1,"6,050","134,898","48,579",666,"2,848",0,"85,733"
22033,"East Baton Rouge Parish, Louisiana","446,042","213,758","232,284","49,904","68,656","50,794","51,440","28,429","25,217",33.3,"17,238","203,272","203,677",775,"14,583",157,"191,218"
22045,"Iberia Parish, Louisiana","73,913","35,932","37,981","4,867","9,251","9,541","9,602","5,210","4,273",36.6,"2,860","43,999","22,755",87,"1,511",0,"30,092"
22051,"Jefferson Parish, Louisiana","435,716","211,703","224,013","28,432","63,559","54,640","59,700","31,713","27,674",38.9,"60,054","234,791","113,107","2,060","18,665",0,"189,064"
22055,"Lafayette Parish, Louisiana","235,644","114,508","121,136","18,817","40,058","29,162","30,168","15,675","12,232",33.9,"10,499","156,454","61,463",230,"4,203",0,"97,494"
22057,"Lafourche Parish, Louisiana","98,020","46,537","51,483","7,415","14,312","11,686","13,189","6,483","6,017",35.9,"4,507","75,037","12,889","2,065",997,0,"39,637"
22063,"Livingston Parish, Louisiana","135,751","66,727","69,024","8,529","19,116","18,313","18,833","9,312","6,892",35.2,"4,720",N,N,N,N,N,"53,710"
22071,"Orleans Parish, Louisiana","384,320","183,107","201,213","29,342","70,880","49,107","49,573","27,275","23,171",35.8,"21,300","119,361","225,221",394,"11,241",393,"192,472"
22073,"Ouachita Parish, Louisiana","156,325","75,500","80,825","12,094","22,264","18,813","19,427","9,124","9,518",34.8,"3,369","91,398","58,793",267,"1,534",0,"66,297"
22079,"Rapides Parish, Louisiana","132,488","63,470","69,018","8,787","16,750","16,208","17,128","9,226","7,224",36.6,"3,770","81,580","41,905",617,"2,027",46,"57,088"
22097,"St. Landry Parish, Louisiana","83,709","39,882","43,827","4,723","10,247","9,310","10,853","5,647","4,931",36.2,"1,622",N,N,N,N,N,"36,154"
22103,"St. Tammany Parish, Louisiana","245,829","119,836","125,993","14,045","27,462","32,531","34,569","18,332","15,883",39.8,"13,238","194,689","28,338","1,183","3,772",126,"98,804"
22105,"Tangipahoa Parish, Louisiana","127,049","62,627","64,422","10,687","18,016","14,962","15,450","8,763","6,965",34.4,"5,007","81,132","36,850",196,894,0,"52,556"
22109,"Terrebonne Parish, Louisiana","113,328","55,584","57,744","7,388","17,189","14,161","14,755","7,510","5,906",34.5,"5,528","76,592","22,680","6,777","1,082",0,"44,603"
23001,"Androscoggin County, Maine","107,440","52,076","55,364","6,676","13,554","13,091","16,032","8,362","6,438",40.0,"1,867","98,179","1,607",255,940,16,"49,142"
23003,"Aroostook County, Maine","69,447","34,318","35,129","3,978","6,638","7,496","10,467","5,716","5,672",46.9,770,"65,612",492,"1,250",344,7,"39,483"
23005,"Cumberland County, Maine","287,797","138,410","149,387","17,771","37,881","35,846","44,261","21,122","20,024",42.1,"5,602","261,355","8,475",509,"5,673",0,"140,285"
23011,"Kennebec County, Maine","121,112","58,049","63,063","7,231","12,993","14,182","19,305","10,489","8,815",44.7,"1,813","114,929",980,721,"1,183",0,"61,503"
23019,"Penobscot County, Maine","153,414","75,509","77,905","12,034","19,794","17,555","22,253","11,772","10,717",41.9,"1,922","144,058","1,563","1,448","2,090",13,"74,275"
23031,"York County, Maine","200,710","97,566","103,144","10,799","23,039","23,695","30,960","16,279","15,439",44.4,"3,320","190,037","1,671",987,"2,009",0,"107,281"
24001,"Allegany County, Maryland","72,952","38,002","34,950","6,704","9,050","8,380","10,023","5,465","4,201",41.5,"1,194","63,633","5,594",141,509,0,"33,220"
24003,"Anne Arundel County, Maryland","560,133","277,092","283,041","38,277","78,872","74,240","82,962","38,199","32,897",38.3,"40,095","392,177","90,195",792,"20,579",0,"218,910"
24005,"Baltimore County, Maryland","826,925","391,680","435,245","54,721","115,167","100,913","113,629","59,917","49,952",39.2,"41,407","492,470","224,217","1,384","48,267",349,"337,023"
24009,"Calvert County, Maryland","90,613","44,943","45,670","4,978","9,467","11,960","16,064","6,996","5,266",40.7,"3,178","71,564","10,464",332,"1,505",0,"34,600"
24013,"Carroll County, Maryland","167,830","82,933","84,897","10,424","17,630","18,939","29,583","12,979","9,783",42.4,"5,037","151,340","5,366",236,"2,896",105,"63,156"
24015,"Cecil County, Maryland","102,383","51,410","50,973","6,407","12,317","12,674","15,765","8,963","5,756",39.5,"4,233","87,930","6,641",360,"1,630",0,"42,375"
24017,"Charles County, Maryland","154,747","75,057","79,690","10,065","19,290","21,051","26,118","9,921","7,853",38.4,"8,184","68,799","64,340",642,"4,325",141,"58,159"
24021,"Frederick County, Maryland","243,675","119,636","124,039","14,278","30,420","32,179","39,805","16,530","14,083",39.4,"20,510","183,917","21,523",349,"10,889",218,"93,592"
24025,"Harford County, Maryland","250,105","122,367","127,738","15,755","30,260","31,773","38,555","17,318","16,464",40.4,"10,524","192,108","33,223",481,"7,553",0,"98,230"
24027,"Howard County, Maryland","309,284","151,302","157,982","18,318","38,677","42,825","49,449","21,015","18,004",38.4,"19,746","170,680","56,861",659,"50,554",0,"115,318"
24031,"Montgomery County, Maryland","1,030,447","496,292","534,155","58,265","138,933","143,650","151,163","73,459","58,975",38.6,"192,877","471,513","178,815","1,431","151,467",522,"385,713"
24033,"Prince George's County, Maryland","904,430","435,891","468,539","68,480","136,247","123,922","130,706","59,008","50,566",36.1,"152,561","127,383","561,215","1,768","39,434",39,"330,514"
24037,"St. Mary's County, Maryland","110,382","54,795","55,587","7,509","16,134","13,594","17,123","6,009","6,660",35.9,"5,146","83,007","15,625",168,"3,044",0,"43,267"
24043,"Washington County, Maryland","149,573","75,053","74,520","9,687","18,504","19,649","22,703","11,211","8,152",41.6,"6,375","121,181","14,414",314,"2,316",29,"61,211"
24045,"Wicomico County, Maryland","101,539","48,352","53,187","11,576","12,034","11,080","12,920","5,392","7,035",35.2,"5,306","65,463","25,885",0,"3,298",0,"42,155"
24510,"Baltimore city, Maryland","622,793","294,080","328,713","50,647","115,321","75,215","80,381","41,714","33,911",34.6,"29,448","174,627","386,599","1,337","16,984",108,"297,027"
25001,"Barnstable County, Massachusetts","214,914","102,195","112,719","11,424","18,270","19,298","30,683","17,596","19,265",51.8,"5,772","195,557","5,704",842,"3,396",0,"161,721"
25003,"Berkshire County, Massachusetts","128,715","62,445","66,270","8,684","13,843","13,017","18,659","10,692","9,877",45.7,"5,235","115,323","3,852",454,"1,924",0,"68,333"
25005,"Bristol County, Massachusetts","554,194","267,949","286,245","37,972","68,111","71,146","84,265","37,687","35,269",41.0,"38,500","462,594","20,440",282,"11,559",0,"231,285"
25009,"Essex County, Massachusetts","769,091","370,485","398,606","51,572","90,454","94,596","117,283","57,909","47,808",40.5,"142,984","560,829","21,716",734,"27,336",0,"307,806"
25011,"Franklin County, Massachusetts","70,862","34,826","36,036","4,002","8,877","8,179","10,245","5,852","6,448",45.0,"2,679","64,633",825,125,"1,457",0,"33,670"
25013,"Hampden County, Massachusetts","468,161","225,120","243,041","36,463","59,711","53,341","64,978","32,263","30,159",38.7,"108,789","302,002","36,262",507,"10,243",29,"191,788"
25015,"Hampshire County, Massachusetts","160,939","74,951","85,988","23,922","16,941","16,262","20,197","11,676","9,572",35.9,"8,520","136,386","4,388",253,"8,703",83,"62,885"
25017,"Middlesex County, Massachusetts","1,570,315","767,001","803,314","105,784","238,431","208,818","230,242","110,715","86,804",38.4,"118,104","1,165,168","73,771","1,711","170,301",76,"618,976"
25021,"Norfolk County, Massachusetts","692,254","331,911","360,343","43,779","84,830","88,437","106,829","49,640","43,193",40.9,"27,665","537,606","41,578",715,"68,538",56,"272,917"
25023,"Plymouth County, Massachusetts","507,022","246,466","260,556","30,817","52,492","61,649","81,218","36,205","35,605",42.6,"18,482","418,706","43,547",225,"5,711",47,"202,493"
25025,"Suffolk County, Massachusetts","767,254","371,061","396,193","78,734","173,936","98,211","89,076","40,294","37,421",32.4,"167,044","354,373","152,291","1,155","65,861",59,"318,318"
25027,"Worcester County, Massachusetts","813,475","400,543","412,932","57,007","100,041","102,844","127,014","59,646","49,615",40.0,"85,506","638,731","34,496","1,348","36,697",64,"329,081"
26005,"Allegan County, Michigan","113,847","55,972","57,875","6,127","13,386","13,692","17,084","7,972","7,639",39.6,"8,106","101,069","1,969","1,013",685,0,"49,759"
