GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
13089,"DeKalb County, Georgia","707,089","338,657","368,432","50,102","119,458","106,702","96,729","43,800","34,969",34.6,"67,461","210,792","379,299","1,116","37,036",0,"305,041"
13095,"Dougherty County, Georgia","94,501","44,221","50,280","8,271","12,319","10,775","11,819","5,859","5,591",34.2,"2,478","25,899","63,620",22,904,0,"40,714"
13097,"Douglas County, Georgia","133,971","63,958","70,013","8,120","15,467","22,661","20,625","7,115","6,883",36.6,"11,724","63,758","54,437",0,"2,058",0,"51,636"
13113,"Fayette County, Georgia","107,524","51,742","55,782","5,462","9,381","14,007","17,657","8,822","7,333",42.8,"7,189","71,804","22,142",74,"4,947",0,"40,856"
13115,"Floyd County, Georgia","96,177","46,423","49,754","7,108","12,030","12,220","12,402","7,073","5,271",38.2,"9,513","69,196","14,227",0,924,0,"40,485"
13117,"Forsyth County, Georgia","187,928","93,023","94,905","7,500","18,520","32,897","30,832","10,066","8,288",37.3,"18,032","147,800","5,543",241,"13,577",0,"66,268"
13121,"Fulton County, Georgia","977,773","477,609","500,164","75,806","163,042","147,437","135,202","55,127","48,360",34.4,"76,997","396,924","427,535","1,987","55,912",308,"438,708"
13127,"Glynn County, Georgia","81,022","39,381","41,641","4,721","9,142","10,140","11,361","4,903","6,016",40.3,"5,305","52,137","20,048",185,"1,052",321,"41,141"
13135,"Gwinnett County, Georgia","842,046","414,027","428,019","52,573","117,494","133,878","127,124","48,501","37,021",34.3,"174,315","356,319","202,181","1,725","91,239",318,"293,198"
13139,"Hall County, Georgia","185,416","93,540","91,876","12,956","23,478","25,873","24,166","10,818","9,490",35.1,"49,914","116,127","13,686",455,"3,374",0,"68,919"
13151,"Henry County, Georgia","209,053","100,218","108,835","13,965","23,386","33,211","32,354","13,394","8,605",35.7,"12,760","106,832","75,370",0,"6,799",0,"76,850"
13153,"Houston County, Georgia","146,136","70,387","75,749","10,098","22,293","20,346","20,107","8,459","6,752",34.0,"9,265","86,057","42,429",250,"3,520",238,"59,469"
13179,"Liberty County, Georgia","65,471","32,653","32,818","7,536","11,996","7,336","7,270","3,735","1,657",27.0,"7,512","28,122","26,169",134,"1,165",215,"26,954"
13185,"Lowndes County, Georgia","114,552","56,524","58,028","17,075","15,561","13,029","13,757","6,020","4,910",29.1,"5,950","62,048","41,610",133,"2,143",0,"45,185"
13215,"Muscogee County, Georgia","198,413","97,554","100,859","16,062","30,626","23,493","25,784","12,851","8,957",33.0,"14,262","85,217","87,870",564,"4,055",178,"83,060"
13217,"Newton County, Georgia","101,505","48,786","52,719","5,533","11,028","15,665","14,405","7,577","3,213",36.3,"4,825","52,037","41,405",265,"1,228",0,"38,307"
13223,"Paulding County, Georgia","144,800","70,806","73,994","8,074","18,050","24,838","20,837","6,693","6,544",34.8,"7,571","108,265","25,203",325,882,0,"52,456"
13245,"Richmond County, Georgia","202,587","98,251","104,336","18,225","31,853","22,987","26,057","12,781","10,461",33.0,"9,126","75,571","108,876",739,"3,419",0,"86,605"
13247,"Rockdale County, Georgia","85,820","40,196","45,624","7,285","7,887","11,835","12,995","6,224","4,632",37.6,"8,602","33,653","40,031",47,"1,792",0,"33,254"
13285,"Troup County, Georgia","68,468","33,369","35,099","5,596","8,286","8,268","9,652","5,179","3,341",36.6,"2,401","40,526","22,652",289,"1,017",0,"28,204"
13295,"Walker County, Georgia","68,094","33,643","34,451","3,851","7,541","9,325","10,031","5,928","3,618",40.4,338,N,N,N,N,N,"30,054"
13297,"Walton County, Georgia","84,575","39,855","44,720","4,285","11,128","12,766","11,472","4,864","4,802",38.0,"3,284","65,552","12,678",116,"1,121",114,"32,381"
13313,"Whitfield County, Georgia","103,359","52,056","51,303","7,685","13,315","13,459","13,958","5,766","4,775",33.8,"33,855",N,N,N,N,N,"39,783"
15001,"Hawaii County, Hawaii","189,191","95,040","94,151","11,473","23,141","21,727","24,962","16,041","14,769",40.6,"22,614","57,900",686,328,"43,011","19,986","83,969"
15003,"Honolulu County, Hawaii","976,372","492,228","484,144","79,423","146,256","124,027","127,279","59,913","57,409",37.2,"85,789","188,504","22,783","1,437","413,028","87,380","339,422"
15007,"Kauai County, Hawaii","68,434","34,515","33,919","3,422","8,611","8,484","9,693","5,355","5,603",42.1,"6,806","20,612",110,127,"23,393","6,585","30,129"
15009,"Maui County, Hawaii","158,226","79,365","78,861","8,804","21,265","20,904","23,757","11,126","11,487",40.1,"16,532","49,967",525,177,"41,374","16,753","70,763"
16001,"Ada County, Idaho","409,061","205,321","203,740","27,040","59,680","57,767","55,372","24,003","24,034",35.4,"30,396","350,772","4,318","2,378","9,709",569,"161,876"
16005,"Bannock County, Idaho","83,800","42,175","41,625","7,856","12,927","8,445","10,045","5,407","4,019",31.5,"6,110","71,529",456,"2,283","1,040",0,"33,235"
16019,"Bonneville County, Idaho","106,684","53,119","53,565","6,206","15,670","13,079","12,467","5,030","6,258",32.1,"12,951","89,979",502,422,583,101,"40,107"
16027,"Canyon County, Idaho","193,888","96,020","97,868","11,442","26,957","25,343","22,227","9,502","10,646",32.6,"47,024","139,161",800,839,"1,868",8,"69,781"
16055,"Kootenai County, Idaho","142,357","70,246","72,111","9,538","17,082","17,720","19,153","9,915","9,696",39.5,"5,820","130,368",207,"1,426",852,45,"64,288"
16083,"Twin Falls County, Idaho","78,595","38,291","40,304","5,314","9,827","9,442","9,945","4,765","4,242",35.4,"11,322",N,N,N,N,N,"31,303"
17001,"Adams County, Illinois","67,197","32,630","34,567","4,155","7,764","7,794","9,549","4,631","4,103",41.1,903,N,N,N,N,N,"29,920"
17019,"Champaign County, Illinois","203,276","101,451","101,825","33,851","29,914","20,562","22,625","10,943","9,633",29.2,"11,205","142,027","24,460",259,"19,699",0,"88,240"
17031,"Cook County, Illinois","5,231,351","2,535,122","2,696,229","369,682","847,646","708,619","701,882","323,160","278,696",35.6,"1,285,944","2,265,955","1,250,072","4,153","338,865","1,591","2,174,376"
17037,"DeKalb County, Illinois","104,704","50,969","53,735","15,841","14,832","11,336","12,483","5,985","4,394",29.8,"11,033","82,263","6,898",41,"2,302",0,"41,020"
17043,"DuPage County, Illinois","927,987","455,004","472,983","54,193","120,521","123,732","145,339","65,767","55,484",38.9,"127,948","642,236","41,962",334,"94,745",739,"356,235"
17089,"Kane County, Illinois","522,487","260,218","262,269","31,417","65,474","75,770","74,834","29,115","28,320",35.4,"162,843","305,734","27,451",664,"18,486",121,"182,306"
17091,"Kankakee County, Illinois","113,040","55,409","57,631","8,307","14,284","14,577","15,216","7,386","6,490",37.0,"10,525","82,397","16,563",198,"1,343",0,"45,152"
17093,"Kendall County, Illinois","118,105","59,521","58,584","5,312","16,953","20,584","16,366","5,044","5,811",34.2,"18,952","86,699","7,756",0,"3,283",0,"40,666"
17097,"Lake County, Illinois","702,120","350,491","351,629","43,235","79,200","95,304","111,987","46,560","39,126",37.4,"143,780","451,690","47,769",990,"44,266",412,"260,684"
17099,"LaSalle County, Illinois","112,973","56,571","56,402","6,449","14,177","13,207","17,064","8,500","6,708",41.3,"9,579","98,907","2,701",52,270,0,"49,883"
17111,"McHenry County, Illinois","308,145","152,783","155,362","17,039","33,485","43,707","53,131","21,269","15,890",38.6,"36,676","255,570","4,040",75,"8,013",0,"116,373"
17113,"McLean County, Illinois","172,281","83,428","88,853","22,698","22,988","21,141","21,922","9,311","9,291",32.7,"7,946","139,054","12,884",77,"7,827",0,"70,476"
17115,"Macon County, Illinois","110,122","53,259","56,863","6,951","12,992","13,214","14,812","8,898","6,909",40.5,"2,204","85,519","17,075",41,"1,445",0,"50,403"
17119,"Madison County, Illinois","267,883","131,150","136,733","19,989","34,065","33,672","39,382","20,398","13,536",38.7,"7,806","231,388","18,995",419,"2,887",0,"117,568"
17143,"Peoria County, Illinois","187,254","90,400","96,854","14,151","25,161","22,612","24,474","13,652","10,299",37.2,"7,804","134,914","32,311",718,"6,427",0,"83,292"
17161,"Rock Island County, Illinois","147,457","72,257","75,200","9,847","17,849","18,010","19,558","10,444","9,739",40.3,"17,719","110,277","12,718",302,"2,773",0,"65,710"
17163,"St. Clair County, Illinois","268,858","129,829","139,029","17,926","35,043","34,454","39,719","18,375","14,866",37.2,"9,483","168,238","80,537",317,"2,997",38,"117,515"
17167,"Sangamon County, Illinois","199,271","96,173","103,098","12,469","25,823","25,662","28,551","15,253","12,449",39.9,"3,932","163,218","24,093",333,"3,137",113,"90,244"
17179,"Tazewell County, Illinois","135,949","67,084","68,865","7,459","17,575","17,194","19,482","10,436","7,768",39.9,"2,849","128,594","1,472",280,"1,134",76,"57,653"
17183,"Vermilion County, Illinois","80,727","40,028","40,699","4,440","9,848","9,347","11,201","6,084","4,998",39.6,"3,654","64,470","10,107",0,780,0,"36,152"
17197,"Will County, Illinois","682,518","338,972","343,546","40,167","80,124","103,761","105,032","41,290","32,924",36.2,"109,956","452,981","74,506",672,"32,766",37,"238,043"
17199,"Williamson County, Illinois","66,674","33,019","33,655","4,190","8,270","8,547","9,386","4,696","4,072",41.4,"1,423","60,742","3,081",45,566,55,"30,573"
17201,"Winnebago County, Illinois","292,069","142,598","149,471","18,097","36,527","37,334","41,802","20,499","17,002",38.5,"33,540","209,449","34,706",228,"7,252",0,"125,766"
18003,"Allen County, Indiana","360,412","175,692","184,720","24,432","47,997","46,077","47,918","22,847","20,661",35.7,"24,577","271,981","42,108",485,"10,379",298,"152,964"
18005,"Bartholomew County, Indiana","79,129","38,438","40,691","4,754","9,881","11,329","10,669","4,146","5,505",37.9,"5,132","67,453","1,991",0,"3,785",98,"33,239"
18019,"Clark County, Indiana","111,951","53,762","58,189","6,920","14,912","15,358","16,142","7,103","7,296",38.5,"5,456","95,079","8,040",87,"1,174",0,"48,151"
18035,"Delaware County, Indiana","117,364","55,703","61,661","14,988","12,459","12,492","14,144","7,029","6,565",34.8,"2,254","103,163","4,275",278,"1,198",18,"52,175"
18039,"Elkhart County, Indiana","199,619","99,010","100,609","13,486","24,239","26,027","26,717","11,742","11,114",35.3,"29,253","152,521","11,030",132,"2,237",0,"77,735"
18043,"Floyd County, Indiana","75,283","36,508","38,775","5,356","9,154","9,433","11,616","5,631","4,569",40.0,"2,162","67,036","3,582",35,881,0,"32,082"
18053,"Grant County, Indiana","69,330","34,124","35,206","7,244","6,752","7,688","9,852","4,197","4,715",40.1,"2,656","59,751","4,805",113,321,0,"30,340"
18057,"Hamilton County, Indiana","289,495","140,222","149,273","10,834","38,551","45,871","46,267","16,100","15,187",36.3,"10,548","247,585","10,538",655,"12,341",117,"110,816"
18059,"Hancock County, Indiana","70,933","34,683","36,250","3,424","8,107","9,956","11,084","4,754","4,097",39.1,399,"66,502","2,483",381,462,0,"28,433"
18063,"Hendricks County, Indiana","150,434","75,587","74,847","8,435","18,482","21,703","22,973","10,431","7,425",37.3,"4,855","131,589","8,028",185,"2,836",0,"56,820"
18067,"Howard County, Indiana","82,849","39,753","43,096","4,934","9,780","9,415","11,909","5,499","5,791",41.2,"2,373","71,617","6,311",37,"1,043",152,"38,523"
18081,"Johnson County, Indiana","143,191","70,275","72,916","8,814","18,135","19,352","20,796","8,639","8,439",37.5,"4,701","130,752","1,745",52,"2,300",44,"57,617"
18085,"Kosciusko County, Indiana","77,609","38,681","38,928","4,934","9,894","9,243","11,171","5,279","4,482",38.0,"5,950","69,282",483,359,873,0,"37,242"
18089,"Lake County, Indiana","493,618","238,445","255,173","31,223","61,386","61,075","71,173","33,998","29,814",37.7,"85,941","270,924","121,843","1,236","6,789",85,"209,219"
18091,"LaPorte County, Indiana","111,246","57,867","53,379","7,360","14,371","14,106","16,093","8,395","6,941",39.9,"6,328","89,960","11,746",329,571,0,"48,552"
18095,"Madison County, Indiana","130,348","65,171","65,177","8,604","15,922","16,502","18,447","9,345","7,420",39.6,"4,456","112,183","10,875",51,606,0,"58,864"
18097,"Marion County, Indiana","918,977","443,342","475,635","69,836","149,896","117,922","124,175","57,088","45,655",33.9,"89,527","538,794","243,262","2,850","18,189",162,"418,629"
18105,"Monroe County, Indiana","141,019","69,626","71,393","28,835","19,406","14,552","14,624","7,315","6,542",28.0,"4,394","120,336","3,896",0,"8,945",67,"59,381"
18109,"Morgan County, Indiana","69,356","34,565","34,791","3,667","7,388","8,901","11,234","5,073","4,553",40.6,876,N,N,N,N,N,"27,806"
18127,"Porter County, Indiana","165,682","81,170","84,512","10,814","20,489","22,034","24,315","11,582","10,901",38.8,"14,809","140,817","5,721",167,"2,431",0,"66,427"
18141,"St. Joseph County, Indiana","266,344","129,276","137,068","21,251","33,449","32,170","35,359","18,239","15,348",36.5,"20,546","199,521","34,154",762,"4,835",53,"114,966"
18157,"Tippecanoe County, Indiana","177,513","90,432","87,081","32,870","25,483","18,639","19,096","8,155","8,472",27.9,"13,890","140,742","8,137",154,"11,270",0,"72,506"
18163,"Vanderburgh County, Indiana","180,858","87,438","93,420","15,709","25,115","19,546","25,968","13,106","10,562",37.2,"4,269","153,703","15,415",467,"1,835",26,"83,097"
18167,"Vigo County, Indiana","108,428","54,638","53,790","11,158","13,761","13,844","13,316","7,994","5,243",36.2,"2,671","93,572","6,711",289,"2,246",29,"46,231"
18177,"Wayne County, Indiana","68,346","33,363","34,983","4,144","7,570","8,222","9,908","5,630","3,586",40.3,"1,854",N,N,N,N,N,"31,219"
19013,"Black Hawk County, Iowa","131,820","64,566","67,254","16,110","17,695","13,712","16,028","8,545","8,337",34.7,"5,177","110,216","11,507",54,"2,112",0,"56,259"
19049,"Dallas County, Iowa","71,967","35,843","36,124","3,225","11,661","10,999","9,141","3,156","4,057",33.9,"4,491","62,853",557,0,"1,947",52,"28,381"
19061,"Dubuque County, Iowa","95,097","46,580","48,517","6,851","11,786","10,844","13,280","6,345","6,085",38.9,"1,968","88,136","1,125",123,"1,178",1,"39,773"
19103,"Johnson County, Iowa","136,317","68,282","68,035","21,862","22,905","16,294","14,521","7,228","7,091",29.8,"7,006","111,916","7,389",31,"8,089",0,"57,105"
19113,"Linn County, Iowa","215,295","105,990","109,305","16,024","30,022","26,774","29,976","14,550","11,103",36.7,"6,217","190,811","8,733",363,"4,347",160,"93,309"
19153,"Polk County, Iowa","443,710","218,188","225,522","29,176","69,995","60,711","59,683","26,837","23,965",34.8,"34,888","354,788","25,858",820,"16,031",347,"185,879"
19155,"Pottawattamie County, Iowa","92,913","45,098","47,815","6,242","11,928","10,510","13,663","6,899","5,407",38.2,"6,343","83,075","1,209",175,862,22,"39,421"
19163,"Scott County, Iowa","168,799","83,160","85,639","11,361","21,600","20,626","25,013","11,668","10,086",37.6,"10,072","138,934","11,998",464,"3,452",0,"72,481"
19169,"Story County, Iowa","91,140","47,338","43,802","18,796","13,036","8,598","8,670","4,202","4,225",26.9,"2,862","78,711","2,592",59,"5,190",0,"37,250"
19193,"Woodbury County, Iowa","102,323","51,541","50,782","7,914","13,655","11,048","14,251","6,747","5,638",34.9,"14,517","78,206","2,709","1,423","2,629",0,"41,397"
20015,"Butler County, Kansas","65,827","33,142","32,685","4,346","7,250","8,138","9,838","4,803","3,709",38.0,"2,691","59,659","1,209",635,433,0,"26,229"
20045,"Douglas County, Kansas","112,864","55,280","57,584","20,743","17,503","12,324","12,142","6,218","4,776",29.1,"6,165","91,258","3,893","2,115","4,562",87,"47,371"
20091,"Johnson County, Kansas","559,913","273,611","286,302","28,728","81,136","78,796","81,094","38,658","29,239",36.7,"41,349","454,504","24,455","2,192","24,525",243,"228,626"
20103,"Leavenworth County, Kansas","77,739","41,576","36,163","4,444","10,541","11,624","12,305","5,117","4,440",37.5,"4,975","61,907","6,183",669,"1,340",542,"28,852"
20161,"Riley County, Kansas","75,508","40,557","34,951","17,393","14,737","6,355","5,188","2,777","2,509",24.7,"5,606","59,182","5,289",211,"3,224",33,"29,158"
20173,"Sedgwick County, Kansas","503,889","248,985","254,904","35,397","70,904","61,214","67,280","32,206","27,158",34.5,"67,595","350,055","46,072","3,844","20,765",24,"212,726"
20177,"Shawnee County, Kansas","178,991","86,468","92,523","9,934","22,692","20,843","24,338","12,263","11,927",38.9,"20,244","134,661","12,639","1,930","1,876",0,"79,280"
20209,"Wyandotte County, Kansas","159,129","78,548","80,581","10,922","23,719","19,733","20,762","9,107","8,512",33.2,"42,810","68,230","39,000","1,040","4,212",828,"66,647"
21015,"Boone County, Kentucky","123,316","61,497","61,819","6,798","15,421","18,423","18,636","6,957","7,273",36.3,"4,570","110,096","3,465",170,"2,936",0,"47,022"
21029,"Bullitt County, Kentucky","75,896","37,452","38,444","4,522","9,266","10,703","11,814","6,318","3,460",39.5,"1,121",N,N,N,N,N,"29,983"
21037,"Campbell County, Kentucky","90,908","44,177","46,731","7,577","12,999","10,563","13,261","6,499","5,205",37.3,"1,549","84,746","2,792",212,277,0,"39,657"
21047,"Christian County, Kentucky","75,427","39,531","35,896","9,663","12,761","8,382","7,956","3,832","2,743",28.8,"5,214","51,015","14,547",136,"1,214",350,"29,595"
21059,"Daviess County, Kentucky","97,847","47,953","49,894","5,895","12,424","11,873","14,594","7,361","4,960",39.1,"2,633","87,604","4,889",0,899,0,"41,910"
21067,"Fayette County, Kentucky","305,489","150,269","155,220","34,480","48,420","40,871","38,611","17,362","16,717",34.0,"21,319","221,610","42,572",472,"10,398",45,"136,447"
21093,"Hardin County, Kentucky","107,025","52,850","54,175","8,286","14,987","14,231","15,157","6,810","6,023",35.6,"5,682","82,179","12,155",297,"2,802",53,"45,037"
21111,"Jefferson County, Kentucky","750,828","362,894","387,934","50,418","106,822","95,417","107,107","53,349","43,819",38.0,"34,702","525,170","154,559",848,"17,915",208,"338,125"
21117,"Kenton County, Kentucky","161,711","79,397","82,314","9,900","25,104","20,547","23,703","9,458","10,340",36.1,"4,621","144,380","7,227",344,"1,446",0,"69,216"
21145,"McCracken County, Kentucky","65,549","31,227","34,322","3,857","7,756","7,912","9,402","5,416","4,109",42.9,"1,470","54,875","7,274",43,182,167,"31,237"
21151,"Madison County, Kentucky","84,786","41,691","43,095","9,915","10,323","10,360","11,786","5,089","4,777",34.3,"1,083","76,503","4,546",548,780,162,"35,448"
21195,"Pike County, Kentucky","64,178","31,544","32,634","4,028","7,577","8,801","9,509","3,987","5,383",41.2,458,"62,471",387,0,442,0,"30,323"
21227,"Warren County, Kentucky","117,110","56,709","60,401","12,585","16,292","14,170","15,150","7,231","5,390",32.6,"5,709","94,942","11,122",43,"3,530",54,"48,496"
22005,"Ascension Parish, Louisiana","112,286","55,515","56,771","4,852","16,446","16,023","16,687","6,830","5,006",34.5,"5,476","78,706","25,250",0,"1,247",0,"42,375"
22015,"Bossier Parish, Louisiana","122,197","59,925","62,272","9,241","18,197","16,334","15,700","8,304","5,854",34.9,"7,565","83,889","25,942",775,"1,685",68,"51,565"
22017,"Caddo Parish, Louisiana","257,093","122,872","134,221","18,271","36,364","30,503","33,697","18,460","14,236",36.2,"6,667","121,140","122,122",762,"3,284",87,"112,330"
22019,"Calcasieu Parish, Louisiana","194,493","94,733","99,760","14,872","25,975","22,908","27,035","12,041","11,941",36.4,"5,413","134,176","47,245",844,"2,475",0,"84,199"
22033,"East Baton Rouge Parish, Louisiana","444,526","213,321","231,205","47,601","68,340","50,273","55,510","28,978","22,837",32.7,"17,023","205,207","202,169",633,"12,691",68,"189,293"
22045,"Iberia Parish, Louisiana","73,999","35,999","38,000","4,424","8,974","9,001","10,832","4,987","4,097",36.9,"2,480","44,587","23,494",8,"1,835",0,"29,911"
22051,"Jefferson Parish, Louisiana","433,676","210,419","223,257","28,766","64,231","52,685","62,110","31,408","26,488",38.4,"56,853","237,413","111,750","1,778","16,681",389,"189,030"
22055,"Lafayette Parish, Louisiana","227,055","111,476","115,579","21,306","36,101","28,043","30,525","15,190","10,952",33.7,"9,302","151,985","55,028",377,"3,131",13,"95,062"
22057,"Lafourche Parish, Louisiana","97,029","47,356","49,673","7,585","12,967","12,105","14,486","6,254","4,772",37.2,"3,961","75,271","13,254","1,599",889,0,"39,082"
22063,"Livingston Parish, Louisiana","131,942","64,683","67,259","8,136","18,562","19,188","18,310","8,245","6,054",35.5,"4,163",N,N,N,N,N,"52,084"
22071,"Orleans Parish, Louisiana","369,250","177,208","192,042","29,463","64,997","45,506","49,292","24,641","22,175",34.8,"19,657","113,149","219,905",481,"10,624",0,"191,251"
22073,"Ouachita Parish, Louisiana","155,363","74,514","80,849","12,483","21,103","18,819","20,058","10,443","7,360",34.6,"3,123","91,652","58,097",275,"1,459",53,"65,216"
22079,"Rapides Parish, Louisiana","132,373","63,589","68,784","8,527","17,470","15,486","18,226","9,021","7,137",36.9,"3,625","81,697","42,379",980,"1,832",215,"56,383"
22097,"St. Landry Parish, Louisiana","83,662","39,906","43,756","5,309","10,106","9,344","11,501","5,138","5,435",36.5,"1,450","46,249","34,106",0,370,0,"35,942"
22103,"St. Tammany Parish, Louisiana","239,453","115,839","123,614","12,352","27,665","32,009","36,132","17,704","15,396",39.9,"11,980","191,084","27,711",575,"3,745",0,"96,796"
22105,"Tangipahoa Parish, Louisiana","123,441","59,654","63,787","11,364","16,456","14,463","16,048","7,136","7,909",34.5,"4,523","79,263","37,299",651,920,0,"51,327"
22109,"Terrebonne Parish, Louisiana","111,893","54,197","57,696","7,948","15,525","13,096","16,344","6,574","5,982",35.1,"4,821","76,418","19,938","4,570","1,103",266,"44,118"
23001,"Androscoggin County, Maine","107,609","53,176","54,433","7,397","13,078","13,437","16,383","7,547","7,104",40.7,"1,776","98,616","1,723",205,385,0,"49,156"
23003,"Aroostook County, Maine","70,868","34,517","36,351","3,617","6,878","8,105","10,976","6,441","4,765",46.3,722,"67,172",524,888,514,0,"39,462"
23005,"Cumberland County, Maine","283,921","138,212","145,709","16,947","35,274","37,634","45,206","22,678","17,442",41.7,"5,511","259,252","6,258",376,"6,294",0,"139,119"
23011,"Kennebec County, Maine","121,853","58,737","63,116","7,489","13,407","14,656","19,665","10,299","8,371",43.6,"1,582","116,062",366,841,884,0,"61,205"
23019,"Penobscot County, Maine","153,746","75,437","78,309","13,826","17,565","18,074","23,254","10,863","11,134",41.2,"1,788","145,204","1,425","1,782","1,647",0,"74,104"
23031,"York County, Maine","199,005","97,080","101,925","10,403","21,872","24,455","32,968","16,657","13,749",43.8,"2,750","189,397","1,033",671,"2,318",31,"106,375"
24001,"Allegany County, Maryland","74,012","38,492","35,520","6,511","8,804","8,562","10,821","4,583","4,984",42.3,"1,170","64,972","6,373",105,705,61,"33,297"
24003,"Anne Arundel County, Maryland","550,488","272,014","278,474","37,445","75,750","73,720","86,214","37,831","31,591",38.6,"36,204","393,675","82,523","1,353","19,589",244,"215,991"
24005,"Baltimore County, Maryland","817,455","386,799","430,656","57,606","110,014","100,522","117,784","52,490","54,200",39.2,"37,387","501,220","214,350","1,735","43,594",527,"336,010"
24009,"Calvert County, Maryland","89,628","45,320","44,308","5,269","9,464","11,099","16,240","6,397","5,618",40.5,"2,766","71,241","11,639",0,679,0,"34,177"
24013,"Carroll County, Maryland","167,217","82,713","84,504","10,792","16,501","20,605","29,572","10,459","11,613",42.0,"4,671","151,791","5,498",270,"2,781",0,"62,565"
24015,"Cecil County, Maryland","101,696","50,431","51,265","6,823","11,500","12,731","16,641","6,618","7,121",40.7,"3,772","87,441","6,932",183,937,0,"41,599"
24017,"Charles County, Maryland","150,592","72,409","78,183","10,003","18,929","21,456","25,347","9,479","7,596",37.4,"7,042","70,567","61,389","1,281","5,435",0,"56,236"
24021,"Frederick County, Maryland","239,582","118,567","121,015","14,592","27,976","34,027","40,038","16,050","13,225",39.3,"18,744","184,268","19,690",845,"7,616",367,"91,566"
24025,"Harford County, Maryland","248,622","121,190","127,432","15,251","30,034","32,878","39,913","16,672","15,989",40.0,"9,530","194,703","32,686",389,"6,796",0,"96,913"
24027,"Howard County, Maryland","299,430","145,832","153,598","15,767","37,529","42,815","50,791","21,875","15,216",38.9,"18,471","172,303","52,714",357,"43,997",595,"111,603"
24031,"Montgomery County, Maryland","1,004,709","483,810","520,899","53,915","139,024","142,342","152,891","68,729","58,611",38.5,"180,214","479,865","167,656","2,153","143,067",99,"379,038"
24033,"Prince George's County, Maryland","881,138","423,106","458,032","72,002","131,619","121,668","129,148","56,311","47,565",35.3,"138,547","129,455","551,952","1,619","36,906",177,"329,044"
24037,"St. Mary's County, Maryland","108,987","54,131","54,856","8,409","14,456","14,997","16,879","6,918","5,388",36.3,"4,641","82,851","13,775",158,"2,548",71,"42,381"
24043,"Washington County, Maryland","149,180","76,154","73,026","8,970","20,534","19,662","22,940","9,120","9,371",40.3,"5,618","122,568","13,513",141,"2,358",83,"60,916"
24045,"Wicomico County, Maryland","100,647","48,259","52,388","9,678","12,049","12,788","13,196","6,735","5,809",36.7,"4,932","66,169","22,452",174,"2,825",0,"41,265"
24510,"Baltimore city, Maryland","621,342","292,599","328,743","54,750","109,063","73,869","84,051","38,039","34,654",34.2,"27,571","174,508","389,570","1,416","15,757",46,"296,074"
25001,"Barnstable County, Massachusetts","215,423","102,844","112,579","11,001","17,769","20,401","32,720","18,707","17,367",50.9,"5,169","196,730","4,890",726,"2,912",34,"160,544"
25003,"Berkshire County, Massachusetts","130,016","62,584","67,432","7,943","12,657","14,113","20,607","10,172","9,770",45.5,"4,839","117,048","3,007",188,"2,058",0,"68,349"
25005,"Bristol County, Massachusetts","551,082","267,381","283,701","37,494","66,192","74,255","84,847","37,718","32,710",40.3,"35,363","469,412","18,525",330,"11,314",0,"230,304"
25009,"Essex County, Massachusetts","755,618","363,607","392,011","46,943","87,034","96,787","119,653","54,561","46,733",40.7,"131,598","562,814","22,406",409,"23,832",134,"306,601"
25011,"Franklin County, Massachusetts","71,540","34,684","36,856","4,233","7,831","8,093","11,692","6,874","5,928",45.4,"2,514","65,715",207,149,"1,089",0,"33,667"
25013,"Hampden County, Massachusetts","465,923","224,465","241,458","34,848","55,827","55,404","67,963","31,565","27,488",38.8,"102,369","309,377","36,540",145,"10,136",0,"191,733"
25015,"Hampshire County, Massachusetts","159,795","74,902","84,893","18,763","16,290","17,376","21,912","11,236","10,465",36.7,"7,932","136,780","3,980",144,"7,088",309,"62,712"
25017,"Middlesex County, Massachusetts","1,537,215","748,983","788,232","99,714","230,844","209,292","233,311","99,196","90,014",38.7,"107,168","1,166,939","70,317","1,147","152,449",182,"612,685"
25021,"Norfolk County, Massachusetts","681,845","326,094","355,751","39,420","83,394","90,492","109,084","50,804","38,956",41.2,"24,630","540,239","39,948",506,"63,752",0,"271,513"
25023,"Plymouth County, Massachusetts","499,759","243,135","256,624","28,711","50,454","66,145","80,887","37,132","32,168",41.7,"16,929","418,109","42,269",700,"6,732",85,"201,028"
25025,"Suffolk County, Massachusetts","744,426","360,161","384,265","87,971","159,497","94,456","86,280","39,702","32,273",31.8,"154,839","353,769","150,777",947,"62,591",0,"314,803"
25027,"Worcester County, Massachusetts","806,163","397,768","408,395","54,052","95,555","106,991","129,816","56,632","46,578",39.7,"79,201","644,017","31,866","1,658","34,834",106,"327,427"
26005,"Allegan County, Michigan","112,039","55,730","56,309","6,197","12,367","13,974","17,146","8,005","7,180",40.6,"7,709","100,003","1,405",588,975,0,"49,463"
