GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
13077,"Coweta County, Georgia","138,427","68,034","70,393","9,069","16,755","19,068","21,361","8,333","7,903",37.8,"9,346","99,199","25,149",132,"2,245",0,"52,660"
13089,"DeKalb County, Georgia","734,871","348,099","386,772","50,189","122,419","108,668","100,679","44,810","40,544",35.5,"64,515","217,375","390,638","1,925","43,753",70,"308,133"
13095,"Dougherty County, Georgia","91,332","41,617","49,715","7,842","12,255","10,051","10,938","5,450","6,241",35.1,"2,477","24,614","62,384",340,461,4,"40,698"
13097,"Douglas County, Georgia","140,733","68,701","72,032","8,830","17,198","21,155","20,345","9,757","6,479",36.7,"12,747","61,248","61,865",0,"2,343",0,"52,019"
13113,"Fayette County, Georgia","110,714","53,558","57,156","5,930","8,631","13,022","17,915","9,176","7,175",43.7,"8,082","70,821","23,908",52,"4,501",0,"41,626"
13115,"Floyd County, Georgia","96,504","47,460","49,044","6,103","12,154","11,305","13,684","5,524","6,424",38.2,"10,317","68,422","14,466",146,"1,220",0,"40,413"
13117,"Forsyth County, Georgia","212,438","106,198","106,240","10,126","21,066","35,930","33,897","12,577","9,485",38.1,"20,399","159,092","6,022",238,"21,652",159,"74,086"
13121,"Fulton County, Georgia","1,010,562","489,263","521,299","75,674","164,883","148,425","141,049","59,258","51,170",35.2,"75,760","404,945","442,841","2,113","68,596",165,"456,018"
13127,"Glynn County, Georgia","83,579","39,758","43,821","4,389","10,371","9,957","11,266","5,165","6,309",40.4,"5,726","53,240","22,239",252,329,39,"42,062"
13135,"Gwinnett County, Georgia","895,823","438,327","457,496","59,188","118,751","135,129","133,881","49,500","48,840",34.9,"183,546","353,230","232,188","1,404","101,744",583,"301,822"
13139,"Hall County, Georgia","193,535","96,574","96,961","12,953","25,172","24,790","26,804","12,345","9,539",36.0,"53,581","118,997","14,374",280,"3,483",0,"70,098"
13151,"Henry County, Georgia","217,739","103,330","114,409","15,912","24,150","31,378","34,034","14,671","10,167",36.5,"14,093","101,757","89,254",0,"6,668",0,"78,484"
13153,"Houston County, Georgia","150,033","72,273","77,760","11,144","21,581","19,899","20,826","9,731","6,633",35.6,"9,991","86,051","43,992",266,"4,606",0,"61,014"
13179,"Liberty County, Georgia","62,467","32,911","29,556","7,310","11,754","7,061","6,207","3,100","2,309",28.1,"7,791","25,460","24,584",278,"1,471",269,"27,372"
13185,"Lowndes County, Georgia","112,865","55,165","57,700","13,537","18,216","12,423","12,482","5,674","5,064",29.9,"6,298","61,694","40,706",80,"2,171",0,"45,939"
13215,"Muscogee County, Georgia","200,579","98,785","101,794","16,740","33,055","25,438","23,095","12,053","10,779",33.7,"15,180","83,725","89,814",660,"4,487",665,"84,283"
13217,"Newton County, Georgia","105,473","49,799","55,674","6,869","13,522","14,024","15,421","5,866","5,669",36.1,"5,546","51,582","44,315",8,724,0,"38,470"
13223,"Paulding County, Georgia","152,238","74,373","77,865","10,611","19,008","23,662","22,855","8,977","7,009",35.4,"8,876","111,139","25,413",176,"1,715",0,"53,939"
13245,"Richmond County, Georgia","201,793","97,371","104,422","16,562","33,523","22,925","23,710","13,369","11,566",33.7,"9,649","72,306","111,696",480,"3,770",0,"87,612"
13247,"Rockdale County, Georgia","88,856","41,812","47,044","6,813","9,190","11,926","12,577","6,270","5,548",38.0,"8,898","31,223","44,580",0,"1,679",0,"33,369"
13285,"Troup County, Georgia","69,763","33,065","36,698","4,726","8,770","8,883","8,986","4,213","4,425",35.9,"2,579","39,966","24,596",256,"1,193",0,"28,319"
13295,"Walker County, Georgia","68,066","33,900","34,166","4,019","7,928","8,739","9,605","4,323","5,075",39.7,"3,346",N,N,N,N,N,"30,094"
13297,"Walton County, Georgia","88,399","43,783","44,616","5,117","10,558","11,025","13,259","5,174","5,208",39.1,"3,593",N,N,N,N,N,"32,741"
13313,"Whitfield County, Georgia","104,216","51,583","52,633","7,131","14,421","13,730","13,456","6,466","5,390",34.9,"35,323","61,791","4,605",233,"1,556",0,"39,640"
15001,"Hawaii County, Hawaii","196,428","97,116","99,312","11,898","24,135","22,805","23,242","14,451","16,039",41.9,"24,628","59,958","1,002",962,"41,503","23,049","86,023"
15003,"Honolulu County, Hawaii","998,714","507,945","490,769","79,865","159,942","124,108","120,351","62,579","52,599",36.5,"97,642","193,839","25,467",780,"407,726","81,112","344,075"
15007,"Kauai County, Hawaii","71,735","36,282","35,453","3,954","9,205","8,836","9,256","6,171","4,553",42.3,"7,947","21,254",113,331,"23,766","6,207","30,476"
15009,"Maui County, Hawaii","164,593","83,233","81,360","8,768","23,114","21,994","21,726","13,756","9,788",39.3,"18,488","51,079",948,166,"44,423","14,974","71,712"
16001,"Ada County, Idaho","434,211","217,901","216,310","27,513","62,225","61,682","56,467","28,109","23,530",36.4,"34,729","369,361","5,528","1,603","9,807",475,"170,856"
16005,"Bannock County, Idaho","83,744","40,905","42,839","6,570","13,130","10,096","8,298","5,505","4,160",33.3,"6,923","70,767",723,"2,375","1,078",340,"33,456"
16019,"Bonneville County, Idaho","110,089","54,283","55,806","7,221","15,155","13,504","12,010","6,098","5,579",32.6,"14,132","91,908",219,54,"1,862",74,"41,028"
16027,"Canyon County, Idaho","207,478","102,708","104,770","14,270","26,227","26,635","24,562","11,098","11,385",33.7,"51,369","147,204",563,"1,123","1,607",500,"72,286"
16055,"Kootenai County, Idaho","150,346","74,480","75,866","8,118","19,359","17,434","19,624","9,769","10,681",39.5,"6,558","136,611",387,"1,789",937,0,"67,022"
16083,"Twin Falls County, Idaho","82,375","40,173","42,202","5,187","11,955","9,675","8,659","4,828","4,568",34.0,"12,833","66,051",0,607,"1,393",0,"32,041"
17001,"Adams County, Illinois","67,013","32,915","34,098","4,002","8,233","7,686","8,624","5,110","3,666",40.8,"1,035","61,709","2,316",54,677,18,"29,992"
17019,"Champaign County, Illinois","208,861","104,528","104,333","34,023","30,154","23,038","20,781","11,674","10,750",29.7,"11,976","142,395","26,360",277,"22,294",409,"90,482"
17031,"Cook County, Illinois","5,238,216","2,540,335","2,697,881","360,609","850,997","712,746","682,563","341,714","295,294",36.3,"1,319,257","2,227,039","1,221,338","5,272","365,463","1,572","2,178,368"
17037,"DeKalb County, Illinois","104,352","51,775","52,577","15,771","14,366","11,587","11,669","5,770","5,237",30.7,"11,400","80,708","8,176",22,"2,393",0,"40,973"
17043,"DuPage County, Illinois","933,736","458,275","475,461","60,764","117,690","120,626","136,912","68,702","59,791",39.1,"133,844","629,632","44,373",484,"106,472",195,"358,143"
17089,"Kane County, Illinois","530,847","264,712","266,135","34,142","63,188","73,713","76,170","34,051","28,875",36.7,"167,343","305,685","28,894",292,"20,906",171,"184,941"
17091,"Kankakee County, Illinois","110,879","54,553","56,326","8,272","13,852","13,114","14,584","7,978","6,355",37.1,"11,233","79,813","17,407",47,"1,267",0,"45,182"
17093,"Kendall County, Illinois","123,355","59,392","63,963","6,060","19,161","19,442","17,439","7,579","3,364",33.3,"21,670","87,330","8,942",0,"4,179",0,"41,445"
17097,"Lake County, Illinois","703,910","351,346","352,564","50,773","76,290","89,796","106,957","49,375","43,450",38.2,"149,671","441,196","48,479",417,"49,659",37,"262,353"
17099,"LaSalle County, Illinois","111,333","56,746","54,587","6,274","13,877","12,954","15,734","9,220","6,760",41.7,"10,258","95,738","2,863",60,895,0,"49,894"
17111,"McHenry County, Illinois","307,343","153,007","154,336","19,576","32,811","39,923","51,114","23,620","18,896",40.1,"38,799","251,234","4,754",94,"9,092",96,"117,366"
17113,"McLean County, Illinois","173,166","84,201","88,965","21,039","22,487","21,252","20,426","9,683","9,903",33.0,"8,350","138,543","14,157",307,"8,196",79,"71,552"
17115,"Macon County, Illinois","107,303","51,559","55,744","7,326","11,720","13,450","12,861","7,496","8,073",40.8,"2,334","82,404","15,225",157,981,0,"50,307"
17119,"Madison County, Illinois","266,209","129,916","136,293","16,154","35,710","33,386","36,835","19,434","18,136",39.8,"8,273","227,476","22,911",678,"2,302",0,"118,474"
17143,"Peoria County, Illinois","186,221","89,943","96,278","12,931","27,304","21,862","22,931","12,358","11,802",36.5,"8,639","131,532","31,762",326,"7,155",56,"83,568"
17161,"Rock Island County, Illinois","146,133","71,884","74,249","8,987","17,308","17,206","18,645","10,837","9,619",40.3,"18,554","106,388","13,277",342,"3,525",0,"65,867"
17163,"St. Clair County, Illinois","264,052","127,475","136,577","16,596","34,753","33,544","36,725","17,381","18,047",37.7,"10,415","164,157","78,669",88,"3,683",114,"118,842"
17167,"Sangamon County, Illinois","198,712","95,342","103,370","11,776","25,420","23,770","27,257","14,524","13,231",39.4,"4,533","160,275","23,492",71,"4,133",0,"90,789"
17179,"Tazewell County, Illinois","134,800","66,481","68,319","7,170","16,653","17,212","17,987","9,396","8,994",40.4,"3,091","126,511","1,767",48,"1,473",0,"58,594"
17183,"Vermilion County, Illinois","79,282","39,071","40,211","4,543","10,054","9,507","9,482","6,406","4,073",39.3,"3,840","62,427","11,264",175,540,0,"35,941"
17197,"Will County, Illinois","687,263","341,231","346,032","44,887","79,026","97,866","106,029","45,814","35,735",37.4,"115,412","443,980","78,047",636,"35,806",74,"240,820"
17199,"Williamson County, Illinois","67,466","33,747","33,719","4,530","8,616","8,205","8,998","4,728","4,311",40.3,"1,731","60,842","2,568",114,550,0,"30,872"
17201,"Winnebago County, Illinois","287,078","140,036","147,042","18,232","35,082","35,186","39,169","18,816","20,324",39.7,"35,219","201,133","35,873",529,"7,070",0,"125,450"
18003,"Allen County, Indiana","368,450","180,167","188,283","24,623","48,803","46,080","47,262","25,617","20,163",35.8,"26,832","274,515","40,333",961,"12,389",602,"155,307"
18005,"Bartholomew County, Indiana","81,162","40,078","41,084","4,914","11,537","9,515","11,299","5,477","4,387",38.3,"5,111","68,298","1,463",580,"4,053",317,"33,735"
18019,"Clark County, Indiana","115,371","56,004","59,367","6,133","15,924","16,120","15,118","7,749","7,935",38.8,"6,098","96,781","8,233",157,"1,359",0,"49,412"
18035,"Delaware County, Indiana","116,852","56,073","60,779","16,043","12,070","11,715","13,967","7,271","6,884",35.3,"2,529","101,805","8,830",208,"1,852",104,"52,482"
18039,"Elkhart County, Indiana","203,474","100,515","102,959","13,905","25,155","26,261","25,065","13,102","10,358",35.3,"31,087","153,038","12,157",830,"2,820",74,"78,023"
18043,"Floyd County, Indiana","76,778","36,966","39,812","4,679","8,951","9,825","11,163","5,994","4,846",40.2,"2,246","67,718","4,096",411,774,0,"32,404"
18053,"Grant County, Indiana","67,979","31,727","36,252","6,156","7,519","6,603","8,733","5,674","3,699",39.3,"2,859",N,N,N,N,N,"30,279"
18057,"Hamilton County, Indiana","309,697","151,289","158,408","15,425","37,349","47,411","46,080","19,822","15,622",36.6,"12,043","261,242","11,355",50,"17,889",0,"119,806"
18059,"Hancock County, Indiana","72,520","35,645","36,875","4,875","8,166","9,097","11,206","4,930","4,583",39.3,"1,070",N,N,N,N,N,"29,199"
18063,"Hendricks County, Indiana","158,192","76,742","81,450","9,576","20,428","22,653","22,419","10,464","8,495",36.9,"5,851","135,593","9,165",881,"4,415",0,"59,370"
18067,"Howard County, Indiana","82,556","39,949","42,607","4,687","9,565","9,162","11,676","6,461","5,410",42.7,"2,669","70,618","5,570",210,"1,000",0,"38,748"
18081,"Johnson County, Indiana","149,633","73,211","76,422","8,922","19,358","20,357","20,347","8,513","9,271",36.8,"5,245","135,093","3,411",23,"3,836",0,"59,305"
18085,"Kosciusko County, Indiana","78,620","38,454","40,166","5,563","9,807","9,669","9,970","5,875","4,626",37.5,"6,320","69,507",614,15,690,0,"37,716"
18089,"Lake County, Indiana","487,865","236,070","251,795","31,991","59,715","61,869","64,471","35,376","31,446",38.5,"89,372","265,771","114,168",652,"7,187",134,"210,884"
18091,"LaPorte County, Indiana","110,884","57,190","53,694","6,739","14,471","13,500","15,531","8,046","7,853",40.2,"6,998","88,468","12,745",0,331,0,"48,768"
18095,"Madison County, Indiana","129,723","64,864","64,859","8,225","15,773","16,315","17,856","8,270","8,709",39.9,"5,021","110,588","9,453",0,200,63,"58,724"
18097,"Marion County, Indiana","939,020","452,956","486,064","67,754","154,910","120,639","119,196","60,091","52,091",34.2,"93,434","535,868","253,048","2,507","27,100",0,"419,851"
18105,"Monroe County, Indiana","144,705","71,557","73,148","28,637","21,185","14,010","14,573","8,038","6,427",28.0,"5,002","121,420","3,772",143,"9,680",50,"60,539"
18109,"Morgan County, Indiana","69,648","34,631","35,017","4,905","7,668","8,317","10,669","5,575","4,341",41.4,"1,045",N,N,N,N,N,"28,024"
18127,"Porter County, Indiana","167,688","81,855","85,833","11,655","19,577","22,690","22,595","13,021","10,062",39.0,"16,286","140,071","4,373",176,"2,468",449,"67,392"
18141,"St. Joseph County, Indiana","268,441","130,075","138,366","21,375","34,705","31,694","33,384","17,781","17,054",36.2,"22,618","197,752","32,977",492,"6,026",233,"115,777"
18157,"Tippecanoe County, Indiana","185,826","94,668","91,158","33,918","25,082","20,401","19,066","7,371","10,701",28.0,"15,106","143,462","8,535",302,"14,279",0,"74,803"
18163,"Vanderburgh County, Indiana","181,877","87,705","94,172","13,663","25,547","21,322","22,239","13,111","12,003",37.7,"4,673","152,865","17,341",116,"2,386",0,"83,550"
18167,"Vigo County, Indiana","107,896","54,966","52,930","12,363","13,210","12,092","13,757","6,407","6,754",35.9,"2,820","92,455","5,388",343,"1,992",0,"46,656"
18177,"Wayne County, Indiana","67,001","32,556","34,445","4,314","7,364","7,653","9,481","3,945","5,081",41.3,"1,829","59,395","2,631",421,536,0,"31,162"
19013,"Black Hawk County, Iowa","133,455","65,837","67,618","14,801","18,063","14,072","14,816","8,269","8,499",34.6,"5,578","109,948","12,230",320,"1,902",94,"57,073"
19049,"Dallas County, Iowa","80,133","38,624","41,509","3,323","12,598","12,544","10,012","3,774","3,965",34.6,"4,958","69,376",480,109,"3,394",0,"31,160"
19061,"Dubuque County, Iowa","97,125","48,021","49,104","6,549","12,447","10,168","12,883","5,759","7,319",38.5,"2,251","88,788","3,407",0,"1,188",670,"40,589"
19103,"Johnson County, Iowa","144,251","70,765","73,486","20,591","23,737","17,013","14,653","7,546","7,056",30.0,"7,912","114,751","9,337",260,"8,666",406,"59,794"
19113,"Linn County, Iowa","219,916","108,317","111,599","15,341","29,458","29,716","28,511","13,840","13,564",37.5,"6,660","192,442","9,112",654,"4,014",0,"95,324"
19153,"Polk County, Iowa","467,711","230,049","237,662","30,055","72,043","63,395","61,661","28,445","26,427",35.2,"38,305","368,430","29,185",948,"18,941",884,"195,133"
19155,"Pottawattamie County, Iowa","93,671","45,995","47,676","6,092","10,867","10,846","12,882","6,864","6,742",40.6,"6,995","82,582","1,859",338,854,0,"39,628"
19163,"Scott County, Iowa","172,126","85,162","86,964","10,423","23,199","21,661","23,051","11,809","11,001",38.4,"10,988","139,238","12,544",89,"4,525",29,"73,279"
19169,"Story County, Iowa","96,021","49,556","46,465","20,910","12,003","8,733","9,132","4,743","4,260",25.7,"2,989","81,311",725,718,"8,455",0,"38,558"
19193,"Woodbury County, Iowa","102,782","49,279","53,503","6,611","13,826","11,765","12,664","5,897","6,814",34.9,"16,149","76,798","3,353","1,526","3,009",289,"41,570"
20015,"Butler County, Kansas","66,741","33,721","33,020","3,821","7,300","8,396","9,344","5,167","4,041",39.6,"3,144","59,594","2,261",348,113,0,"26,458"
20045,"Douglas County, Kansas","118,053","57,936","60,117","21,281","17,741","12,902","12,019","6,470","5,392",29.5,"7,108","93,250","5,503","3,266","5,229",0,"48,537"
20091,"Johnson County, Kansas","580,159","284,781","295,378","33,838","79,864","80,316","79,990","40,212","31,764",37.4,"43,202","466,999","26,389","1,146","27,660",103,"235,549"
20103,"Leavenworth County, Kansas","79,315","42,050","37,265","5,785","10,627","10,617","11,071","4,919","4,891",37.3,"5,583","62,579","6,860",216,"1,125",0,"29,252"
20161,"Riley County, Kansas","75,247","39,243","36,004","17,463","14,340","6,856","4,421","3,290","2,206",24.7,"6,252","57,573","3,890",419,"3,611",515,"30,146"
20173,"Sedgwick County, Kansas","511,574","254,233","257,341","37,186","73,145","61,501","62,709","33,887","29,884",34.9,"72,251","349,765","48,049","4,398","24,107",274,"215,199"
20177,"Shawnee County, Kansas","178,725","86,619","92,106","12,039","22,762","21,117","21,423","11,934","12,404",38.3,"21,320","133,021","13,581","1,287","2,616",61,"79,558"
20209,"Wyandotte County, Kansas","163,369","80,894","82,475","11,167","23,581","20,802","20,172","9,785","9,398",33.7,"45,288","68,775","37,205",496,"6,515",23,"67,682"
21015,"Boone County, Kentucky","127,712","62,805","64,907","7,315","16,231","18,671","17,700","9,310","6,786",36.6,"5,285","112,656","3,752",57,"3,735",0,"48,243"
21029,"Bullitt County, Kentucky","78,702","38,490","40,212","4,522","9,830","10,763","12,048","4,790","5,981",39.9,"1,400",N,N,N,N,N,"30,651"
21037,"Campbell County, Kentucky","92,066","45,517","46,549","6,844","12,732","11,148","12,844","6,528","5,913",38.1,"1,728","84,834","3,051",15,936,0,"39,950"
21047,"Christian County, Kentucky","73,309","38,336","34,973","9,299","13,219","7,243","6,584","3,614","2,821",28.3,"5,469","48,791","15,001",467,815,571,"29,761"
21059,"Daviess County, Kentucky","99,259","47,499","51,760","6,122","12,379","11,510","13,337","6,382","6,414",39.3,"1,041","88,501","4,289",316,"1,122",0,"42,790"
21067,"Fayette County, Kentucky","314,488","154,032","160,456","34,406","48,573","42,823","37,835","18,147","17,684",34.4,"21,766","226,587","44,353",186,"11,062",67,"139,840"
21093,"Hardin County, Kentucky","106,439","53,299","53,140","7,468","15,118","13,756","13,987","6,830","6,589",35.8,"5,895","81,260","12,010",105,"2,255",749,"46,005"
21111,"Jefferson County, Kentucky","763,623","369,238","394,385","49,104","110,490","96,692","101,520","53,515","48,932",38.1,"37,358","525,085","158,164","1,340","19,277",424,"343,243"
21117,"Kenton County, Kentucky","165,012","81,733","83,279","9,931","24,503","21,426","22,804","11,430","9,471",36.5,"5,091","146,429","8,029",56,"2,392",13,"69,706"
21145,"McCracken County, Kentucky","65,018","31,339","33,679","2,960","7,796","7,878","8,947","5,312","4,435",42.9,"1,573","54,349","7,821",107,417,0,"31,543"
21151,"Madison County, Kentucky","87,824","42,498","45,326","10,375","10,222","11,408","11,162","4,932","4,978",34.9,"2,076","78,786","3,513",395,716,21,"36,016"
21195,"Pike County, Kentucky","61,792","29,874","31,918","3,749","7,057","8,063","8,773","4,954","4,425",42.1,744,N,N,N,N,N,"30,325"
21227,"Warren County, Kentucky","122,851","59,339","63,512","13,503","16,185","15,605","14,829","6,942","6,953",33.4,"6,252","97,817","11,579",212,"4,427",197,"50,293"
22005,"Ascension Parish, Louisiana","119,455","58,290","61,165","6,860","17,272","17,755","15,508","7,376","6,079",34.5,"6,222","82,437","22,626",42,794,0,"45,021"
22015,"Bossier Parish, Louisiana","125,175","62,104","63,071","9,256","20,225","15,860","15,571","6,864","7,297",34.6,"8,321","84,191","26,734",634,"2,263",0,"55,370"
22017,"Caddo Parish, Louisiana","251,460","119,266","132,194","17,019","35,331","29,287","31,082","17,518","15,414",37.3,"7,138","115,416","121,576",550,"3,379",67,"112,877"
22019,"Calcasieu Parish, Louisiana","198,788","97,384","101,404","14,084","29,159","23,722","24,725","13,520","11,758",35.9,"6,336","135,256","49,204",699,"2,868",80,"86,928"
22033,"East Baton Rouge Parish, Louisiana","446,753","214,417","232,336","50,382","66,573","51,310","51,220","28,934","23,897",33.6,"17,845","202,544","201,509",436,"15,548",187,"192,441"
22045,"Iberia Parish, Louisiana","74,103","36,047","38,056","5,974","10,058","7,139","10,071","4,761","4,696",34.9,"3,053","43,636","22,322",0,"2,467",0,"30,173"
22051,"Jefferson Parish, Louisiana","436,275","212,478","223,797","26,989","64,268","54,330","59,202","32,532","27,887",39.0,"61,838","233,170","112,817","1,099","18,434",0,"189,190"
22055,"Lafayette Parish, Louisiana","240,098","117,628","122,470","17,186","39,852","30,436","30,445","14,417","14,755",34.5,"11,073","158,497","61,759",581,"4,746",0,"99,225"
22057,"Lafourche Parish, Louisiana","98,325","48,176","50,149","6,481","14,578","11,954","13,826","6,915","5,256",37.0,"4,531","75,083","13,311","2,285",748,0,"40,011"
22063,"Livingston Parish, Louisiana","137,788","65,677","72,111","7,766","20,020","18,068","18,460","8,043","7,962",35.4,"4,958",N,N,N,N,N,"54,453"
22071,"Orleans Parish, Louisiana","389,617","185,736","203,881","28,623","72,223","50,260","49,603","27,466","24,055",35.9,"21,850","121,459","227,343",715,"12,027",0,"193,041"
22073,"Ouachita Parish, Louisiana","156,761","74,483","82,278","11,485","22,175","19,455","18,941","9,489","9,133",35.1,"3,369","91,452","58,844",309,"1,452",0,"66,962"
22079,"Rapides Parish, Louisiana","132,141","63,536","68,605","9,045","17,100","17,105","15,828","8,708","7,978",37.5,"3,909","81,089","43,886",566,562,0,"57,323"
22097,"St. Landry Parish, Louisiana","83,848","40,412","43,436","4,833","9,790","10,129","10,629","5,419","5,428",36.6,494,N,N,N,N,N,"36,265"
22103,"St. Tammany Parish, Louisiana","250,088","121,674","128,414","13,254","29,172","32,525","35,481","18,406","16,505",39.7,"13,691","196,911","29,731",813,"4,106",0,"100,057"
22105,"Tangipahoa Parish, Louisiana","128,755","62,543","66,212","9,872","16,819","15,277","16,052","8,103","8,009",34.9,"5,156","82,084","38,061",181,"1,133",0,"53,142"
22109,"Terrebonne Parish, Louisiana","113,972","56,513","57,459","7,273","16,520","14,069","14,167","6,853","7,168",34.8,"5,927","76,419","21,449","6,009","1,385",142,"44,853"
23001,"Androscoggin County, Maine","107,233","52,216","55,017","6,331","13,452","13,237","15,973","8,341","6,500",40.7,"1,909","97,871","1,191",36,937,0,"49,096"
23003,"Aroostook County, Maine","68,628","34,208","34,420","3,436","6,882","7,353","10,267","6,103","5,442",48.1,792,"64,815",594,"1,264",364,0,"39,452"
23005,"Cumberland County, Maine","289,977","140,515","149,462","18,337","37,304","35,367","43,466","21,595","21,137",42.4,"5,748","263,561","6,915",471,"5,709",0,"140,879"
23011,"Kennebec County, Maine","119,980","58,522","61,458","7,203","12,941","14,279","17,912","10,039","9,197",44.4,"1,774","113,836","1,108",824,"1,116",62,"61,683"
23019,"Penobscot County, Maine","152,692","75,356","77,336","11,533","20,359","17,135","21,401","13,530","9,244",41.7,"1,943","143,506","1,225","1,392","1,482",105,"74,332"
23031,"York County, Maine","201,169","97,942","103,227","11,158","23,203","22,483","30,750","16,784","15,500",45.0,"3,482","190,178","1,407",516,"2,299",59,"107,760"
24001,"Allegany County, Maryland","72,528","37,729","34,799","6,877","8,788","8,124","9,336","4,925","4,582",41.4,"1,218","63,350","5,695",48,711,58,"33,153"
24003,"Anne Arundel County, Maryland","564,195","279,055","285,140","37,783","81,172","73,236","83,411","39,397","33,201",37.9,"41,245","391,665","90,410","1,015","22,498",420,"220,999"
24005,"Baltimore County, Maryland","831,128","393,637","437,491","54,162","116,267","101,050","112,401","60,056","51,970",38.8,"43,258","488,081","228,091","1,996","50,797",364,"337,452"
24009,"Calvert County, Maryland","90,595","44,837","45,758","5,899","9,626","10,898","15,423","8,096","5,626",40.6,"3,315","71,411","10,659",0,"1,480",0,"34,770"
24013,"Carroll County, Maryland","167,627","82,123","85,504","10,321","18,226","18,797","28,609","12,947","10,590",42.5,"5,289","150,146","5,898",332,"3,071",0,"63,418"
24015,"Cecil County, Maryland","102,382","51,196","51,186","6,910","12,013","12,613","15,807","7,861","6,238",39.9,"4,321","87,550","6,959",30,"1,574",0,"42,566"
24017,"Charles County, Maryland","156,118","75,320","80,798","10,635","19,818","20,799","25,838","10,600","8,468",37.9,"8,546","67,278","65,274",707,"5,477",0,"58,871"
24021,"Frederick County, Maryland","245,322","120,835","124,487","15,653","29,484","32,366","39,036","17,734","13,964",39.3,"21,379","183,306","21,766",388,"11,130",267,"94,759"
24025,"Harford County, Maryland","250,290","124,293","125,997","15,245","30,807","30,210","39,051","17,938","16,569",40.5,"10,740","192,119","33,375",518,"7,398",0,"98,938"
24027,"Howard County, Maryland","313,414","153,117","160,297","17,851","38,651","44,098","48,659","22,987","17,101",38.9,"20,420","169,452","55,742",683,"55,010",70,"116,630"
24031,"Montgomery County, Maryland","1,040,116","501,379","538,737","60,254","137,409","144,320","150,747","70,751","64,461",38.9,"197,396","465,333","182,681","1,150","155,100",345,"389,030"
24033,"Prince George's County, Maryland","909,535","438,431","471,104","66,707","137,230","124,084","130,622","59,687","53,022",36.2,"156,102","125,885","560,519","1,655","39,512",399,"331,294"
24037,"St. Mary's County, Maryland","111,413","55,334","56,079","7,545","15,890","14,228","17,312","7,912","5,290",37.1,"5,461","83,479","15,706",32,"3,584",0,"43,632"
24043,"Washington County, Maryland","149,585","75,574","74,011","8,809","19,531","18,510","22,770","10,061","9,210",40.4,"6,680","120,036","14,878",161,"2,551",27,"61,349"
24045,"Wicomico County, Maryland","102,370","49,074","53,296","11,169","11,842","12,468","12,321","7,036","6,182",36.2,"5,359","65,582","24,297",355,"3,373",0,"42,226"
24510,"Baltimore city, Maryland","621,849","294,027","327,822","48,576","117,042","75,096","78,475","40,722","36,275",34.7,"29,953","175,273","380,555",743,"16,894",282,"297,112"
25001,"Barnstable County, Massachusetts","214,333","101,688","112,645","10,495","17,894","20,428","28,931","17,536","20,143",52.4,"6,089","193,606","5,592",483,"3,412",0,"162,116"
25003,"Berkshire County, Massachusetts","127,828","62,182","65,646","8,830","12,694","13,464","18,218","10,896","9,732",46.6,"5,452","113,746","3,760",206,"2,185",100,"68,406"
25005,"Bristol County, Massachusetts","556,772","271,146","285,626","39,390","69,081","69,356","84,007","40,570","34,527",40.9,"40,232","463,259","18,976",103,"12,099",59,"231,614"
25009,"Essex County, Massachusetts","776,043","374,358","401,685","52,312","92,520","94,966","114,389","58,905","49,081",40.6,"149,342","559,211","23,669","1,267","28,780",0,"309,255"
25011,"Franklin County, Massachusetts","70,601","34,382","36,219","4,289","8,353","8,649","9,974","7,058","5,325",45.3,"2,727","64,525","1,911",290,321,0,"33,692"
25013,"Hampden County, Massachusetts","470,690","227,973","242,717","35,962","61,043","53,354","64,527","33,645","29,724",38.4,"112,859","301,494","36,616",743,"9,851",0,"191,985"
25015,"Hampshire County, Massachusetts","161,292","75,502","85,790","23,055","17,425","16,686","20,611","10,627","10,600",37.1,"8,771","135,884","4,386",287,"8,763",0,"63,017"
25017,"Middlesex County, Massachusetts","1,585,139","773,598","811,541","109,330","240,658","208,889","229,069","105,937","96,392",38.5,"122,989","1,162,964","76,072","1,249","177,013",323,"621,734"
25021,"Norfolk County, Massachusetts","696,023","333,614","362,409","43,436","86,287","87,788","105,480","47,755","47,653",41.1,"29,016","533,281","45,553",330,"72,739",33,"273,986"
25023,"Plymouth County, Massachusetts","510,393","248,423","261,970","31,422","54,165","58,647","80,638","39,703","33,493",42.7,"19,283","417,027","46,174",0,"6,947",0,"203,367"
25025,"Suffolk County, Massachusetts","778,121","376,695","401,426","77,349","178,813","100,276","90,176","41,847","37,783",32.6,"172,285","353,907","157,133",793,"68,126",47,"326,976"
25027,"Worcester County, Massachusetts","818,963","403,635","415,328","57,656","100,169","102,361","125,971","61,272","51,042",39.8,"88,128","636,364","36,699","1,289","38,321",118,"330,084"
